	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035032_Candida_gatunensis
524	OG0000524	YBL082C	augustus_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-2.102-mRNA-1_1&gene=augustus_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-2.102&CDS=1-3048
525	OG0000525	YBL086C	snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-0.18&CDS=1-1212
526	OG0000526	YBL088C	maker-NODE_6_length_610689_cov_25.7818_ID_11-augustus-gene-4.95-mRNA-1_1&gene=maker-NODE_6_length_610689_cov_25.7818_ID_11-augustus-gene-4.95&CDS=1-10029
527	OG0000527	YBL090W	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-3.106-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-3.106&CDS=1-510
528	OG0000528	YBL091C	maker-NODE_6_length_610689_cov_25.7818_ID_11-augustus-gene-3.101-mRNA-1_1&gene=maker-NODE_6_length_610689_cov_25.7818_ID_11-augustus-gene-3.101&CDS=1-2478
529	OG0000529	YBL092W	augustus_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-4.92-mRNA-1_1&gene=augustus_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-4.92&CDS=1-402
530	OG0000530	YBL093C	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-5.125-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-5.125&CDS=1-420
531	OG0000531	YBL097W	snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-5.25-mRNA-1_1&gene=snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-5.25&CDS=1-1896
532	OG0000532	YBL098W	maker-NODE_8_length_599434_cov_35.5304_ID_15-augustus-gene-2.62-mRNA-1_1&gene=maker-NODE_8_length_599434_cov_35.5304_ID_15-augustus-gene-2.62&CDS=1-3945
533	OG0000533	YBL099W	snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-6.153-mRNA-1_1&gene=snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-6.153&CDS=1-1635
534	OG0000534	YBL102W	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-4.52-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-4.52&CDS=1-630
535	OG0000535	YBL103C	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-4.24-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-4.24&CDS=1-1467
536	OG0000536	YBL104C	maker-NODE_1_length_1143824_cov_34.5486_ID_1-snap-gene-7.165-mRNA-1_1&gene=maker-NODE_1_length_1143824_cov_34.5486_ID_1-snap-gene-7.165&CDS=1-5259
537	OG0000537	YBR007C	augustus_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-4.68-mRNA-1_1&gene=augustus_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-4.68&CDS=1-1308
538	OG0000538	YBR008C	augustus_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-1.86-mRNA-1_1&gene=augustus_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-1.86&CDS=1-1653
539	OG0000539	YBR017C	snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-4.71-mRNA-1_1&gene=snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-4.71&CDS=1-2733
540	OG0000540	YBR018C	snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-4.107-mRNA-1_1&gene=snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-4.107&CDS=1-1095
541	OG0000541	YBR019C	maker-NODE_2_length_793832_cov_33.1037_ID_3-snap-gene-4.49-mRNA-1_1&gene=maker-NODE_2_length_793832_cov_33.1037_ID_3-snap-gene-4.49&CDS=1-2559
542	OG0000542	YBR022W	snap_masked-NODE_21_length_137866_cov_25.4738_ID_41-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_21_length_137866_cov_25.4738_ID_41-processed-gene-0.60&CDS=1-507
543	OG0000543	YBR023C	snap_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-1.4-mRNA-1_1&gene=snap_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-1.4&CDS=1-3630
544	OG0000544	YBR025C	snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-6.165-mRNA-1_1&gene=snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-6.165&CDS=1-1188
545	OG0000545	YBR026C	snap_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-2.49-mRNA-1_1&gene=snap_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-2.49&CDS=1-1152
546	OG0000546	YBR028C	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-4.44-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-4.44&CDS=1-1257
547	OG0000547	YBR029C	snap_masked-NODE_25_length_99288_cov_25.4419_ID_49-processed-gene-0.102-mRNA-1_1&gene=snap_masked-NODE_25_length_99288_cov_25.4419_ID_49-processed-gene-0.102&CDS=1-1326
548	OG0000548	YBR030W	augustus_masked-NODE_9_length_512528_cov_38.4928_ID_17-processed-gene-3.14-mRNA-1_1&gene=augustus_masked-NODE_9_length_512528_cov_38.4928_ID_17-processed-gene-3.14&CDS=1-1725
549	OG0000549	YBR034C	snap_masked-NODE_9_length_512528_cov_38.4928_ID_17-processed-gene-2.35-mRNA-1_1&gene=snap_masked-NODE_9_length_512528_cov_38.4928_ID_17-processed-gene-2.35&CDS=1-1017
550	OG0000550	YBR035C	augustus_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-3.75-mRNA-1_1&gene=augustus_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-3.75&CDS=1-780
551	OG0000551	YBR037C	snap_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.170-mRNA-1_1&gene=snap_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.170&CDS=1-867
552	OG0000552	YBR038W	maker-NODE_1_length_1143824_cov_34.5486_ID_1-augustus-gene-4.1-mRNA-1_1&gene=maker-NODE_1_length_1143824_cov_34.5486_ID_1-augustus-gene-4.1&CDS=1-4599
553	OG0000553	YBR039W	maker-NODE_8_length_599434_cov_35.5304_ID_15-snap-gene-4.191-mRNA-1_1&gene=maker-NODE_8_length_599434_cov_35.5304_ID_15-snap-gene-4.191&CDS=1-1095
554	OG0000554	YBR041W	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-5.146-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-5.146&CDS=1-1959
555	OG0000555	YBR042C	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-5.166-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-5.166&CDS=1-1224
556	OG0000556	YBR043C	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-5.139-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-5.139&CDS=1-1863
557	OG0000557	YBR046C	maker-NODE_18_length_184451_cov_25.83_ID_35-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_18_length_184451_cov_25.83_ID_35-augustus-gene-0.2&CDS=1-1791
558	OG0000558	YBR053C	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-2.83-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-2.83&CDS=1-957
559	OG0000559	YBR055C	snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-0.65-mRNA-1_1&gene=snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-0.65&CDS=1-2619
560	OG0000560	YBR056W	snap_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-0.128-mRNA-1_1&gene=snap_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-0.128&CDS=1-1503
561	OG0000561	YBR057C	maker-NODE_12_length_397345_cov_26.076_ID_23-snap-gene-0.95-mRNA-1_1&gene=maker-NODE_12_length_397345_cov_26.076_ID_23-snap-gene-0.95&CDS=1-1242
562	OG0000562	YBR060C	maker-NODE_1_length_1143824_cov_34.5486_ID_1-snap-gene-0.80-mRNA-1_1&gene=maker-NODE_1_length_1143824_cov_34.5486_ID_1-snap-gene-0.80&CDS=1-1896
563	OG0000563	YBR061C	snap_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-0.134-mRNA-1_1&gene=snap_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-0.134&CDS=1-900
564	OG0000564	YBR062C	snap_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-0.135-mRNA-1_1&gene=snap_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-0.135&CDS=1-516
565	OG0000565	YBR065C	snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-0.71&CDS=1-936
566	OG0000566	YBR070C	snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-0.70&CDS=1-693
567	OG0000567	YBR073W	snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-0.55-mRNA-1_1&gene=snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-0.55&CDS=1-2547
568	OG0000568	YBR074W	snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-0.56&CDS=1-2928
569	OG0000569	YBR079C	snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-4.141-mRNA-1_1&gene=snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-4.141&CDS=1-2679
570	OG0000570	YBR080C	snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-4.145-mRNA-1_1&gene=snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-4.145&CDS=1-2379
571	OG0000571	YBR081C	snap_masked-NODE_9_length_512528_cov_38.4928_ID_17-processed-gene-1.146-mRNA-1_1&gene=snap_masked-NODE_9_length_512528_cov_38.4928_ID_17-processed-gene-1.146&CDS=1-3522
572	OG0000572	YBR085W	snap_masked-NODE_21_length_137866_cov_25.4738_ID_41-processed-gene-0.92-mRNA-1_1&gene=snap_masked-NODE_21_length_137866_cov_25.4738_ID_41-processed-gene-0.92&CDS=1-900
573	OG0000573	YBR086C	augustus_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-1.60-mRNA-1_1&gene=augustus_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-1.60&CDS=1-2442
574	OG0000574	YBR087W	augustus_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-0.64&CDS=1-1662
575	OG0000575	YBR088C	augustus_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-2.89-mRNA-1_1&gene=augustus_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-2.89&CDS=1-777
576	OG0000576	YBR089W	snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-2.119-mRNA-1_1&gene=snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-2.119&CDS=1-243
577	OG0000577	YBR091C	augustus_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-2.91-mRNA-1_1&gene=augustus_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-2.91&CDS=1-324
578	OG0000578	YBR094W	snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-2.121-mRNA-1_1&gene=snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-2.121&CDS=1-2070
579	OG0000579	YBR096W	augustus_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-1.73&CDS=1-714
580	OG0000580	YBR097W	augustus_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-5.15-mRNA-1_1&gene=augustus_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-5.15&CDS=1-4764
581	OG0000581	YBR098W	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-5.174-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-5.174&CDS=1-1314
582	OG0000582	YBR101C	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-5.147-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-5.147&CDS=1-846
583	OG0000583	YBR102C	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-5.167-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-5.167&CDS=1-2178
584	OG0000584	YBR103W	augustus_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-5.14-mRNA-1_1&gene=augustus_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-5.14&CDS=1-1638
585	OG0000585	YBR106W	augustus_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.271-mRNA-1_1&gene=augustus_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.271&CDS=1-576
586	OG0000586	YBR109C	snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-1.45-mRNA-1_1&gene=snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-1.45&CDS=1-453
587	OG0000587	YBR110W	snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-1.44-mRNA-1_1&gene=snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-1.44&CDS=1-1404
588	OG0000588	YBR111C	snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-0.115-mRNA-1_1&gene=snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-0.115&CDS=1-1863
589	OG0000589	YBR111W-A	augustus_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-0.32&CDS=1-279
590	OG0000590	YBR112C	genemark-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-0.80&CDS=1-2058
591	OG0000591	YBR115C	maker-NODE_1_length_1143824_cov_34.5486_ID_1-augustus-gene-9.138-mRNA-1_1&gene=maker-NODE_1_length_1143824_cov_34.5486_ID_1-augustus-gene-9.138&CDS=1-6612
592	OG0000592	YBR119W	augustus_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-1.12&CDS=1-660
593	OG0000593	YBR120C	augustus_masked-NODE_18_length_184451_cov_25.83_ID_35-processed-gene-0.169-mRNA-1_1&gene=augustus_masked-NODE_18_length_184451_cov_25.83_ID_35-processed-gene-0.169&CDS=1-1518
594	OG0000594	YBR121C	augustus_masked-NODE_12_length_397345_cov_26.076_ID_23-processed-gene-2.143-mRNA-1_1&gene=augustus_masked-NODE_12_length_397345_cov_26.076_ID_23-processed-gene-2.143&CDS=1-3705
595	OG0000595	YBR122C	augustus_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-6.36-mRNA-1_1&gene=augustus_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-6.36&CDS=1-471
596	OG0000596	YBR123C	genemark-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-3.28-mRNA-1_1&gene=genemark-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-3.28&CDS=1-1947
597	OG0000597	YBR125C	snap_masked-NODE_26_length_90711_cov_25.4585_ID_51-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_26_length_90711_cov_25.4585_ID_51-processed-gene-0.83&CDS=1-1008
598	OG0000598	YBR126C	snap_masked-NODE_26_length_90711_cov_25.4585_ID_51-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_26_length_90711_cov_25.4585_ID_51-processed-gene-0.53&CDS=1-1425
599	OG0000599	YBR127C	snap_masked-NODE_26_length_90711_cov_25.4585_ID_51-processed-gene-0.55-mRNA-1_1&gene=snap_masked-NODE_26_length_90711_cov_25.4585_ID_51-processed-gene-0.55&CDS=1-1527
600	OG0000600	YBR131W	snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-1.96-mRNA-1_1&gene=snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-1.96&CDS=1-2088
601	OG0000601	YBR132C	snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-1.128-mRNA-1_1&gene=snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-1.128&CDS=1-1704
602	OG0000602	YBR133C	augustus_masked-NODE_25_length_99288_cov_25.4419_ID_49-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_25_length_99288_cov_25.4419_ID_49-processed-gene-0.8&CDS=1-468
603	OG0000603	YBR135W	snap_masked-NODE_25_length_99288_cov_25.4419_ID_49-processed-gene-0.73-mRNA-1_1&gene=snap_masked-NODE_25_length_99288_cov_25.4419_ID_49-processed-gene-0.73&CDS=1-306
604	OG0000604	YBR136W	snap_masked-NODE_25_length_99288_cov_25.4419_ID_49-processed-gene-0.74-mRNA-1_1&gene=snap_masked-NODE_25_length_99288_cov_25.4419_ID_49-processed-gene-0.74&CDS=1-6957
605	OG0000605	YBR137W	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-1.81-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-1.81&CDS=1-489
606	OG0000606	YBR141C	snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-1.28-mRNA-1_1&gene=snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-1.28&CDS=1-966
607	OG0000607	YBR142W	snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-1.45-mRNA-1_1&gene=snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-1.45&CDS=1-2298
608	OG0000608	YBR143C	snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-1.27-mRNA-1_1&gene=snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-1.27&CDS=1-1314
609	OG0000609	YBR146W	augustus_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-2.72-mRNA-1_1&gene=augustus_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-2.72&CDS=1-4011
610	OG0000610	YBR149W	snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-2.179-mRNA-1_1&gene=snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-2.179&CDS=1-966
611	OG0000611	YBR153W	snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-4.138-mRNA-1_1&gene=snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-4.138&CDS=1-753
612	OG0000612	YBR154C	augustus_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-4.68-mRNA-1_1&gene=augustus_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-4.68&CDS=1-4092
613	OG0000613	YBR156C	snap_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-4.243-mRNA-1_1&gene=snap_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-4.243&CDS=1-2106
614	OG0000614	YBR158W	snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-3.78-mRNA-1_1&gene=snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-3.78&CDS=1-1641
615	OG0000615	YBR159W	snap_masked-NODE_26_length_90711_cov_25.4585_ID_51-processed-gene-0.68-mRNA-1_1&gene=snap_masked-NODE_26_length_90711_cov_25.4585_ID_51-processed-gene-0.68&CDS=1-1002
616	OG0000616	YBR160W	snap_masked-NODE_26_length_90711_cov_25.4585_ID_51-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_26_length_90711_cov_25.4585_ID_51-processed-gene-0.66&CDS=1-930
617	OG0000617	YBR162C	snap_masked-NODE_14_length_357940_cov_25.5952_ID_27-processed-gene-1.20-mRNA-1_1&gene=snap_masked-NODE_14_length_357940_cov_25.5952_ID_27-processed-gene-1.20&CDS=1-1317
618	OG0000618	YBR162W-A	snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-0.56&CDS=1-204
619	OG0000619	YBR163W	augustus_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-4.27-mRNA-1_1&gene=augustus_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-4.27&CDS=1-1674
620	OG0000620	YBR164C	augustus_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-1.45-mRNA-1_1&gene=augustus_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-1.45&CDS=1-555
621	OG0000621	YBR166C	augustus_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-1.24&CDS=1-1305
622	OG0000622	YBR167C	augustus_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-5.126-mRNA-1_1&gene=augustus_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-5.126&CDS=1-501
623	OG0000623	YBR171W	snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-5.20-mRNA-1_1&gene=snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-5.20&CDS=1-663
624	OG0000624	YBR173C	maker-NODE_24_length_106113_cov_24.0836_ID_47-snap-gene-0.100-mRNA-1_1&gene=maker-NODE_24_length_106113_cov_24.0836_ID_47-snap-gene-0.100&CDS=1-1566
625	OG0000625	YBR176W	snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-0.87-mRNA-1_1&gene=snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-0.87&CDS=1-930
626	OG0000626	YBR179C	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-0.88&CDS=1-2607
627	OG0000627	YBR180W	snap_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-0.144-mRNA-1_1&gene=snap_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-0.144&CDS=1-1431
628	OG0000628	YBR185C	snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-2.108-mRNA-1_1&gene=snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-2.108&CDS=1-825
629	OG0000629	YBR187W	snap_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-0.130-mRNA-1_1&gene=snap_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-0.130&CDS=1-852
630	OG0000630	YBR193C	snap_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-0.151-mRNA-1_1&gene=snap_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-0.151&CDS=1-564
631	OG0000631	YBR195C	augustus_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-0.88&CDS=1-1206
632	OG0000632	YBR196C	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-5.145-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-5.145&CDS=1-1650
633	OG0000633	YBR198C	maker-NODE_8_length_599434_cov_35.5304_ID_15-augustus-gene-3.59-mRNA-1_1&gene=maker-NODE_8_length_599434_cov_35.5304_ID_15-augustus-gene-3.59&CDS=1-3258
634	OG0000634	YBR199W	snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-0.71&CDS=1-1401
635	OG0000635	YBR200W	snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-2.153-mRNA-1_1&gene=snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-2.153&CDS=1-1740
636	OG0000636	YBR202W	snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-3.3-mRNA-1_1&gene=snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-3.3&CDS=1-2289
637	OG0000637	YBR203W	snap_masked-NODE_17_length_192123_cov_33.9301_ID_33-processed-gene-0.225-mRNA-1_1&gene=snap_masked-NODE_17_length_192123_cov_33.9301_ID_33-processed-gene-0.225&CDS=1-2181
638	OG0000638	YBR204C	maker-NODE_2_length_793832_cov_33.1037_ID_3-augustus-gene-6.131-mRNA-1_1&gene=maker-NODE_2_length_793832_cov_33.1037_ID_3-augustus-gene-6.131&CDS=1-2514
639	OG0000639	YBR208C	augustus_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-6.294-mRNA-1_1&gene=augustus_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-6.294&CDS=1-6561
640	OG0000640	YBR212W	snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-0.114-mRNA-1_1&gene=snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-0.114&CDS=1-1950
