	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034887_Ogataea_trehaloabstinens
1362	OG0001362	YGL018C	snap_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-4.52-mRNA-1_1&gene=snap_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-4.52&CDS=1-615
1363	OG0001363	YGL019W	augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-2.65-mRNA-1_1&gene=augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-2.65&CDS=1-873
1364	OG0001364	YGL020C	snap_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-2.115-mRNA-1_1&gene=snap_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-2.115&CDS=1-603
1365	OG0001365	YGL022W	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-7.116-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-7.116&CDS=1-2256
1366	OG0001366	YGL023C	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-7.136-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-7.136&CDS=1-1410
1367	OG0001367	YGL026C	augustus_masked-NODE_15_length_89900_cov_16.9629_ID_29-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_15_length_89900_cov_16.9629_ID_29-processed-gene-0.10&CDS=1-2193
1368	OG0001368	YGL027C	snap_masked-NODE_15_length_89900_cov_16.9629_ID_29-processed-gene-0.57-mRNA-1_1&gene=snap_masked-NODE_15_length_89900_cov_16.9629_ID_29-processed-gene-0.57&CDS=1-2415
1369	OG0001369	YGL028C	augustus_masked-NODE_19_length_33519_cov_17.042_ID_37-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_19_length_33519_cov_17.042_ID_37-processed-gene-0.25&CDS=1-1548
1370	OG0001370	YGL030W	maker-NODE_19_length_33519_cov_17.042_ID_37-snap-gene-0.19-mRNA-1_1&gene=maker-NODE_19_length_33519_cov_17.042_ID_37-snap-gene-0.19&CDS=1-1449
1371	OG0001371	YGL037C	maker-NODE_9_length_736505_cov_22.0163_ID_17-augustus-gene-6.128-mRNA-1_1&gene=maker-NODE_9_length_736505_cov_22.0163_ID_17-augustus-gene-6.128&CDS=1-1305
1372	OG0001372	YGL040C	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-14.152-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-14.152&CDS=1-1125
1373	OG0001373	YGL043W	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-1.109&CDS=1-876
1374	OG0001374	YGL044C	maker-NODE_2_length_1537802_cov_17.1257_ID_3-snap-gene-1.2-mRNA-1_1&gene=maker-NODE_2_length_1537802_cov_17.1257_ID_3-snap-gene-1.2&CDS=1-2211
1375	OG0001375	YGL045W	augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-5.73-mRNA-1_1&gene=augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-5.73&CDS=1-1761
1376	OG0001376	YGL047W	augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-2.96-mRNA-1_1&gene=augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-2.96&CDS=1-564
1377	OG0001377	YGL048C	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-2.138-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-2.138&CDS=1-1197
1378	OG0001378	YGL054C	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-1.111-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-1.111&CDS=1-411
1379	OG0001379	YGL058W	augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-1.113&CDS=1-540
1380	OG0001380	YGL059W	snap_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-1.39-mRNA-1_1&gene=snap_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-1.39&CDS=1-1374
1381	OG0001381	YGL064C	augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-5.135-mRNA-1_1&gene=augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-5.135&CDS=1-1617
1382	OG0001382	YGL065C	augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-5.140-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-5.140&CDS=1-1386
1383	OG0001383	YGL066W	augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-6.102-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-6.102&CDS=1-1614
1384	OG0001384	YGL067W	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-5.86-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-5.86&CDS=1-1203
1385	OG0001385	YGL068W	snap_masked-NODE_12_length_222610_cov_24.5609_ID_23-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_12_length_222610_cov_24.5609_ID_23-processed-gene-0.12&CDS=1-531
1386	OG0001386	YGL070C	genemark-NODE_12_length_222610_cov_24.5609_ID_23-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_12_length_222610_cov_24.5609_ID_23-processed-gene-0.73&CDS=1-333
1387	OG0001387	YGL073W	augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-1.52-mRNA-1_1&gene=augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-1.52&CDS=1-1926
1388	OG0001388	YGL078C	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-4.90-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-4.90&CDS=1-1641
1389	OG0001389	YGL080W	augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-3.245-mRNA-1_1&gene=augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-3.245&CDS=1-360
1390	OG0001390	YGL083W	augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-1.54-mRNA-1_1&gene=augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-1.54&CDS=1-2367
1391	OG0001391	YGL084C	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-1.80-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-1.80&CDS=1-1704
1392	OG0001392	YGL085W	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-1.108-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-1.108&CDS=1-708
1393	OG0001393	YGL086W	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-7.103-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-7.103&CDS=1-2088
1394	OG0001394	YGL087C	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-7.106-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-7.106&CDS=1-414
1395	OG0001395	YGL091C	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-2.130-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-2.130&CDS=1-996
1396	OG0001396	YGL094C	maker-NODE_6_length_848181_cov_19.387_ID_11-snap-gene-1.98-mRNA-1_1&gene=maker-NODE_6_length_848181_cov_19.387_ID_11-snap-gene-1.98&CDS=1-3282
1397	OG0001397	YGL095C	augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-1.126-mRNA-1_1&gene=augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-1.126&CDS=1-1761
1398	OG0001398	YGL097W	augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-7.263-mRNA-1_1&gene=augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-7.263&CDS=1-1488
1399	OG0001399	YGL098W	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-17.6-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-17.6&CDS=1-780
1400	OG0001400	YGL099W	snap_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-3.91-mRNA-1_1&gene=snap_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-3.91&CDS=1-1881
1401	OG0001401	YGL100W	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-2.122-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-2.122&CDS=1-957
1402	OG0001402	YGL103W	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-2.143-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-2.143&CDS=1-441
1403	OG0001403	YGL106W	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-2.147-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-2.147&CDS=1-432
1404	OG0001404	YGL110C	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-2.141-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-2.141&CDS=1-1845
1405	OG0001405	YGL111W	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-2.123-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-2.123&CDS=1-1137
1406	OG0001406	YGL112C	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-1.155-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-1.155&CDS=1-1470
1407	OG0001407	YGL114W	maker-NODE_1_length_1805010_cov_18.4679_ID_1-augustus-gene-7.2-mRNA-1_1&gene=maker-NODE_1_length_1805010_cov_18.4679_ID_1-augustus-gene-7.2&CDS=1-3090
1408	OG0001408	YGL119W	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-11.151-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-11.151&CDS=1-1755
1409	OG0001409	YGL123W	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-0.61&CDS=1-786
1410	OG0001410	YGL124C	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-8.127-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-8.127&CDS=1-2175
1411	OG0001411	YGL125W	augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-4.47-mRNA-1_1&gene=augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-4.47&CDS=1-1794
1412	OG0001412	YGL126W	genemark-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-4.82-mRNA-1_1&gene=genemark-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-4.82&CDS=1-894
1413	OG0001413	YGL127C	maker-NODE_7_length_761518_cov_19.0131_ID_13-augustus-gene-4.150-mRNA-1_1&gene=maker-NODE_7_length_761518_cov_19.0131_ID_13-augustus-gene-4.150&CDS=1-522
1414	OG0001414	YGL129C	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-5.102-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-5.102&CDS=1-1401
1415	OG0001415	YGL130W	snap_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-5.23-mRNA-1_1&gene=snap_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-5.23&CDS=1-1428
1416	OG0001416	YGL131C	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-5.101-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-5.101&CDS=1-4251
1417	OG0001417	YGL136C	augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-3.161-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-3.161&CDS=1-987
1418	OG0001418	YGL137W	augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-3.141-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-3.141&CDS=1-2487
1419	OG0001419	YGL141W	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-7.140-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-7.140&CDS=1-3171
1420	OG0001420	YGL142C	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-11.157-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-11.157&CDS=1-1590
1421	OG0001421	YGL143C	augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-2.73-mRNA-1_1&gene=augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-2.73&CDS=1-1179
1422	OG0001422	YGL144C	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-14.107-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-14.107&CDS=1-2412
1423	OG0001423	YGL145W	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-16.130-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-16.130&CDS=1-2136
1424	OG0001424	YGL148W	maker-NODE_3_length_1005204_cov_18.4717_ID_5-augustus-gene-7.147-mRNA-1_1&gene=maker-NODE_3_length_1005204_cov_18.4717_ID_5-augustus-gene-7.147&CDS=1-3264
1425	OG0001425	YGL150C	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-15.67-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-15.67&CDS=1-4038
1426	OG0001426	YGL153W	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-15.50-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-15.50&CDS=1-1104
1427	OG0001427	YGL154C	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-6.145-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-6.145&CDS=1-966
1428	OG0001428	YGL155W	augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-0.72&CDS=1-1080
1429	OG0001429	YGL156W	augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-0.73&CDS=1-3345
1430	OG0001430	YGL159W	augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-1.104-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-1.104&CDS=1-1038
1431	OG0001431	YGL160W	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-8.63-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-8.63&CDS=1-1545
1432	OG0001432	YGL161C	augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-6.96-mRNA-1_1&gene=augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-6.96&CDS=1-846
1433	OG0001433	YGL163C	augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_10_length_488516_cov_19.456_ID_19-processed-gene-0.87&CDS=1-2571
1434	OG0001434	YGL166W	snap_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-7.242-mRNA-1_1&gene=snap_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-7.242&CDS=1-2169
1435	OG0001435	YGL167C	maker-NODE_15_length_89900_cov_16.9629_ID_29-augustus-gene-0.98-mRNA-1_1&gene=maker-NODE_15_length_89900_cov_16.9629_ID_29-augustus-gene-0.98&CDS=1-4845
1436	OG0001436	YGL169W	augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-3.137-mRNA-1_1&gene=augustus_masked-NODE_11_length_460145_cov_17.0925_ID_21-processed-gene-3.137&CDS=1-1149
1437	OG0001437	YGL171W	augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-2.68-mRNA-1_1&gene=augustus_masked-NODE_6_length_848181_cov_19.387_ID_11-processed-gene-2.68&CDS=1-1659
1438	OG0001438	YGL172W	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-3.74-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-3.74&CDS=1-1380
1439	OG0001439	YGL173C	snap_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-3.38-mRNA-1_1&gene=snap_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-3.38&CDS=1-4248
1440	OG0001440	YGL174W	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-3.73-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-3.73&CDS=1-849
1441	OG0001441	YGL178W	snap_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-1.132-mRNA-1_1&gene=snap_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-1.132&CDS=1-1887
1442	OG0001442	YGL179C	genemark-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-5.144-mRNA-1_1&gene=genemark-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-5.144&CDS=1-3285
1443	OG0001443	YGL180W	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-7.133-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-7.133&CDS=1-2613
1444	OG0001444	YGL181W	augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-8.126-mRNA-1_1&gene=augustus_masked-NODE_3_length_1005204_cov_18.4717_ID_5-processed-gene-8.126&CDS=1-1188
1445	OG0001445	YGL184C	augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-4.47-mRNA-1_1&gene=augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-4.47&CDS=1-1155
1446	OG0001446	YGL185C	augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-4.48-mRNA-1_1&gene=augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-4.48&CDS=1-1092
1447	OG0001447	YGL186C	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-15.84-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-15.84&CDS=1-1620
1448	OG0001448	YGL187C	snap_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-4.167-mRNA-1_1&gene=snap_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-4.167&CDS=1-456
1449	OG0001449	YGL190C	augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-5.52-mRNA-1_1&gene=augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-5.52&CDS=1-1398
1450	OG0001450	YGL192W	maker-NODE_5_length_890716_cov_16.6707_ID_9-augustus-gene-5.156-mRNA-1_1&gene=maker-NODE_5_length_890716_cov_16.6707_ID_9-augustus-gene-5.156&CDS=1-2088
1451	OG0001451	YGL194C	augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-8.70-mRNA-1_1&gene=augustus_masked-NODE_1_length_1805010_cov_18.4679_ID_1-processed-gene-8.70&CDS=1-1398
1452	OG0001452	YGL195W	augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-8.132-mRNA-1_1&gene=augustus_masked-NODE_4_length_943695_cov_17.616_ID_7-processed-gene-8.132&CDS=1-8136
1453	OG0001453	YGL200C	augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-6.126-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-6.126&CDS=1-1059
1454	OG0001454	YGL201C	augustus_masked-NODE_12_length_222610_cov_24.5609_ID_23-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_12_length_222610_cov_24.5609_ID_23-processed-gene-0.99&CDS=1-2928
1455	OG0001455	YGL202W	augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-3.38-mRNA-1_1&gene=augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-3.38&CDS=1-4056
1456	OG0001456	YGL203C	augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-6.172-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-6.172&CDS=1-1866
1457	OG0001457	YGL205W	augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-5.92-mRNA-1_1&gene=augustus_masked-NODE_5_length_890716_cov_16.6707_ID_9-processed-gene-5.92&CDS=1-2052
1458	OG0001458	YGL206C	augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-2.94&CDS=1-4998
1459	OG0001459	YGL207W	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-5.41-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-5.41&CDS=1-3045
1460	OG0001460	YGL211W	augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-5.84-mRNA-1_1&gene=augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-5.84&CDS=1-1107
1461	OG0001461	YGL212W	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-5.1-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-5.1&CDS=1-972
1462	OG0001462	YGL213C	augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-5.3-mRNA-1_1&gene=augustus_masked-NODE_2_length_1537802_cov_17.1257_ID_3-processed-gene-5.3&CDS=1-1011
1463	OG0001463	YGL215W	maker-NODE_6_length_848181_cov_19.387_ID_11-augustus-gene-0.110-mRNA-1_1&gene=maker-NODE_6_length_848181_cov_19.387_ID_11-augustus-gene-0.110&CDS=1-1908
1464	OG0001464	YGL216W	maker-NODE_13_length_125394_cov_30.0202_ID_25-augustus-gene-0.160-mRNA-1_1&gene=maker-NODE_13_length_125394_cov_30.0202_ID_25-augustus-gene-0.160&CDS=1-3723
1465	OG0001465	YGL219C	augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-4.18-mRNA-1_1&gene=augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-4.18&CDS=1-1596
1466	OG0001466	YGL220W	augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-4.35-mRNA-1_1&gene=augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-4.35&CDS=1-279
1467	OG0001467	YGL221C	augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-4.19-mRNA-1_1&gene=augustus_masked-NODE_9_length_736505_cov_22.0163_ID_17-processed-gene-4.19&CDS=1-840
1468	OG0001468	YGL224C	augustus_masked-NODE_12_length_222610_cov_24.5609_ID_23-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_12_length_222610_cov_24.5609_ID_23-processed-gene-0.98&CDS=1-873
1469	OG0001469	YGL225W	augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-0.115&CDS=1-1044
1470	OG0001470	YGL227W	snap_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-6.198-mRNA-1_1&gene=snap_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-6.198&CDS=1-1818
1471	OG0001471	YGL231C	augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-6.156-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-6.156&CDS=1-525
1472	OG0001472	YGL232W	augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-5.167-mRNA-1_1&gene=augustus_masked-NODE_7_length_761518_cov_19.0131_ID_13-processed-gene-5.167&CDS=1-792
1473	OG0001473	YGL233W	augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-6.116-mRNA-1_1&gene=augustus_masked-NODE_8_length_752213_cov_18.8698_ID_15-processed-gene-6.116&CDS=1-2514
