	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035279_Tortispora_starmeri
452	OG0000452	YNL087W, YOR086C	genemark-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-0.107-mRNA-1_1&gene=genemark-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-0.107&CDS=1-6120
453	OG0000453	YNL104C, YOR108W	augustus_masked-NODE_23_length_147609_cov_11.2375_ID_8037-processed-gene-0.194-mRNA-1_1&gene=augustus_masked-NODE_23_length_147609_cov_11.2375_ID_8037-processed-gene-0.194&CDS=1-1725
454	OG0000454	YNL106C, YOR109W	augustus_masked-NODE_29_length_105919_cov_17.2848_ID_6898-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_29_length_105919_cov_17.2848_ID_6898-processed-gene-0.70&CDS=1-3585
455	OG0000455	YNL108C, YOR110W	augustus_masked-NODE_29_length_105919_cov_17.2848_ID_6898-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_29_length_105919_cov_17.2848_ID_6898-processed-gene-0.74&CDS=1-780
456	OG0000456	YNL299W, YOL115W	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-3.109-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-3.109&CDS=1-1683
457	OG0000457	YNL301C, YOL120C	augustus_masked-NODE_40_length_66930_cov_9.42058_ID_7647-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_40_length_66930_cov_9.42058_ID_7647-processed-gene-0.25&CDS=1-549
458	OG0000458	YNL302C, YOL121C	augustus_masked-NODE_21_length_151641_cov_11.3966_ID_7104-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_21_length_151641_cov_11.3966_ID_7104-processed-gene-0.53&CDS=1-426
459	OG0000459	YNR001C	augustus_masked-NODE_44_length_57779_cov_10.3869_ID_6717-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_44_length_57779_cov_10.3869_ID_6717-processed-gene-0.33&CDS=1-1365, genemark-NODE_37_length_74361_cov_15.2065_ID_6343-processed-gene-0.87-mRNA-1_1&gene=genemark-NODE_37_length_74361_cov_15.2065_ID_6343-processed-gene-0.87&CDS=1-1671
460	OG0000460	YOL040C	augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-2.74-mRNA-1_1&gene=augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-2.74&CDS=1-456, snap_masked-NODE_185_length_428_cov_0.954424_ID_11321-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_185_length_428_cov_0.954424_ID_11321-processed-gene-0.0&CDS=1-318
461	OG0000461	YOR049C	augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-1.65&CDS=1-1074, augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-2.199-mRNA-1_1&gene=augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-2.199&CDS=1-1095
462	OG0000462	YOR059C	augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-0.32&CDS=1-1212, snap_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.151-mRNA-1_1&gene=snap_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.151&CDS=1-1419
463	OG0000463	YOR087W	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.193-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.193&CDS=1-2586, augustus_masked-NODE_61_length_23706_cov_17.2317_ID_8766-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_61_length_23706_cov_17.2317_ID_8766-processed-gene-0.23&CDS=1-1857
464	OG0000464	YOR204W, YPL119C	augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.8-mRNA-1_1&gene=augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.8&CDS=1-1968
465	OG0000465	YOR226C, YPL135W	augustus_masked-NODE_40_length_66930_cov_9.42058_ID_7647-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_40_length_66930_cov_9.42058_ID_7647-processed-gene-0.40&CDS=1-480
466	OG0000466	YOR227W, YPL137C	augustus_masked-NODE_42_length_62581_cov_7.44407_ID_7503-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_42_length_62581_cov_7.44407_ID_7503-processed-gene-0.54&CDS=1-3147
467	OG0000467	YOR234C, YPL143W	augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.225-mRNA-1_1&gene=augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.225&CDS=1-318
468	OG0000468	YOR237W, YPL145C	augustus_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-1.139-mRNA-1_1&gene=augustus_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-1.139&CDS=1-1167
469	OG0000469	YOR336W	augustus_masked-NODE_14_length_268810_cov_12.6902_ID_16700-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_14_length_268810_cov_12.6902_ID_16700-processed-gene-0.44&CDS=1-4341, snap_masked-NODE_207_length_419_cov_0.953297_ID_11363-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_207_length_419_cov_0.953297_ID_11363-processed-gene-0.0&CDS=1-333
470	OG0000470	YPL028W	augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.192-mRNA-1_1&gene=augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.192&CDS=1-1239, augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.221-mRNA-1_1&gene=augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.221&CDS=1-1194
471	OG0000471	YPL088W	augustus_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-1.268-mRNA-1_1&gene=augustus_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-1.268&CDS=1-1014, augustus_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-1.269-mRNA-1_1&gene=augustus_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-1.269&CDS=1-1014
472	OG0000472	YPR013C, YPR015C	augustus_masked-NODE_55_length_35238_cov_14.1918_ID_8660-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_55_length_35238_cov_14.1918_ID_8660-processed-gene-0.2&CDS=1-1122
473	OG0000473	YPR093C	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.149-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-3.149&CDS=1-2070, genemark-NODE_50_length_47779_cov_10.5208_ID_7381-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_50_length_47779_cov_10.5208_ID_7381-processed-gene-0.7&CDS=1-1179
474	OG0000474	YPR106W	genemark-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-0.130-mRNA-1_1&gene=genemark-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-0.130&CDS=1-1593, snap_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.22&CDS=1-1452
475	OG0000475	YPR169W-A, YPR170W-B	genemark-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-2.108-mRNA-1_1&gene=genemark-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-2.108&CDS=1-252
476	OG0000476	YPR185W	augustus_masked-NODE_164_length_446_cov_0.969309_ID_11283-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_164_length_446_cov_0.969309_ID_11283-processed-gene-0.1&CDS=1-411, snap_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.59-mRNA-1_1&gene=snap_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.59&CDS=1-2925
477	OG0000477	Q0050, Q0055	snap_masked-NODE_56_length_32725_cov_172.382_ID_8930-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_56_length_32725_cov_172.382_ID_8930-processed-gene-0.32&CDS=1-1254
478	OG0000478		snap_masked-NODE_100_length_1299_cov_356.065_ID_15740-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_100_length_1299_cov_356.065_ID_15740-processed-gene-0.2&CDS=1-1263, snap_masked-NODE_31_length_100489_cov_13.4032_ID_6409-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_31_length_100489_cov_13.4032_ID_6409-processed-gene-0.91&CDS=1-2916, snap_masked-NODE_39_length_68645_cov_16.4678_ID_8572-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_39_length_68645_cov_16.4678_ID_8572-processed-gene-0.59&CDS=1-1086
479	OG0000479	YAL001C	snap_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-0.88&CDS=1-3981
480	OG0000480	YAL002W	augustus_masked-NODE_29_length_105919_cov_17.2848_ID_6898-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_29_length_105919_cov_17.2848_ID_6898-processed-gene-0.71&CDS=1-4434
481	OG0000481	YAL003W	augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.214-mRNA-1_1&gene=augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.214&CDS=1-681
482	OG0000482	YAL009W	augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.83-mRNA-1_1&gene=augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.83&CDS=1-930
483	OG0000483	YAL010C	snap_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-0.52-mRNA-1_1&gene=snap_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-0.52&CDS=1-1140
484	OG0000484	YAL011W	snap_masked-NODE_14_length_268810_cov_12.6902_ID_16700-processed-gene-1.207-mRNA-1_1&gene=snap_masked-NODE_14_length_268810_cov_12.6902_ID_16700-processed-gene-1.207&CDS=1-1284
485	OG0000485	YAL016W	augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-0.103&CDS=1-2007
486	OG0000486	YAL019W	augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.252-mRNA-1_1&gene=augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.252&CDS=1-2934
487	OG0000487	YAL021C	maker-NODE_2_length_467089_cov_10.6916_ID_10198-augustus-gene-3.98-mRNA-1_1&gene=maker-NODE_2_length_467089_cov_10.6916_ID_10198-augustus-gene-3.98&CDS=1-2730
488	OG0000488	YAL022C	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-4.60-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-4.60&CDS=1-1581
489	OG0000489	YAL024C	augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-1.12&CDS=1-2496
490	OG0000490	YAL025C	augustus_masked-NODE_18_length_174771_cov_20.4811_ID_5550-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-NODE_18_length_174771_cov_20.4811_ID_5550-processed-gene-0.139&CDS=1-870
491	OG0000491	YAL032C	maker-NODE_16_length_219844_cov_10.6473_ID_4879-snap-gene-1.241-mRNA-1_1&gene=maker-NODE_16_length_219844_cov_10.6473_ID_4879-snap-gene-1.241&CDS=1-1686
492	OG0000492	YAL034W-A	augustus_masked-NODE_18_length_174771_cov_20.4811_ID_5550-processed-gene-0.182-mRNA-1_1&gene=augustus_masked-NODE_18_length_174771_cov_20.4811_ID_5550-processed-gene-0.182&CDS=1-684
493	OG0000493	YAL035W	augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-0.122&CDS=1-3129
494	OG0000494	YAL038W	augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-1.84&CDS=1-1545
495	OG0000495	YAL039C	augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-0.144-mRNA-1_1&gene=augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-0.144&CDS=1-762
496	OG0000496	YAL041W	maker-NODE_14_length_268810_cov_12.6902_ID_16700-snap-gene-0.84-mRNA-1_1&gene=maker-NODE_14_length_268810_cov_12.6902_ID_16700-snap-gene-0.84&CDS=1-2490
497	OG0000497	YAL042W	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.109-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-3.109&CDS=1-1191
498	OG0000498	YAL043C	snap_masked-NODE_42_length_62581_cov_7.44407_ID_7503-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_42_length_62581_cov_7.44407_ID_7503-processed-gene-0.70&CDS=1-2091
499	OG0000499	YAL044C	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-3.76-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-3.76&CDS=1-582
500	OG0000500	YAL046C	genemark-NODE_28_length_110160_cov_11.4914_ID_8006-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_28_length_110160_cov_11.4914_ID_8006-processed-gene-0.15&CDS=1-348
501	OG0000501	YAL048C	augustus_masked-NODE_34_length_94713_cov_11.1369_ID_5741-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_34_length_94713_cov_11.1369_ID_5741-processed-gene-0.76&CDS=1-2052
502	OG0000502	YAL049C	maker-NODE_86_length_1695_cov_7.59329_ID_10231-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_86_length_1695_cov_7.59329_ID_10231-augustus-gene-0.1&CDS=1-726
503	OG0000503	YAL053W	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-1.27&CDS=1-1983
504	OG0000504	YAR003W	augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-0.162-mRNA-1_1&gene=augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-0.162&CDS=1-1221
505	OG0000505	YAR007C	augustus_masked-NODE_40_length_66930_cov_9.42058_ID_7647-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_40_length_66930_cov_9.42058_ID_7647-processed-gene-0.37&CDS=1-1830
506	OG0000506	YAR008W	snap_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-1.208-mRNA-1_1&gene=snap_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-1.208&CDS=1-783
507	OG0000507	YAR009C, YPR137C-B	
508	OG0000508	YAR014C	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-2.95-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-2.95&CDS=1-2016
509	OG0000509	YAR015W	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-0.39&CDS=1-885
510	OG0000510	YAR035W	augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-1.32&CDS=1-2325
511	OG0000511	YAR042W	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-2.69-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-2.69&CDS=1-3414
512	OG0000512	YBL003C	augustus_masked-NODE_30_length_101976_cov_20.5881_ID_8284-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_30_length_101976_cov_20.5881_ID_8284-processed-gene-0.16&CDS=1-396
513	OG0000513	YBL008W	maker-NODE_9_length_301725_cov_11.1523_ID_9771-augustus-gene-1.57-mRNA-1_1&gene=maker-NODE_9_length_301725_cov_11.1523_ID_9771-augustus-gene-1.57&CDS=1-4863
514	OG0000514	YBL011W	augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-0.130&CDS=1-1851
515	OG0000515	YBL013W	genemark-NODE_18_length_174771_cov_20.4811_ID_5550-processed-gene-0.220-mRNA-1_1&gene=genemark-NODE_18_length_174771_cov_20.4811_ID_5550-processed-gene-0.220&CDS=1-933
516	OG0000516	YBL015W	genemark-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.175-mRNA-1_1&gene=genemark-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.175&CDS=1-1575
517	OG0000517	YBL019W	genemark-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-0.95-mRNA-1_1&gene=genemark-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-0.95&CDS=1-1890
518	OG0000518	YBL020W	augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.113&CDS=1-1461
519	OG0000519	YBL021C	augustus_masked-NODE_43_length_62223_cov_26.2295_ID_7310-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_43_length_62223_cov_26.2295_ID_7310-processed-gene-0.72&CDS=1-531
520	OG0000520	YBL023C	augustus_masked-NODE_58_length_26453_cov_9.29896_ID_9056-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_58_length_26453_cov_9.29896_ID_9056-processed-gene-0.8&CDS=1-2568
521	OG0000521	YBL026W	augustus_masked-NODE_34_length_94713_cov_11.1369_ID_5741-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_34_length_94713_cov_11.1369_ID_5741-processed-gene-0.60&CDS=1-300
522	OG0000522	YBL033C	genemark-NODE_42_length_62581_cov_7.44407_ID_7503-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_42_length_62581_cov_7.44407_ID_7503-processed-gene-0.23&CDS=1-1014
523	OG0000523	YBL034C	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-0.146-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-0.146&CDS=1-3474
524	OG0000524	YBL035C	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-1.42-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-1.42&CDS=1-1791
525	OG0000525	YBL036C	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-1.0-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-1.0&CDS=1-711
526	OG0000526	YBL038W	augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-0.126&CDS=1-693
527	OG0000527	YBL039C	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-1.24&CDS=1-1731
528	OG0000528	YBL040C	augustus_masked-NODE_24_length_130058_cov_10.5455_ID_5052-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_24_length_130058_cov_10.5455_ID_5052-processed-gene-0.43&CDS=1-1845
529	OG0000529	YBL041W	augustus_masked-NODE_26_length_119625_cov_21.6396_ID_8164-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_26_length_119625_cov_21.6396_ID_8164-processed-gene-0.25&CDS=1-693
530	OG0000530	YBL049W	genemark-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-2.219-mRNA-1_1&gene=genemark-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-2.219&CDS=1-333
531	OG0000531	YBL050W	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-1.20&CDS=1-879
532	OG0000532	YBL051C	augustus_masked-NODE_24_length_130058_cov_10.5455_ID_5052-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_24_length_130058_cov_10.5455_ID_5052-processed-gene-0.16&CDS=1-2031
533	OG0000533	YBL054W	augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-0.100&CDS=1-1014
534	OG0000534	YBL055C	augustus_masked-NODE_57_length_32135_cov_15.1454_ID_12067-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_57_length_32135_cov_15.1454_ID_12067-processed-gene-0.34&CDS=1-915
535	OG0000535	YBL057C	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-3.90-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-3.90&CDS=1-579
536	OG0000536	YBL058W	augustus_masked-NODE_18_length_174771_cov_20.4811_ID_5550-processed-gene-0.164-mRNA-1_1&gene=augustus_masked-NODE_18_length_174771_cov_20.4811_ID_5550-processed-gene-0.164&CDS=1-1164
537	OG0000537	YBL059C-A	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-2.121-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-2.121&CDS=1-360
538	OG0000538	YBL061C	augustus_masked-NODE_43_length_62223_cov_26.2295_ID_7310-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_43_length_62223_cov_26.2295_ID_7310-processed-gene-0.86&CDS=1-2457
539	OG0000539	YBL071W-A	augustus_masked-NODE_40_length_66930_cov_9.42058_ID_7647-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_40_length_66930_cov_9.42058_ID_7647-processed-gene-0.13&CDS=1-225
540	OG0000540	YBL076C	augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-1.9&CDS=1-3213
541	OG0000541	YBL078C	augustus_masked-NODE_37_length_74361_cov_15.2065_ID_6343-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_37_length_74361_cov_15.2065_ID_6343-processed-gene-0.71&CDS=1-372
542	OG0000542	YBL080C	maker-NODE_15_length_254194_cov_22.2788_ID_8836-augustus-gene-1.92-mRNA-1_1&gene=maker-NODE_15_length_254194_cov_22.2788_ID_8836-augustus-gene-1.92&CDS=1-1803
543	OG0000543	YBL082C	genemark-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-0.48&CDS=1-1194
544	OG0000544	YBL084C	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-4.31-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-4.31&CDS=1-1611
545	OG0000545	YBL091C	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-2.40-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-2.40&CDS=1-1365
546	OG0000546	YBL092W	augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-1.24&CDS=1-390
547	OG0000547	YBL093C	snap_masked-NODE_26_length_119625_cov_21.6396_ID_8164-processed-gene-0.72-mRNA-1_1&gene=snap_masked-NODE_26_length_119625_cov_21.6396_ID_8164-processed-gene-0.72&CDS=1-492
548	OG0000548	YBL097W	snap_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-1.212-mRNA-1_1&gene=snap_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-1.212&CDS=1-2388
549	OG0000549	YBL098W	genemark-NODE_27_length_112744_cov_10.9011_ID_7258-processed-gene-0.148-mRNA-1_1&gene=genemark-NODE_27_length_112744_cov_10.9011_ID_7258-processed-gene-0.148&CDS=1-1389
