	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii
578	OG0000578	YBL084C	snap_masked-NODE_35_length_163207_cov_65.1352_ID_69-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_35_length_163207_cov_65.1352_ID_69-processed-gene-0.75&CDS=1-2088
579	OG0000579	YBL086C	maker-NODE_41_length_131592_cov_68.4558_ID_81-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_41_length_131592_cov_68.4558_ID_81-snap-gene-0.2&CDS=1-798
580	OG0000580	YBL088C	snap_masked-NODE_20_length_239702_cov_70.5044_ID_39-processed-gene-1.105-mRNA-1_1&gene=snap_masked-NODE_20_length_239702_cov_70.5044_ID_39-processed-gene-1.105&CDS=1-8514
581	OG0000581	YBL090W	snap_masked-NODE_35_length_163207_cov_65.1352_ID_69-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NODE_35_length_163207_cov_65.1352_ID_69-processed-gene-0.108&CDS=1-504
582	OG0000582	YBL091C	snap_masked-NODE_35_length_163207_cov_65.1352_ID_69-processed-gene-0.76-mRNA-1_1&gene=snap_masked-NODE_35_length_163207_cov_65.1352_ID_69-processed-gene-0.76&CDS=1-1284
583	OG0000583	YBL092W	genemark-NODE_34_length_176738_cov_71.4394_ID_67-processed-gene-0.47-mRNA-1_1&gene=genemark-NODE_34_length_176738_cov_71.4394_ID_67-processed-gene-0.47&CDS=1-393
584	OG0000584	YBL093C	snap_masked-NODE_34_length_176738_cov_71.4394_ID_67-processed-gene-0.148-mRNA-1_1&gene=snap_masked-NODE_34_length_176738_cov_71.4394_ID_67-processed-gene-0.148&CDS=1-537
585	OG0000585	YBL095W	snap_masked-NODE_33_length_190782_cov_64.4392_ID_65-processed-gene-0.158-mRNA-1_1&gene=snap_masked-NODE_33_length_190782_cov_64.4392_ID_65-processed-gene-0.158&CDS=1-705
586	OG0000586	YBL097W	maker-NODE_18_length_245309_cov_86.3428_ID_35-snap-gene-1.0-mRNA-1_1&gene=maker-NODE_18_length_245309_cov_86.3428_ID_35-snap-gene-1.0&CDS=1-4233
587	OG0000587	YBL098W	snap_masked-NODE_18_length_245309_cov_86.3428_ID_35-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_18_length_245309_cov_86.3428_ID_35-processed-gene-0.33&CDS=1-1371
588	OG0000588	YBL099W	maker-NODE_10_length_373830_cov_69.0868_ID_19-snap-gene-1.112-mRNA-1_1&gene=maker-NODE_10_length_373830_cov_69.0868_ID_19-snap-gene-1.112&CDS=1-1635
589	OG0000589	YBL102W	augustus_masked-NODE_4_length_502110_cov_83.9821_ID_7-processed-gene-1.39-mRNA-1_1&gene=augustus_masked-NODE_4_length_502110_cov_83.9821_ID_7-processed-gene-1.39&CDS=1-639
590	OG0000590	YBL103C	snap_masked-NODE_4_length_502110_cov_83.9821_ID_7-processed-gene-1.3-mRNA-1_1&gene=snap_masked-NODE_4_length_502110_cov_83.9821_ID_7-processed-gene-1.3&CDS=1-1656
591	OG0000591	YBL104C	maker-NODE_60_length_78722_cov_86.0104_ID_119-snap-gene-0.58-mRNA-1_1&gene=maker-NODE_60_length_78722_cov_86.0104_ID_119-snap-gene-0.58&CDS=1-5703
592	OG0000592	YBR002C	augustus_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-1.53-mRNA-1_1&gene=augustus_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-1.53&CDS=1-852
593	OG0000593	YBR003W	augustus_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-1.70-mRNA-1_1&gene=augustus_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-1.70&CDS=1-1518
594	OG0000594	YBR004C	snap_masked-NODE_12_length_307526_cov_66.0955_ID_23-processed-gene-2.115-mRNA-1_1&gene=snap_masked-NODE_12_length_307526_cov_66.0955_ID_23-processed-gene-2.115&CDS=1-1248
595	OG0000595	YBR007C	snap_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-1.84-mRNA-1_1&gene=snap_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-1.84&CDS=1-2382
596	OG0000596	YBR011C	augustus_masked-NODE_35_length_163207_cov_65.1352_ID_69-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_35_length_163207_cov_65.1352_ID_69-processed-gene-0.61&CDS=1-855
597	OG0000597	YBR017C	snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-2.62-mRNA-1_1&gene=snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-2.62&CDS=1-2817
598	OG0000598	YBR022W	snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-2.74-mRNA-1_1&gene=snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-2.74&CDS=1-564
599	OG0000599	YBR023C	snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-2.64-mRNA-1_1&gene=snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-2.64&CDS=1-3801
600	OG0000600	YBR026C	maker-NODE_15_length_287516_cov_70.6321_ID_29-snap-gene-1.3-mRNA-1_1&gene=maker-NODE_15_length_287516_cov_70.6321_ID_29-snap-gene-1.3&CDS=1-1536
601	OG0000601	YBR028C	snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-2.58-mRNA-1_1&gene=snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-2.58&CDS=1-1512
602	OG0000602	YBR029C	snap_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-1.124-mRNA-1_1&gene=snap_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-1.124&CDS=1-1344
603	OG0000603	YBR030W	snap_masked-NODE_43_length_126082_cov_69.5649_ID_85-processed-gene-0.134-mRNA-1_1&gene=snap_masked-NODE_43_length_126082_cov_69.5649_ID_85-processed-gene-0.134&CDS=1-1719
604	OG0000604	YBR034C	snap_masked-NODE_9_length_387442_cov_67.1628_ID_17-processed-gene-1.46-mRNA-1_1&gene=snap_masked-NODE_9_length_387442_cov_67.1628_ID_17-processed-gene-1.46&CDS=1-1065
605	OG0000605	YBR037C	snap_masked-NODE_45_length_122076_cov_79.8889_ID_89-processed-gene-0.128-mRNA-1_1&gene=snap_masked-NODE_45_length_122076_cov_79.8889_ID_89-processed-gene-0.128&CDS=1-969
606	OG0000606	YBR038W	augustus_masked-NODE_25_length_210900_cov_83.4926_ID_49-processed-gene-1.76-mRNA-1_1&gene=augustus_masked-NODE_25_length_210900_cov_83.4926_ID_49-processed-gene-1.76&CDS=1-2967
607	OG0000607	YBR039W	snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-0.94-mRNA-1_1&gene=snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-0.94&CDS=1-867
608	OG0000608	YBR040W	augustus_masked-NODE_48_length_106007_cov_94.0506_ID_95-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_48_length_106007_cov_94.0506_ID_95-processed-gene-0.87&CDS=1-900
609	OG0000609	YBR041W	snap_masked-NODE_48_length_106007_cov_94.0506_ID_95-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_48_length_106007_cov_94.0506_ID_95-processed-gene-0.47&CDS=1-1977
610	OG0000610	YBR043C	snap_masked-NODE_26_length_209935_cov_74.3309_ID_51-processed-gene-0.57-mRNA-1_1&gene=snap_masked-NODE_26_length_209935_cov_74.3309_ID_51-processed-gene-0.57&CDS=1-2094
611	OG0000611	YBR045C	snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-0.77&CDS=1-1443
612	OG0000612	YBR047W	snap_masked-NODE_15_length_287516_cov_70.6321_ID_29-processed-gene-1.225-mRNA-1_1&gene=snap_masked-NODE_15_length_287516_cov_70.6321_ID_29-processed-gene-1.225&CDS=1-618
613	OG0000613	YBR053C	snap_masked-NODE_11_length_320018_cov_79.7696_ID_21-processed-gene-1.32-mRNA-1_1&gene=snap_masked-NODE_11_length_320018_cov_79.7696_ID_21-processed-gene-1.32&CDS=1-993
614	OG0000614	YBR056W	snap_masked-NODE_28_length_204558_cov_67.4894_ID_55-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_28_length_204558_cov_67.4894_ID_55-processed-gene-0.70&CDS=1-1464
615	OG0000615	YBR057C	snap_masked-NODE_12_length_307526_cov_66.0955_ID_23-processed-gene-1.19-mRNA-1_1&gene=snap_masked-NODE_12_length_307526_cov_66.0955_ID_23-processed-gene-1.19&CDS=1-1392
616	OG0000616	YBR058C	snap_masked-NODE_12_length_307526_cov_66.0955_ID_23-processed-gene-1.33-mRNA-1_1&gene=snap_masked-NODE_12_length_307526_cov_66.0955_ID_23-processed-gene-1.33&CDS=1-2400
617	OG0000617	YBR060C	augustus_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-2.85-mRNA-1_1&gene=augustus_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-2.85&CDS=1-1830
618	OG0000618	YBR061C	snap_masked-NODE_24_length_211488_cov_73.6919_ID_47-processed-gene-1.48-mRNA-1_1&gene=snap_masked-NODE_24_length_211488_cov_73.6919_ID_47-processed-gene-1.48&CDS=1-906
619	OG0000619	YBR062C	augustus_masked-NODE_24_length_211488_cov_73.6919_ID_47-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_24_length_211488_cov_73.6919_ID_47-processed-gene-0.50&CDS=1-567
620	OG0000620	YBR065C	snap_masked-NODE_24_length_211488_cov_73.6919_ID_47-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_24_length_211488_cov_73.6919_ID_47-processed-gene-0.78&CDS=1-1125
621	OG0000621	YBR070C	augustus_masked-NODE_24_length_211488_cov_73.6919_ID_47-processed-gene-1.1-mRNA-1_1&gene=augustus_masked-NODE_24_length_211488_cov_73.6919_ID_47-processed-gene-1.1&CDS=1-714
622	OG0000622	YBR072W	snap_masked-NODE_61_length_73724_cov_68.5369_ID_121-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_61_length_73724_cov_68.5369_ID_121-processed-gene-0.59&CDS=1-744
623	OG0000623	YBR073W	snap_masked-NODE_49_length_105122_cov_94.5565_ID_97-processed-gene-0.106-mRNA-1_1&gene=snap_masked-NODE_49_length_105122_cov_94.5565_ID_97-processed-gene-0.106&CDS=1-2709
624	OG0000624	YBR074W	snap_masked-NODE_19_length_243033_cov_65.5237_ID_37-processed-gene-1.80-mRNA-1_1&gene=snap_masked-NODE_19_length_243033_cov_65.5237_ID_37-processed-gene-1.80&CDS=1-3195
625	OG0000625	YBR079C	maker-NODE_39_length_140568_cov_64.5544_ID_77-snap-gene-0.150-mRNA-1_1&gene=maker-NODE_39_length_140568_cov_64.5544_ID_77-snap-gene-0.150&CDS=1-3306
626	OG0000626	YBR080C	snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-4.15-mRNA-1_1&gene=snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-4.15&CDS=1-2256
627	OG0000627	YBR081C	snap_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-3.47-mRNA-1_1&gene=snap_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-3.47&CDS=1-4260
628	OG0000628	YBR082C	snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-1.55-mRNA-1_1&gene=snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-1.55&CDS=1-441
629	OG0000629	YBR083W	snap_masked-NODE_21_length_232438_cov_89.1265_ID_41-processed-gene-1.94-mRNA-1_1&gene=snap_masked-NODE_21_length_232438_cov_89.1265_ID_41-processed-gene-1.94&CDS=1-2553
630	OG0000630	YBR085W	snap_masked-NODE_44_length_123449_cov_70.9173_ID_87-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_44_length_123449_cov_70.9173_ID_87-processed-gene-0.95&CDS=1-915
631	OG0000631	YBR086C	snap_masked-NODE_27_length_209414_cov_64.4654_ID_53-processed-gene-1.57-mRNA-1_1&gene=snap_masked-NODE_27_length_209414_cov_64.4654_ID_53-processed-gene-1.57&CDS=1-2073
632	OG0000632	YBR087W	augustus_masked-NODE_9_length_387442_cov_67.1628_ID_17-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_9_length_387442_cov_67.1628_ID_17-processed-gene-0.16&CDS=1-1134
633	OG0000633	YBR088C	maker-NODE_9_length_387442_cov_67.1628_ID_17-snap-gene-1.128-mRNA-1_1&gene=maker-NODE_9_length_387442_cov_67.1628_ID_17-snap-gene-1.128&CDS=1-777
634	OG0000634	YBR091C	snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-4.148-mRNA-1_1&gene=snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-4.148&CDS=1-315
635	OG0000635	YBR094W	augustus_masked-NODE_9_length_387442_cov_67.1628_ID_17-processed-gene-2.175-mRNA-1_1&gene=augustus_masked-NODE_9_length_387442_cov_67.1628_ID_17-processed-gene-2.175&CDS=1-1062
636	OG0000636	YBR095C	snap_masked-NODE_9_length_387442_cov_67.1628_ID_17-processed-gene-2.132-mRNA-1_1&gene=snap_masked-NODE_9_length_387442_cov_67.1628_ID_17-processed-gene-2.132&CDS=1-1275
637	OG0000637	YBR096W	snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-4.128-mRNA-1_1&gene=snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-4.128&CDS=1-684
638	OG0000638	YBR097W	snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-3.86-mRNA-1_1&gene=snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-3.86&CDS=1-2946
639	OG0000639	YBR101C	augustus_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-0.48&CDS=1-1086
640	OG0000640	YBR102C	snap_masked-NODE_15_length_287516_cov_70.6321_ID_29-processed-gene-1.178-mRNA-1_1&gene=snap_masked-NODE_15_length_287516_cov_70.6321_ID_29-processed-gene-1.178&CDS=1-1728
641	OG0000641	YBR103W	snap_masked-NODE_35_length_163207_cov_65.1352_ID_69-processed-gene-0.105-mRNA-1_1&gene=snap_masked-NODE_35_length_163207_cov_65.1352_ID_69-processed-gene-0.105&CDS=1-1629
642	OG0000642	YBR105C	snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-3.84-mRNA-1_1&gene=snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-3.84&CDS=1-954
643	OG0000643	YBR106W	snap_masked-NODE_28_length_204558_cov_67.4894_ID_55-processed-gene-1.54-mRNA-1_1&gene=snap_masked-NODE_28_length_204558_cov_67.4894_ID_55-processed-gene-1.54&CDS=1-570
644	OG0000644	YBR110W	snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-3.132-mRNA-1_1&gene=snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-3.132&CDS=1-1446
645	OG0000645	YBR111C	snap_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-2.34-mRNA-1_1&gene=snap_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-2.34&CDS=1-639
646	OG0000646	YBR111W-A	snap_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-2.11-mRNA-1_1&gene=snap_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-2.11&CDS=1-330
647	OG0000647	YBR112C	augustus_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-2.85-mRNA-1_1&gene=augustus_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-2.85&CDS=1-3066
648	OG0000648	YBR114W	snap_masked-NODE_14_length_292203_cov_78.6828_ID_27-processed-gene-0.115-mRNA-1_1&gene=snap_masked-NODE_14_length_292203_cov_78.6828_ID_27-processed-gene-0.115&CDS=1-2688
649	OG0000649	YBR115C	snap_masked-NODE_28_length_204558_cov_67.4894_ID_55-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_28_length_204558_cov_67.4894_ID_55-processed-gene-0.89&CDS=1-4167
650	OG0000650	YBR119W	snap_masked-NODE_42_length_126228_cov_67.3742_ID_83-processed-gene-0.94-mRNA-1_1&gene=snap_masked-NODE_42_length_126228_cov_67.3742_ID_83-processed-gene-0.94&CDS=1-726
651	OG0000651	YBR120C	genemark-NODE_42_length_126228_cov_67.3742_ID_83-processed-gene-0.121-mRNA-1_1&gene=genemark-NODE_42_length_126228_cov_67.3742_ID_83-processed-gene-0.121&CDS=1-483
652	OG0000652	YBR121C	snap_masked-NODE_60_length_78722_cov_86.0104_ID_119-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_60_length_78722_cov_86.0104_ID_119-processed-gene-0.51&CDS=1-1959
653	OG0000653	YBR122C	snap_masked-NODE_10_length_373830_cov_69.0868_ID_19-processed-gene-2.89-mRNA-1_1&gene=snap_masked-NODE_10_length_373830_cov_69.0868_ID_19-processed-gene-2.89&CDS=1-552
654	OG0000654	YBR123C	snap_masked-NODE_12_length_307526_cov_66.0955_ID_23-processed-gene-2.89-mRNA-1_1&gene=snap_masked-NODE_12_length_307526_cov_66.0955_ID_23-processed-gene-2.89&CDS=1-1806
655	OG0000655	YBR126C	snap_masked-NODE_57_length_84806_cov_101.253_ID_113-processed-gene-0.28-mRNA-1_1&gene=snap_masked-NODE_57_length_84806_cov_101.253_ID_113-processed-gene-0.28&CDS=1-1500
656	OG0000656	YBR127C	augustus_masked-NODE_46_length_112328_cov_62.5285_ID_91-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_46_length_112328_cov_62.5285_ID_91-processed-gene-0.58&CDS=1-1503
657	OG0000657	YBR133C	snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-0.106-mRNA-1_1&gene=snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-0.106&CDS=1-2727
658	OG0000658	YBR135W	snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-1.0-mRNA-1_1&gene=snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-1.0&CDS=1-303
659	OG0000659	YBR136W	snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-1.1-mRNA-1_1&gene=snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-1.1&CDS=1-7293
660	OG0000660	YBR138C	augustus_masked-NODE_73_length_39352_cov_92.911_ID_145-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_73_length_39352_cov_92.911_ID_145-processed-gene-0.39&CDS=1-1527
661	OG0000661	YBR141C	augustus_masked-NODE_53_length_96461_cov_75.3153_ID_105-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_53_length_96461_cov_75.3153_ID_105-processed-gene-0.112&CDS=1-1068
662	OG0000662	YBR142W	snap_masked-NODE_53_length_96461_cov_75.3153_ID_105-processed-gene-0.50-mRNA-1_1&gene=snap_masked-NODE_53_length_96461_cov_75.3153_ID_105-processed-gene-0.50&CDS=1-2493
663	OG0000663	YBR143C	snap_masked-NODE_53_length_96461_cov_75.3153_ID_105-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_53_length_96461_cov_75.3153_ID_105-processed-gene-0.70&CDS=1-1287
664	OG0000664	YBR146W	snap_masked-NODE_15_length_287516_cov_70.6321_ID_29-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_15_length_287516_cov_70.6321_ID_29-processed-gene-0.66&CDS=1-963
665	OG0000665	YBR149W	maker-NODE_60_length_78722_cov_86.0104_ID_119-snap-gene-0.57-mRNA-1_1&gene=maker-NODE_60_length_78722_cov_86.0104_ID_119-snap-gene-0.57&CDS=1-1857
666	OG0000666	YBR151W	snap_masked-NODE_19_length_243033_cov_65.5237_ID_37-processed-gene-1.104-mRNA-1_1&gene=snap_masked-NODE_19_length_243033_cov_65.5237_ID_37-processed-gene-1.104&CDS=1-885
667	OG0000667	YBR153W	snap_masked-NODE_15_length_287516_cov_70.6321_ID_29-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_15_length_287516_cov_70.6321_ID_29-processed-gene-0.40&CDS=1-921
668	OG0000668	YBR154C	snap_masked-NODE_15_length_287516_cov_70.6321_ID_29-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_15_length_287516_cov_70.6321_ID_29-processed-gene-0.64&CDS=1-642
669	OG0000669	YBR155W	augustus_masked-NODE_5_length_471877_cov_68.7965_ID_9-processed-gene-3.75-mRNA-1_1&gene=augustus_masked-NODE_5_length_471877_cov_68.7965_ID_9-processed-gene-3.75&CDS=1-1185
670	OG0000670	YBR156C	snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-4.106-mRNA-1_1&gene=snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-4.106&CDS=1-2580
671	OG0000671	YBR158W	snap_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-3.14-mRNA-1_1&gene=snap_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-3.14&CDS=1-2106
672	OG0000672	YBR160W	maker-NODE_5_length_471877_cov_68.7965_ID_9-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_5_length_471877_cov_68.7965_ID_9-snap-gene-0.2&CDS=1-1908
673	OG0000673	YBR162C	snap_masked-NODE_36_length_155450_cov_66.759_ID_71-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_36_length_155450_cov_66.759_ID_71-processed-gene-0.37&CDS=1-1371
674	OG0000674	YBR162W-A	genemark-NODE_44_length_123449_cov_70.9173_ID_87-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_44_length_123449_cov_70.9173_ID_87-processed-gene-0.116&CDS=1-186
675	OG0000675	YBR163W	maker-NODE_37_length_146609_cov_91.3129_ID_73-snap-gene-0.1-mRNA-1_1&gene=maker-NODE_37_length_146609_cov_91.3129_ID_73-snap-gene-0.1&CDS=1-1863
676	OG0000676	YBR164C	snap_masked-NODE_4_length_502110_cov_83.9821_ID_7-processed-gene-2.25-mRNA-1_1&gene=snap_masked-NODE_4_length_502110_cov_83.9821_ID_7-processed-gene-2.25&CDS=1-549
677	OG0000677	YBR166C	snap_masked-NODE_4_length_502110_cov_83.9821_ID_7-processed-gene-2.24-mRNA-1_1&gene=snap_masked-NODE_4_length_502110_cov_83.9821_ID_7-processed-gene-2.24&CDS=1-1380
678	OG0000678	YBR167C	augustus_masked-NODE_46_length_112328_cov_62.5285_ID_91-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_46_length_112328_cov_62.5285_ID_91-processed-gene-0.68&CDS=1-504
679	OG0000679	YBR170C	maker-NODE_41_length_131592_cov_68.4558_ID_81-augustus-gene-0.180-mRNA-1_1&gene=maker-NODE_41_length_131592_cov_68.4558_ID_81-augustus-gene-0.180&CDS=1-1728
680	OG0000680	YBR171W	snap_masked-NODE_28_length_204558_cov_67.4894_ID_55-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_28_length_204558_cov_67.4894_ID_55-processed-gene-0.83&CDS=1-699
681	OG0000681	YBR173C	maker-NODE_28_length_204558_cov_67.4894_ID_55-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_28_length_204558_cov_67.4894_ID_55-snap-gene-0.3&CDS=1-489
682	OG0000682	YBR176W	augustus_masked-NODE_6_length_442416_cov_71.3898_ID_11-processed-gene-3.22-mRNA-1_1&gene=augustus_masked-NODE_6_length_442416_cov_71.3898_ID_11-processed-gene-3.22&CDS=1-969
683	OG0000683	YBR179C	snap_masked-NODE_5_length_471877_cov_68.7965_ID_9-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_5_length_471877_cov_68.7965_ID_9-processed-gene-0.45&CDS=1-2574
684	OG0000684	YBR180W	snap_masked-NODE_51_length_100389_cov_67.8652_ID_101-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_51_length_100389_cov_67.8652_ID_101-processed-gene-0.48&CDS=1-1680
685	OG0000685	YBR182C	snap_masked-NODE_18_length_245309_cov_86.3428_ID_35-processed-gene-1.162-mRNA-1_1&gene=snap_masked-NODE_18_length_245309_cov_86.3428_ID_35-processed-gene-1.162&CDS=1-2046
686	OG0000686	YBR185C	snap_masked-NODE_57_length_84806_cov_101.253_ID_113-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_57_length_84806_cov_101.253_ID_113-processed-gene-0.24&CDS=1-879
687	OG0000687	YBR186W	genemark-NODE_29_length_196675_cov_127.778_ID_57-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_29_length_196675_cov_127.778_ID_57-processed-gene-0.69&CDS=1-1602
688	OG0000688	YBR187W	snap_masked-NODE_29_length_196675_cov_127.778_ID_57-processed-gene-0.227-mRNA-1_1&gene=snap_masked-NODE_29_length_196675_cov_127.778_ID_57-processed-gene-0.227&CDS=1-1062
689	OG0000689	YBR192W	snap_masked-NODE_54_length_94987_cov_78.0702_ID_107-processed-gene-0.80-mRNA-1_1&gene=snap_masked-NODE_54_length_94987_cov_78.0702_ID_107-processed-gene-0.80&CDS=1-1131
690	OG0000690	YBR193C	snap_masked-NODE_54_length_94987_cov_78.0702_ID_107-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_54_length_94987_cov_78.0702_ID_107-processed-gene-0.58&CDS=1-765
691	OG0000691	YBR195C	snap_masked-NODE_35_length_163207_cov_65.1352_ID_69-processed-gene-0.110-mRNA-1_1&gene=snap_masked-NODE_35_length_163207_cov_65.1352_ID_69-processed-gene-0.110&CDS=1-1338
692	OG0000692	YBR196C	snap_masked-NODE_65_length_66748_cov_67.695_ID_129-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_65_length_66748_cov_67.695_ID_129-processed-gene-0.54&CDS=1-1641
693	OG0000693	YBR198C	snap_masked-NODE_65_length_66748_cov_67.695_ID_129-processed-gene-0.52-mRNA-1_1&gene=snap_masked-NODE_65_length_66748_cov_67.695_ID_129-processed-gene-0.52&CDS=1-2457
694	OG0000694	YBR200W	snap_masked-NODE_9_length_387442_cov_67.1628_ID_17-processed-gene-2.117-mRNA-1_1&gene=snap_masked-NODE_9_length_387442_cov_67.1628_ID_17-processed-gene-2.117&CDS=1-1881
