	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034648_Candida_restingae
785	OG0000785	YCR095C	snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-1.35-mRNA-1_1&gene=snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-1.35&CDS=1-1176
786	OG0000786	YCR098C	augustus_masked-NODE_18_length_250478_cov_22.7918_ID_35-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_18_length_250478_cov_22.7918_ID_35-processed-gene-0.89&CDS=1-1539
787	OG0000787	YDL001W	snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-10.217-mRNA-1_1&gene=snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-10.217&CDS=1-1284
788	OG0000788	YDL002C	snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-10.218-mRNA-1_1&gene=snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-10.218&CDS=1-819
789	OG0000789	YDL003W	snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-0.54&CDS=1-1548
790	OG0000790	YDL004W	snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-0.79-mRNA-1_1&gene=snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-0.79&CDS=1-480
791	OG0000791	YDL006W	snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-0.83&CDS=1-999
792	OG0000792	YDL007W	genemark-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-3.35-mRNA-1_1&gene=genemark-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-3.35&CDS=1-1296
793	OG0000793	YDL008W	snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-0.51&CDS=1-408
794	OG0000794	YDL013W	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-0.30&CDS=1-1140
795	OG0000795	YDL014W	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-0.29&CDS=1-957
796	OG0000796	YDL015C	snap_masked-NODE_29_length_90500_cov_21.8775_ID_57-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_29_length_90500_cov_21.8775_ID_57-processed-gene-0.56&CDS=1-957
797	OG0000797	YDL017W	augustus_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-7.87-mRNA-1_1&gene=augustus_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-7.87&CDS=1-2046
798	OG0000798	YDL018C	snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-7.10-mRNA-1_1&gene=snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-7.10&CDS=1-633
799	OG0000799	YDL028C	snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-4.73-mRNA-1_1&gene=snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-4.73&CDS=1-2352
800	OG0000800	YDL029W	snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-4.52-mRNA-1_1&gene=snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-4.52&CDS=1-1173
801	OG0000801	YDL030W	snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-4.95-mRNA-1_1&gene=snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-4.95&CDS=1-1404
802	OG0000802	YDL031W	snap_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-2.74-mRNA-1_1&gene=snap_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-2.74&CDS=1-2733
803	OG0000803	YDL033C	augustus_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-3.101-mRNA-1_1&gene=augustus_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-3.101&CDS=1-1551
804	OG0000804	YDL035C	snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-5.73-mRNA-1_1&gene=snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-5.73&CDS=1-2022
805	OG0000805	YDL040C	snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-4.98-mRNA-1_1&gene=snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-4.98&CDS=1-2262
806	OG0000806	YDL043C	snap_masked-NODE_23_length_171378_cov_22.7045_ID_45-processed-gene-0.112-mRNA-1_1&gene=snap_masked-NODE_23_length_171378_cov_22.7045_ID_45-processed-gene-0.112&CDS=1-696
807	OG0000807	YDL045C	snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-7.154-mRNA-1_1&gene=snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-7.154&CDS=1-894
808	OG0000808	YDL045W-A	augustus_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-6.97-mRNA-1_1&gene=augustus_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-6.97&CDS=1-3324
809	OG0000809	YDL046W	snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-2.89-mRNA-1_1&gene=snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-2.89&CDS=1-573
810	OG0000810	YDL047W	snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-0.8&CDS=1-942
811	OG0000811	YDL051W	snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-1.83-mRNA-1_1&gene=snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-1.83&CDS=1-828
812	OG0000812	YDL052C	augustus_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-4.52-mRNA-1_1&gene=augustus_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-4.52&CDS=1-894
813	OG0000813	YDL054C	augustus_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-5.3-mRNA-1_1&gene=augustus_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-5.3&CDS=1-1422
814	OG0000814	YDL055C	snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-5.85-mRNA-1_1&gene=snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-5.85&CDS=1-1086
815	OG0000815	YDL057W	snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-1.69-mRNA-1_1&gene=snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-1.69&CDS=1-1917
816	OG0000816	YDL058W	snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-10.214-mRNA-1_1&gene=snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-10.214&CDS=1-7254
817	OG0000817	YDL059C	augustus_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-10.10-mRNA-1_1&gene=augustus_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-10.10&CDS=1-558
818	OG0000818	YDL060W	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-5.47-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-5.47&CDS=1-2301
819	OG0000819	YDL063C	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-5.46-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-5.46&CDS=1-1782
820	OG0000820	YDL064W	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-4.30-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-4.30&CDS=1-474
821	OG0000821	YDL065C	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-4.28-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-4.28&CDS=1-957
822	OG0000822	YDL067C	snap_masked-NODE_26_length_127389_cov_24.3691_ID_51-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_26_length_127389_cov_24.3691_ID_51-processed-gene-0.77&CDS=1-180
823	OG0000823	YDL076C	genemark-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-3.192-mRNA-1_1&gene=genemark-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-3.192&CDS=1-969
824	OG0000824	YDL081C	snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-2.41-mRNA-1_1&gene=snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-2.41&CDS=1-315
825	OG0000825	YDL084W	maker-NODE_1_length_1198608_cov_23.6179_ID_1-snap-gene-7.45-mRNA-1_1&gene=maker-NODE_1_length_1198608_cov_23.6179_ID_1-snap-gene-7.45&CDS=1-1308
826	OG0000826	YDL086W	augustus_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-1.133-mRNA-1_1&gene=augustus_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-1.133&CDS=1-807
827	OG0000827	YDL087C	augustus_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-7.124-mRNA-1_1&gene=augustus_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-7.124&CDS=1-711
828	OG0000828	YDL090C	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-4.58-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-4.58&CDS=1-1470
829	OG0000829	YDL091C	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-4.82-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-4.82&CDS=1-1350
830	OG0000830	YDL095W	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-7.122-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-7.122&CDS=1-2406
831	OG0000831	YDL097C	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-4.88-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-4.88&CDS=1-1263
832	OG0000832	YDL098C	snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-3.303-mRNA-1_1&gene=snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-3.303&CDS=1-654
833	OG0000833	YDL100C	snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-1.74-mRNA-1_1&gene=snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-1.74&CDS=1-1074
834	OG0000834	YDL101C	snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.164-mRNA-1_1&gene=snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.164&CDS=1-1479
835	OG0000835	YDL102W	snap_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-1.143-mRNA-1_1&gene=snap_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-1.143&CDS=1-3234
836	OG0000836	YDL103C	augustus_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-2.33-mRNA-1_1&gene=augustus_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-2.33&CDS=1-1431
837	OG0000837	YDL104C	snap_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-0.41&CDS=1-1257
838	OG0000838	YDL105W	snap_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-0.62&CDS=1-963
839	OG0000839	YDL106C	snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.120-mRNA-1_1&gene=snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.120&CDS=1-1629
840	OG0000840	YDL107W	snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.121-mRNA-1_1&gene=snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.121&CDS=1-1098
841	OG0000841	YDL108W	snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.124-mRNA-1_1&gene=snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.124&CDS=1-969
842	OG0000842	YDL111C	augustus_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-4.110-mRNA-1_1&gene=augustus_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-4.110&CDS=1-876
843	OG0000843	YDL112W	augustus_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-4.136-mRNA-1_1&gene=augustus_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-4.136&CDS=1-4080
844	OG0000844	YDL113C	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-4.87-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-4.87&CDS=1-1824
845	OG0000845	YDL116W	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-4.61-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-4.61&CDS=1-2466
846	OG0000846	YDL117W	snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.123-mRNA-1_1&gene=snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.123&CDS=1-3015
847	OG0000847	YDL119C	snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-5.26-mRNA-1_1&gene=snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-5.26&CDS=1-978
848	OG0000848	YDL120W	snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-1.44-mRNA-1_1&gene=snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-1.44&CDS=1-507
849	OG0000849	YDL122W	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-1.0-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-1.0&CDS=1-1998
850	OG0000850	YDL125C	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-6.29-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-6.29&CDS=1-456
851	OG0000851	YDL126C	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-6.14-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-6.14&CDS=1-2508
852	OG0000852	YDL128W	snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-2.102-mRNA-1_1&gene=snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-2.102&CDS=1-1227
853	OG0000853	YDL131W	snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-3.276-mRNA-1_1&gene=snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-3.276&CDS=1-1260
854	OG0000854	YDL132W	snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-1.41-mRNA-1_1&gene=snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-1.41&CDS=1-2307
855	OG0000855	YDL133W	snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-1.40-mRNA-1_1&gene=snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-1.40&CDS=1-1173
856	OG0000856	YDL134C	snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-1.35-mRNA-1_1&gene=snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-1.35&CDS=1-1029
857	OG0000857	YDL135C	snap_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-2.83-mRNA-1_1&gene=snap_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-2.83&CDS=1-606
858	OG0000858	YDL140C	maker-NODE_1_length_1198608_cov_23.6179_ID_1-snap-gene-0.90-mRNA-1_1&gene=maker-NODE_1_length_1198608_cov_23.6179_ID_1-snap-gene-0.90&CDS=1-4959
859	OG0000859	YDL141W	snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-0.50-mRNA-1_1&gene=snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-0.50&CDS=1-2091
860	OG0000860	YDL142C	snap_masked-NODE_16_length_359154_cov_26.9262_ID_31-processed-gene-0.52-mRNA-1_1&gene=snap_masked-NODE_16_length_359154_cov_26.9262_ID_31-processed-gene-0.52&CDS=1-561
861	OG0000861	YDL143W	snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-3.59-mRNA-1_1&gene=snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-3.59&CDS=1-1590
862	OG0000862	YDL144C	snap_masked-NODE_22_length_196173_cov_31.0213_ID_43-processed-gene-0.151-mRNA-1_1&gene=snap_masked-NODE_22_length_196173_cov_31.0213_ID_43-processed-gene-0.151&CDS=1-1068
863	OG0000863	YDL145C	maker-NODE_6_length_681199_cov_20.8158_ID_11-snap-gene-1.77-mRNA-1_1&gene=maker-NODE_6_length_681199_cov_20.8158_ID_11-snap-gene-1.77&CDS=1-4956
864	OG0000864	YDL146W	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-4.49-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-4.49&CDS=1-2100
865	OG0000865	YDL147W	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-7.121-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-7.121&CDS=1-1407
866	OG0000866	YDL148C	snap_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-2.79-mRNA-1_1&gene=snap_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-2.79&CDS=1-2391
867	OG0000867	YDL149W	snap_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-2.78-mRNA-1_1&gene=snap_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-2.78&CDS=1-2373
868	OG0000868	YDL153C	genemark-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-3.40-mRNA-1_1&gene=genemark-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-3.40&CDS=1-1647
869	OG0000869	YDL155W	snap_masked-NODE_16_length_359154_cov_26.9262_ID_31-processed-gene-2.92-mRNA-1_1&gene=snap_masked-NODE_16_length_359154_cov_26.9262_ID_31-processed-gene-2.92&CDS=1-1077
870	OG0000870	YDL156W	snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-0.55-mRNA-1_1&gene=snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-0.55&CDS=1-1734
871	OG0000871	YDL157C	snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-1.46-mRNA-1_1&gene=snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-1.46&CDS=1-285
872	OG0000872	YDL159W	snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-1.44-mRNA-1_1&gene=snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-1.44&CDS=1-1623
873	OG0000873	YDL160C	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-0.4&CDS=1-1638
874	OG0000874	YDL164C	augustus_masked-NODE_9_length_597890_cov_22.9962_ID_17-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_9_length_597890_cov_22.9962_ID_17-processed-gene-0.3&CDS=1-2223
875	OG0000875	YDL165W	snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-1.55-mRNA-1_1&gene=snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-1.55&CDS=1-537
876	OG0000876	YDL166C	snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-1.41-mRNA-1_1&gene=snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-1.41&CDS=1-615
877	OG0000877	YDL167C	snap_masked-NODE_9_length_597890_cov_22.9962_ID_17-processed-gene-4.131-mRNA-1_1&gene=snap_masked-NODE_9_length_597890_cov_22.9962_ID_17-processed-gene-4.131&CDS=1-1839
878	OG0000878	YDL168W	snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-1.84-mRNA-1_1&gene=snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-1.84&CDS=1-1134
879	OG0000879	YDL170W	augustus_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-4.30-mRNA-1_1&gene=augustus_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-4.30&CDS=1-2253
880	OG0000880	YDL171C	snap_masked-NODE_17_length_347944_cov_21.2808_ID_33-processed-gene-2.141-mRNA-1_1&gene=snap_masked-NODE_17_length_347944_cov_21.2808_ID_33-processed-gene-2.141&CDS=1-6387
881	OG0000881	YDL177C	snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-0.53&CDS=1-456
882	OG0000882	YDL178W	snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-4.102-mRNA-1_1&gene=snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-4.102&CDS=1-1575
883	OG0000883	YDL183C	snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-1.63-mRNA-1_1&gene=snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-1.63&CDS=1-942
884	OG0000884	YDL185W	augustus_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-1.2-mRNA-1_1&gene=augustus_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-1.2&CDS=1-2367
885	OG0000885	YDL190C	augustus_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-2.29&CDS=1-3162
886	OG0000886	YDL193W	snap_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-2.80-mRNA-1_1&gene=snap_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-2.80&CDS=1-969
887	OG0000887	YDL195W	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-6.45-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-6.45&CDS=1-3882
888	OG0000888	YDL198C	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-6.20-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-6.20&CDS=1-900
889	OG0000889	YDL201W	snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-6.42-mRNA-1_1&gene=snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-6.42&CDS=1-843
890	OG0000890	YDL202W	snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-6.41-mRNA-1_1&gene=snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-6.41&CDS=1-669
891	OG0000891	YDL205C	augustus_masked-NODE_22_length_196173_cov_31.0213_ID_43-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_22_length_196173_cov_31.0213_ID_43-processed-gene-0.25&CDS=1-1215
892	OG0000892	YDL207W	snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-2.107-mRNA-1_1&gene=snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-2.107&CDS=1-1518
893	OG0000893	YDL208W	snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-0.57-mRNA-1_1&gene=snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-0.57&CDS=1-462
894	OG0000894	YDL209C	snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.132-mRNA-1_1&gene=snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.132&CDS=1-912
895	OG0000895	YDL212W	snap_masked-NODE_9_length_597890_cov_22.9962_ID_17-processed-gene-3.39-mRNA-1_1&gene=snap_masked-NODE_9_length_597890_cov_22.9962_ID_17-processed-gene-3.39&CDS=1-609
896	OG0000896	YDL213C	snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.167-mRNA-1_1&gene=snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.167&CDS=1-657
897	OG0000897	YDL215C	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-5.29-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-5.29&CDS=1-3153
898	OG0000898	YDL217C	snap_masked-NODE_25_length_145781_cov_22.9048_ID_49-processed-gene-0.93-mRNA-1_1&gene=snap_masked-NODE_25_length_145781_cov_22.9048_ID_49-processed-gene-0.93&CDS=1-546
899	OG0000899	YDL219W	maker-NODE_14_length_538558_cov_20.8153_ID_27-snap-gene-4.121-mRNA-1_1&gene=maker-NODE_14_length_538558_cov_20.8153_ID_27-snap-gene-4.121&CDS=1-480
900	OG0000900	YDL225W	snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-3.108-mRNA-1_1&gene=snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-3.108&CDS=1-1767
901	OG0000901	YDL226C	snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-3.129-mRNA-1_1&gene=snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-3.129&CDS=1-1035
