	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034963_Hanseniaspora_clermontiae
569	OG0000569	YBR127C	genemark-flattened_line_166-processed-gene-0.49-mRNA-1_1&gene=genemark-flattened_line_166-processed-gene-0.49&CDS=1-1551
570	OG0000570	YBR130C	genemark-flattened_line_38-processed-gene-0.109-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.109&CDS=1-1131
571	OG0000571	YBR133C	snap_masked-flattened_line_20-processed-gene-0.173-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-0.173&CDS=1-1185
572	OG0000572	YBR135W	genemark-flattened_line_20-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.53&CDS=1-384
573	OG0000573	YBR136W	genemark-flattened_line_20-processed-gene-0.52-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.52&CDS=1-7329
574	OG0000574	YBR141C	genemark-flattened_line_22-processed-gene-0.219-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.219&CDS=1-1029
575	OG0000575	YBR142W	genemark-flattened_line_213-processed-gene-0.12-mRNA-1_1&gene=genemark-flattened_line_213-processed-gene-0.12&CDS=1-2376
576	OG0000576	YBR143C	genemark-flattened_line_254-processed-gene-0.0-mRNA-1_1&gene=genemark-flattened_line_254-processed-gene-0.0&CDS=1-1311
577	OG0000577	YBR146W	genemark-flattened_line_118-processed-gene-0.25-mRNA-1_1&gene=genemark-flattened_line_118-processed-gene-0.25&CDS=1-912
578	OG0000578	YBR151W	augustus_masked-flattened_line_118-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-flattened_line_118-processed-gene-0.71&CDS=1-987
579	OG0000579	YBR153W	genemark-flattened_line_118-processed-gene-0.9-mRNA-1_1&gene=genemark-flattened_line_118-processed-gene-0.9&CDS=1-1032
580	OG0000580	YBR154C	genemark-flattened_line_118-processed-gene-0.24-mRNA-1_1&gene=genemark-flattened_line_118-processed-gene-0.24&CDS=1-654
581	OG0000581	YBR155W	genemark-flattened_line_8-processed-gene-1.133-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.133&CDS=1-1200
582	OG0000582	YBR160W	maker-flattened_line_12-snap-gene-1.187-mRNA-1_1&gene=maker-flattened_line_12-snap-gene-1.187&CDS=1-1869
583	OG0000583	YBR162C	genemark-flattened_line_28-processed-gene-0.69-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.69&CDS=1-1593
584	OG0000584	YBR162W-A	snap_masked-flattened_line_28-processed-gene-0.154-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.154&CDS=1-210
585	OG0000585	YBR164C	genemark-flattened_line_58-processed-gene-0.70-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.70&CDS=1-552
586	OG0000586	YBR166C	genemark-flattened_line_58-processed-gene-0.72-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.72&CDS=1-1374
587	OG0000587	YBR170C	genemark-flattened_line_58-processed-gene-0.76-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.76&CDS=1-1803
588	OG0000588	YBR171W	genemark-flattened_line_58-processed-gene-0.52-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.52&CDS=1-627
589	OG0000589	YBR173C	genemark-flattened_line_58-processed-gene-0.79-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.79&CDS=1-471
590	OG0000590	YBR179C	genemark-flattened_line_58-processed-gene-0.83-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.83&CDS=1-2490
591	OG0000591	YBR187W	genemark-flattened_line_8-processed-gene-1.181-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.181&CDS=1-825
592	OG0000592	YBR192W	genemark-flattened_line_8-processed-gene-1.178-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.178&CDS=1-1101
593	OG0000593	YBR193C	genemark-flattened_line_8-processed-gene-1.153-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.153&CDS=1-717
594	OG0000594	YBR195C	genemark-flattened_line_8-processed-gene-1.150-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.150&CDS=1-1446
595	OG0000595	YBR196C	genemark-flattened_line_58-processed-gene-0.65-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.65&CDS=1-1668
596	OG0000596	YBR198C	genemark-flattened_line_58-processed-gene-0.64-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.64&CDS=1-2445
597	OG0000597	YBR200W	genemark-flattened_line_12-processed-gene-1.81-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.81&CDS=1-1920
598	OG0000598	YBR202W	genemark-flattened_line_28-processed-gene-0.72-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.72&CDS=1-4404
599	OG0000599	YBR203W	snap_masked-flattened_line_28-processed-gene-0.133-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.133&CDS=1-2004
600	OG0000600	YBR207W	snap_masked-flattened_line_28-processed-gene-0.156-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.156&CDS=1-2817
601	OG0000601	YBR208C	genemark-flattened_line_28-processed-gene-0.70-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.70&CDS=1-5550
602	OG0000602	YBR212W	genemark-flattened_line_96-processed-gene-0.56-mRNA-1_1&gene=genemark-flattened_line_96-processed-gene-0.56&CDS=1-1695
603	OG0000603	YBR213W	genemark-flattened_line_96-processed-gene-0.55-mRNA-1_1&gene=genemark-flattened_line_96-processed-gene-0.55&CDS=1-966
604	OG0000604	YBR215W	augustus_masked-flattened_line_96-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-flattened_line_96-processed-gene-0.18&CDS=1-648
605	OG0000605	YBR218C	genemark-flattened_line_96-processed-gene-0.39-mRNA-1_1&gene=genemark-flattened_line_96-processed-gene-0.39&CDS=1-3522
606	OG0000606	YBR220C	genemark-flattened_line_96-processed-gene-0.37-mRNA-1_1&gene=genemark-flattened_line_96-processed-gene-0.37&CDS=1-1581
607	OG0000607	YBR221C	genemark-flattened_line_96-processed-gene-0.36-mRNA-1_1&gene=genemark-flattened_line_96-processed-gene-0.36&CDS=1-1059
608	OG0000608	YBR227C	genemark-flattened_line_96-processed-gene-0.35-mRNA-1_1&gene=genemark-flattened_line_96-processed-gene-0.35&CDS=1-1545
609	OG0000609	YBR228W	genemark-flattened_line_62-processed-gene-0.65-mRNA-1_1&gene=genemark-flattened_line_62-processed-gene-0.65&CDS=1-870
610	OG0000610	YBR229C	snap_masked-flattened_line_62-processed-gene-0.6-mRNA-1_1&gene=snap_masked-flattened_line_62-processed-gene-0.6&CDS=1-2715
611	OG0000611	YBR230C	snap_masked-flattened_line_62-processed-gene-0.5-mRNA-1_1&gene=snap_masked-flattened_line_62-processed-gene-0.5&CDS=1-648
612	OG0000612	YBR231C	snap_masked-flattened_line_156-processed-gene-0.45-mRNA-1_1&gene=snap_masked-flattened_line_156-processed-gene-0.45&CDS=1-864
613	OG0000613	YBR234C	maker-flattened_line_156-augustus-gene-0.3-mRNA-1_1&gene=maker-flattened_line_156-augustus-gene-0.3&CDS=1-1251
614	OG0000614	YBR235W	genemark-flattened_line_156-processed-gene-0.19-mRNA-1_1&gene=genemark-flattened_line_156-processed-gene-0.19&CDS=1-3129
615	OG0000615	YBR236C	genemark-flattened_line_156-processed-gene-0.28-mRNA-1_1&gene=genemark-flattened_line_156-processed-gene-0.28&CDS=1-1338
616	OG0000616	YBR243C	augustus_masked-flattened_line_6-processed-gene-1.184-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.184&CDS=1-1383
617	OG0000617	YBR246W	genemark-flattened_line_6-processed-gene-1.85-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-1.85&CDS=1-1131
618	OG0000618	YBR247C	genemark-flattened_line_6-processed-gene-1.83-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-1.83&CDS=1-1398
619	OG0000619	YBR248C	maker-flattened_line_6-snap-gene-1.217-mRNA-1_1&gene=maker-flattened_line_6-snap-gene-1.217&CDS=1-2709
620	OG0000620	YBR251W	genemark-flattened_line_150-processed-gene-0.17-mRNA-1_1&gene=genemark-flattened_line_150-processed-gene-0.17&CDS=1-1125
621	OG0000621	YBR254C	genemark-flattened_line_16-processed-gene-0.115-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-0.115&CDS=1-651
622	OG0000622	YBR255C-A	snap_masked-flattened_line_16-processed-gene-0.26-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-0.26&CDS=1-327
623	OG0000623	YBR256C	genemark-flattened_line_16-processed-gene-0.113-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-0.113&CDS=1-639
624	OG0000624	YBR257W	snap_masked-flattened_line_50-processed-gene-0.171-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.171&CDS=1-816
625	OG0000625	YBR260C	genemark-flattened_line_18-processed-gene-0.132-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.132&CDS=1-2163
626	OG0000626	YBR261C	genemark-flattened_line_152-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_152-processed-gene-0.23&CDS=1-756
627	OG0000627	YBR265W	genemark-flattened_line_70-processed-gene-0.43-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.43&CDS=1-921
628	OG0000628	YBR269C	genemark-flattened_line_70-processed-gene-0.59-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.59&CDS=1-441
629	OG0000629	YBR271W	genemark-flattened_line_70-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.67&CDS=1-1068
630	OG0000630	YBR274W	genemark-flattened_line_70-processed-gene-0.50-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.50&CDS=1-1617
631	OG0000631	YBR276C	snap_masked-flattened_line_70-processed-gene-0.5-mRNA-1_1&gene=snap_masked-flattened_line_70-processed-gene-0.5&CDS=1-2463
632	OG0000632	YBR281C	genemark-flattened_line_30-processed-gene-0.31-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.31&CDS=1-2766
633	OG0000633	YBR286W	augustus_masked-flattened_line_448-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-flattened_line_448-processed-gene-0.0&CDS=1-1536
634	OG0000634	YBR289W	genemark-flattened_line_34-processed-gene-0.80-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.80&CDS=1-2865
635	OG0000635	YBR290W	genemark-flattened_line_34-processed-gene-0.81-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.81&CDS=1-1476
636	OG0000636	YCL001W	genemark-flattened_line_18-processed-gene-0.144-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.144&CDS=1-624
637	OG0000637	YCL004W	maker-flattened_line_18-augustus-gene-0.172-mRNA-1_1&gene=maker-flattened_line_18-augustus-gene-0.172&CDS=1-2391
638	OG0000638	YCL005W-A	snap_masked-flattened_line_18-processed-gene-0.13-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-0.13&CDS=1-234
639	OG0000639	YCL009C	genemark-flattened_line_18-processed-gene-0.159-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.159&CDS=1-894
640	OG0000640	YCL010C	genemark-flattened_line_18-processed-gene-0.113-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.113&CDS=1-1107
641	OG0000641	YCL014W	genemark-flattened_line_30-processed-gene-0.57-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.57&CDS=1-5634
642	OG0000642	YCL016C	genemark-flattened_line_30-processed-gene-0.32-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.32&CDS=1-1140
643	OG0000643	YCL017C	genemark-flattened_line_18-processed-gene-0.86-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.86&CDS=1-1506
644	OG0000644	YCL018W	maker-flattened_line_18-augustus-gene-0.171-mRNA-1_1&gene=maker-flattened_line_18-augustus-gene-0.171&CDS=1-1833
645	OG0000645	YCL027W	augustus_masked-flattened_line_14-processed-gene-1.140-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-1.140&CDS=1-1494
646	OG0000646	YCL029C	genemark-flattened_line_14-processed-gene-1.99-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.99&CDS=1-621
647	OG0000647	YCL030C	genemark-flattened_line_14-processed-gene-1.98-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.98&CDS=1-2397
648	OG0000648	YCL031C	genemark-flattened_line_14-processed-gene-1.96-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.96&CDS=1-999
649	OG0000649	YCL032W	genemark-flattened_line_14-processed-gene-1.68-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.68&CDS=1-921
650	OG0000650	YCL033C	genemark-flattened_line_14-processed-gene-1.95-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.95&CDS=1-495
651	OG0000651	YCL034W	snap_masked-flattened_line_14-processed-gene-1.4-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-1.4&CDS=1-1107
652	OG0000652	YCL038C	genemark-flattened_line_14-processed-gene-1.64-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.64&CDS=1-1815
653	OG0000653	YCL043C	genemark-flattened_line_14-processed-gene-1.84-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.84&CDS=1-1584
654	OG0000654	YCL044C	genemark-flattened_line_14-processed-gene-1.85-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.85&CDS=1-1326
655	OG0000655	YCL045C	snap_masked-flattened_line_14-processed-gene-1.24-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-1.24&CDS=1-2247
656	OG0000656	YCL048W	genemark-flattened_line_14-processed-gene-1.117-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.117&CDS=1-1350
657	OG0000657	YCL052C	snap_masked-flattened_line_14-processed-gene-1.30-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-1.30&CDS=1-1365
658	OG0000658	YCL054W	genemark-flattened_line_14-processed-gene-1.122-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.122&CDS=1-2481
659	OG0000659	YCL055W	genemark-flattened_line_14-processed-gene-1.123-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.123&CDS=1-1011
660	OG0000660	YCL057C-A	snap_masked-flattened_line_174-processed-gene-0.33-mRNA-1_1&gene=snap_masked-flattened_line_174-processed-gene-0.33&CDS=1-252
661	OG0000661	YCL059C	genemark-flattened_line_174-processed-gene-0.21-mRNA-1_1&gene=genemark-flattened_line_174-processed-gene-0.21&CDS=1-1122
662	OG0000662	YCR002C	genemark-flattened_line_18-processed-gene-0.97-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.97&CDS=1-1005
663	OG0000663	YCR003W	genemark-flattened_line_18-processed-gene-0.141-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.141&CDS=1-549
664	OG0000664	YCR009C	snap_masked-flattened_line_24-processed-gene-0.181-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.181&CDS=1-792
665	OG0000665	YCR011C	genemark-flattened_line_166-processed-gene-0.36-mRNA-1_1&gene=genemark-flattened_line_166-processed-gene-0.36&CDS=1-3054
666	OG0000666	YCR012W	genemark-flattened_line_18-processed-gene-0.118-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.118&CDS=1-1251
667	OG0000667	YCR016W	genemark-flattened_line_18-processed-gene-0.119-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.119&CDS=1-777
668	OG0000668	YCR017C	genemark-flattened_line_18-processed-gene-0.162-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.162&CDS=1-2142
669	OG0000669	YCR019W	snap_masked-flattened_line_22-processed-gene-0.11-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-0.11&CDS=1-1086
670	OG0000670	YCR024C	genemark-flattened_line_18-processed-gene-0.109-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.109&CDS=1-1476
671	OG0000671	YCR028C	genemark-flattened_line_110-processed-gene-0.78-mRNA-1_1&gene=genemark-flattened_line_110-processed-gene-0.78&CDS=1-1584
672	OG0000672	YCR030C	snap_masked-flattened_line_110-processed-gene-0.28-mRNA-1_1&gene=snap_masked-flattened_line_110-processed-gene-0.28&CDS=1-2421
673	OG0000673	YCR032W	snap_masked-flattened_line_76-processed-gene-0.81-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.81&CDS=1-4404
674	OG0000674	YCR033W	genemark-flattened_line_76-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_76-processed-gene-0.53&CDS=1-2412
675	OG0000675	YCR034W	genemark-flattened_line_76-processed-gene-0.52-mRNA-1_1&gene=genemark-flattened_line_76-processed-gene-0.52&CDS=1-1011
676	OG0000676	YCR035C	genemark-flattened_line_76-processed-gene-0.39-mRNA-1_1&gene=genemark-flattened_line_76-processed-gene-0.39&CDS=1-1107
677	OG0000677	YCR036W	genemark-flattened_line_76-processed-gene-0.51-mRNA-1_1&gene=genemark-flattened_line_76-processed-gene-0.51&CDS=1-1047
678	OG0000678	YCR042C	genemark-flattened_line_14-processed-gene-1.62-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.62&CDS=1-4518
679	OG0000679	YCR043C	snap_masked-flattened_line_14-processed-gene-0.71-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-0.71&CDS=1-531
680	OG0000680	YCR044C	genemark-flattened_line_14-processed-gene-1.111-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.111&CDS=1-1038
681	OG0000681	YCR045C	genemark-flattened_line_20-processed-gene-0.15-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.15&CDS=1-1581
682	OG0000682	YCR047C	genemark-flattened_line_20-processed-gene-0.13-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.13&CDS=1-927
683	OG0000683	YCR051W	genemark-flattened_line_20-processed-gene-0.44-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.44&CDS=1-681
684	OG0000684	YCR053W	genemark-flattened_line_20-processed-gene-0.11-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.11&CDS=1-1539
685	OG0000685	YCR054C	genemark-flattened_line_20-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.8&CDS=1-1737
686	OG0000686	YCR057C	genemark-flattened_line_20-processed-gene-0.7-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.7&CDS=1-2769
687	OG0000687	YCR059C	genemark-flattened_line_20-processed-gene-0.6-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.6&CDS=1-849
688	OG0000688	YCR061W	genemark-flattened_line_20-processed-gene-0.42-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.42&CDS=1-1899
689	OG0000689	YCR065W	genemark-flattened_line_20-processed-gene-0.40-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.40&CDS=1-1716
690	OG0000690	YCR066W	genemark-flattened_line_20-processed-gene-0.39-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.39&CDS=1-1233
691	OG0000691	YCR068W	genemark-flattened_line_20-processed-gene-0.37-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.37&CDS=1-1353
692	OG0000692	YCR072C	genemark-flattened_line_0-processed-gene-2.156-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.156&CDS=1-1545
693	OG0000693	YCR075C	augustus_masked-flattened_line_0-processed-gene-2.88-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.88&CDS=1-732
694	OG0000694	YCR077C	genemark-flattened_line_0-processed-gene-2.152-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.152&CDS=1-2391
695	OG0000695	YCR079W	genemark-flattened_line_0-processed-gene-2.141-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.141&CDS=1-1389
696	OG0000696	YCR084C	genemark-flattened_line_54-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.67&CDS=1-2154
697	OG0000697	YCR087C-A	genemark-flattened_line_54-processed-gene-0.99-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.99&CDS=1-471
698	OG0000698	YCR088W	genemark-flattened_line_54-processed-gene-0.70-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.70&CDS=1-1869
699	OG0000699	YCR090C	genemark-flattened_line_54-processed-gene-0.100-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.100&CDS=1-591
700	OG0000700	YCR092C	augustus_masked-flattened_line_0-processed-gene-2.108-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.108&CDS=1-2763
701	OG0000701	YCR093W	genemark-flattened_line_0-processed-gene-2.173-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.173&CDS=1-6687
702	OG0000702	YCR095C	snap_masked-flattened_line_0-processed-gene-2.24-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-2.24&CDS=1-1584
703	OG0000703	YDL001W	genemark-flattened_line_36-processed-gene-0.117-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.117&CDS=1-1440
704	OG0000704	YDL004W	genemark-flattened_line_20-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.67&CDS=1-471
705	OG0000705	YDL006W	genemark-flattened_line_36-processed-gene-0.161-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.161&CDS=1-924
706	OG0000706	YDL007W	genemark-flattened_line_20-processed-gene-0.28-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.28&CDS=1-1401
707	OG0000707	YDL008W	augustus_masked-flattened_line_118-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-flattened_line_118-processed-gene-0.90&CDS=1-474
708	OG0000708	YDL013W	augustus_masked-flattened_line_36-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.20&CDS=1-1869
709	OG0000709	YDL014W	genemark-flattened_line_20-processed-gene-0.32-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.32&CDS=1-999
