	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035681_Candida_gotoi
217	OG0000217	YDL131W	snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-8.40-mRNA-1_1&gene=snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-8.40&CDS=1-1326, snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-4.6-mRNA-1_1&gene=snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-4.6&CDS=1-1272
218	OG0000218	YDL136W, YDL191W	augustus_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-4.60-mRNA-1_1&gene=augustus_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-4.60&CDS=1-360
219	OG0000219	YDL144C	augustus_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-5.70-mRNA-1_1&gene=augustus_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-5.70&CDS=1-1068, snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-4.127-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-4.127&CDS=1-1017
220	OG0000220	YDL161W, YLR206W	snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-1.146-mRNA-1_1&gene=snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-1.146&CDS=1-1485
221	OG0000221	YDL170W	snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-1.116-mRNA-1_1&gene=snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-1.116&CDS=1-1896, snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-5.103-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-5.103&CDS=1-2646
222	OG0000222	YDL175C, YIL079C	snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-0.65-mRNA-1_1&gene=snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-0.65&CDS=1-1098
223	OG0000223	YDL222C, YNL194C	snap_masked-NODE_20_length_266287_cov_87.4797_ID_39-processed-gene-1.13-mRNA-1_1&gene=snap_masked-NODE_20_length_266287_cov_87.4797_ID_39-processed-gene-1.13&CDS=1-864
224	OG0000224	YDL224C, YNL197C	snap_masked-NODE_20_length_266287_cov_87.4797_ID_39-processed-gene-1.12-mRNA-1_1&gene=snap_masked-NODE_20_length_266287_cov_87.4797_ID_39-processed-gene-1.12&CDS=1-2064
225	OG0000225	YDL229W, YNL209W	snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-3.107-mRNA-1_1&gene=snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-3.107&CDS=1-1839
226	OG0000226	YDL246C, YJR159W	snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-3.130-mRNA-1_1&gene=snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-3.130&CDS=1-1089
227	OG0000227	YDR032C	snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-2.60-mRNA-1_1&gene=snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-2.60&CDS=1-600, snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-2.88-mRNA-1_1&gene=snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-2.88&CDS=1-756
228	OG0000228	YDR066C, YER139C	snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-2.97-mRNA-1_1&gene=snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-2.97&CDS=1-744
229	OG0000229	YDR069C, YER144C	augustus_masked-NODE_11_length_487754_cov_68.766_ID_21-processed-gene-3.197-mRNA-1_1&gene=augustus_masked-NODE_11_length_487754_cov_68.766_ID_21-processed-gene-3.197&CDS=1-2637
230	OG0000230	YDR072C	snap_masked-NODE_11_length_487754_cov_68.766_ID_21-processed-gene-3.75-mRNA-1_1&gene=snap_masked-NODE_11_length_487754_cov_68.766_ID_21-processed-gene-3.75&CDS=1-1203, snap_masked-NODE_22_length_202797_cov_90.5711_ID_43-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_22_length_202797_cov_90.5711_ID_43-processed-gene-0.56&CDS=1-1380
231	OG0000231	YDR098C, YER174C	snap_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-2.85-mRNA-1_1&gene=snap_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-2.85&CDS=1-714
232	OG0000232	YDR099W, YER177W	snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-5.40-mRNA-1_1&gene=snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-5.40&CDS=1-774
233	OG0000233	YDR107C, YLR083C	snap_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-2.77-mRNA-1_1&gene=snap_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-2.77&CDS=1-1890
234	OG0000234	YDR122W, YLR096W	snap_masked-NODE_26_length_162235_cov_68.3165_ID_51-processed-gene-0.120-mRNA-1_1&gene=snap_masked-NODE_26_length_162235_cov_68.3165_ID_51-processed-gene-0.120&CDS=1-4077
235	OG0000235	YDR132C, YLR108C	snap_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-2.76-mRNA-1_1&gene=snap_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-2.76&CDS=1-1458
236	OG0000236	YDR146C, YLR131C	snap_masked-NODE_19_length_288497_cov_86.145_ID_37-processed-gene-1.89-mRNA-1_1&gene=snap_masked-NODE_19_length_288497_cov_86.145_ID_37-processed-gene-1.89&CDS=1-1977
237	OG0000237	YDR147W, YLR133W	snap_masked-NODE_7_length_591050_cov_76.165_ID_13-processed-gene-3.46-mRNA-1_1&gene=snap_masked-NODE_7_length_591050_cov_76.165_ID_13-processed-gene-3.46&CDS=1-1704
238	OG0000238	YDR151C, YLR136C	augustus_masked-NODE_27_length_143028_cov_71.4765_ID_53-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_27_length_143028_cov_71.4765_ID_53-processed-gene-0.20&CDS=1-996
239	OG0000239	YDR185C, YLR168C	genemark-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-2.35-mRNA-1_1&gene=genemark-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-2.35&CDS=1-2934
240	OG0000240	YDR200C, YLR238W	snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-2.75-mRNA-1_1&gene=snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-2.75&CDS=1-1833
241	OG0000241	YDR206W, YLR233C	snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-4.23-mRNA-1_1&gene=snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-4.23&CDS=1-2916
242	OG0000242	YDR213W, YLR228C	snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-2.57-mRNA-1_1&gene=snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-2.57&CDS=1-2070
243	OG0000243	YDR247W, YPL026C	snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-5.187-mRNA-1_1&gene=snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-5.187&CDS=1-1425
244	OG0000244	YDR251W, YPL032C	snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-4.6-mRNA-1_1&gene=snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-4.6&CDS=1-2763
245	OG0000245	YDR253C, YPL038W	augustus_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-2.0-mRNA-1_1&gene=augustus_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-2.0&CDS=1-1281
246	OG0000246	YDR256C	snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-0.66&CDS=1-1473, snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-4.29-mRNA-1_1&gene=snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-4.29&CDS=1-1455
247	OG0000247	YDR259C, YOR028C	snap_masked-NODE_17_length_312534_cov_86.9164_ID_33-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_17_length_312534_cov_86.9164_ID_33-processed-gene-0.67&CDS=1-570
248	OG0000248	YDR263C, YOR033C	snap_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-3.42-mRNA-1_1&gene=snap_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-3.42&CDS=1-2055
249	OG0000249	YDR272W, YOR040W	snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-3.63-mRNA-1_1&gene=snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-3.63&CDS=1-813
250	OG0000250	YDR277C, YOR047C	snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-3.70-mRNA-1_1&gene=snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-3.70&CDS=1-1050
251	OG0000251	YDR300C, YHR033W	augustus_masked-NODE_24_length_178994_cov_74.8349_ID_47-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_24_length_178994_cov_74.8349_ID_47-processed-gene-0.27&CDS=1-4479
252	OG0000252	YDR312W, YHR066W	snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-1.133-mRNA-1_1&gene=snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-1.133&CDS=1-1263
253	OG0000253	YDR348C, YHR097C	maker-NODE_2_length_906092_cov_75.1325_ID_3-snap-gene-3.2-mRNA-1_1&gene=maker-NODE_2_length_906092_cov_75.1325_ID_3-snap-gene-3.2&CDS=1-1515
254	OG0000254	YDR351W, YHR103W	snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-0.103&CDS=1-2370
255	OG0000255	YDR379W, YOR127W	snap_masked-NODE_21_length_207486_cov_71.6837_ID_41-processed-gene-1.51-mRNA-1_1&gene=snap_masked-NODE_21_length_207486_cov_71.6837_ID_41-processed-gene-1.51&CDS=1-3384
256	OG0000256	YDR382W	snap_masked-NODE_25_length_171835_cov_70.1684_ID_49-processed-gene-0.145-mRNA-1_1&gene=snap_masked-NODE_25_length_171835_cov_70.1684_ID_49-processed-gene-0.145&CDS=1-345, snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-7.30-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-7.30&CDS=1-327
257	OG0000257	YDR385W, YOR133W	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-6.69-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-6.69&CDS=1-2526
258	OG0000258	YDR391C, YOR013W	snap_masked-NODE_36_length_46692_cov_116.749_ID_71-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_36_length_46692_cov_116.749_ID_71-processed-gene-0.38&CDS=1-618
259	OG0000259	YDR409W, YOR156C	augustus_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-3.131-mRNA-1_1&gene=augustus_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-3.131&CDS=1-4089
260	OG0000260	YDR418W, YEL054C	snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-2.48-mRNA-1_1&gene=snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-2.48&CDS=1-495
261	OG0000261	YDR447C, YML024W	augustus_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-2.119&CDS=1-411
262	OG0000262	YDR450W, YML026C	snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-0.59&CDS=1-435
263	OG0000263	YDR451C, YML027W	snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-6.175-mRNA-1_1&gene=snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-6.175&CDS=1-1125
264	OG0000264	YDR453C, YML028W	snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-2.63-mRNA-1_1&gene=snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-2.63&CDS=1-588
265	OG0000265	YDR458C, YML034W	maker-NODE_9_length_561754_cov_72.6593_ID_17-augustus-gene-0.108-mRNA-1_1&gene=maker-NODE_9_length_561754_cov_72.6593_ID_17-augustus-gene-0.108&CDS=1-2622
266	OG0000266	YDR475C, YOR019W	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-2.101-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-2.101&CDS=1-2265
267	OG0000267	YDR492W, YOL002C	augustus_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-0.12&CDS=1-1458
268	OG0000268	YDR497C, YOL103W	snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.131-mRNA-1_1&gene=snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.131&CDS=1-1719
269	OG0000269	YDR500C, YLR185W	genemark-NODE_30_length_122419_cov_77.8929_ID_59-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_30_length_122419_cov_77.8929_ID_59-processed-gene-0.13&CDS=1-297
270	OG0000270	YDR501W, YLR183C	snap_masked-NODE_30_length_122419_cov_77.8929_ID_59-processed-gene-0.101-mRNA-1_1&gene=snap_masked-NODE_30_length_122419_cov_77.8929_ID_59-processed-gene-0.101&CDS=1-1659
271	OG0000271	YDR505C, YLR177W	snap_masked-NODE_30_length_122419_cov_77.8929_ID_59-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_30_length_122419_cov_77.8929_ID_59-processed-gene-0.97&CDS=1-1926
272	OG0000272	YEL006W, YIL006W	maker-NODE_11_length_487754_cov_68.766_ID_21-snap-gene-1.47-mRNA-1_1&gene=maker-NODE_11_length_487754_cov_68.766_ID_21-snap-gene-1.47&CDS=1-3276
273	OG0000273	YEL022W, YJR031C	augustus_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-3.76-mRNA-1_1&gene=augustus_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-3.76&CDS=1-4440
274	OG0000274	YEL034W, YJR047C	snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-6.71-mRNA-1_1&gene=snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-6.71&CDS=1-468
275	OG0000275	YEL039C, YJR048W	maker-NODE_6_length_660448_cov_75.8544_ID_11-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_6_length_660448_cov_75.8544_ID_11-snap-gene-0.3&CDS=1-2040
276	OG0000276	YEL041W, YJR049C	snap_masked-NODE_16_length_382779_cov_70.9361_ID_31-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_16_length_382779_cov_70.9361_ID_31-processed-gene-0.24&CDS=1-1902
277	OG0000277	YEL046C	snap_masked-NODE_21_length_207486_cov_71.6837_ID_41-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_21_length_207486_cov_71.6837_ID_41-processed-gene-0.59&CDS=1-1143, snap_masked-NODE_29_length_136499_cov_66.3125_ID_57-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_29_length_136499_cov_66.3125_ID_57-processed-gene-0.17&CDS=1-1107
278	OG0000278	YEL047C, YJR051W	snap_masked-NODE_25_length_171835_cov_70.1684_ID_49-processed-gene-0.190-mRNA-1_1&gene=snap_masked-NODE_25_length_171835_cov_70.1684_ID_49-processed-gene-0.190&CDS=1-1500
279	OG0000279	YEL061C	genemark-NODE_18_length_296463_cov_85.1512_ID_35-processed-gene-1.119-mRNA-1_1&gene=genemark-NODE_18_length_296463_cov_85.1512_ID_35-processed-gene-1.119&CDS=1-1797, snap_masked-NODE_18_length_296463_cov_85.1512_ID_35-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_18_length_296463_cov_85.1512_ID_35-processed-gene-0.30&CDS=1-2322
280	OG0000280	YEL063C, YNL270C	snap_masked-NODE_23_length_194542_cov_70.7106_ID_45-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_23_length_194542_cov_70.7106_ID_45-processed-gene-0.60&CDS=1-1728
281	OG0000281	YEL066W, YPR193C	snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-1.99-mRNA-1_1&gene=snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-1.99&CDS=1-462
282	OG0000282	YER019C-A	augustus_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-1.85-mRNA-1_1&gene=augustus_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-1.85&CDS=1-276, maker-NODE_117_length_412_cov_1.03768_ID_233-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_117_length_412_cov_1.03768_ID_233-augustus-gene-0.0&CDS=1-201
283	OG0000283	YER027C, YGL208W	augustus_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-3.111-mRNA-1_1&gene=augustus_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-3.111&CDS=1-1194
284	OG0000284	YER031C, YGL210W	snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-3.12-mRNA-1_1&gene=snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-3.12&CDS=1-660
285	OG0000285	YER037W, YGL224C	snap_masked-NODE_7_length_591050_cov_76.165_ID_13-processed-gene-4.220-mRNA-1_1&gene=snap_masked-NODE_7_length_591050_cov_76.165_ID_13-processed-gene-4.220&CDS=1-858
286	OG0000286	YER045C, YIL036W	snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-3.171-mRNA-1_1&gene=snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-3.171&CDS=1-1065
287	OG0000287	YER057C, YIL051C	maker-NODE_14_length_408967_cov_80.4573_ID_27-snap-gene-1.118-mRNA-1_1&gene=maker-NODE_14_length_408967_cov_80.4573_ID_27-snap-gene-1.118&CDS=1-423
288	OG0000288	YER059W, YIL050W	augustus_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-0.118&CDS=1-1932
289	OG0000289	YER066W, YFL009W	snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-6.79-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-6.79&CDS=1-2460
290	OG0000290	YER067W, YIL057C	snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-3.89-mRNA-1_1&gene=snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-3.89&CDS=1-606
291	OG0000291	YER074W, YIL069C	maker-NODE_2_length_906092_cov_75.1325_ID_3-augustus-gene-6.155-mRNA-1_1&gene=maker-NODE_2_length_906092_cov_75.1325_ID_3-augustus-gene-6.155&CDS=1-405
292	OG0000292	YER129W, YGL179C	snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-8.58-mRNA-1_1&gene=snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-8.58&CDS=1-3915
293	OG0000293	YER131W, YGL189C	augustus_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-2.126-mRNA-1_1&gene=augustus_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-2.126&CDS=1-357
294	OG0000294	YER132C, YGL197W	snap_masked-NODE_27_length_143028_cov_71.4765_ID_53-processed-gene-0.68-mRNA-1_1&gene=snap_masked-NODE_27_length_143028_cov_71.4765_ID_53-processed-gene-0.68&CDS=1-5358
295	OG0000295	YER145C	maker-NODE_1_length_933283_cov_68.0403_ID_1-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_1_length_933283_cov_68.0403_ID_1-snap-gene-0.2&CDS=1-2355, snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.91-mRNA-1_1&gene=snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.91&CDS=1-1305
296	OG0000296	YFL004W, YPL019C	snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-7.20-mRNA-1_1&gene=snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-7.20&CDS=1-2514
297	OG0000297	YFL010C	snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-2.88-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-2.88&CDS=1-450, snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-3.108-mRNA-1_1&gene=snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-3.108&CDS=1-657
298	OG0000298	YFL014W	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-3.3-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-3.3&CDS=1-360, snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.85-mRNA-1_1&gene=snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.85&CDS=1-195
299	OG0000299	YFL034C-A, YLR061W	maker-NODE_8_length_567454_cov_77.2373_ID_15-snap-gene-1.50-mRNA-1_1&gene=maker-NODE_8_length_567454_cov_77.2373_ID_15-snap-gene-1.50&CDS=1-360
300	OG0000300	YFL048C, YLR080W	augustus_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-3.192-mRNA-1_1&gene=augustus_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-3.192&CDS=1-1443
301	OG0000301	YFL050C, YOL130W	snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-1.84-mRNA-1_1&gene=snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-1.84&CDS=1-2562
302	OG0000302	YFL059W, YNL333W	snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-2.134-mRNA-1_1&gene=snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-2.134&CDS=1-882
303	OG0000303	YFL061W, YNL335W	snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-1.125-mRNA-1_1&gene=snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-1.125&CDS=1-690
304	OG0000304	YFR013W, YOL017W	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-5.52-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-5.52&CDS=1-2385
305	OG0000305	YGL031C, YGR148C	augustus_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-2.126-mRNA-1_1&gene=augustus_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-2.126&CDS=1-468
306	OG0000306	YGL049C, YGR162W	snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-8.152-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-8.152&CDS=1-3108
307	OG0000307	YGL071W, YPL202C	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-4.81-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-4.81&CDS=1-1794
308	OG0000308	YGL076C, YPL198W	maker-NODE_26_length_162235_cov_68.3165_ID_51-snap-gene-0.79-mRNA-1_1&gene=maker-NODE_26_length_162235_cov_68.3165_ID_51-snap-gene-0.79&CDS=1-723
309	OG0000309	YGL077C	snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-1.90-mRNA-1_1&gene=snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-1.90&CDS=1-1599, snap_masked-NODE_22_length_202797_cov_90.5711_ID_43-processed-gene-1.100-mRNA-1_1&gene=snap_masked-NODE_22_length_202797_cov_90.5711_ID_43-processed-gene-1.100&CDS=1-1716
310	OG0000310	YGL082W, YPL191C	snap_masked-NODE_31_length_117061_cov_71.4585_ID_61-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_31_length_117061_cov_71.4585_ID_61-processed-gene-0.82&CDS=1-1128
311	OG0000311	YGL096W, YPL177C	snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-3.95-mRNA-1_1&gene=snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-3.95&CDS=1-747
312	OG0000312	YGL133W, YPL216W	snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-2.110-mRNA-1_1&gene=snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-2.110&CDS=1-4098
313	OG0000313	YGL135W, YPL220W	augustus_masked-NODE_7_length_591050_cov_76.165_ID_13-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-NODE_7_length_591050_cov_76.165_ID_13-processed-gene-1.72&CDS=1-651
314	OG0000314	YGL139W, YPL221W	snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-1.24-mRNA-1_1&gene=snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-1.24&CDS=1-2394
315	OG0000315	YGL147C, YNL067W	snap_masked-NODE_16_length_382779_cov_70.9361_ID_31-processed-gene-2.166-mRNA-1_1&gene=snap_masked-NODE_16_length_382779_cov_70.9361_ID_31-processed-gene-2.166&CDS=1-573
316	OG0000316	YGL162W, YPR009W	augustus_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.169-mRNA-1_1&gene=augustus_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.169&CDS=1-1050
317	OG0000317	YGL205W	maker-NODE_2_length_906092_cov_75.1325_ID_3-snap-gene-3.1-mRNA-1_1&gene=maker-NODE_2_length_906092_cov_75.1325_ID_3-snap-gene-3.1&CDS=1-4179, snap_masked-NODE_24_length_178994_cov_74.8349_ID_47-processed-gene-0.167-mRNA-1_1&gene=snap_masked-NODE_24_length_178994_cov_74.8349_ID_47-processed-gene-0.167&CDS=1-2112
