	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034974_Deakozyma_indianensis
473	OG0000473	YAL042W	snap_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-12.291-mRNA-1_1&gene=snap_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-12.291&CDS=1-1158
474	OG0000474	YAL043C	snap_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-1.141-mRNA-1_1&gene=snap_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-1.141&CDS=1-2034
475	OG0000475	YAL044C	augustus_masked-NODE_8_length_421068_cov_22.5296_ID_15-processed-gene-3.4-mRNA-1_1&gene=augustus_masked-NODE_8_length_421068_cov_22.5296_ID_15-processed-gene-3.4&CDS=1-522
476	OG0000476	YAL044W-A	snap_masked-NODE_17_length_284981_cov_23.5242_ID_33-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_17_length_284981_cov_23.5242_ID_33-processed-gene-0.78&CDS=1-330
477	OG0000477	YAL046C	snap_masked-NODE_14_length_344857_cov_26.0503_ID_27-processed-gene-1.56-mRNA-1_1&gene=snap_masked-NODE_14_length_344857_cov_26.0503_ID_27-processed-gene-1.56&CDS=1-306
478	OG0000478	YAL048C	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-9.134-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-9.134&CDS=1-1905
479	OG0000479	YAL058W	augustus_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-0.84&CDS=1-1701
480	OG0000480	YAL062W	augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-1.80-mRNA-1_1&gene=augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-1.80&CDS=1-1365
481	OG0000481	YAL067C	augustus_masked-NODE_10_length_413368_cov_23.0473_ID_19-processed-gene-2.102-mRNA-1_1&gene=augustus_masked-NODE_10_length_413368_cov_23.0473_ID_19-processed-gene-2.102&CDS=1-1620
482	OG0000482	YAR003W	augustus_masked-NODE_10_length_413368_cov_23.0473_ID_19-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_10_length_413368_cov_23.0473_ID_19-processed-gene-0.17&CDS=1-1179
483	OG0000483	YAR007C	snap_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-1.103-mRNA-1_1&gene=snap_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-1.103&CDS=1-1731
484	OG0000484	YAR008W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-0.80&CDS=1-825
485	OG0000485	YAR014C	snap_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-1.109-mRNA-1_1&gene=snap_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-1.109&CDS=1-2130
486	OG0000486	YAR015W	augustus_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-0.24&CDS=1-897
487	OG0000487	YAR018C	augustus_masked-NODE_21_length_245991_cov_23.2876_ID_41-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_21_length_245991_cov_23.2876_ID_41-processed-gene-0.49&CDS=1-1548
488	OG0000488	YAR035W	augustus_masked-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-0.58&CDS=1-2190
489	OG0000489	YBL001C	augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-1.42-mRNA-1_1&gene=augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-1.42&CDS=1-321
490	OG0000490	YBL003C	augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-1.41&CDS=1-402
491	OG0000491	YBL004W	snap_masked-NODE_17_length_284981_cov_23.5242_ID_33-processed-gene-1.107-mRNA-1_1&gene=snap_masked-NODE_17_length_284981_cov_23.5242_ID_33-processed-gene-1.107&CDS=1-7383
492	OG0000492	YBL007C	augustus_masked-NODE_36_length_39030_cov_21.5212_ID_71-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_36_length_39030_cov_21.5212_ID_71-processed-gene-0.18&CDS=1-3453
493	OG0000493	YBL008W	augustus_masked-NODE_30_length_88320_cov_22.7683_ID_59-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-NODE_30_length_88320_cov_22.7683_ID_59-processed-gene-0.97&CDS=1-2850
494	OG0000494	YBL011W	snap_masked-NODE_19_length_261061_cov_22.5448_ID_37-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_19_length_261061_cov_22.5448_ID_37-processed-gene-0.84&CDS=1-2088
495	OG0000495	YBL013W	augustus_masked-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-0.49&CDS=1-1092
496	OG0000496	YBL016W	augustus_masked-NODE_3_length_734043_cov_24.8_ID_5-processed-gene-5.46-mRNA-1_1&gene=augustus_masked-NODE_3_length_734043_cov_24.8_ID_5-processed-gene-5.46&CDS=1-1107
497	OG0000497	YBL019W	snap_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-2.30-mRNA-1_1&gene=snap_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-2.30&CDS=1-1551
498	OG0000498	YBL020W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-10.74-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-10.74&CDS=1-1758
499	OG0000499	YBL021C	augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-1.65&CDS=1-615
500	OG0000500	YBL022C	augustus_masked-NODE_7_length_449235_cov_25.4959_ID_13-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_7_length_449235_cov_25.4959_ID_13-processed-gene-0.31&CDS=1-2841
501	OG0000501	YBL023C	augustus_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-1.122-mRNA-1_1&gene=augustus_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-1.122&CDS=1-2481
502	OG0000502	YBL024W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-10.75-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-10.75&CDS=1-2025
503	OG0000503	YBL026W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-2.133-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-2.133&CDS=1-303
504	OG0000504	YBL029W	augustus_masked-NODE_3_length_734043_cov_24.8_ID_5-processed-gene-5.79-mRNA-1_1&gene=augustus_masked-NODE_3_length_734043_cov_24.8_ID_5-processed-gene-5.79&CDS=1-1026
505	OG0000505	YBL033C	augustus_masked-NODE_11_length_409265_cov_25.2302_ID_21-processed-gene-3.78-mRNA-1_1&gene=augustus_masked-NODE_11_length_409265_cov_25.2302_ID_21-processed-gene-3.78&CDS=1-1359
506	OG0000506	YBL034C	snap_masked-NODE_19_length_261061_cov_22.5448_ID_37-processed-gene-1.104-mRNA-1_1&gene=snap_masked-NODE_19_length_261061_cov_22.5448_ID_37-processed-gene-1.104&CDS=1-3480
507	OG0000507	YBL035C	snap_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-1.162-mRNA-1_1&gene=snap_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-1.162&CDS=1-1887
508	OG0000508	YBL036C	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-11.126-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-11.126&CDS=1-696
509	OG0000509	YBL037W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-11.107-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-11.107&CDS=1-2730
510	OG0000510	YBL038W	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-3.54-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-3.54&CDS=1-672
511	OG0000511	YBL039C	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-12.131-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-12.131&CDS=1-1821
512	OG0000512	YBL040C	augustus_masked-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-1.189-mRNA-1_1&gene=augustus_masked-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-1.189&CDS=1-642
513	OG0000513	YBL041W	augustus_masked-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-1.224-mRNA-1_1&gene=augustus_masked-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-1.224&CDS=1-678
514	OG0000514	YBL043W	snap_masked-NODE_27_length_183370_cov_23.42_ID_53-processed-gene-0.128-mRNA-1_1&gene=snap_masked-NODE_27_length_183370_cov_23.42_ID_53-processed-gene-0.128&CDS=1-606
515	OG0000515	YBL047C	maker-NODE_9_length_418354_cov_23.2809_ID_17-augustus-gene-2.2-mRNA-1_1&gene=maker-NODE_9_length_418354_cov_23.2809_ID_17-augustus-gene-2.2&CDS=1-4332
516	OG0000516	YBL049W	augustus_masked-NODE_3_length_734043_cov_24.8_ID_5-processed-gene-3.20-mRNA-1_1&gene=augustus_masked-NODE_3_length_734043_cov_24.8_ID_5-processed-gene-3.20&CDS=1-357
517	OG0000517	YBL050W	augustus_masked-NODE_21_length_245991_cov_23.2876_ID_41-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_21_length_245991_cov_23.2876_ID_41-processed-gene-0.74&CDS=1-873
518	OG0000518	YBL051C	augustus_masked-NODE_12_length_398490_cov_23.3519_ID_23-processed-gene-2.189-mRNA-1_1&gene=augustus_masked-NODE_12_length_398490_cov_23.3519_ID_23-processed-gene-2.189&CDS=1-1767
519	OG0000519	YBL054W	augustus_masked-NODE_12_length_398490_cov_23.3519_ID_23-processed-gene-2.137-mRNA-1_1&gene=augustus_masked-NODE_12_length_398490_cov_23.3519_ID_23-processed-gene-2.137&CDS=1-834
520	OG0000520	YBL055C	augustus_masked-NODE_34_length_53848_cov_22.822_ID_67-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_34_length_53848_cov_22.822_ID_67-processed-gene-0.33&CDS=1-927
521	OG0000521	YBL057C	snap_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-2.59-mRNA-1_1&gene=snap_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-2.59&CDS=1-498
522	OG0000522	YBL058W	augustus_masked-NODE_34_length_53848_cov_22.822_ID_67-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_34_length_53848_cov_22.822_ID_67-processed-gene-0.24&CDS=1-1191
523	OG0000523	YBL064C	augustus_masked-NODE_11_length_409265_cov_25.2302_ID_21-processed-gene-2.66-mRNA-1_1&gene=augustus_masked-NODE_11_length_409265_cov_25.2302_ID_21-processed-gene-2.66&CDS=1-678
524	OG0000524	YBL066C	augustus_masked-NODE_12_length_398490_cov_23.3519_ID_23-processed-gene-2.168-mRNA-1_1&gene=augustus_masked-NODE_12_length_398490_cov_23.3519_ID_23-processed-gene-2.168&CDS=1-2196
525	OG0000525	YBL071W-A	snap_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-2.74-mRNA-1_1&gene=snap_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-2.74&CDS=1-240
526	OG0000526	YBL074C	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-6.10-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-6.10&CDS=1-954
527	OG0000527	YBL076C	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-6.31-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-6.31&CDS=1-3237
528	OG0000528	YBL078C	augustus_masked-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-1.210-mRNA-1_1&gene=augustus_masked-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-1.210&CDS=1-363
529	OG0000529	YBL080C	augustus_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-1.75&CDS=1-1584
530	OG0000530	YBL082C	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-11.108-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-11.108&CDS=1-1221
531	OG0000531	YBL084C	snap_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-4.108-mRNA-1_1&gene=snap_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-4.108&CDS=1-1908
532	OG0000532	YBL086C	snap_masked-NODE_25_length_185076_cov_28.1523_ID_49-processed-gene-0.206-mRNA-1_1&gene=snap_masked-NODE_25_length_185076_cov_28.1523_ID_49-processed-gene-0.206&CDS=1-882
533	OG0000533	YBL088C	augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-5.138-mRNA-1_1&gene=augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-5.138&CDS=1-6996
534	OG0000534	YBL091C	augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-2.131-mRNA-1_1&gene=augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-2.131&CDS=1-1329
535	OG0000535	YBL092W	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-0.126&CDS=1-393
536	OG0000536	YBL093C	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-0.101&CDS=1-582
537	OG0000537	YBL098W	augustus_masked-NODE_9_length_418354_cov_23.2809_ID_17-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-NODE_9_length_418354_cov_23.2809_ID_17-processed-gene-0.133&CDS=1-1335
538	OG0000538	YBL099W	maker-NODE_3_length_734043_cov_24.8_ID_5-augustus-gene-1.94-mRNA-1_1&gene=maker-NODE_3_length_734043_cov_24.8_ID_5-augustus-gene-1.94&CDS=1-1629
539	OG0000539	YBL102W	genemark-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-6.80-mRNA-1_1&gene=genemark-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-6.80&CDS=1-594
540	OG0000540	YBL104C	augustus_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-2.7-mRNA-1_1&gene=augustus_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-2.7&CDS=1-2730
541	OG0000541	YBL105C	genemark-NODE_19_length_261061_cov_22.5448_ID_37-processed-gene-1.4-mRNA-1_1&gene=genemark-NODE_19_length_261061_cov_22.5448_ID_37-processed-gene-1.4&CDS=1-3492
542	OG0000542	YBL107C	snap_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-1.142-mRNA-1_1&gene=snap_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-1.142&CDS=1-483
543	OG0000543	YBR003W	augustus_masked-NODE_12_length_398490_cov_23.3519_ID_23-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-NODE_12_length_398490_cov_23.3519_ID_23-processed-gene-0.95&CDS=1-1332
544	OG0000544	YBR004C	augustus_masked-NODE_31_length_78164_cov_22.2105_ID_61-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_31_length_78164_cov_22.2105_ID_61-processed-gene-0.48&CDS=1-1140
545	OG0000545	YBR006W	augustus_masked-NODE_17_length_284981_cov_23.5242_ID_33-processed-gene-1.254-mRNA-1_1&gene=augustus_masked-NODE_17_length_284981_cov_23.5242_ID_33-processed-gene-1.254&CDS=1-1515
546	OG0000546	YBR011C	augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-2.106-mRNA-1_1&gene=augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-2.106&CDS=1-861
547	OG0000547	YBR017C	maker-NODE_2_length_765441_cov_23.7578_ID_3-augustus-gene-5.152-mRNA-1_1&gene=maker-NODE_2_length_765441_cov_23.7578_ID_3-augustus-gene-5.152&CDS=1-2727
548	OG0000548	YBR018C	maker-NODE_13_length_396458_cov_24.2092_ID_25-augustus-gene-1.148-mRNA-1_1&gene=maker-NODE_13_length_396458_cov_24.2092_ID_25-augustus-gene-1.148&CDS=1-1395
549	OG0000549	YBR019C	augustus_masked-NODE_9_length_418354_cov_23.2809_ID_17-processed-gene-3.124-mRNA-1_1&gene=augustus_masked-NODE_9_length_418354_cov_23.2809_ID_17-processed-gene-3.124&CDS=1-1074
550	OG0000550	YBR022W	augustus_masked-NODE_15_length_303709_cov_21.9907_ID_29-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_15_length_303709_cov_21.9907_ID_29-processed-gene-0.79&CDS=1-447
551	OG0000551	YBR023C	snap_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.259-mRNA-1_1&gene=snap_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.259&CDS=1-3603
552	OG0000552	YBR025C	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-8.67-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-8.67&CDS=1-1182
553	OG0000553	YBR026C	augustus_masked-NODE_35_length_51877_cov_28.9776_ID_69-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_35_length_51877_cov_28.9776_ID_69-processed-gene-0.27&CDS=1-1068
554	OG0000554	YBR029C	augustus_masked-NODE_8_length_421068_cov_22.5296_ID_15-processed-gene-3.12-mRNA-1_1&gene=augustus_masked-NODE_8_length_421068_cov_22.5296_ID_15-processed-gene-3.12&CDS=1-1245
555	OG0000555	YBR030W	augustus_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-1.34&CDS=1-1449
556	OG0000556	YBR034C	augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-2.52-mRNA-1_1&gene=augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-2.52&CDS=1-996
557	OG0000557	YBR035C	augustus_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-0.91&CDS=1-687
558	OG0000558	YBR037C	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-8.86-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-8.86&CDS=1-948
559	OG0000559	YBR039W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-4.148-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-4.148&CDS=1-858
560	OG0000560	YBR041W	augustus_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-0.26&CDS=1-1881
561	OG0000561	YBR043C	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-4.118-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-4.118&CDS=1-1899
562	OG0000562	YBR046C	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-11.138-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-11.138&CDS=1-990
563	OG0000563	YBR055C	snap_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-10.20-mRNA-1_1&gene=snap_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-10.20&CDS=1-2538
564	OG0000564	YBR056W	augustus_masked-NODE_9_length_418354_cov_23.2809_ID_17-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-NODE_9_length_418354_cov_23.2809_ID_17-processed-gene-0.128&CDS=1-1539
565	OG0000565	YBR057C	snap_masked-NODE_14_length_344857_cov_26.0503_ID_27-processed-gene-1.67-mRNA-1_1&gene=snap_masked-NODE_14_length_344857_cov_26.0503_ID_27-processed-gene-1.67&CDS=1-939
566	OG0000566	YBR058C	snap_masked-NODE_14_length_344857_cov_26.0503_ID_27-processed-gene-1.66-mRNA-1_1&gene=snap_masked-NODE_14_length_344857_cov_26.0503_ID_27-processed-gene-1.66&CDS=1-2259
567	OG0000567	YBR060C	snap_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-1.98-mRNA-1_1&gene=snap_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-1.98&CDS=1-1497
568	OG0000568	YBR061C	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-12.154-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-12.154&CDS=1-912
569	OG0000569	YBR062C	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-6.139-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-6.139&CDS=1-528
570	OG0000570	YBR065C	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-6.105-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-6.105&CDS=1-783
571	OG0000571	YBR070C	augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-1.64&CDS=1-594
572	OG0000572	YBR072W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-11.135-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-11.135&CDS=1-666
573	OG0000573	YBR074W	augustus_masked-NODE_17_length_284981_cov_23.5242_ID_33-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-NODE_17_length_284981_cov_23.5242_ID_33-processed-gene-0.133&CDS=1-2853
574	OG0000574	YBR079C	augustus_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-1.156-mRNA-1_1&gene=augustus_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-1.156&CDS=1-2922
575	OG0000575	YBR080C	augustus_masked-NODE_11_length_409265_cov_25.2302_ID_21-processed-gene-1.53-mRNA-1_1&gene=augustus_masked-NODE_11_length_409265_cov_25.2302_ID_21-processed-gene-1.53&CDS=1-2301
576	OG0000576	YBR081C	snap_masked-NODE_19_length_261061_cov_22.5448_ID_37-processed-gene-1.148-mRNA-1_1&gene=snap_masked-NODE_19_length_261061_cov_22.5448_ID_37-processed-gene-1.148&CDS=1-3210
577	OG0000577	YBR082C	augustus_masked-NODE_20_length_253619_cov_23.9657_ID_39-processed-gene-1.218-mRNA-1_1&gene=augustus_masked-NODE_20_length_253619_cov_23.9657_ID_39-processed-gene-1.218&CDS=1-441
578	OG0000578	YBR083W	snap_masked-NODE_34_length_53848_cov_22.822_ID_67-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_34_length_53848_cov_22.822_ID_67-processed-gene-0.16&CDS=1-1962
579	OG0000579	YBR086C	snap_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-11.33-mRNA-1_1&gene=snap_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-11.33&CDS=1-1995
580	OG0000580	YBR087W	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-3.49-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-3.49&CDS=1-1041
581	OG0000581	YBR088C	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-3.66-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-3.66&CDS=1-759
582	OG0000582	YBR094W	maker-NODE_2_length_765441_cov_23.7578_ID_3-snap-gene-2.3-mRNA-1_1&gene=maker-NODE_2_length_765441_cov_23.7578_ID_3-snap-gene-2.3&CDS=1-2025
583	OG0000583	YBR095C	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-2.104-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-2.104&CDS=1-855
