	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041824_Debaryomyces_subglobosus
505	OG0000505	YAL049C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-2.153-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-2.153&CDS=1-717
506	OG0000506	YAL051W, YOR363C	
507	OG0000507	YAL053W	snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.149-mRNA-1_1&gene=snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.149&CDS=1-2307
508	OG0000508	YAL058W	snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-0.39&CDS=1-1761
509	OG0000509	YAL059W	maker-NODE_14_length_267384_cov_11.5819_ID_2200-snap-gene-0.92-mRNA-1_1&gene=maker-NODE_14_length_267384_cov_11.5819_ID_2200-snap-gene-0.92&CDS=1-549
510	OG0000510	YAL067C	augustus_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-10.111-mRNA-1_1&gene=augustus_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-10.111&CDS=1-3894
511	OG0000511	YAR002W	augustus_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-4.70-mRNA-1_1&gene=augustus_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-4.70&CDS=1-1494
512	OG0000512	YAR003W	genemark-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-4.112-mRNA-1_1&gene=genemark-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-4.112&CDS=1-1365
513	OG0000513	YAR007C	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-6.121-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-6.121&CDS=1-1866
514	OG0000514	YAR008W	snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.179-mRNA-1_1&gene=snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.179&CDS=1-711
515	OG0000515	YAR014C	genemark-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-3.94-mRNA-1_1&gene=genemark-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-3.94&CDS=1-2214
516	OG0000516	YAR015W	snap_masked-NODE_10_length_307641_cov_16.6427_ID_3803-processed-gene-2.17-mRNA-1_1&gene=snap_masked-NODE_10_length_307641_cov_16.6427_ID_3803-processed-gene-2.17&CDS=1-924
517	OG0000517	YAR018C	snap_masked-NODE_10_length_307641_cov_16.6427_ID_3803-processed-gene-2.46-mRNA-1_1&gene=snap_masked-NODE_10_length_307641_cov_16.6427_ID_3803-processed-gene-2.46&CDS=1-1710
518	OG0000518	YAR042W	snap_masked-NODE_15_length_260769_cov_14.0345_ID_2968-processed-gene-1.228-mRNA-1_1&gene=snap_masked-NODE_15_length_260769_cov_14.0345_ID_2968-processed-gene-1.228&CDS=1-3693
519	OG0000519	YBL001C	maker-NODE_12_length_294024_cov_13.3353_ID_2811-snap-gene-1.7-mRNA-1_1&gene=maker-NODE_12_length_294024_cov_13.3353_ID_2811-snap-gene-1.7&CDS=1-324
520	OG0000520	YBL004W	snap_masked-NODE_12_length_294024_cov_13.3353_ID_2811-processed-gene-1.178-mRNA-1_1&gene=snap_masked-NODE_12_length_294024_cov_13.3353_ID_2811-processed-gene-1.178&CDS=1-7614
521	OG0000521	YBL007C	snap_masked-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-0.52-mRNA-1_1&gene=snap_masked-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-0.52&CDS=1-3660
522	OG0000522	YBL010C	snap_masked-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-0.62&CDS=1-1089
523	OG0000523	YBL013W	genemark-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-2.78-mRNA-1_1&gene=genemark-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-2.78&CDS=1-1077
524	OG0000524	YBL014C	augustus_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-2.132-mRNA-1_1&gene=augustus_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-2.132&CDS=1-2775
525	OG0000525	YBL015W	maker-NODE_12_length_294024_cov_13.3353_ID_2811-augustus-gene-1.218-mRNA-1_1&gene=maker-NODE_12_length_294024_cov_13.3353_ID_2811-augustus-gene-1.218&CDS=1-3027
526	OG0000526	YBL019W	genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-8.45-mRNA-1_1&gene=genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-8.45&CDS=1-1695
527	OG0000527	YBL020W	genemark-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-0.92-mRNA-1_1&gene=genemark-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-0.92&CDS=1-1740
528	OG0000528	YBL021C	snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-0.23&CDS=1-882
529	OG0000529	YBL022C	snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-1.0-mRNA-1_1&gene=snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-1.0&CDS=1-3240
530	OG0000530	YBL023C	maker-NODE_7_length_495289_cov_14.9861_ID_1813-snap-gene-1.143-mRNA-1_1&gene=maker-NODE_7_length_495289_cov_14.9861_ID_1813-snap-gene-1.143&CDS=1-3489
531	OG0000531	YBL024W	genemark-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-0.70&CDS=1-2121
532	OG0000532	YBL025W	genemark-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-0.94&CDS=1-594
533	OG0000533	YBL026W	snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-0.22&CDS=1-288
534	OG0000534	YBL028C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-6.108-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-6.108&CDS=1-300
535	OG0000535	YBL029C-A	augustus_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-2.20-mRNA-1_1&gene=augustus_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-2.20&CDS=1-264
536	OG0000536	YBL029W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-9.58-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-9.58&CDS=1-1110
537	OG0000537	YBL032W	genemark-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-10.16-mRNA-1_1&gene=genemark-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-10.16&CDS=1-1041
538	OG0000538	YBL033C	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-1.139-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-1.139&CDS=1-1029
539	OG0000539	YBL034C	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.100-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.100&CDS=1-4572
540	OG0000540	YBL035C	genemark-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.175-mRNA-1_1&gene=genemark-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.175&CDS=1-2103
541	OG0000541	YBL036C	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.131-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.131&CDS=1-747
542	OG0000542	YBL037W	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.91-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.91&CDS=1-3150
543	OG0000543	YBL038W	snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.43-mRNA-1_1&gene=snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.43&CDS=1-690
544	OG0000544	YBL039C	snap_masked-NODE_19_length_197142_cov_16.3538_ID_3032-processed-gene-0.178-mRNA-1_1&gene=snap_masked-NODE_19_length_197142_cov_16.3538_ID_3032-processed-gene-0.178&CDS=1-1725
545	OG0000545	YBL040C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-3.96-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-3.96&CDS=1-636
546	OG0000546	YBL041W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-3.71-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-3.71&CDS=1-726
547	OG0000547	YBL045C	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-3.42-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-3.42&CDS=1-1335
548	OG0000548	YBL047C	snap_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-2.52-mRNA-1_1&gene=snap_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-2.52&CDS=1-4005
549	OG0000549	YBL049W	snap_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.280-mRNA-1_1&gene=snap_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.280&CDS=1-636
550	OG0000550	YBL050W	snap_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-3.147-mRNA-1_1&gene=snap_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-3.147&CDS=1-879
551	OG0000551	YBL051C	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.55-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.55&CDS=1-2046
552	OG0000552	YBL055C	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.78-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.78&CDS=1-1227
553	OG0000553	YBL057C	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.59-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.59&CDS=1-606
554	OG0000554	YBL058W	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.82-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.82&CDS=1-1107
555	OG0000555	YBL059C-A	snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-5.138-mRNA-1_1&gene=snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-5.138&CDS=1-303
556	OG0000556	YBL061C	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-3.133-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-3.133&CDS=1-1872
557	OG0000557	YBL066C	snap_masked-NODE_17_length_205252_cov_16.5659_ID_2361-processed-gene-0.101-mRNA-1_1&gene=snap_masked-NODE_17_length_205252_cov_16.5659_ID_2361-processed-gene-0.101&CDS=1-2793
558	OG0000558	YBL071W-A	snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.181-mRNA-1_1&gene=snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.181&CDS=1-213
559	OG0000559	YBL076C	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-6.128-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-6.128&CDS=1-3246
560	OG0000560	YBL078C	augustus_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-1.89&CDS=1-408
561	OG0000561	YBL079W	snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-1.153-mRNA-1_1&gene=snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-1.153&CDS=1-4356
562	OG0000562	YBL080C	snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-1.125-mRNA-1_1&gene=snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-1.125&CDS=1-1539
563	OG0000563	YBL082C	genemark-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-6.48-mRNA-1_1&gene=genemark-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-6.48&CDS=1-1443
564	OG0000564	YBL086C	snap_masked-NODE_18_length_204943_cov_13.5429_ID_3137-processed-gene-0.94-mRNA-1_1&gene=snap_masked-NODE_18_length_204943_cov_13.5429_ID_3137-processed-gene-0.94&CDS=1-1230
565	OG0000565	YBL088C	genemark-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-3.41-mRNA-1_1&gene=genemark-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-3.41&CDS=1-8847
566	OG0000566	YBL091C	snap_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-3.156-mRNA-1_1&gene=snap_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-3.156&CDS=1-1257
567	OG0000567	YBL092W	augustus_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-3.106-mRNA-1_1&gene=augustus_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-3.106&CDS=1-438
568	OG0000568	YBL095W	genemark-NODE_28_length_25464_cov_14.0694_ID_3873-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_28_length_25464_cov_14.0694_ID_3873-processed-gene-0.29&CDS=1-675
569	OG0000569	YBL098W	snap_masked-NODE_28_length_25464_cov_14.0694_ID_3873-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_28_length_25464_cov_14.0694_ID_3873-processed-gene-0.7&CDS=1-1419
570	OG0000570	YBL099W	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-3.17-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-3.17&CDS=1-1635
571	OG0000571	YBL102W	maker-NODE_1_length_1734690_cov_13.5478_ID_3616-augustus-gene-5.98-mRNA-1_1&gene=maker-NODE_1_length_1734690_cov_13.5478_ID_3616-augustus-gene-5.98&CDS=1-2031
572	OG0000572	YBL104C	maker-NODE_1_length_1734690_cov_13.5478_ID_3616-snap-gene-6.53-mRNA-1_1&gene=maker-NODE_1_length_1734690_cov_13.5478_ID_3616-snap-gene-6.53&CDS=1-5139
573	OG0000573	YBL107C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-13.39-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-13.39&CDS=1-510
574	OG0000574	YBR007C	augustus_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-5.113-mRNA-1_1&gene=augustus_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-5.113&CDS=1-1725
575	OG0000575	YBR011C	snap_masked-NODE_10_length_307641_cov_16.6427_ID_3803-processed-gene-0.74-mRNA-1_1&gene=snap_masked-NODE_10_length_307641_cov_16.6427_ID_3803-processed-gene-0.74&CDS=1-861
576	OG0000576	YBR017C	snap_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-3.183-mRNA-1_1&gene=snap_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-3.183&CDS=1-2802
577	OG0000577	YBR018C	snap_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-1.149-mRNA-1_1&gene=snap_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-1.149&CDS=1-1107
578	OG0000578	YBR019C	augustus_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-1.98-mRNA-1_1&gene=augustus_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-1.98&CDS=1-2772
579	OG0000579	YBR022W	maker-NODE_2_length_1437268_cov_13.7297_ID_2256-snap-gene-4.103-mRNA-1_1&gene=maker-NODE_2_length_1437268_cov_13.7297_ID_2256-snap-gene-4.103&CDS=1-1695
580	OG0000580	YBR023C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-6.114-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-6.114&CDS=1-3525
581	OG0000581	YBR029C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-13.124-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-13.124&CDS=1-1320
582	OG0000582	YBR034C	augustus_masked-NODE_24_length_56889_cov_66.0018_ID_6734-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_24_length_56889_cov_66.0018_ID_6734-processed-gene-0.69&CDS=1-1833
583	OG0000583	YBR035C	genemark-NODE_12_length_294024_cov_13.3353_ID_2811-processed-gene-1.266-mRNA-1_1&gene=genemark-NODE_12_length_294024_cov_13.3353_ID_2811-processed-gene-1.266&CDS=1-696
584	OG0000584	YBR037C	snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.181-mRNA-1_1&gene=snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.181&CDS=1-933
585	OG0000585	YBR039W	maker-NODE_7_length_495289_cov_14.9861_ID_1813-snap-gene-0.103-mRNA-1_1&gene=maker-NODE_7_length_495289_cov_14.9861_ID_1813-snap-gene-0.103&CDS=1-1101
586	OG0000586	YBR040W	genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-0.128-mRNA-1_1&gene=genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-0.128&CDS=1-762
587	OG0000587	YBR041W	maker-NODE_3_length_1038804_cov_12.7237_ID_1581-snap-gene-1.65-mRNA-1_1&gene=maker-NODE_3_length_1038804_cov_12.7237_ID_1581-snap-gene-1.65&CDS=1-2481
588	OG0000588	YBR042C	genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-0.129-mRNA-1_1&gene=genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-0.129&CDS=1-1257
589	OG0000589	YBR043C	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-0.69-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-0.69&CDS=1-2040
590	OG0000590	YBR046C	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-6.93-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-6.93&CDS=1-1014
591	OG0000591	YBR053C	snap_masked-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-1.97-mRNA-1_1&gene=snap_masked-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-1.97&CDS=1-996
592	OG0000592	YBR055C	snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-2.56-mRNA-1_1&gene=snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-2.56&CDS=1-2751
593	OG0000593	YBR056W	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-6.86-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-6.86&CDS=1-1509
594	OG0000594	YBR057C	genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-7.45-mRNA-1_1&gene=genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-7.45&CDS=1-828
595	OG0000595	YBR058C	genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-10.125-mRNA-1_1&gene=genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-10.125&CDS=1-2379
596	OG0000596	YBR061C	genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-7.141-mRNA-1_1&gene=genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-7.141&CDS=1-903
597	OG0000597	YBR062C	genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-7.140-mRNA-1_1&gene=genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-7.140&CDS=1-624
598	OG0000598	YBR065C	maker-NODE_3_length_1038804_cov_12.7237_ID_1581-snap-gene-8.6-mRNA-1_1&gene=maker-NODE_3_length_1038804_cov_12.7237_ID_1581-snap-gene-8.6&CDS=1-1683
599	OG0000599	YBR073W	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.67-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.67&CDS=1-2649
600	OG0000600	YBR074W	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.68-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.68&CDS=1-3051
601	OG0000601	YBR079C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-9.63-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-9.63&CDS=1-2679
602	OG0000602	YBR080C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-9.57-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-9.57&CDS=1-2391
603	OG0000603	YBR081C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-12.63-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-12.63&CDS=1-3189
604	OG0000604	YBR082C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-12.62-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-12.62&CDS=1-441
605	OG0000605	YBR083W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-6.84-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-6.84&CDS=1-1722
606	OG0000606	YBR085W	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-4.93-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-4.93&CDS=1-903
607	OG0000607	YBR086C	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.95-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.95&CDS=1-2994
608	OG0000608	YBR087W	snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.94-mRNA-1_1&gene=snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.94&CDS=1-1095
609	OG0000609	YBR088C	snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.76-mRNA-1_1&gene=snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.76&CDS=1-777
610	OG0000610	YBR091C	genemark-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.267-mRNA-1_1&gene=genemark-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.267&CDS=1-333
611	OG0000611	YBR094W	genemark-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.314-mRNA-1_1&gene=genemark-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.314&CDS=1-2157
612	OG0000612	YBR096W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-13.3-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-13.3&CDS=1-720
613	OG0000613	YBR097W	genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-1.2-mRNA-1_1&gene=genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-1.2&CDS=1-4956
614	OG0000614	YBR098W	augustus_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-1.109&CDS=1-1647
615	OG0000615	YBR101C	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-1.137-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-1.137&CDS=1-852
616	OG0000616	YBR102C	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-0.89&CDS=1-2226
617	OG0000617	YBR103W	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-0.70&CDS=1-1815
618	OG0000618	YBR106W	snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.182-mRNA-1_1&gene=snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.182&CDS=1-576
619	OG0000619	YBR110W	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-1.99-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-1.99&CDS=1-1416
