	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035633_Candida_hispaniensis
913	OG0000913	YDR044W	genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-2.162-mRNA-1_1&gene=genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-2.162&CDS=1-1155
914	OG0000914	YDR045C	genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-2.159-mRNA-1_1&gene=genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-2.159&CDS=1-297
915	OG0000915	YDR047W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-21.42-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-21.42&CDS=1-1092
916	OG0000916	YDR049W	augustus_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-21.140-mRNA-1_1&gene=augustus_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-21.140&CDS=1-1731
917	OG0000917	YDR050C	augustus_masked-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.121-mRNA-1_1&gene=augustus_masked-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.121&CDS=1-744
918	OG0000918	YDR051C	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.9-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.9&CDS=1-960
919	OG0000919	YDR052C	genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-4.69-mRNA-1_1&gene=genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-4.69&CDS=1-2271
920	OG0000920	YDR054C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-16.137-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-16.137&CDS=1-708
921	OG0000921	YDR058C	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.29-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.29&CDS=1-948
922	OG0000922	YDR060W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-9.105-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-9.105&CDS=1-3159
923	OG0000923	YDR061W	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.85-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.85&CDS=1-1485
924	OG0000924	YDR062W	genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-1.107-mRNA-1_1&gene=genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-1.107&CDS=1-1677
925	OG0000925	YDR063W	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.37-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.37&CDS=1-414
926	OG0000926	YDR064W	genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-3.100-mRNA-1_1&gene=genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-3.100&CDS=1-453
927	OG0000927	YDR067C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-20.10-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-20.10&CDS=1-648
928	OG0000928	YDR068W	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-3.12-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-3.12&CDS=1-1179
929	OG0000929	YDR071C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-19.29-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-19.29&CDS=1-657
930	OG0000930	YDR074W	snap_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-7.70-mRNA-1_1&gene=snap_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-7.70&CDS=1-2430
931	OG0000931	YDR079C-A	genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-0.113-mRNA-1_1&gene=genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-0.113&CDS=1-207
932	OG0000932	YDR079W	maker-NODE_2_length_2227012_cov_87.1037_ID_3-snap-gene-1.99-mRNA-1_1&gene=maker-NODE_2_length_2227012_cov_87.1037_ID_3-snap-gene-1.99&CDS=1-999
933	OG0000933	YDR080W	snap_masked-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-0.45&CDS=1-3702
934	OG0000934	YDR083W	genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-0.137-mRNA-1_1&gene=genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-0.137&CDS=1-1257
935	OG0000935	YDR086C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-11.150-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-11.150&CDS=1-219
936	OG0000936	YDR087C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-11.151-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-11.151&CDS=1-891
937	OG0000937	YDR088C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-11.148-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-11.148&CDS=1-1125
938	OG0000938	YDR090C	genemark-NODE_13_length_117835_cov_86.377_ID_25-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_13_length_117835_cov_86.377_ID_25-processed-gene-0.22&CDS=1-750
939	OG0000939	YDR091C	maker-NODE_2_length_2227012_cov_87.1037_ID_3-snap-gene-21.7-mRNA-1_1&gene=maker-NODE_2_length_2227012_cov_87.1037_ID_3-snap-gene-21.7&CDS=1-2034
940	OG0000940	YDR092W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-22.156-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-22.156&CDS=1-543
941	OG0000941	YDR097C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-2.119-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-2.119&CDS=1-3513
942	OG0000942	YDR100W	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.68-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.68&CDS=1-402
943	OG0000943	YDR101C	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.115-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.115&CDS=1-1401
944	OG0000944	YDR103W	snap_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-10.155-mRNA-1_1&gene=snap_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-10.155&CDS=1-2160
945	OG0000945	YDR104C	augustus_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-13.58-mRNA-1_1&gene=augustus_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-13.58&CDS=1-4260
946	OG0000946	YDR105C	genemark-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-2.173-mRNA-1_1&gene=genemark-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-2.173&CDS=1-1365
947	OG0000947	YDR108W	snap_masked-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-0.91&CDS=1-1578
948	OG0000948	YDR109C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-12.33-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-12.33&CDS=1-1677
949	OG0000949	YDR111C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-12.53-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-12.53&CDS=1-1404
950	OG0000950	YDR115W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-13.180-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-13.180&CDS=1-324
951	OG0000951	YDR116C	augustus_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-13.63-mRNA-1_1&gene=augustus_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-13.63&CDS=1-876
952	OG0000952	YDR117C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-13.157-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-13.157&CDS=1-1995
953	OG0000953	YDR120C	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-1.141-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-1.141&CDS=1-1470
954	OG0000954	YDR121W	genemark-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-0.133-mRNA-1_1&gene=genemark-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-0.133&CDS=1-405
955	OG0000955	YDR124W	snap_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-5.30-mRNA-1_1&gene=snap_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-5.30&CDS=1-1131
956	OG0000956	YDR126W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-10.12-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-10.12&CDS=1-1134
957	OG0000957	YDR127W	genemark-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-1.33-mRNA-1_1&gene=genemark-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-1.33&CDS=1-4617
958	OG0000958	YDR128W	genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-0.37&CDS=1-3480
959	OG0000959	YDR129C	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-5.119-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-5.119&CDS=1-1872
960	OG0000960	YDR135C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-9.133-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-9.133&CDS=1-4482
961	OG0000961	YDR137W	augustus_masked-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-2.84-mRNA-1_1&gene=augustus_masked-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-2.84&CDS=1-1908
962	OG0000962	YDR141C	snap_masked-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-0.32&CDS=1-5163
963	OG0000963	YDR142C	genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-0.124-mRNA-1_1&gene=genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-0.124&CDS=1-1062
964	OG0000964	YDR145W	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-8.111-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-8.111&CDS=1-1740
965	OG0000965	YDR148C	augustus_masked-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-3.72-mRNA-1_1&gene=augustus_masked-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-3.72&CDS=1-1371
966	OG0000966	YDR150W	augustus_masked-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-4.65-mRNA-1_1&gene=augustus_masked-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-4.65&CDS=1-8325
967	OG0000967	YDR152W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-14.115-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-14.115&CDS=1-615
968	OG0000968	YDR158W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-14.110-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-14.110&CDS=1-1086
969	OG0000969	YDR159W	genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.101-mRNA-1_1&gene=genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.101&CDS=1-3780
970	OG0000970	YDR161W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-14.140-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-14.140&CDS=1-987
971	OG0000971	YDR162C	snap_masked-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-5.77-mRNA-1_1&gene=snap_masked-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-5.77&CDS=1-549
972	OG0000972	YDR164C	augustus_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-8.169-mRNA-1_1&gene=augustus_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-8.169&CDS=1-3156
973	OG0000973	YDR165W	genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.16-mRNA-1_1&gene=genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.16&CDS=1-1185
974	OG0000974	YDR167W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-3.147-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-3.147&CDS=1-612
975	OG0000975	YDR168W	genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-2.107-mRNA-1_1&gene=genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-2.107&CDS=1-1377
976	OG0000976	YDR170C	genemark-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-0.102&CDS=1-5538
977	OG0000977	YDR171W	snap_masked-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.62-mRNA-1_1&gene=snap_masked-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.62&CDS=1-414
978	OG0000978	YDR172W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-14.158-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-14.158&CDS=1-2091
979	OG0000979	YDR173C	snap_masked-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-4.84-mRNA-1_1&gene=snap_masked-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-4.84&CDS=1-1008
980	OG0000980	YDR174W	snap_masked-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.214-mRNA-1_1&gene=snap_masked-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.214&CDS=1-864
981	OG0000981	YDR175C	augustus_masked-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-2.65-mRNA-1_1&gene=augustus_masked-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-2.65&CDS=1-1026
982	OG0000982	YDR176W	genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-4.72-mRNA-1_1&gene=genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-4.72&CDS=1-1644
983	OG0000983	YDR177W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-11.41-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-11.41&CDS=1-630
984	OG0000984	YDR179W-A	snap_masked-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-4.172-mRNA-1_1&gene=snap_masked-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-4.172&CDS=1-1473
985	OG0000985	YDR180W	snap_masked-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-4.147-mRNA-1_1&gene=snap_masked-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-4.147&CDS=1-4605
986	OG0000986	YDR181C	snap_masked-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-0.85&CDS=1-1128
987	OG0000987	YDR182W	genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-0.18&CDS=1-1434
988	OG0000988	YDR183W	snap_masked-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-0.59&CDS=1-609
989	OG0000989	YDR188W	maker-NODE_8_length_489089_cov_85.1595_ID_15-snap-gene-3.110-mRNA-1_1&gene=maker-NODE_8_length_489089_cov_85.1595_ID_15-snap-gene-3.110&CDS=1-1569
990	OG0000990	YDR189W	genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-3.25-mRNA-1_1&gene=genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-3.25&CDS=1-1722
991	OG0000991	YDR190C	genemark-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.49-mRNA-1_1&gene=genemark-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.49&CDS=1-1359
992	OG0000992	YDR191W	genemark-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.22-mRNA-1_1&gene=genemark-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.22&CDS=1-1848
993	OG0000993	YDR196C	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-2.135-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-2.135&CDS=1-720
994	OG0000994	YDR198C	augustus_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-10.95-mRNA-1_1&gene=augustus_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-10.95&CDS=1-1185
995	OG0000995	YDR204W	genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.54-mRNA-1_1&gene=genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.54&CDS=1-798
996	OG0000996	YDR205W	genemark-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.51-mRNA-1_1&gene=genemark-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.51&CDS=1-2202
997	OG0000997	YDR208W	genemark-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-1.138-mRNA-1_1&gene=genemark-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-1.138&CDS=1-3051
998	OG0000998	YDR211W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-3.119-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-3.119&CDS=1-2061
999	OG0000999	YDR212W	augustus_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-3.69-mRNA-1_1&gene=augustus_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-3.69&CDS=1-2193
1000	OG0001000	YDR214W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-3.125-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-3.125&CDS=1-978
1001	OG0001001	YDR217C	snap_masked-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.122-mRNA-1_1&gene=snap_masked-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.122&CDS=1-2556
1002	OG0001002	YDR221W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-15.23-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-15.23&CDS=1-1263
1003	OG0001003	YDR225W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-16.106-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-16.106&CDS=1-405
1004	OG0001004	YDR226W	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-0.151-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-0.151&CDS=1-771
1005	OG0001005	YDR228C	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-0.124-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-0.124&CDS=1-1668
1006	OG0001006	YDR229W	snap_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-21.117-mRNA-1_1&gene=snap_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-21.117&CDS=1-1350
1007	OG0001007	YDR231C	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-7.129-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-7.129&CDS=1-498
1008	OG0001008	YDR232W	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-7.108-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-7.108&CDS=1-1689
1009	OG0001009	YDR234W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-15.89-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-15.89&CDS=1-2025
1010	OG0001010	YDR236C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-17.183-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-17.183&CDS=1-528
1011	OG0001011	YDR237W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-17.153-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-17.153&CDS=1-891
1012	OG0001012	YDR238C	genemark-NODE_13_length_117835_cov_86.377_ID_25-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_13_length_117835_cov_86.377_ID_25-processed-gene-0.59&CDS=1-2847
1013	OG0001013	YDR244W	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-0.136-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-0.136&CDS=1-1764
1014	OG0001014	YDR245W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-21.213-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-21.213&CDS=1-1038
1015	OG0001015	YDR246W	genemark-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-0.121-mRNA-1_1&gene=genemark-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-0.121&CDS=1-405
1016	OG0001016	YDR254W	snap_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-1.13-mRNA-1_1&gene=snap_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-1.13&CDS=1-1221
1017	OG0001017	YDR255C	genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-0.33&CDS=1-1068
1018	OG0001018	YDR257C	augustus_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-16.115-mRNA-1_1&gene=augustus_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-16.115&CDS=1-1335
1019	OG0001019	YDR258C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-4.116-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-4.116&CDS=1-2367
1020	OG0001020	YDR262W	snap_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-19.49-mRNA-1_1&gene=snap_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-19.49&CDS=1-573
1021	OG0001021	YDR265W	snap_masked-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-3.7-mRNA-1_1&gene=snap_masked-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-3.7&CDS=1-1014
1022	OG0001022	YDR266C	genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-3.96-mRNA-1_1&gene=genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-3.96&CDS=1-1887
1023	OG0001023	YDR267C	genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-2.145-mRNA-1_1&gene=genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-2.145&CDS=1-1002
1024	OG0001024	YDR268W	genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-2.123-mRNA-1_1&gene=genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-2.123&CDS=1-1092
1025	OG0001025	YDR270W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-19.123-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-19.123&CDS=1-2781
1026	OG0001026	YDR280W	genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-4.141-mRNA-1_1&gene=genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-4.141&CDS=1-885
1027	OG0001027	YDR282C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-14.27-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-14.27&CDS=1-963
1028	OG0001028	YDR283C	genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-3.18-mRNA-1_1&gene=genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-3.18&CDS=1-4764
1029	OG0001029	YDR284C	genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-3.59-mRNA-1_1&gene=genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-3.59&CDS=1-834
1030	OG0001030	YDR287W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-8.28-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-8.28&CDS=1-897
1031	OG0001031	YDR289C	augustus_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-14.144-mRNA-1_1&gene=augustus_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-14.144&CDS=1-1215
