	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034760_Lipomyces_kononenkoae
343	OG0000343	YKL121W, YMR102C	augustus_masked-NODE_10_length_308460_cov_19.375_ID_19-processed-gene-2.162-mRNA-1_1&gene=augustus_masked-NODE_10_length_308460_cov_19.375_ID_19-processed-gene-2.162&CDS=1-2697
344	OG0000344	YKL126W, YMR104C	genemark-NODE_16_length_252440_cov_18.8808_ID_31-processed-gene-1.253-mRNA-1_1&gene=genemark-NODE_16_length_252440_cov_18.8808_ID_31-processed-gene-1.253&CDS=1-1824
345	OG0000345	YKL132C, YMR113W	augustus_masked-NODE_34_length_171312_cov_19.2618_ID_67-processed-gene-0.235-mRNA-1_1&gene=augustus_masked-NODE_34_length_171312_cov_19.2618_ID_67-processed-gene-0.235&CDS=1-1308
346	OG0000346	YKL133C, YMR115W	maker-NODE_2_length_758014_cov_19.0229_ID_3-augustus-gene-5.128-mRNA-1_1&gene=maker-NODE_2_length_758014_cov_19.0229_ID_3-augustus-gene-5.128&CDS=1-1278
347	OG0000347	YKL141W, YMR118C	augustus_masked-NODE_30_length_185954_cov_19.4228_ID_59-processed-gene-0.355-mRNA-1_1&gene=augustus_masked-NODE_30_length_185954_cov_19.4228_ID_59-processed-gene-0.355&CDS=1-543
348	OG0000348	YKL203C	maker-NODE_17_length_243555_cov_19.5157_ID_33-augustus-gene-1.21-mRNA-1_1&gene=maker-NODE_17_length_243555_cov_19.5157_ID_33-augustus-gene-1.21&CDS=1-7287, maker-NODE_19_length_230806_cov_19.3279_ID_37-augustus-gene-1.95-mRNA-1_1&gene=maker-NODE_19_length_230806_cov_19.3279_ID_37-augustus-gene-1.95&CDS=1-7284
349	OG0000349	YKL221W	maker-NODE_189_length_4076_cov_24.296_ID_377-augustus-gene-0.6-mRNA-1_1&gene=maker-NODE_189_length_4076_cov_24.296_ID_377-augustus-gene-0.6&CDS=1-1422, maker-NODE_4_length_545746_cov_20.1284_ID_7-snap-gene-4.180-mRNA-1_1&gene=maker-NODE_4_length_545746_cov_20.1284_ID_7-snap-gene-4.180&CDS=1-1290
350	OG0000350	YKR010C	maker-NODE_92_length_39140_cov_19.1844_ID_183-augustus-gene-0.41-mRNA-1_1&gene=maker-NODE_92_length_39140_cov_19.1844_ID_183-augustus-gene-0.41&CDS=1-1923, maker-NODE_92_length_39140_cov_19.1844_ID_183-augustus-gene-0.42-mRNA-1_1&gene=maker-NODE_92_length_39140_cov_19.1844_ID_183-augustus-gene-0.42&CDS=1-2124
351	OG0000351	YKR039W	augustus_masked-NODE_31_length_179249_cov_19.1009_ID_61-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_31_length_179249_cov_19.1009_ID_61-processed-gene-0.76&CDS=1-1752, maker-NODE_31_length_179249_cov_19.1009_ID_61-snap-gene-0.41-mRNA-1_1&gene=maker-NODE_31_length_179249_cov_19.1009_ID_61-snap-gene-0.41&CDS=1-3450
352	OG0000352	YKR066C	augustus_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-1.132-mRNA-1_1&gene=augustus_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-1.132&CDS=1-1071, maker-NODE_1_length_800456_cov_18.956_ID_1-augustus-gene-5.67-mRNA-1_1&gene=maker-NODE_1_length_800456_cov_18.956_ID_1-augustus-gene-5.67&CDS=1-837
353	OG0000353	YKR076W, YMR251W	snap_masked-NODE_1_length_800456_cov_18.956_ID_1-processed-gene-2.0-mRNA-1_1&gene=snap_masked-NODE_1_length_800456_cov_18.956_ID_1-processed-gene-2.0&CDS=1-1017
354	OG0000354	YKR079C	augustus_masked-NODE_14_length_256127_cov_18.7261_ID_27-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_14_length_256127_cov_18.7261_ID_27-processed-gene-0.83&CDS=1-2937, augustus_masked-NODE_14_length_256127_cov_18.7261_ID_27-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_14_length_256127_cov_18.7261_ID_27-processed-gene-0.96&CDS=1-2028
355	OG0000355	YKR089C, YOR081C	maker-NODE_19_length_230806_cov_19.3279_ID_37-augustus-gene-0.144-mRNA-1_1&gene=maker-NODE_19_length_230806_cov_19.3279_ID_37-augustus-gene-0.144&CDS=1-3345
356	OG0000356	YLL016W, YLR310C	augustus_masked-NODE_27_length_190369_cov_19.1575_ID_53-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_27_length_190369_cov_19.1575_ID_53-processed-gene-0.24&CDS=1-3294
357	OG0000357	YLL036C	maker-NODE_50_length_124055_cov_18.7741_ID_99-augustus-gene-0.159-mRNA-1_1&gene=maker-NODE_50_length_124055_cov_18.7741_ID_99-augustus-gene-0.159&CDS=1-402, snap_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-6.73-mRNA-1_1&gene=snap_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-6.73&CDS=1-450
358	OG0000358	YLL048C	maker-NODE_14_length_256127_cov_18.7261_ID_27-augustus-gene-1.297-mRNA-1_1&gene=maker-NODE_14_length_256127_cov_18.7261_ID_27-augustus-gene-1.297&CDS=1-5094, maker-NODE_21_length_222959_cov_18.8651_ID_41-augustus-gene-1.157-mRNA-1_1&gene=maker-NODE_21_length_222959_cov_18.8651_ID_41-augustus-gene-1.157&CDS=1-4980
359	OG0000359	YLL057C	augustus_masked-NODE_338_length_890_cov_41.608_ID_675-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_338_length_890_cov_41.608_ID_675-processed-gene-0.0&CDS=1-717, snap_masked-NODE_18_length_243082_cov_18.8276_ID_35-processed-gene-1.64-mRNA-1_1&gene=snap_masked-NODE_18_length_243082_cov_18.8276_ID_35-processed-gene-1.64&CDS=1-1137
360	OG0000360	YLR029C, YMR121C	augustus_masked-NODE_24_length_201069_cov_18.7772_ID_47-processed-gene-1.133-mRNA-1_1&gene=augustus_masked-NODE_24_length_201069_cov_18.7772_ID_47-processed-gene-1.133&CDS=1-813
361	OG0000361	YLR034C, YOL122C	maker-NODE_15_length_255706_cov_19.5054_ID_29-augustus-gene-1.262-mRNA-1_1&gene=maker-NODE_15_length_255706_cov_19.5054_ID_29-augustus-gene-1.262&CDS=1-1917
362	OG0000362	YLR056W	augustus_masked-NODE_14_length_256127_cov_18.7261_ID_27-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_14_length_256127_cov_18.7261_ID_27-processed-gene-0.93&CDS=1-1062, maker-NODE_14_length_256127_cov_18.7261_ID_27-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_14_length_256127_cov_18.7261_ID_27-snap-gene-0.3&CDS=1-2115
363	OG0000363	YLR077W	augustus_masked-NODE_561_length_401_cov_0.728873_ID_1121-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_561_length_401_cov_0.728873_ID_1121-processed-gene-0.1&CDS=1-378, maker-NODE_39_length_156451_cov_19.9934_ID_77-augustus-gene-0.170-mRNA-1_1&gene=maker-NODE_39_length_156451_cov_19.9934_ID_77-augustus-gene-0.170&CDS=1-1671
364	OG0000364	YLR178C, YLR179C	maker-NODE_4_length_545746_cov_20.1284_ID_7-augustus-gene-2.165-mRNA-1_1&gene=maker-NODE_4_length_545746_cov_20.1284_ID_7-augustus-gene-2.165&CDS=1-783
365	OG0000365	YLR188W	maker-NODE_5_length_380752_cov_19.4279_ID_9-snap-gene-0.174-mRNA-1_1&gene=maker-NODE_5_length_380752_cov_19.4279_ID_9-snap-gene-0.174&CDS=1-2085, snap_masked-NODE_92_length_39140_cov_19.1844_ID_183-processed-gene-0.76-mRNA-1_1&gene=snap_masked-NODE_92_length_39140_cov_19.1844_ID_183-processed-gene-0.76&CDS=1-2334
366	OG0000366	YLR260W, YOR171C	augustus_masked-NODE_39_length_156451_cov_19.9934_ID_77-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_39_length_156451_cov_19.9934_ID_77-processed-gene-0.13&CDS=1-1476
367	OG0000367	YLR264W, YOR167C	snap_masked-NODE_19_length_230806_cov_19.3279_ID_37-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NODE_19_length_230806_cov_19.3279_ID_37-processed-gene-0.108&CDS=1-375
368	OG0000368	YLR270W, YOR173W	maker-NODE_26_length_191657_cov_19.4068_ID_51-augustus-gene-0.187-mRNA-1_1&gene=maker-NODE_26_length_191657_cov_19.4068_ID_51-augustus-gene-0.187&CDS=1-963
369	OG0000369	YLR287C-A, YOR182C	maker-NODE_79_length_50686_cov_18.7613_ID_157-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_79_length_50686_cov_18.7613_ID_157-augustus-gene-0.3&CDS=1-150
370	OG0000370	YLR300W, YOR190W	maker-NODE_4_length_545746_cov_20.1284_ID_7-augustus-gene-0.92-mRNA-1_1&gene=maker-NODE_4_length_545746_cov_20.1284_ID_7-augustus-gene-0.92&CDS=1-1269
371	OG0000371	YLR307W, YLR308W	maker-NODE_4_length_545746_cov_20.1284_ID_7-snap-gene-0.9-mRNA-1_1&gene=maker-NODE_4_length_545746_cov_20.1284_ID_7-snap-gene-0.9&CDS=1-1101
372	OG0000372	YLR396C	maker-NODE_15_length_255706_cov_19.5054_ID_29-augustus-gene-1.252-mRNA-1_1&gene=maker-NODE_15_length_255706_cov_19.5054_ID_29-augustus-gene-1.252&CDS=1-1917, snap_masked-NODE_497_length_439_cov_0.732919_ID_993-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_497_length_439_cov_0.732919_ID_993-processed-gene-0.0&CDS=1-312
373	OG0000373	YLR417W	maker-NODE_16_length_252440_cov_18.8808_ID_31-augustus-gene-0.42-mRNA-1_1&gene=maker-NODE_16_length_252440_cov_18.8808_ID_31-augustus-gene-0.42&CDS=1-1908, maker-NODE_16_length_252440_cov_18.8808_ID_31-augustus-gene-0.53-mRNA-1_1&gene=maker-NODE_16_length_252440_cov_18.8808_ID_31-augustus-gene-0.53&CDS=1-1743
374	OG0000374	YLR449W, YML074C	augustus_masked-NODE_14_length_256127_cov_18.7261_ID_27-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_14_length_256127_cov_18.7261_ID_27-processed-gene-0.87&CDS=1-1449
375	OG0000375	YLR456W, YPR172W	augustus_masked-NODE_37_length_163127_cov_19.5494_ID_73-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_37_length_163127_cov_19.5494_ID_73-processed-gene-0.6&CDS=1-633
376	OG0000376	YML031W	augustus_masked-NODE_529_length_418_cov_0.747508_ID_1057-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_529_length_418_cov_0.747508_ID_1057-processed-gene-0.1&CDS=1-294, augustus_masked-NODE_65_length_77453_cov_19.8054_ID_129-processed-gene-0.146-mRNA-1_1&gene=augustus_masked-NODE_65_length_77453_cov_19.8054_ID_129-processed-gene-0.146&CDS=1-1812
377	OG0000377	YML100W, YMR261C	augustus_masked-NODE_1_length_800456_cov_18.956_ID_1-processed-gene-5.191-mRNA-1_1&gene=augustus_masked-NODE_1_length_800456_cov_18.956_ID_1-processed-gene-5.191&CDS=1-2187
378	OG0000378	YML106W, YMR271C	augustus_masked-NODE_27_length_190369_cov_19.1575_ID_53-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_27_length_190369_cov_19.1575_ID_53-processed-gene-0.55&CDS=1-669
379	OG0000379	YML109W, YMR273C	augustus_masked-NODE_29_length_189010_cov_19.6402_ID_57-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-NODE_29_length_189010_cov_19.6402_ID_57-processed-gene-0.143&CDS=1-3090
380	OG0000380	YML118W, YMR285C	maker-NODE_50_length_124055_cov_18.7741_ID_99-augustus-gene-0.135-mRNA-1_1&gene=maker-NODE_50_length_124055_cov_18.7741_ID_99-augustus-gene-0.135&CDS=1-1476
381	OG0000381	YML123C	augustus_masked-NODE_4_length_545746_cov_20.1284_ID_7-processed-gene-3.46-mRNA-1_1&gene=augustus_masked-NODE_4_length_545746_cov_20.1284_ID_7-processed-gene-3.46&CDS=1-1692, augustus_masked-NODE_4_length_545746_cov_20.1284_ID_7-processed-gene-3.63-mRNA-1_1&gene=augustus_masked-NODE_4_length_545746_cov_20.1284_ID_7-processed-gene-3.63&CDS=1-1680
382	OG0000382	YMR119W, YNL008C	maker-NODE_45_length_138795_cov_18.8109_ID_89-snap-gene-0.115-mRNA-1_1&gene=maker-NODE_45_length_138795_cov_18.8109_ID_89-snap-gene-0.115&CDS=1-2499
383	OG0000383	YMR177W, YPL224C	augustus_masked-NODE_10_length_308460_cov_19.375_ID_19-processed-gene-1.52-mRNA-1_1&gene=augustus_masked-NODE_10_length_308460_cov_19.375_ID_19-processed-gene-1.52&CDS=1-1398
384	OG0000384	YMR183C, YPL232W	maker-NODE_2_length_758014_cov_19.0229_ID_3-augustus-gene-6.105-mRNA-1_1&gene=maker-NODE_2_length_758014_cov_19.0229_ID_3-augustus-gene-6.105&CDS=1-855
385	OG0000385	YMR194W, YPL249C-A	maker-NODE_70_length_67753_cov_18.092_ID_139-augustus-gene-0.46-mRNA-1_1&gene=maker-NODE_70_length_67753_cov_18.092_ID_139-augustus-gene-0.46&CDS=1-306
386	OG0000386	YMR202W	snap_masked-NODE_12_length_298682_cov_19.2352_ID_23-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_12_length_298682_cov_19.2352_ID_23-processed-gene-0.60&CDS=1-687, snap_masked-NODE_26_length_191657_cov_19.4068_ID_51-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_26_length_191657_cov_19.4068_ID_51-processed-gene-0.31&CDS=1-708
387	OG0000387	YMR222C, YOR280C	maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-6.131-mRNA-1_1&gene=maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-6.131&CDS=1-696
388	OG0000388	YMR230W, YOR293W	maker-NODE_112_length_25862_cov_22.556_ID_223-augustus-gene-0.27-mRNA-1_1&gene=maker-NODE_112_length_25862_cov_22.556_ID_223-augustus-gene-0.27&CDS=1-324
389	OG0000389	YMR233W, YOR295W	maker-NODE_46_length_135155_cov_19.4454_ID_91-augustus-gene-0.99-mRNA-1_1&gene=maker-NODE_46_length_135155_cov_19.4454_ID_91-augustus-gene-0.99&CDS=1-1050
390	OG0000390	YMR237W, YOR299W	maker-NODE_76_length_53092_cov_18.621_ID_151-augustus-gene-0.43-mRNA-1_1&gene=maker-NODE_76_length_53092_cov_18.621_ID_151-augustus-gene-0.43&CDS=1-2091
391	OG0000391	YMR242C, YOR312C	augustus_masked-NODE_72_length_63210_cov_19.478_ID_143-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_72_length_63210_cov_19.478_ID_143-processed-gene-0.88&CDS=1-537
392	OG0000392	YMR253C, YPL264C	augustus_masked-NODE_2_length_758014_cov_19.0229_ID_3-processed-gene-4.38-mRNA-1_1&gene=augustus_masked-NODE_2_length_758014_cov_19.0229_ID_3-processed-gene-4.38&CDS=1-1383
393	OG0000393	YMR281W	augustus_masked-NODE_40_length_150348_cov_19.9098_ID_79-processed-gene-0.167-mRNA-1_1&gene=augustus_masked-NODE_40_length_150348_cov_19.9098_ID_79-processed-gene-0.167&CDS=1-879, augustus_masked-NODE_42_length_145683_cov_20.0035_ID_83-processed-gene-0.197-mRNA-1_1&gene=augustus_masked-NODE_42_length_145683_cov_20.0035_ID_83-processed-gene-0.197&CDS=1-813
394	OG0000394	YNL087W, YOR086C	maker-NODE_8_length_336372_cov_19.1489_ID_15-augustus-gene-2.245-mRNA-1_1&gene=maker-NODE_8_length_336372_cov_19.1489_ID_15-augustus-gene-2.245&CDS=1-3750
395	OG0000395	YNL095C, YOR092W	maker-NODE_47_length_131077_cov_18.1418_ID_93-augustus-gene-0.120-mRNA-1_1&gene=maker-NODE_47_length_131077_cov_18.1418_ID_93-augustus-gene-0.120&CDS=1-1620
396	OG0000396	YNL096C, YOR096W	maker-NODE_31_length_179249_cov_19.1009_ID_61-augustus-gene-0.203-mRNA-1_1&gene=maker-NODE_31_length_179249_cov_19.1009_ID_61-augustus-gene-0.203&CDS=1-1656
397	OG0000397	YNL106C, YOR109W	augustus_masked-NODE_36_length_166449_cov_18.998_ID_71-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_36_length_166449_cov_18.998_ID_71-processed-gene-0.63&CDS=1-3816
398	OG0000398	YNL108C, YOR110W	genemark-NODE_4_length_545746_cov_20.1284_ID_7-processed-gene-4.100-mRNA-1_1&gene=genemark-NODE_4_length_545746_cov_20.1284_ID_7-processed-gene-4.100&CDS=1-828
399	OG0000399	YNL299W, YOL115W	augustus_masked-NODE_26_length_191657_cov_19.4068_ID_51-processed-gene-0.265-mRNA-1_1&gene=augustus_masked-NODE_26_length_191657_cov_19.4068_ID_51-processed-gene-0.265&CDS=1-3360
400	OG0000400	YNL301C, YOL120C	maker-NODE_5_length_380752_cov_19.4279_ID_9-augustus-gene-0.87-mRNA-1_1&gene=maker-NODE_5_length_380752_cov_19.4279_ID_9-augustus-gene-0.87&CDS=1-561
401	OG0000401	YNL302C, YOL121C	augustus_masked-NODE_63_length_82196_cov_19.2205_ID_125-processed-gene-0.138-mRNA-1_1&gene=augustus_masked-NODE_63_length_82196_cov_19.2205_ID_125-processed-gene-0.138&CDS=1-435
402	OG0000402	YNR055C	augustus_masked-NODE_7_length_344975_cov_19.2962_ID_13-processed-gene-2.260-mRNA-1_1&gene=augustus_masked-NODE_7_length_344975_cov_19.2962_ID_13-processed-gene-2.260&CDS=1-1644, maker-NODE_59_length_90394_cov_20.2607_ID_117-augustus-gene-0.14-mRNA-1_1&gene=maker-NODE_59_length_90394_cov_20.2607_ID_117-augustus-gene-0.14&CDS=1-1989
403	OG0000403	YNR067C	augustus_masked-NODE_4_length_545746_cov_20.1284_ID_7-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_4_length_545746_cov_20.1284_ID_7-processed-gene-0.24&CDS=1-4500, maker-NODE_68_length_69446_cov_19.0023_ID_135-augustus-gene-0.57-mRNA-1_1&gene=maker-NODE_68_length_69446_cov_19.0023_ID_135-augustus-gene-0.57&CDS=1-2445
404	OG0000404	YOL002C	augustus_masked-NODE_427_length_574_cov_37.1488_ID_853-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_427_length_574_cov_37.1488_ID_853-processed-gene-0.1&CDS=1-480, maker-NODE_87_length_45590_cov_18.8479_ID_173-augustus-gene-0.30-mRNA-1_1&gene=maker-NODE_87_length_45590_cov_18.8479_ID_173-augustus-gene-0.30&CDS=1-1185
405	OG0000405	YOL119C	augustus_masked-NODE_18_length_243082_cov_18.8276_ID_35-processed-gene-1.217-mRNA-1_1&gene=augustus_masked-NODE_18_length_243082_cov_18.8276_ID_35-processed-gene-1.217&CDS=1-1353, maker-NODE_173_length_5906_cov_24.2151_ID_345-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_173_length_5906_cov_24.2151_ID_345-augustus-gene-0.4&CDS=1-1347
406	OG0000406	YOR049C	augustus_masked-NODE_183_length_5015_cov_23.5361_ID_365-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_183_length_5015_cov_23.5361_ID_365-processed-gene-0.3&CDS=1-891, maker-NODE_119_length_22757_cov_19.0464_ID_237-augustus-gene-0.5-mRNA-1_1&gene=maker-NODE_119_length_22757_cov_19.0464_ID_237-augustus-gene-0.5&CDS=1-966
407	OG0000407	YOR194C	augustus_masked-NODE_24_length_201069_cov_18.7772_ID_47-processed-gene-1.148-mRNA-1_1&gene=augustus_masked-NODE_24_length_201069_cov_18.7772_ID_47-processed-gene-1.148&CDS=1-1005, augustus_masked-NODE_67_length_72774_cov_19.1132_ID_133-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_67_length_72774_cov_19.1132_ID_133-processed-gene-0.76&CDS=1-927
408	OG0000408	YOR226C, YPL135W	maker-NODE_5_length_380752_cov_19.4279_ID_9-snap-gene-0.172-mRNA-1_1&gene=maker-NODE_5_length_380752_cov_19.4279_ID_9-snap-gene-0.172&CDS=1-498
409	OG0000409	YOR231W, YPL140C	genemark-NODE_22_length_222066_cov_19.8506_ID_43-processed-gene-1.206-mRNA-1_1&gene=genemark-NODE_22_length_222066_cov_19.8506_ID_43-processed-gene-1.206&CDS=1-1122
410	OG0000410	YOR234C, YPL143W	augustus_masked-NODE_20_length_225737_cov_18.5558_ID_39-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-NODE_20_length_225737_cov_18.5558_ID_39-processed-gene-1.74&CDS=1-321
411	OG0000411	YOR237W, YPL145C	maker-NODE_1_length_800456_cov_18.956_ID_1-augustus-gene-3.77-mRNA-1_1&gene=maker-NODE_1_length_800456_cov_18.956_ID_1-augustus-gene-3.77&CDS=1-1161
412	OG0000412	YOR256C, YPL176C	maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-6.168-mRNA-1_1&gene=maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-6.168&CDS=1-2793
413	OG0000413	YOR390W, YPL279C	maker-NODE_144_length_12563_cov_19.122_ID_287-augustus-gene-0.22-mRNA-1_1&gene=maker-NODE_144_length_12563_cov_19.122_ID_287-augustus-gene-0.22&CDS=1-1377
414	OG0000414	YPL067C	augustus_masked-NODE_475_length_454_cov_0.732938_ID_949-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_475_length_454_cov_0.732938_ID_949-processed-gene-0.0&CDS=1-243, maker-NODE_6_length_362797_cov_19.7437_ID_11-augustus-gene-2.208-mRNA-1_1&gene=maker-NODE_6_length_362797_cov_19.7437_ID_11-augustus-gene-2.208&CDS=1-780
415	OG0000415	YPL242C	augustus_masked-NODE_11_length_306385_cov_19.7367_ID_21-processed-gene-1.147-mRNA-1_1&gene=augustus_masked-NODE_11_length_306385_cov_19.7367_ID_21-processed-gene-1.147&CDS=1-2376, maker-NODE_19_length_230806_cov_19.3279_ID_37-augustus-gene-1.75-mRNA-1_1&gene=maker-NODE_19_length_230806_cov_19.3279_ID_37-augustus-gene-1.75&CDS=1-4599
416	OG0000416	YPR013C, YPR015C	augustus_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-5.32-mRNA-1_1&gene=augustus_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-5.32&CDS=1-1017
417	OG0000417	YPR127W	maker-NODE_2_length_758014_cov_19.0229_ID_3-augustus-gene-1.106-mRNA-1_1&gene=maker-NODE_2_length_758014_cov_19.0229_ID_3-augustus-gene-1.106&CDS=1-1008, maker-NODE_2_length_758014_cov_19.0229_ID_3-augustus-gene-4.164-mRNA-1_1&gene=maker-NODE_2_length_758014_cov_19.0229_ID_3-augustus-gene-4.164&CDS=1-1020
418	OG0000418	YPR169W-A, YPR170W-B	maker-NODE_6_length_362797_cov_19.7437_ID_11-augustus-gene-0.66-mRNA-1_1&gene=maker-NODE_6_length_362797_cov_19.7437_ID_11-augustus-gene-0.66&CDS=1-252
419	OG0000419		snap_masked-NODE_2_length_758014_cov_19.0229_ID_3-processed-gene-6.42-mRNA-1_1&gene=snap_masked-NODE_2_length_758014_cov_19.0229_ID_3-processed-gene-6.42&CDS=1-426, snap_masked-NODE_303_length_1159_cov_143.406_ID_605-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_303_length_1159_cov_143.406_ID_605-processed-gene-0.1&CDS=1-477, snap_masked-NODE_515_length_425_cov_131.51_ID_1029-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_515_length_425_cov_131.51_ID_1029-processed-gene-0.0&CDS=1-345
420	OG0000420	YAL001C	maker-NODE_13_length_279715_cov_18.2027_ID_25-augustus-gene-1.103-mRNA-1_1&gene=maker-NODE_13_length_279715_cov_18.2027_ID_25-augustus-gene-1.103&CDS=1-4167
421	OG0000421	YAL002W	maker-NODE_10_length_308460_cov_19.375_ID_19-snap-gene-2.220-mRNA-1_1&gene=maker-NODE_10_length_308460_cov_19.375_ID_19-snap-gene-2.220&CDS=1-5058
422	OG0000422	YAL003W	snap_masked-NODE_22_length_222066_cov_19.8506_ID_43-processed-gene-1.16-mRNA-1_1&gene=snap_masked-NODE_22_length_222066_cov_19.8506_ID_43-processed-gene-1.16&CDS=1-528
423	OG0000423	YAL009W	maker-NODE_7_length_344975_cov_19.2962_ID_13-snap-gene-2.180-mRNA-1_1&gene=maker-NODE_7_length_344975_cov_19.2962_ID_13-snap-gene-2.180&CDS=1-696
424	OG0000424	YAL010C	augustus_masked-NODE_46_length_135155_cov_19.4454_ID_91-processed-gene-0.262-mRNA-1_1&gene=augustus_masked-NODE_46_length_135155_cov_19.4454_ID_91-processed-gene-0.262&CDS=1-2175
425	OG0000425	YAL011W	maker-NODE_25_length_197380_cov_19.4087_ID_49-snap-gene-0.261-mRNA-1_1&gene=maker-NODE_25_length_197380_cov_19.4087_ID_49-snap-gene-0.261&CDS=1-1653
426	OG0000426	YAL012W	augustus_masked-NODE_9_length_328160_cov_18.9397_ID_17-processed-gene-2.173-mRNA-1_1&gene=augustus_masked-NODE_9_length_328160_cov_18.9397_ID_17-processed-gene-2.173&CDS=1-1209
427	OG0000427	YAL013W	maker-NODE_9_length_328160_cov_18.9397_ID_17-augustus-gene-2.85-mRNA-1_1&gene=maker-NODE_9_length_328160_cov_18.9397_ID_17-augustus-gene-2.85&CDS=1-1260
428	OG0000428	YAL016W	maker-NODE_85_length_47886_cov_23.1347_ID_169-augustus-gene-0.42-mRNA-1_1&gene=maker-NODE_85_length_47886_cov_23.1347_ID_169-augustus-gene-0.42&CDS=1-1860
429	OG0000429	YAL019W	augustus_masked-NODE_44_length_140868_cov_19.0139_ID_87-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_44_length_140868_cov_19.0139_ID_87-processed-gene-0.62&CDS=1-3258
430	OG0000430	YAL020C	augustus_masked-NODE_67_length_72774_cov_19.1132_ID_133-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_67_length_72774_cov_19.1132_ID_133-processed-gene-0.70&CDS=1-1116
431	OG0000431	YAL021C	maker-NODE_17_length_243555_cov_19.5157_ID_33-augustus-gene-0.161-mRNA-1_1&gene=maker-NODE_17_length_243555_cov_19.5157_ID_33-augustus-gene-0.161&CDS=1-1779
432	OG0000432	YAL022C	augustus_masked-NODE_77_length_52952_cov_19.6403_ID_153-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_77_length_52952_cov_19.6403_ID_153-processed-gene-0.100&CDS=1-1389
433	OG0000433	YAL023C	augustus_masked-NODE_118_length_22954_cov_18.6333_ID_235-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_118_length_22954_cov_18.6333_ID_235-processed-gene-0.4&CDS=1-2214
434	OG0000434	YAL024C	maker-NODE_1_length_800456_cov_18.956_ID_1-augustus-gene-4.93-mRNA-1_1&gene=maker-NODE_1_length_800456_cov_18.956_ID_1-augustus-gene-4.93&CDS=1-3867
