	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035674_Kregervanrija_delftensis
677	OG0000677	YBR213W	genemark-NODE_11_length_272510_cov_25.6571_ID_23527-processed-gene-1.81-mRNA-1_1&gene=genemark-NODE_11_length_272510_cov_25.6571_ID_23527-processed-gene-1.81&CDS=1-807
678	OG0000678	YBR217W	genemark-NODE_83_length_24393_cov_26.5965_ID_21042-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_83_length_24393_cov_26.5965_ID_21042-processed-gene-0.26&CDS=1-525
679	OG0000679	YBR220C	genemark-NODE_62_length_53480_cov_28.5155_ID_31429-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_62_length_53480_cov_28.5155_ID_31429-processed-gene-0.44&CDS=1-1674
680	OG0000680	YBR221C	genemark-NODE_63_length_53218_cov_29.507_ID_17471-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_63_length_53218_cov_29.507_ID_17471-processed-gene-0.23&CDS=1-1110
681	OG0000681	YBR223C	genemark-NODE_16_length_230356_cov_26.6168_ID_18686-processed-gene-0.107-mRNA-1_1&gene=genemark-NODE_16_length_230356_cov_26.6168_ID_18686-processed-gene-0.107&CDS=1-2145
682	OG0000682	YBR228W	genemark-NODE_4_length_388123_cov_26.2772_ID_24820-processed-gene-2.322-mRNA-1_1&gene=genemark-NODE_4_length_388123_cov_26.2772_ID_24820-processed-gene-2.322&CDS=1-900
683	OG0000683	YBR229C	augustus_masked-NODE_22_length_204236_cov_24.9953_ID_12299-processed-gene-1.48-mRNA-1_1&gene=augustus_masked-NODE_22_length_204236_cov_24.9953_ID_12299-processed-gene-1.48&CDS=1-2781
684	OG0000684	YBR231C	genemark-NODE_8_length_296065_cov_26.2734_ID_35064-processed-gene-1.190-mRNA-1_1&gene=genemark-NODE_8_length_296065_cov_26.2734_ID_35064-processed-gene-1.190&CDS=1-900
685	OG0000685	YBR233W	genemark-NODE_8_length_296065_cov_26.2734_ID_35064-processed-gene-1.137-mRNA-1_1&gene=genemark-NODE_8_length_296065_cov_26.2734_ID_35064-processed-gene-1.137&CDS=1-1386
686	OG0000686	YBR234C	genemark-NODE_45_length_96596_cov_29.6697_ID_25890-processed-gene-0.129-mRNA-1_1&gene=genemark-NODE_45_length_96596_cov_29.6697_ID_25890-processed-gene-0.129&CDS=1-1086
687	OG0000687	YBR235W	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-4.124-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-4.124&CDS=1-3795
688	OG0000688	YBR236C	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-4.102-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-4.102&CDS=1-1578
689	OG0000689	YBR239C	genemark-NODE_22_length_204236_cov_24.9953_ID_12299-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_22_length_204236_cov_24.9953_ID_12299-processed-gene-0.13&CDS=1-1728
690	OG0000690	YBR243C	genemark-NODE_22_length_204236_cov_24.9953_ID_12299-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_22_length_204236_cov_24.9953_ID_12299-processed-gene-0.11&CDS=1-1323
691	OG0000691	YBR246W	genemark-NODE_14_length_251124_cov_27.5689_ID_15618-processed-gene-0.124-mRNA-1_1&gene=genemark-NODE_14_length_251124_cov_27.5689_ID_15618-processed-gene-0.124&CDS=1-1047
692	OG0000692	YBR247C	genemark-NODE_40_length_105744_cov_29.28_ID_13649-processed-gene-0.87-mRNA-1_1&gene=genemark-NODE_40_length_105744_cov_29.28_ID_13649-processed-gene-0.87&CDS=1-1464
693	OG0000693	YBR248C	genemark-NODE_40_length_105744_cov_29.28_ID_13649-processed-gene-0.88-mRNA-1_1&gene=genemark-NODE_40_length_105744_cov_29.28_ID_13649-processed-gene-0.88&CDS=1-1704
694	OG0000694	YBR251W	genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-0.110-mRNA-1_1&gene=genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-0.110&CDS=1-939
695	OG0000695	YBR255W	genemark-NODE_51_length_71523_cov_30.9996_ID_15384-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_51_length_71523_cov_30.9996_ID_15384-processed-gene-0.73&CDS=1-1446
696	OG0000696	YBR256C	genemark-NODE_4_length_388123_cov_26.2772_ID_24820-processed-gene-1.76-mRNA-1_1&gene=genemark-NODE_4_length_388123_cov_26.2772_ID_24820-processed-gene-1.76&CDS=1-708
697	OG0000697	YBR257W	genemark-NODE_37_length_122081_cov_27.0011_ID_12910-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_37_length_122081_cov_27.0011_ID_12910-processed-gene-0.0&CDS=1-873
698	OG0000698	YBR260C	genemark-NODE_72_length_41382_cov_28.191_ID_18772-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_72_length_41382_cov_28.191_ID_18772-processed-gene-0.26&CDS=1-1977
699	OG0000699	YBR261C	genemark-NODE_42_length_104565_cov_25.9856_ID_18546-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_42_length_104565_cov_25.9856_ID_18546-processed-gene-0.34&CDS=1-735
700	OG0000700	YBR265W	augustus_masked-NODE_48_length_78224_cov_26.2464_ID_48421-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_48_length_78224_cov_26.2464_ID_48421-processed-gene-0.92&CDS=1-939
701	OG0000701	YBR267W	genemark-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.200-mRNA-1_1&gene=genemark-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.200&CDS=1-1176
702	OG0000702	YBR268W	snap_masked-NODE_13_length_253781_cov_26.1644_ID_15989-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_13_length_253781_cov_26.1644_ID_15989-processed-gene-0.24&CDS=1-282
703	OG0000703	YBR269C	genemark-NODE_49_length_76753_cov_27.9755_ID_16301-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_49_length_76753_cov_27.9755_ID_16301-processed-gene-0.100&CDS=1-375
704	OG0000704	YBR271W	genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-1.125-mRNA-1_1&gene=genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-1.125&CDS=1-1191
705	OG0000705	YBR272C	augustus_masked-NODE_43_length_102849_cov_27.0123_ID_14969-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_43_length_102849_cov_27.0123_ID_14969-processed-gene-0.56&CDS=1-1422
706	OG0000706	YBR274W	genemark-NODE_37_length_122081_cov_27.0011_ID_12910-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_37_length_122081_cov_27.0011_ID_12910-processed-gene-0.52&CDS=1-1683
707	OG0000707	YBR279W	genemark-NODE_65_length_48356_cov_31.5698_ID_19090-processed-gene-0.85-mRNA-1_1&gene=genemark-NODE_65_length_48356_cov_31.5698_ID_19090-processed-gene-0.85&CDS=1-1137
708	OG0000708	YBR281C	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-1.4-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-1.4&CDS=1-2628
709	OG0000709	YBR282W	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-2.21-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-2.21&CDS=1-435
710	OG0000710	YBR286W	genemark-NODE_53_length_69555_cov_26.5018_ID_16214-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_53_length_69555_cov_26.5018_ID_16214-processed-gene-0.46&CDS=1-1524
711	OG0000711	YBR287W	snap_masked-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-2.49-mRNA-1_1&gene=snap_masked-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-2.49&CDS=1-1344
712	OG0000712	YBR288C	maker-NODE_54_length_68950_cov_26.5741_ID_15524-snap-gene-0.68-mRNA-1_1&gene=maker-NODE_54_length_68950_cov_26.5741_ID_15524-snap-gene-0.68&CDS=1-1710
713	OG0000713	YBR290W	augustus_masked-NODE_13_length_253781_cov_26.1644_ID_15989-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_13_length_253781_cov_26.1644_ID_15989-processed-gene-0.69&CDS=1-3030
714	OG0000714	YBR291C	genemark-NODE_13_length_253781_cov_26.1644_ID_15989-processed-gene-0.91-mRNA-1_1&gene=genemark-NODE_13_length_253781_cov_26.1644_ID_15989-processed-gene-0.91&CDS=1-891
715	OG0000715	YBR296C	genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-2.55-mRNA-1_1&gene=genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-2.55&CDS=1-1779
716	OG0000716	YCL001W	genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-2.62-mRNA-1_1&gene=genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-2.62&CDS=1-567
717	OG0000717	YCL004W	genemark-NODE_60_length_56871_cov_27.962_ID_16689-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_60_length_56871_cov_27.962_ID_16689-processed-gene-0.54&CDS=1-1467
718	OG0000718	YCL005W-A	genemark-NODE_73_length_40955_cov_28.4007_ID_18948-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_73_length_40955_cov_28.4007_ID_18948-processed-gene-0.67&CDS=1-216
719	OG0000719	YCL008C	snap_masked-NODE_73_length_40955_cov_28.4007_ID_18948-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_73_length_40955_cov_28.4007_ID_18948-processed-gene-0.6&CDS=1-1194
720	OG0000720	YCL009C	genemark-NODE_14_length_251124_cov_27.5689_ID_15618-processed-gene-0.127-mRNA-1_1&gene=genemark-NODE_14_length_251124_cov_27.5689_ID_15618-processed-gene-0.127&CDS=1-888
721	OG0000721	YCL010C	genemark-NODE_60_length_56871_cov_27.962_ID_16689-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_60_length_56871_cov_27.962_ID_16689-processed-gene-0.44&CDS=1-1041
722	OG0000722	YCL014W	genemark-NODE_60_length_56871_cov_27.962_ID_16689-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_60_length_56871_cov_27.962_ID_16689-processed-gene-0.35&CDS=1-4977
723	OG0000723	YCL016C	snap_masked-NODE_25_length_151658_cov_25.1767_ID_13276-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_25_length_151658_cov_25.1767_ID_13276-processed-gene-0.66&CDS=1-1110
724	OG0000724	YCL017C	genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-1.117-mRNA-1_1&gene=genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-1.117&CDS=1-1356
725	OG0000725	YCL018W	genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-1.98-mRNA-1_1&gene=genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-1.98&CDS=1-1092
726	OG0000726	YCL027W	snap_masked-NODE_26_length_150656_cov_24.7687_ID_11389-processed-gene-0.168-mRNA-1_1&gene=snap_masked-NODE_26_length_150656_cov_24.7687_ID_11389-processed-gene-0.168&CDS=1-1248
727	OG0000727	YCL031C	genemark-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-0.25-mRNA-1_1&gene=genemark-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-0.25&CDS=1-855
728	OG0000728	YCL032W	augustus_masked-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-0.42&CDS=1-1050
729	OG0000729	YCL033C	genemark-NODE_11_length_272510_cov_25.6571_ID_23527-processed-gene-1.110-mRNA-1_1&gene=genemark-NODE_11_length_272510_cov_25.6571_ID_23527-processed-gene-1.110&CDS=1-408
730	OG0000730	YCL034W	genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-2.107-mRNA-1_1&gene=genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-2.107&CDS=1-1380
731	OG0000731	YCL038C	maker-NODE_62_length_53480_cov_28.5155_ID_31429-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_62_length_53480_cov_28.5155_ID_31429-augustus-gene-0.2&CDS=1-2016
732	OG0000732	YCL039W	maker-NODE_62_length_53480_cov_28.5155_ID_31429-snap-gene-0.33-mRNA-1_1&gene=maker-NODE_62_length_53480_cov_28.5155_ID_31429-snap-gene-0.33&CDS=1-1590
733	OG0000733	YCL043C	genemark-NODE_62_length_53480_cov_28.5155_ID_31429-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_62_length_53480_cov_28.5155_ID_31429-processed-gene-0.58&CDS=1-1572
734	OG0000734	YCL045C	genemark-NODE_16_length_230356_cov_26.6168_ID_18686-processed-gene-1.145-mRNA-1_1&gene=genemark-NODE_16_length_230356_cov_26.6168_ID_18686-processed-gene-1.145&CDS=1-2535
735	OG0000735	YCL047C	snap_masked-NODE_55_length_64548_cov_30.9987_ID_17277-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_55_length_64548_cov_30.9987_ID_17277-processed-gene-0.25&CDS=1-873
736	OG0000736	YCL054W	genemark-NODE_45_length_96596_cov_29.6697_ID_25890-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_45_length_96596_cov_29.6697_ID_25890-processed-gene-0.116&CDS=1-2556
737	OG0000737	YCL055W	genemark-NODE_55_length_64548_cov_30.9987_ID_17277-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_55_length_64548_cov_30.9987_ID_17277-processed-gene-0.43&CDS=1-1173
738	OG0000738	YCL057C-A	augustus_masked-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-0.48&CDS=1-255
739	OG0000739	YCL057W	augustus_masked-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-2.143-mRNA-1_1&gene=augustus_masked-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-2.143&CDS=1-2133
740	OG0000740	YCL059C	genemark-NODE_30_length_143894_cov_25.2298_ID_13164-processed-gene-0.245-mRNA-1_1&gene=genemark-NODE_30_length_143894_cov_25.2298_ID_13164-processed-gene-0.245&CDS=1-1143
741	OG0000741	YCL061C	maker-NODE_16_length_230356_cov_26.6168_ID_18686-snap-gene-0.80-mRNA-1_1&gene=maker-NODE_16_length_230356_cov_26.6168_ID_18686-snap-gene-0.80&CDS=1-3648
742	OG0000742	YCR002C	genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-1.101-mRNA-1_1&gene=genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-1.101&CDS=1-1014
743	OG0000743	YCR003W	genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-1.119-mRNA-1_1&gene=genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-1.119&CDS=1-546
744	OG0000744	YCR008W	genemark-NODE_73_length_40955_cov_28.4007_ID_18948-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_73_length_40955_cov_28.4007_ID_18948-processed-gene-0.57&CDS=1-5535
745	OG0000745	YCR009C	augustus_masked-NODE_73_length_40955_cov_28.4007_ID_18948-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_73_length_40955_cov_28.4007_ID_18948-processed-gene-0.40&CDS=1-1797
746	OG0000746	YCR011C	snap_masked-NODE_80_length_31392_cov_30.7996_ID_20331-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_80_length_31392_cov_30.7996_ID_20331-processed-gene-0.15&CDS=1-2979
747	OG0000747	YCR012W	genemark-NODE_4_length_388123_cov_26.2772_ID_24820-processed-gene-2.302-mRNA-1_1&gene=genemark-NODE_4_length_388123_cov_26.2772_ID_24820-processed-gene-2.302&CDS=1-1248
748	OG0000748	YCR017C	genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-1.79-mRNA-1_1&gene=genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-1.79&CDS=1-2904
749	OG0000749	YCR019W	genemark-NODE_49_length_76753_cov_27.9755_ID_16301-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_49_length_76753_cov_27.9755_ID_16301-processed-gene-0.90&CDS=1-1026
750	OG0000750	YCR024C	genemark-NODE_37_length_122081_cov_27.0011_ID_12910-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_37_length_122081_cov_27.0011_ID_12910-processed-gene-0.27&CDS=1-1476
751	OG0000751	YCR028C-A	genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-0.59&CDS=1-396
752	OG0000752	YCR030C	genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-1.109-mRNA-1_1&gene=genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-1.109&CDS=1-2862
753	OG0000753	YCR032W	genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-1.121-mRNA-1_1&gene=genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-1.121&CDS=1-6423
754	OG0000754	YCR033W	genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-0.92-mRNA-1_1&gene=genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-0.92&CDS=1-3984
755	OG0000755	YCR035C	genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-1.96-mRNA-1_1&gene=genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-1.96&CDS=1-1170
756	OG0000756	YCR036W	maker-NODE_17_length_227260_cov_30.3112_ID_11747-snap-gene-1.77-mRNA-1_1&gene=maker-NODE_17_length_227260_cov_30.3112_ID_11747-snap-gene-1.77&CDS=1-1206
757	OG0000757	YCR042C	genemark-NODE_9_length_292977_cov_25.1657_ID_10131-processed-gene-1.86-mRNA-1_1&gene=genemark-NODE_9_length_292977_cov_25.1657_ID_10131-processed-gene-1.86&CDS=1-4899
758	OG0000758	YCR043C	augustus_masked-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.158-mRNA-1_1&gene=augustus_masked-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.158&CDS=1-609
759	OG0000759	YCR044C	genemark-NODE_35_length_126141_cov_26.8338_ID_12752-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_35_length_126141_cov_26.8338_ID_12752-processed-gene-0.18&CDS=1-1080
760	OG0000760	YCR047C	genemark-NODE_9_length_292977_cov_25.1657_ID_10131-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_9_length_292977_cov_25.1657_ID_10131-processed-gene-0.102&CDS=1-831
761	OG0000761	YCR047W-A	snap_masked-NODE_9_length_292977_cov_25.1657_ID_10131-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_9_length_292977_cov_25.1657_ID_10131-processed-gene-0.48&CDS=1-267
762	OG0000762	YCR053W	genemark-NODE_48_length_78224_cov_26.2464_ID_48421-processed-gene-0.47-mRNA-1_1&gene=genemark-NODE_48_length_78224_cov_26.2464_ID_48421-processed-gene-0.47&CDS=1-1533
763	OG0000763	YCR054C	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-3.1-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-3.1&CDS=1-1587
764	OG0000764	YCR057C	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-3.0-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-3.0&CDS=1-2754
765	OG0000765	YCR059C	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-2.27-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-2.27&CDS=1-1032
766	OG0000766	YCR060W	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-2.48-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-2.48&CDS=1-1227
767	OG0000767	YCR061W	genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.56-mRNA-1_1&gene=genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.56&CDS=1-1884
768	OG0000768	YCR063W	genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-0.20&CDS=1-462
769	OG0000769	YCR066W	genemark-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-1.42-mRNA-1_1&gene=genemark-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-1.42&CDS=1-1155
770	OG0000770	YCR071C	genemark-NODE_4_length_388123_cov_26.2772_ID_24820-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_4_length_388123_cov_26.2772_ID_24820-processed-gene-0.37&CDS=1-366
771	OG0000771	YCR072C	maker-NODE_18_length_220966_cov_24.8878_ID_12157-snap-gene-1.131-mRNA-1_1&gene=maker-NODE_18_length_220966_cov_24.8878_ID_12157-snap-gene-1.131&CDS=1-2787
772	OG0000772	YCR075C	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-1.13-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-1.13&CDS=1-912
773	OG0000773	YCR077C	augustus_masked-NODE_18_length_220966_cov_24.8878_ID_12157-processed-gene-1.2-mRNA-1_1&gene=augustus_masked-NODE_18_length_220966_cov_24.8878_ID_12157-processed-gene-1.2&CDS=1-3687
774	OG0000774	YCR079W	genemark-NODE_28_length_150083_cov_25.3932_ID_11605-processed-gene-0.166-mRNA-1_1&gene=genemark-NODE_28_length_150083_cov_25.3932_ID_11605-processed-gene-0.166&CDS=1-1488
775	OG0000775	YCR081W	augustus_masked-NODE_59_length_59481_cov_27.1083_ID_16529-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_59_length_59481_cov_27.1083_ID_16529-processed-gene-0.46&CDS=1-4683
776	OG0000776	YCR084C	genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-1.117-mRNA-1_1&gene=genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-1.117&CDS=1-2067
777	OG0000777	YCR086W	snap_masked-NODE_16_length_230356_cov_26.6168_ID_18686-processed-gene-1.48-mRNA-1_1&gene=snap_masked-NODE_16_length_230356_cov_26.6168_ID_18686-processed-gene-1.48&CDS=1-1296
778	OG0000778	YCR087C-A	genemark-NODE_16_length_230356_cov_26.6168_ID_18686-processed-gene-1.94-mRNA-1_1&gene=genemark-NODE_16_length_230356_cov_26.6168_ID_18686-processed-gene-1.94&CDS=1-498
779	OG0000779	YCR088W	genemark-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.37-mRNA-1_1&gene=genemark-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.37&CDS=1-1929
780	OG0000780	YCR090C	genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-2.14-mRNA-1_1&gene=genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-2.14&CDS=1-489
781	OG0000781	YCR091W	augustus_masked-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-2.120-mRNA-1_1&gene=augustus_masked-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-2.120&CDS=1-2589
782	OG0000782	YCR092C	genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-2.13-mRNA-1_1&gene=genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-2.13&CDS=1-2973
783	OG0000783	YCR093W	maker-NODE_43_length_102849_cov_27.0123_ID_14969-snap-gene-0.93-mRNA-1_1&gene=maker-NODE_43_length_102849_cov_27.0123_ID_14969-snap-gene-0.93&CDS=1-8067
784	OG0000784	YCR097W	augustus_masked-NODE_97_length_11168_cov_36.3798_ID_58670-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_97_length_11168_cov_36.3798_ID_58670-processed-gene-0.1&CDS=1-903
785	OG0000785	YCR098C	genemark-NODE_16_length_230356_cov_26.6168_ID_18686-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_16_length_230356_cov_26.6168_ID_18686-processed-gene-0.81&CDS=1-1605
786	OG0000786	YDL001W	genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-3.132-mRNA-1_1&gene=genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-3.132&CDS=1-1437
787	OG0000787	YDL003W	genemark-NODE_18_length_220966_cov_24.8878_ID_12157-processed-gene-1.97-mRNA-1_1&gene=genemark-NODE_18_length_220966_cov_24.8878_ID_12157-processed-gene-1.97&CDS=1-1818
788	OG0000788	YDL004W	genemark-NODE_32_length_137609_cov_25.5782_ID_11872-processed-gene-0.92-mRNA-1_1&gene=genemark-NODE_32_length_137609_cov_25.5782_ID_11872-processed-gene-0.92&CDS=1-471
789	OG0000789	YDL007W	maker-NODE_12_length_257424_cov_25.5774_ID_11970-augustus-gene-1.81-mRNA-1_1&gene=maker-NODE_12_length_257424_cov_25.5774_ID_11970-augustus-gene-1.81&CDS=1-2493
