	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035318_Hyphopichia_heimii
832	OG0000832	YDL056W	snap_masked-NODE_60_length_67036_cov_16.5396_ID_22534-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_60_length_67036_cov_16.5396_ID_22534-processed-gene-0.39&CDS=1-3129
833	OG0000833	YDL057W	snap_masked-NODE_63_length_65765_cov_16.3474_ID_26203-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_63_length_65765_cov_16.3474_ID_26203-processed-gene-0.24&CDS=1-1938
834	OG0000834	YDL058W	maker-NODE_2_length_316506_cov_16.9557_ID_27379-snap-gene-1.112-mRNA-1_1&gene=maker-NODE_2_length_316506_cov_16.9557_ID_27379-snap-gene-1.112&CDS=1-6039
835	OG0000835	YDL060W	snap_masked-NODE_23_length_138619_cov_16.8864_ID_25492-processed-gene-0.210-mRNA-1_1&gene=snap_masked-NODE_23_length_138619_cov_16.8864_ID_25492-processed-gene-0.210&CDS=1-2331
836	OG0000836	YDL063C	snap_masked-NODE_23_length_138619_cov_16.8864_ID_25492-processed-gene-0.172-mRNA-1_1&gene=snap_masked-NODE_23_length_138619_cov_16.8864_ID_25492-processed-gene-0.172&CDS=1-1914
837	OG0000837	YDL064W	snap_masked-NODE_23_length_138619_cov_16.8864_ID_25492-processed-gene-0.212-mRNA-1_1&gene=snap_masked-NODE_23_length_138619_cov_16.8864_ID_25492-processed-gene-0.212&CDS=1-474
838	OG0000838	YDL065C	genemark-NODE_23_length_138619_cov_16.8864_ID_25492-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_23_length_138619_cov_16.8864_ID_25492-processed-gene-0.102&CDS=1-1017
839	OG0000839	YDL067C	snap_masked-NODE_108_length_36982_cov_16.1277_ID_19518-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_108_length_36982_cov_16.1277_ID_19518-processed-gene-0.1&CDS=1-183
840	OG0000840	YDL072C	snap_masked-NODE_7_length_241877_cov_16.5541_ID_27338-processed-gene-1.1-mRNA-1_1&gene=snap_masked-NODE_7_length_241877_cov_16.5541_ID_27338-processed-gene-1.1&CDS=1-597
841	OG0000841	YDL074C	snap_masked-NODE_52_length_81500_cov_18.613_ID_27766-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_52_length_81500_cov_18.613_ID_27766-processed-gene-0.97&CDS=1-2118
842	OG0000842	YDL076C	snap_masked-NODE_7_length_241877_cov_16.5541_ID_27338-processed-gene-1.5-mRNA-1_1&gene=snap_masked-NODE_7_length_241877_cov_16.5541_ID_27338-processed-gene-1.5&CDS=1-1503
843	OG0000843	YDL077C	snap_masked-NODE_7_length_241877_cov_16.5541_ID_27338-processed-gene-1.3-mRNA-1_1&gene=snap_masked-NODE_7_length_241877_cov_16.5541_ID_27338-processed-gene-1.3&CDS=1-3216
844	OG0000844	YDL084W	maker-NODE_60_length_67036_cov_16.5396_ID_22534-snap-gene-0.85-mRNA-1_1&gene=maker-NODE_60_length_67036_cov_16.5396_ID_22534-snap-gene-0.85&CDS=1-1299
845	OG0000845	YDL086W	snap_masked-NODE_63_length_65765_cov_16.3474_ID_26203-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_63_length_65765_cov_16.3474_ID_26203-processed-gene-0.9&CDS=1-807
846	OG0000846	YDL087C	genemark-NODE_60_length_67036_cov_16.5396_ID_22534-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_60_length_67036_cov_16.5396_ID_22534-processed-gene-0.57&CDS=1-717
847	OG0000847	YDL090C	snap_masked-NODE_10_length_207889_cov_17.328_ID_18435-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_10_length_207889_cov_17.328_ID_18435-processed-gene-0.70&CDS=1-1398
848	OG0000848	YDL091C	snap_masked-NODE_25_length_138365_cov_17.6405_ID_32372-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_25_length_138365_cov_17.6405_ID_32372-processed-gene-0.84&CDS=1-1404
849	OG0000849	YDL092W	snap_masked-NODE_25_length_138365_cov_17.6405_ID_32372-processed-gene-0.121-mRNA-1_1&gene=snap_masked-NODE_25_length_138365_cov_17.6405_ID_32372-processed-gene-0.121&CDS=1-363
850	OG0000850	YDL095W	snap_masked-NODE_8_length_237339_cov_17.8205_ID_26405-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_8_length_237339_cov_17.8205_ID_26405-processed-gene-0.9&CDS=1-2742
851	OG0000851	YDL097C	snap_masked-NODE_10_length_207889_cov_17.328_ID_18435-processed-gene-0.65-mRNA-1_1&gene=snap_masked-NODE_10_length_207889_cov_17.328_ID_18435-processed-gene-0.65&CDS=1-1275
852	OG0000852	YDL098C	snap_masked-NODE_7_length_241877_cov_16.5541_ID_27338-processed-gene-0.105-mRNA-1_1&gene=snap_masked-NODE_7_length_241877_cov_16.5541_ID_27338-processed-gene-0.105&CDS=1-651
853	OG0000853	YDL100C	maker-NODE_63_length_65765_cov_16.3474_ID_26203-snap-gene-0.75-mRNA-1_1&gene=maker-NODE_63_length_65765_cov_16.3474_ID_26203-snap-gene-0.75&CDS=1-1230
854	OG0000854	YDL101C	augustus_masked-NODE_27_length_132587_cov_17.0824_ID_144313-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_27_length_132587_cov_17.0824_ID_144313-processed-gene-0.2&CDS=1-3723
855	OG0000855	YDL102W	snap_masked-NODE_70_length_56902_cov_16.8509_ID_21647-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_70_length_56902_cov_16.8509_ID_21647-processed-gene-0.59&CDS=1-3237
856	OG0000856	YDL103C	snap_masked-NODE_49_length_85120_cov_22.9756_ID_22926-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_49_length_85120_cov_22.9756_ID_22926-processed-gene-0.29&CDS=1-1434
857	OG0000857	YDL104C	snap_masked-NODE_13_length_179126_cov_16.6208_ID_16477-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_13_length_179126_cov_16.6208_ID_16477-processed-gene-0.91&CDS=1-1296
858	OG0000858	YDL105W	augustus_masked-NODE_13_length_179126_cov_16.6208_ID_16477-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_13_length_179126_cov_16.6208_ID_16477-processed-gene-0.46&CDS=1-1104
859	OG0000859	YDL106C	genemark-NODE_114_length_35588_cov_15.1306_ID_19546-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_114_length_35588_cov_15.1306_ID_19546-processed-gene-0.33&CDS=1-1707
860	OG0000860	YDL107W	genemark-NODE_27_length_132587_cov_17.0824_ID_144313-processed-gene-0.169-mRNA-1_1&gene=genemark-NODE_27_length_132587_cov_17.0824_ID_144313-processed-gene-0.169&CDS=1-1095
861	OG0000861	YDL108W	snap_masked-NODE_27_length_132587_cov_17.0824_ID_144313-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_27_length_132587_cov_17.0824_ID_144313-processed-gene-0.97&CDS=1-1011
862	OG0000862	YDL110C	snap_masked-NODE_10_length_207889_cov_17.328_ID_18435-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_10_length_207889_cov_17.328_ID_18435-processed-gene-0.64&CDS=1-303
863	OG0000863	YDL111C	snap_masked-NODE_10_length_207889_cov_17.328_ID_18435-processed-gene-0.92-mRNA-1_1&gene=snap_masked-NODE_10_length_207889_cov_17.328_ID_18435-processed-gene-0.92&CDS=1-867
864	OG0000864	YDL112W	snap_masked-NODE_10_length_207889_cov_17.328_ID_18435-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_10_length_207889_cov_17.328_ID_18435-processed-gene-0.67&CDS=1-4248
865	OG0000865	YDL113C	snap_masked-NODE_10_length_207889_cov_17.328_ID_18435-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_10_length_207889_cov_17.328_ID_18435-processed-gene-0.66&CDS=1-2061
866	OG0000866	YDL114W	maker-NODE_9_length_221159_cov_17.9112_ID_23687-snap-gene-0.43-mRNA-1_1&gene=maker-NODE_9_length_221159_cov_17.9112_ID_23687-snap-gene-0.43&CDS=1-1128
867	OG0000867	YDL116W	snap_masked-NODE_10_length_207889_cov_17.328_ID_18435-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_10_length_207889_cov_17.328_ID_18435-processed-gene-0.90&CDS=1-2463
868	OG0000868	YDL117W	snap_masked-NODE_27_length_132587_cov_17.0824_ID_144313-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_27_length_132587_cov_17.0824_ID_144313-processed-gene-0.98&CDS=1-3090
869	OG0000869	YDL119C	snap_masked-NODE_70_length_56902_cov_16.8509_ID_21647-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_70_length_56902_cov_16.8509_ID_21647-processed-gene-0.54&CDS=1-1053
870	OG0000870	YDL120W	snap_masked-NODE_5_length_272244_cov_18.3867_ID_32304-processed-gene-1.14-mRNA-1_1&gene=snap_masked-NODE_5_length_272244_cov_18.3867_ID_32304-processed-gene-1.14&CDS=1-579
871	OG0000871	YDL122W	snap_masked-NODE_79_length_49620_cov_15.9016_ID_21975-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_79_length_49620_cov_15.9016_ID_21975-processed-gene-0.2&CDS=1-2238
872	OG0000872	YDL124W	snap_masked-NODE_45_length_92142_cov_16.7978_ID_20267-processed-gene-0.94-mRNA-1_1&gene=snap_masked-NODE_45_length_92142_cov_16.7978_ID_20267-processed-gene-0.94&CDS=1-894
873	OG0000873	YDL125C	snap_masked-NODE_10_length_207889_cov_17.328_ID_18435-processed-gene-1.176-mRNA-1_1&gene=snap_masked-NODE_10_length_207889_cov_17.328_ID_18435-processed-gene-1.176&CDS=1-462
874	OG0000874	YDL126C	snap_masked-NODE_10_length_207889_cov_17.328_ID_18435-processed-gene-1.154-mRNA-1_1&gene=snap_masked-NODE_10_length_207889_cov_17.328_ID_18435-processed-gene-1.154&CDS=1-2514
875	OG0000875	YDL128W	snap_masked-NODE_48_length_87499_cov_16.6838_ID_19881-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_48_length_87499_cov_16.6838_ID_19881-processed-gene-0.103&CDS=1-1245
876	OG0000876	YDL130W	snap_masked-NODE_34_length_124283_cov_18.9863_ID_28887-processed-gene-0.123-mRNA-1_1&gene=snap_masked-NODE_34_length_124283_cov_18.9863_ID_28887-processed-gene-0.123&CDS=1-321
877	OG0000877	YDL132W	snap_masked-NODE_119_length_32596_cov_15.6833_ID_20239-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_119_length_32596_cov_15.6833_ID_20239-processed-gene-0.4&CDS=1-2328
878	OG0000878	YDL133W	genemark-NODE_119_length_32596_cov_15.6833_ID_20239-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_119_length_32596_cov_15.6833_ID_20239-processed-gene-0.32&CDS=1-1455
879	OG0000879	YDL134C	snap_masked-NODE_119_length_32596_cov_15.6833_ID_20239-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_119_length_32596_cov_15.6833_ID_20239-processed-gene-0.9&CDS=1-1029
880	OG0000880	YDL135C	snap_masked-NODE_71_length_54841_cov_17.1077_ID_17646-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_71_length_54841_cov_17.1077_ID_17646-processed-gene-0.4&CDS=1-618
881	OG0000881	YDL139C	snap_masked-NODE_125_length_29411_cov_16.6152_ID_20582-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_125_length_29411_cov_16.6152_ID_20582-processed-gene-0.2&CDS=1-1614
882	OG0000882	YDL140C	maker-NODE_23_length_138619_cov_16.8864_ID_25492-snap-gene-0.223-mRNA-1_1&gene=maker-NODE_23_length_138619_cov_16.8864_ID_25492-snap-gene-0.223&CDS=1-5154
883	OG0000883	YDL141W	snap_masked-NODE_7_length_241877_cov_16.5541_ID_27338-processed-gene-0.94-mRNA-1_1&gene=snap_masked-NODE_7_length_241877_cov_16.5541_ID_27338-processed-gene-0.94&CDS=1-2058
884	OG0000884	YDL143W	snap_masked-NODE_21_length_143800_cov_19.6648_ID_24094-processed-gene-0.166-mRNA-1_1&gene=snap_masked-NODE_21_length_143800_cov_19.6648_ID_24094-processed-gene-0.166&CDS=1-1599
885	OG0000885	YDL144C	snap_masked-NODE_27_length_132587_cov_17.0824_ID_144313-processed-gene-0.119-mRNA-1_1&gene=snap_masked-NODE_27_length_132587_cov_17.0824_ID_144313-processed-gene-0.119&CDS=1-1017
886	OG0000886	YDL145C	maker-NODE_208_length_6503_cov_16.0395_ID_26992-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_208_length_6503_cov_16.0395_ID_26992-snap-gene-0.2&CDS=1-5004
887	OG0000887	YDL146W	snap_masked-NODE_8_length_237339_cov_17.8205_ID_26405-processed-gene-1.27-mRNA-1_1&gene=snap_masked-NODE_8_length_237339_cov_17.8205_ID_26405-processed-gene-1.27&CDS=1-1923
888	OG0000888	YDL148C	snap_masked-NODE_166_length_13686_cov_17.1971_ID_24180-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_166_length_13686_cov_17.1971_ID_24180-processed-gene-0.16&CDS=1-2445
889	OG0000889	YDL149W	snap_masked-NODE_166_length_13686_cov_17.1971_ID_24180-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_166_length_13686_cov_17.1971_ID_24180-processed-gene-0.17&CDS=1-2922
890	OG0000890	YDL150W	snap_masked-NODE_21_length_143800_cov_19.6648_ID_24094-processed-gene-0.165-mRNA-1_1&gene=snap_masked-NODE_21_length_143800_cov_19.6648_ID_24094-processed-gene-0.165&CDS=1-1164
891	OG0000891	YDL153C	genemark-NODE_21_length_143800_cov_19.6648_ID_24094-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_21_length_143800_cov_19.6648_ID_24094-processed-gene-0.26&CDS=1-1656
892	OG0000892	YDL155W	snap_masked-NODE_153_length_16698_cov_16.0961_ID_23565-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_153_length_16698_cov_16.0961_ID_23565-processed-gene-0.4&CDS=1-1239
893	OG0000893	YDL156W	snap_masked-NODE_2_length_316506_cov_16.9557_ID_27379-processed-gene-0.28-mRNA-1_1&gene=snap_masked-NODE_2_length_316506_cov_16.9557_ID_27379-processed-gene-0.28&CDS=1-1740
894	OG0000894	YDL157C	snap_masked-NODE_15_length_165856_cov_16.9442_ID_20110-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_15_length_165856_cov_16.9442_ID_20110-processed-gene-0.111&CDS=1-273
895	OG0000895	YDL159W	snap_masked-NODE_15_length_165856_cov_16.9442_ID_20110-processed-gene-0.113-mRNA-1_1&gene=snap_masked-NODE_15_length_165856_cov_16.9442_ID_20110-processed-gene-0.113&CDS=1-1617
896	OG0000896	YDL160C	snap_masked-NODE_19_length_149295_cov_22.7659_ID_25446-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_19_length_149295_cov_22.7659_ID_25446-processed-gene-0.39&CDS=1-1551
897	OG0000897	YDL164C	augustus_masked-NODE_100_length_39569_cov_15.9887_ID_22644-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_100_length_39569_cov_15.9887_ID_22644-processed-gene-0.20&CDS=1-3462
898	OG0000898	YDL165W	genemark-NODE_112_length_36137_cov_16.9078_ID_21342-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_112_length_36137_cov_16.9078_ID_21342-processed-gene-0.18&CDS=1-573
899	OG0000899	YDL166C	snap_masked-NODE_112_length_36137_cov_16.9078_ID_21342-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_112_length_36137_cov_16.9078_ID_21342-processed-gene-0.51&CDS=1-729
900	OG0000900	YDL167C	snap_masked-NODE_32_length_126318_cov_17.2359_ID_16641-processed-gene-0.142-mRNA-1_1&gene=snap_masked-NODE_32_length_126318_cov_17.2359_ID_16641-processed-gene-0.142&CDS=1-2178
901	OG0000901	YDL168W	maker-NODE_6_length_253678_cov_16.585_ID_18500-snap-gene-1.179-mRNA-1_1&gene=maker-NODE_6_length_253678_cov_16.585_ID_18500-snap-gene-1.179&CDS=1-1140
902	OG0000902	YDL170W	snap_masked-NODE_6_length_253678_cov_16.585_ID_18500-processed-gene-1.76-mRNA-1_1&gene=snap_masked-NODE_6_length_253678_cov_16.585_ID_18500-processed-gene-1.76&CDS=1-2583
903	OG0000903	YDL171C	snap_masked-NODE_1_length_317107_cov_21.5492_ID_27152-processed-gene-2.16-mRNA-1_1&gene=snap_masked-NODE_1_length_317107_cov_21.5492_ID_27152-processed-gene-2.16&CDS=1-6435
904	OG0000904	YDL174C	snap_masked-NODE_102_length_39546_cov_16.8274_ID_26470-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_102_length_39546_cov_16.8274_ID_26470-processed-gene-0.41&CDS=1-1716
905	OG0000905	YDL178W	maker-NODE_87_length_44729_cov_23.4724_ID_21885-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_87_length_44729_cov_23.4724_ID_21885-augustus-gene-0.0&CDS=1-1842
906	OG0000906	YDL183C	snap_masked-NODE_119_length_32596_cov_15.6833_ID_20239-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_119_length_32596_cov_15.6833_ID_20239-processed-gene-0.1&CDS=1-1017
907	OG0000907	YDL185W	genemark-NODE_119_length_32596_cov_15.6833_ID_20239-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_119_length_32596_cov_15.6833_ID_20239-processed-gene-0.33&CDS=1-3066
908	OG0000908	YDL189W	augustus_masked-NODE_71_length_54841_cov_17.1077_ID_17646-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_71_length_54841_cov_17.1077_ID_17646-processed-gene-0.34&CDS=1-1257
909	OG0000909	YDL190C	snap_masked-NODE_71_length_54841_cov_17.1077_ID_17646-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_71_length_54841_cov_17.1077_ID_17646-processed-gene-0.18&CDS=1-3171
910	OG0000910	YDL193W	snap_masked-NODE_71_length_54841_cov_17.1077_ID_17646-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_71_length_54841_cov_17.1077_ID_17646-processed-gene-0.0&CDS=1-834
911	OG0000911	YDL195W	snap_masked-NODE_26_length_133046_cov_18.0642_ID_24063-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_26_length_133046_cov_18.0642_ID_24063-processed-gene-0.40&CDS=1-3939
912	OG0000912	YDL198C	snap_masked-NODE_168_length_13349_cov_20.3963_ID_177318-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_168_length_13349_cov_20.3963_ID_177318-processed-gene-0.12&CDS=1-903
913	OG0000913	YDL201W	genemark-NODE_9_length_221159_cov_17.9112_ID_23687-processed-gene-1.11-mRNA-1_1&gene=genemark-NODE_9_length_221159_cov_17.9112_ID_23687-processed-gene-1.11&CDS=1-921
914	OG0000914	YDL202W	snap_masked-NODE_9_length_221159_cov_17.9112_ID_23687-processed-gene-1.138-mRNA-1_1&gene=snap_masked-NODE_9_length_221159_cov_17.9112_ID_23687-processed-gene-1.138&CDS=1-744
915	OG0000915	YDL205C	maker-NODE_61_length_66840_cov_17.3533_ID_19610-snap-gene-0.35-mRNA-1_1&gene=maker-NODE_61_length_66840_cov_17.3533_ID_19610-snap-gene-0.35&CDS=1-2130
916	OG0000916	YDL206W	snap_masked-NODE_120_length_32249_cov_15.3745_ID_22980-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_120_length_32249_cov_15.3745_ID_22980-processed-gene-0.5&CDS=1-2109
917	OG0000917	YDL207W	snap_masked-NODE_32_length_126318_cov_17.2359_ID_16641-processed-gene-0.136-mRNA-1_1&gene=snap_masked-NODE_32_length_126318_cov_17.2359_ID_16641-processed-gene-0.136&CDS=1-1575
918	OG0000918	YDL208W	snap_masked-NODE_9_length_221159_cov_17.9112_ID_23687-processed-gene-0.120-mRNA-1_1&gene=snap_masked-NODE_9_length_221159_cov_17.9112_ID_23687-processed-gene-0.120&CDS=1-465
919	OG0000919	YDL209C	snap_masked-NODE_122_length_30691_cov_15.0241_ID_22089-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_122_length_30691_cov_15.0241_ID_22089-processed-gene-0.34&CDS=1-972
920	OG0000920	YDL212W	snap_masked-NODE_35_length_122776_cov_16.9709_ID_30454-processed-gene-0.150-mRNA-1_1&gene=snap_masked-NODE_35_length_122776_cov_16.9709_ID_30454-processed-gene-0.150&CDS=1-654
921	OG0000921	YDL213C	snap_masked-NODE_35_length_122776_cov_16.9709_ID_30454-processed-gene-0.151-mRNA-1_1&gene=snap_masked-NODE_35_length_122776_cov_16.9709_ID_30454-processed-gene-0.151&CDS=1-651
922	OG0000922	YDL215C	snap_masked-NODE_5_length_272244_cov_18.3867_ID_32304-processed-gene-1.55-mRNA-1_1&gene=snap_masked-NODE_5_length_272244_cov_18.3867_ID_32304-processed-gene-1.55&CDS=1-3159
923	OG0000923	YDL217C	snap_masked-NODE_4_length_299148_cov_21.5119_ID_28963-processed-gene-1.265-mRNA-1_1&gene=snap_masked-NODE_4_length_299148_cov_21.5119_ID_28963-processed-gene-1.265&CDS=1-549
924	OG0000924	YDL225W	snap_masked-NODE_87_length_44729_cov_23.4724_ID_21885-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_87_length_44729_cov_23.4724_ID_21885-processed-gene-0.62&CDS=1-1785
925	OG0000925	YDL226C	snap_masked-NODE_33_length_124481_cov_17.4528_ID_22026-processed-gene-0.168-mRNA-1_1&gene=snap_masked-NODE_33_length_124481_cov_17.4528_ID_22026-processed-gene-0.168&CDS=1-1068
926	OG0000926	YDL230W	snap_masked-NODE_84_length_47098_cov_18.8445_ID_22264-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_84_length_47098_cov_18.8445_ID_22264-processed-gene-0.9&CDS=1-1863
927	OG0000927	YDL234C	snap_masked-NODE_31_length_126349_cov_17.3347_ID_18600-processed-gene-0.157-mRNA-1_1&gene=snap_masked-NODE_31_length_126349_cov_17.3347_ID_18600-processed-gene-0.157&CDS=1-2292
928	OG0000928	YDL235C	snap_masked-NODE_24_length_138614_cov_17.9272_ID_17090-processed-gene-0.133-mRNA-1_1&gene=snap_masked-NODE_24_length_138614_cov_17.9272_ID_17090-processed-gene-0.133&CDS=1-552
929	OG0000929	YDL237W	genemark-NODE_234_length_3080_cov_18.5494_ID_177474-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_234_length_3080_cov_18.5494_ID_177474-processed-gene-0.1&CDS=1-735
930	OG0000930	YDL238C	genemark-NODE_17_length_155442_cov_18.5021_ID_18400-processed-gene-0.178-mRNA-1_1&gene=genemark-NODE_17_length_155442_cov_18.5021_ID_18400-processed-gene-0.178&CDS=1-1605
931	OG0000931	YDL240W	snap_masked-NODE_34_length_124283_cov_18.9863_ID_28887-processed-gene-0.156-mRNA-1_1&gene=snap_masked-NODE_34_length_124283_cov_18.9863_ID_28887-processed-gene-0.156&CDS=1-3882
932	OG0000932	YDR002W	snap_masked-NODE_8_length_237339_cov_17.8205_ID_26405-processed-gene-1.55-mRNA-1_1&gene=snap_masked-NODE_8_length_237339_cov_17.8205_ID_26405-processed-gene-1.55&CDS=1-612
933	OG0000933	YDR004W	snap_masked-NODE_64_length_65594_cov_18.0805_ID_20433-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_64_length_65594_cov_18.0805_ID_20433-processed-gene-0.42&CDS=1-1521
934	OG0000934	YDR005C	snap_masked-NODE_64_length_65594_cov_18.0805_ID_20433-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_64_length_65594_cov_18.0805_ID_20433-processed-gene-0.41&CDS=1-1221
935	OG0000935	YDR006C	snap_masked-NODE_187_length_10075_cov_15.7913_ID_29449-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_187_length_10075_cov_15.7913_ID_29449-processed-gene-0.10&CDS=1-1899
936	OG0000936	YDR007W	snap_masked-NODE_23_length_138619_cov_16.8864_ID_25492-processed-gene-0.156-mRNA-1_1&gene=snap_masked-NODE_23_length_138619_cov_16.8864_ID_25492-processed-gene-0.156&CDS=1-765
937	OG0000937	YDR013W	snap_masked-NODE_2_length_316506_cov_16.9557_ID_27379-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_2_length_316506_cov_16.9557_ID_27379-processed-gene-0.30&CDS=1-615
938	OG0000938	YDR016C	snap_masked-NODE_17_length_155442_cov_18.5021_ID_18400-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_17_length_155442_cov_18.5021_ID_18400-processed-gene-0.78&CDS=1-258
939	OG0000939	YDR017C	snap_masked-NODE_104_length_38290_cov_15.7451_ID_22764-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_104_length_38290_cov_15.7451_ID_22764-processed-gene-0.9&CDS=1-2085
940	OG0000940	YDR019C	snap_masked-NODE_65_length_64414_cov_19.0737_ID_27107-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_65_length_64414_cov_19.0737_ID_27107-processed-gene-0.20&CDS=1-1173
941	OG0000941	YDR020C	snap_masked-NODE_4_length_299148_cov_21.5119_ID_28963-processed-gene-1.261-mRNA-1_1&gene=snap_masked-NODE_4_length_299148_cov_21.5119_ID_28963-processed-gene-1.261&CDS=1-720
942	OG0000942	YDR021W	snap_masked-NODE_4_length_299148_cov_21.5119_ID_28963-processed-gene-1.213-mRNA-1_1&gene=snap_masked-NODE_4_length_299148_cov_21.5119_ID_28963-processed-gene-1.213&CDS=1-1197
943	OG0000943	YDR023W	snap_masked-NODE_40_length_99243_cov_23.3573_ID_26809-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_40_length_99243_cov_23.3573_ID_26809-processed-gene-0.48&CDS=1-1380
