	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035690_Candida_vartiovaarae
1006	OG0001006	YDR074W	augustus_masked-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.3-mRNA-1_1&gene=augustus_masked-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.3&CDS=1-4074
1007	OG0001007	YDR079C-A	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-1.82-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-1.82&CDS=1-225
1008	OG0001008	YDR079W	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-1.84-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-1.84&CDS=1-312
1009	OG0001009	YDR080W	genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-4.171-mRNA-1_1&gene=genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-4.171&CDS=1-2547
1010	OG0001010	YDR081C	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-1.62-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-1.62&CDS=1-1956
1011	OG0001011	YDR082W	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-1.59-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-1.59&CDS=1-1440
1012	OG0001012	YDR083W	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-1.60-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-1.60&CDS=1-1167
1013	OG0001013	YDR084C	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-1.83-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-1.83&CDS=1-549
1014	OG0001014	YDR086C	genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-2.96-mRNA-1_1&gene=genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-2.96&CDS=1-204
1015	OG0001015	YDR088C	augustus_masked-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-2.124-mRNA-1_1&gene=augustus_masked-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-2.124&CDS=1-1140
1016	OG0001016	YDR089W	augustus_masked-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-2.125-mRNA-1_1&gene=augustus_masked-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-2.125&CDS=1-2346
1017	OG0001017	YDR091C	genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-1.41-mRNA-1_1&gene=genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-1.41&CDS=1-1818
1018	OG0001018	YDR092W	genemark-NODE_11_length_425465_cov_33.8237_ID_2463-processed-gene-2.12-mRNA-1_1&gene=genemark-NODE_11_length_425465_cov_33.8237_ID_2463-processed-gene-2.12&CDS=1-465
1019	OG0001019	YDR097C	augustus_masked-NODE_11_length_425465_cov_33.8237_ID_2463-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-NODE_11_length_425465_cov_33.8237_ID_2463-processed-gene-2.94&CDS=1-3705
1020	OG0001020	YDR100W	genemark-NODE_57_length_13992_cov_22.542_ID_8160-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_57_length_13992_cov_22.542_ID_8160-processed-gene-0.8&CDS=1-399
1021	OG0001021	YDR101C	genemark-NODE_57_length_13992_cov_22.542_ID_8160-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_57_length_13992_cov_22.542_ID_8160-processed-gene-0.6&CDS=1-1776
1022	OG0001022	YDR104C	augustus_masked-NODE_57_length_13992_cov_22.542_ID_8160-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_57_length_13992_cov_22.542_ID_8160-processed-gene-0.19&CDS=1-3195
1023	OG0001023	YDR105C	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-0.64&CDS=1-1401
1024	OG0001024	YDR108W	augustus_masked-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-0.17&CDS=1-1917
1025	OG0001025	YDR111C	genemark-NODE_22_length_172800_cov_24.3706_ID_2264-processed-gene-0.95-mRNA-1_1&gene=genemark-NODE_22_length_172800_cov_24.3706_ID_2264-processed-gene-0.95&CDS=1-1518
1026	OG0001026	YDR115W	genemark-NODE_33_length_84056_cov_25.7069_ID_2867-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_33_length_84056_cov_25.7069_ID_2867-processed-gene-0.37&CDS=1-333
1027	OG0001027	YDR116C	genemark-NODE_33_length_84056_cov_25.7069_ID_2867-processed-gene-0.36-mRNA-1_1&gene=genemark-NODE_33_length_84056_cov_25.7069_ID_2867-processed-gene-0.36&CDS=1-834
1028	OG0001028	YDR117C	genemark-NODE_33_length_84056_cov_25.7069_ID_2867-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_33_length_84056_cov_25.7069_ID_2867-processed-gene-0.11&CDS=1-1674
1029	OG0001029	YDR118W	genemark-NODE_33_length_84056_cov_25.7069_ID_2867-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_33_length_84056_cov_25.7069_ID_2867-processed-gene-0.35&CDS=1-1860
1030	OG0001030	YDR120C	genemark-NODE_11_length_425465_cov_33.8237_ID_2463-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_11_length_425465_cov_33.8237_ID_2463-processed-gene-0.54&CDS=1-1515
1031	OG0001031	YDR121W	augustus_masked-NODE_7_length_529036_cov_27.7071_ID_1471-processed-gene-3.53-mRNA-1_1&gene=augustus_masked-NODE_7_length_529036_cov_27.7071_ID_1471-processed-gene-3.53&CDS=1-654
1032	OG0001032	YDR124W	snap_masked-NODE_26_length_138084_cov_23.5948_ID_2523-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_26_length_138084_cov_23.5948_ID_2523-processed-gene-0.85&CDS=1-861
1033	OG0001033	YDR126W	snap_masked-NODE_11_length_425465_cov_33.8237_ID_2463-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_11_length_425465_cov_33.8237_ID_2463-processed-gene-0.32&CDS=1-447
1034	OG0001034	YDR127W	genemark-NODE_27_length_127294_cov_23.973_ID_3308-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_27_length_127294_cov_23.973_ID_3308-processed-gene-0.38&CDS=1-3870
1035	OG0001035	YDR128W	maker-NODE_7_length_529036_cov_27.7071_ID_1471-augustus-gene-3.10-mRNA-1_1&gene=maker-NODE_7_length_529036_cov_27.7071_ID_1471-augustus-gene-3.10&CDS=1-4572
1036	OG0001036	YDR129C	genemark-NODE_26_length_138084_cov_23.5948_ID_2523-processed-gene-0.203-mRNA-1_1&gene=genemark-NODE_26_length_138084_cov_23.5948_ID_2523-processed-gene-0.203&CDS=1-1914
1037	OG0001037	YDR137W	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.119-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.119&CDS=1-1674
1038	OG0001038	YDR138W	genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-0.90&CDS=1-2001
1039	OG0001039	YDR140W	genemark-NODE_22_length_172800_cov_24.3706_ID_2264-processed-gene-0.144-mRNA-1_1&gene=genemark-NODE_22_length_172800_cov_24.3706_ID_2264-processed-gene-0.144&CDS=1-636
1040	OG0001040	YDR141C	maker-NODE_22_length_172800_cov_24.3706_ID_2264-augustus-gene-0.290-mRNA-1_1&gene=maker-NODE_22_length_172800_cov_24.3706_ID_2264-augustus-gene-0.290&CDS=1-5145
1041	OG0001041	YDR142C	genemark-NODE_22_length_172800_cov_24.3706_ID_2264-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_22_length_172800_cov_24.3706_ID_2264-processed-gene-0.90&CDS=1-969
1042	OG0001042	YDR145W	genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-2.81-mRNA-1_1&gene=genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-2.81&CDS=1-2133
1043	OG0001043	YDR148C	genemark-NODE_19_length_180822_cov_36.1012_ID_4465-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_19_length_180822_cov_36.1012_ID_4465-processed-gene-0.55&CDS=1-1317
1044	OG0001044	YDR152W	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.128-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.128&CDS=1-690
1045	OG0001045	YDR153C	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.151-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.151&CDS=1-771
1046	OG0001046	YDR158W	genemark-NODE_33_length_84056_cov_25.7069_ID_2867-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_33_length_84056_cov_25.7069_ID_2867-processed-gene-0.34&CDS=1-1089
1047	OG0001047	YDR159W	genemark-NODE_20_length_178901_cov_27.0317_ID_2682-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_20_length_178901_cov_27.0317_ID_2682-processed-gene-0.13&CDS=1-3621
1048	OG0001048	YDR160W	genemark-NODE_11_length_425465_cov_33.8237_ID_2463-processed-gene-3.191-mRNA-1_1&gene=genemark-NODE_11_length_425465_cov_33.8237_ID_2463-processed-gene-3.191&CDS=1-2199
1049	OG0001049	YDR161W	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.150-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.150&CDS=1-1008
1050	OG0001050	YDR162C	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.127-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.127&CDS=1-549
1051	OG0001051	YDR164C	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.122-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.122&CDS=1-2061
1052	OG0001052	YDR165W	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.147-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.147&CDS=1-1260
1053	OG0001053	YDR166C	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-1.52-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-1.52&CDS=1-2523
1054	OG0001054	YDR168W	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-0.88-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-0.88&CDS=1-1539
1055	OG0001055	YDR169C	genemark-NODE_33_length_84056_cov_25.7069_ID_2867-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_33_length_84056_cov_25.7069_ID_2867-processed-gene-0.29&CDS=1-1128
1056	OG0001056	YDR170C	snap_masked-NODE_33_length_84056_cov_25.7069_ID_2867-processed-gene-0.94-mRNA-1_1&gene=snap_masked-NODE_33_length_84056_cov_25.7069_ID_2867-processed-gene-0.94&CDS=1-5448
1057	OG0001057	YDR172W	maker-NODE_9_length_497673_cov_23.0063_ID_2152-augustus-gene-1.123-mRNA-1_1&gene=maker-NODE_9_length_497673_cov_23.0063_ID_2152-augustus-gene-1.123&CDS=1-3075
1058	OG0001058	YDR173C	genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-1.65-mRNA-1_1&gene=genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-1.65&CDS=1-981
1059	OG0001059	YDR174W	genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-2.22-mRNA-1_1&gene=genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-2.22&CDS=1-837
1060	OG0001060	YDR175C	genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-2.23-mRNA-1_1&gene=genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-2.23&CDS=1-879
1061	OG0001061	YDR176W	augustus_masked-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-2.125-mRNA-1_1&gene=augustus_masked-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-2.125&CDS=1-1905
1062	OG0001062	YDR177W	genemark-NODE_19_length_180822_cov_36.1012_ID_4465-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_19_length_180822_cov_36.1012_ID_4465-processed-gene-0.19&CDS=1-642
1063	OG0001063	YDR179W-A	genemark-NODE_14_length_337236_cov_23.4214_ID_1415-processed-gene-0.82-mRNA-1_1&gene=genemark-NODE_14_length_337236_cov_23.4214_ID_1415-processed-gene-0.82&CDS=1-1368
1064	OG0001064	YDR180W	genemark-NODE_14_length_337236_cov_23.4214_ID_1415-processed-gene-0.83-mRNA-1_1&gene=genemark-NODE_14_length_337236_cov_23.4214_ID_1415-processed-gene-0.83&CDS=1-4785
1065	OG0001065	YDR181C	genemark-NODE_14_length_337236_cov_23.4214_ID_1415-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_14_length_337236_cov_23.4214_ID_1415-processed-gene-0.81&CDS=1-885
1066	OG0001066	YDR182W	genemark-NODE_6_length_558662_cov_22.883_ID_1610-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_6_length_558662_cov_22.883_ID_1610-processed-gene-0.69&CDS=1-1407
1067	OG0001067	YDR183W	genemark-NODE_6_length_558662_cov_22.883_ID_1610-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_6_length_558662_cov_22.883_ID_1610-processed-gene-0.70&CDS=1-651
1068	OG0001068	YDR188W	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.159-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.159&CDS=1-1620
1069	OG0001069	YDR189W	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.156-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.156&CDS=1-1908
1070	OG0001070	YDR190C	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.131-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.131&CDS=1-1368
1071	OG0001071	YDR191W	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.155-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.155&CDS=1-1302
1072	OG0001072	YDR194C	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-3.81-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-3.81&CDS=1-2019
1073	OG0001073	YDR196C	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-3.73-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-3.73&CDS=1-708
1074	OG0001074	YDR197W	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-3.58-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-3.58&CDS=1-1104
1075	OG0001075	YDR198C	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-3.82-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-3.82&CDS=1-1239
1076	OG0001076	YDR201W	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-3.90-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-3.90&CDS=1-483
1077	OG0001077	YDR202C	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-3.72-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-3.72&CDS=1-981
1078	OG0001078	YDR204W	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-3.89-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-3.89&CDS=1-828
1079	OG0001079	YDR205W	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.129-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.129&CDS=1-2055
1080	OG0001080	YDR208W	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-1.51-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-1.51&CDS=1-1887
1081	OG0001081	YDR211W	genemark-NODE_26_length_138084_cov_23.5948_ID_2523-processed-gene-0.198-mRNA-1_1&gene=genemark-NODE_26_length_138084_cov_23.5948_ID_2523-processed-gene-0.198&CDS=1-2046
1082	OG0001082	YDR212W	genemark-NODE_7_length_529036_cov_27.7071_ID_1471-processed-gene-3.167-mRNA-1_1&gene=genemark-NODE_7_length_529036_cov_27.7071_ID_1471-processed-gene-3.167&CDS=1-1671
1083	OG0001083	YDR214W	genemark-NODE_15_length_332055_cov_30.5975_ID_1738-processed-gene-2.72-mRNA-1_1&gene=genemark-NODE_15_length_332055_cov_30.5975_ID_1738-processed-gene-2.72&CDS=1-1023
1084	OG0001084	YDR217C	genemark-NODE_17_length_211088_cov_32.7383_ID_2339-processed-gene-1.80-mRNA-1_1&gene=genemark-NODE_17_length_211088_cov_32.7383_ID_2339-processed-gene-1.80&CDS=1-2934
1085	OG0001085	YDR221W	genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-4.148-mRNA-1_1&gene=genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-4.148&CDS=1-1695
1086	OG0001086	YDR226W	genemark-NODE_34_length_76221_cov_23.773_ID_3140-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_34_length_76221_cov_23.773_ID_3140-processed-gene-0.49&CDS=1-747
1087	OG0001087	YDR228C	genemark-NODE_34_length_76221_cov_23.773_ID_3140-processed-gene-0.50-mRNA-1_1&gene=genemark-NODE_34_length_76221_cov_23.773_ID_3140-processed-gene-0.50&CDS=1-1785
1088	OG0001088	YDR229W	genemark-NODE_43_length_46726_cov_45.1833_ID_3496-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_43_length_46726_cov_45.1833_ID_3496-processed-gene-0.70&CDS=1-1452
1089	OG0001089	YDR231C	genemark-NODE_14_length_337236_cov_23.4214_ID_1415-processed-gene-2.26-mRNA-1_1&gene=genemark-NODE_14_length_337236_cov_23.4214_ID_1415-processed-gene-2.26&CDS=1-546
1090	OG0001090	YDR232W	genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-1.139-mRNA-1_1&gene=genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-1.139&CDS=1-1668
1091	OG0001091	YDR233C	genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-1.116-mRNA-1_1&gene=genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-1.116&CDS=1-882
1092	OG0001092	YDR234W	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-2.15-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-2.15&CDS=1-2022
1093	OG0001093	YDR236C	genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-2.108-mRNA-1_1&gene=genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-2.108&CDS=1-555
1094	OG0001094	YDR237W	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-2.16-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-2.16&CDS=1-906
1095	OG0001095	YDR238C	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-2.38-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-2.38&CDS=1-6030
1096	OG0001096	YDR244W	genemark-NODE_34_length_76221_cov_23.773_ID_3140-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_34_length_76221_cov_23.773_ID_3140-processed-gene-0.80&CDS=1-1746
1097	OG0001097	YDR246W	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-2.24-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-2.24&CDS=1-480
1098	OG0001098	YDR248C	genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-3.54-mRNA-1_1&gene=genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-3.54&CDS=1-522
1099	OG0001099	YDR253C	maker-NODE_46_length_41916_cov_22.4466_ID_3590-snap-gene-0.5-mRNA-1_1&gene=maker-NODE_46_length_41916_cov_22.4466_ID_3590-snap-gene-0.5&CDS=1-423
1100	OG0001100	YDR254W	genemark-NODE_34_length_76221_cov_23.773_ID_3140-processed-gene-0.75-mRNA-1_1&gene=genemark-NODE_34_length_76221_cov_23.773_ID_3140-processed-gene-0.75&CDS=1-1341
1101	OG0001101	YDR255C	augustus_masked-NODE_34_length_76221_cov_23.773_ID_3140-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_34_length_76221_cov_23.773_ID_3140-processed-gene-0.10&CDS=1-1098
1102	OG0001102	YDR257C	genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-5.84-mRNA-1_1&gene=genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-5.84&CDS=1-1425
1103	OG0001103	YDR258C	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-3.167-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-3.167&CDS=1-2463
1104	OG0001104	YDR262W	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-1.151-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-1.151&CDS=1-678
1105	OG0001105	YDR264C	genemark-NODE_14_length_337236_cov_23.4214_ID_1415-processed-gene-2.59-mRNA-1_1&gene=genemark-NODE_14_length_337236_cov_23.4214_ID_1415-processed-gene-2.59&CDS=1-2079
1106	OG0001106	YDR265W	genemark-NODE_26_length_138084_cov_23.5948_ID_2523-processed-gene-0.186-mRNA-1_1&gene=genemark-NODE_26_length_138084_cov_23.5948_ID_2523-processed-gene-0.186&CDS=1-957
1107	OG0001107	YDR266C	genemark-NODE_26_length_138084_cov_23.5948_ID_2523-processed-gene-0.150-mRNA-1_1&gene=genemark-NODE_26_length_138084_cov_23.5948_ID_2523-processed-gene-0.150&CDS=1-1809
1108	OG0001108	YDR267C	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.45-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.45&CDS=1-978
1109	OG0001109	YDR268W	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.7-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.7&CDS=1-1095
1110	OG0001110	YDR279W	genemark-NODE_11_length_425465_cov_33.8237_ID_2463-processed-gene-0.91-mRNA-1_1&gene=genemark-NODE_11_length_425465_cov_33.8237_ID_2463-processed-gene-0.91&CDS=1-945
1111	OG0001111	YDR280W	genemark-NODE_11_length_425465_cov_33.8237_ID_2463-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_11_length_425465_cov_33.8237_ID_2463-processed-gene-0.90&CDS=1-906
1112	OG0001112	YDR282C	genemark-NODE_15_length_332055_cov_30.5975_ID_1738-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_15_length_332055_cov_30.5975_ID_1738-processed-gene-0.64&CDS=1-1065
1113	OG0001113	YDR283C	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-1.111-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-1.111&CDS=1-7932
1114	OG0001114	YDR284C	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-1.112-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-1.112&CDS=1-897
1115	OG0001115	YDR286C	genemark-NODE_6_length_558662_cov_22.883_ID_1610-processed-gene-0.111-mRNA-1_1&gene=genemark-NODE_6_length_558662_cov_22.883_ID_1610-processed-gene-0.111&CDS=1-342
1116	OG0001116	YDR287W	genemark-NODE_15_length_332055_cov_30.5975_ID_1738-processed-gene-1.111-mRNA-1_1&gene=genemark-NODE_15_length_332055_cov_30.5975_ID_1738-processed-gene-1.111&CDS=1-855
1117	OG0001117	YDR288W	genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.15-mRNA-1_1&gene=genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.15&CDS=1-900
1118	OG0001118	YDR289C	genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-3.52-mRNA-1_1&gene=genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-3.52&CDS=1-1044
1119	OG0001119	YDR291W	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-1.153-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-1.153&CDS=1-3243
1120	OG0001120	YDR293C	genemark-NODE_20_length_178901_cov_27.0317_ID_2682-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_20_length_178901_cov_27.0317_ID_2682-processed-gene-0.55&CDS=1-3606
