	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034903_Ogataea_naganishii
454	OG0000454	YLR248W	augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-2.6-mRNA-1_1&gene=augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-2.6&CDS=1-1833, genemark-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-1.110-mRNA-1_1&gene=genemark-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-1.110&CDS=1-2538
455	OG0000455	YLR260W, YOR171C	augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-5.65-mRNA-1_1&gene=augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-5.65&CDS=1-1518
456	OG0000456	YLR264W, YOR167C	augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-3.86-mRNA-1_1&gene=augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-3.86&CDS=1-201
457	OG0000457	YLR270W, YOR173W	augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-0.67&CDS=1-873
458	OG0000458	YLR284C, YOR180C	augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-0.66&CDS=1-816
459	OG0000459	YLR287C-A, YOR182C	augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-2.66-mRNA-1_1&gene=augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-2.66&CDS=1-1323
460	OG0000460	YLR433C, YML057W	maker-NODE_14_length_373348_cov_79.2154_ID_27-snap-gene-1.88-mRNA-1_1&gene=maker-NODE_14_length_373348_cov_79.2154_ID_27-snap-gene-1.88&CDS=1-3249
461	OG0000461	YLR450W, YML075C	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-2.31-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-2.31&CDS=1-3105
462	OG0000462	YLR456W, YPR172W	augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-5.239-mRNA-1_1&gene=augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-5.239&CDS=1-549
463	OG0000463	YML038C	augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-7.113-mRNA-1_1&gene=augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-7.113&CDS=1-1275, augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-7.146-mRNA-1_1&gene=augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-7.146&CDS=1-1842
464	OG0000464	YML100W, YMR261C	augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-4.33-mRNA-1_1&gene=augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-4.33&CDS=1-3339
465	OG0000465	YML106W, YMR271C	augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-2.93-mRNA-1_1&gene=augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-2.93&CDS=1-654
466	OG0000466	YML109W, YMR273C	maker-NODE_6_length_768710_cov_73.8521_ID_11-snap-gene-2.145-mRNA-1_1&gene=maker-NODE_6_length_768710_cov_73.8521_ID_11-snap-gene-2.145&CDS=1-2634
467	OG0000467	YMR083W	augustus_masked-NODE_22_length_128910_cov_70.9562_ID_43-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_22_length_128910_cov_70.9562_ID_43-processed-gene-0.89&CDS=1-1113, augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-4.110-mRNA-1_1&gene=augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-4.110&CDS=1-1053
468	OG0000468	YMR119W, YNL008C	snap_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-0.40&CDS=1-2004
469	OG0000469	YMR172W, YOL116W	augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-2.10-mRNA-1_1&gene=augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-2.10&CDS=1-1107
470	OG0000470	YMR177W, YPL224C	snap_masked-NODE_15_length_358692_cov_73.9701_ID_29-processed-gene-2.64-mRNA-1_1&gene=snap_masked-NODE_15_length_358692_cov_73.9701_ID_29-processed-gene-2.64&CDS=1-1734
471	OG0000471	YMR182C, YPL230W	augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-3.133-mRNA-1_1&gene=augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-3.133&CDS=1-1275
472	OG0000472	YMR183C, YPL232W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-4.129-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-4.129&CDS=1-861
473	OG0000473	YMR216C	augustus_masked-NODE_17_length_258948_cov_75.1999_ID_33-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_17_length_258948_cov_75.1999_ID_33-processed-gene-0.67&CDS=1-2451, augustus_masked-NODE_18_length_201343_cov_74.0127_ID_35-processed-gene-1.132-mRNA-1_1&gene=augustus_masked-NODE_18_length_201343_cov_74.0127_ID_35-processed-gene-1.132&CDS=1-2298
474	OG0000474	YMR222C, YOR280C	augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-0.56&CDS=1-792
475	OG0000475	YMR230W, YOR293W	augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-2.87-mRNA-1_1&gene=augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-2.87&CDS=1-357
476	OG0000476	YMR233W, YOR295W	augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-2.44-mRNA-1_1&gene=augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-2.44&CDS=1-768
477	OG0000477	YMR242C, YOR312C	augustus_masked-NODE_21_length_176952_cov_79.863_ID_41-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_21_length_176952_cov_79.863_ID_41-processed-gene-0.94&CDS=1-522
478	OG0000478	YNL054W	augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-5.292-mRNA-1_1&gene=augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-5.292&CDS=1-2634, snap_masked-NODE_25_length_51826_cov_72.1866_ID_49-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_25_length_51826_cov_72.1866_ID_49-processed-gene-0.18&CDS=1-2262
479	OG0000479	YNL087W, YOR086C	augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-3.90-mRNA-1_1&gene=augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-3.90&CDS=1-3483
480	OG0000480	YNL096C, YOR096W	augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-5.60-mRNA-1_1&gene=augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-5.60&CDS=1-558
481	OG0000481	YNL098C, YOR101W	genemark-NODE_17_length_258948_cov_75.1999_ID_33-processed-gene-1.219-mRNA-1_1&gene=genemark-NODE_17_length_258948_cov_75.1999_ID_33-processed-gene-1.219&CDS=1-837
482	OG0000482	YNL101W	augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-2.64-mRNA-1_1&gene=augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-2.64&CDS=1-2619, augustus_masked-NODE_16_length_269614_cov_67.8004_ID_31-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_16_length_269614_cov_67.8004_ID_31-processed-gene-0.14&CDS=1-2127
483	OG0000483	YNL103W	augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-1.31&CDS=1-801, genemark-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-4.64-mRNA-1_1&gene=genemark-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-4.64&CDS=1-1269
484	OG0000484	YNL125C	augustus_masked-NODE_18_length_201343_cov_74.0127_ID_35-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_18_length_201343_cov_74.0127_ID_35-processed-gene-0.16&CDS=1-1788, augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-4.164-mRNA-1_1&gene=augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-4.164&CDS=1-1887
485	OG0000485	YNL192W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-0.32&CDS=1-3243, augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-0.8&CDS=1-3285
486	OG0000486	YNL239W	augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-1.24&CDS=1-1374, augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-1.108-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-1.108&CDS=1-1515
487	OG0000487	YNL301C, YOL120C	maker-NODE_5_length_775831_cov_75.5812_ID_9-snap-gene-6.265-mRNA-1_1&gene=maker-NODE_5_length_775831_cov_75.5812_ID_9-snap-gene-6.265&CDS=1-927
488	OG0000488	YNL322C	augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-2.68-mRNA-1_1&gene=augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-2.68&CDS=1-615, augustus_masked-NODE_15_length_358692_cov_73.9701_ID_29-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_15_length_358692_cov_73.9701_ID_29-processed-gene-0.57&CDS=1-885
489	OG0000489	YNR055C	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-7.115-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-7.115&CDS=1-1734, maker-NODE_14_length_373348_cov_79.2154_ID_27-snap-gene-0.110-mRNA-1_1&gene=maker-NODE_14_length_373348_cov_79.2154_ID_27-snap-gene-0.110&CDS=1-1764
490	OG0000490	YNR074C	augustus_masked-NODE_23_length_95945_cov_69.2483_ID_45-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_23_length_95945_cov_69.2483_ID_45-processed-gene-0.67&CDS=1-1071, snap_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-13.14-mRNA-1_1&gene=snap_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-13.14&CDS=1-1236
491	OG0000491	YOL048C	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-0.39&CDS=1-828, genemark-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-1.84-mRNA-1_1&gene=genemark-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-1.84&CDS=1-651
492	OG0000492	YOL149W	augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-2.121-mRNA-1_1&gene=augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-2.121&CDS=1-498, maker-NODE_7_length_679996_cov_70.6581_ID_13-augustus-gene-2.152-mRNA-1_1&gene=maker-NODE_7_length_679996_cov_70.6581_ID_13-augustus-gene-2.152&CDS=1-1146
493	OG0000493	YOL152W	augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-4.94-mRNA-1_1&gene=augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-4.94&CDS=1-1749, augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-0.17&CDS=1-1743
494	OG0000494	YOR108W	augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-4.158-mRNA-1_1&gene=augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-4.158&CDS=1-1743, genemark-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-2.109-mRNA-1_1&gene=genemark-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-2.109&CDS=1-1818
495	OG0000495	YOR226C, YPL135W	augustus_masked-NODE_15_length_358692_cov_73.9701_ID_29-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_15_length_358692_cov_73.9701_ID_29-processed-gene-1.33&CDS=1-591
496	OG0000496	YOR227W, YPL137C	augustus_masked-NODE_15_length_358692_cov_73.9701_ID_29-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_15_length_358692_cov_73.9701_ID_29-processed-gene-1.17&CDS=1-4872
497	OG0000497	YOR237W, YPL145C	augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-4.137-mRNA-1_1&gene=augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-4.137&CDS=1-1254
498	OG0000498	YOR256C, YPL176C	augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-3.50-mRNA-1_1&gene=augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-3.50&CDS=1-3450
499	OG0000499	YOR270C	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-10.24-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-10.24&CDS=1-2547, augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-12.3-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-12.3&CDS=1-3696
500	OG0000500	YOR285W, YOR286W	augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-0.78&CDS=1-543
501	OG0000501	YOR374W	augustus_masked-NODE_15_length_358692_cov_73.9701_ID_29-processed-gene-1.35-mRNA-1_1&gene=augustus_masked-NODE_15_length_358692_cov_73.9701_ID_29-processed-gene-1.35&CDS=1-1491, augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-0.98&CDS=1-1551
502	OG0000502	YOR390W, YPL279C	augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-1.78-mRNA-1_1&gene=augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-1.78&CDS=1-1125
503	OG0000503	YPL092W	genemark-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-1.120-mRNA-1_1&gene=genemark-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-1.120&CDS=1-1263, genemark-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-0.36-mRNA-1_1&gene=genemark-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-0.36&CDS=1-1233
504	OG0000504	YPL159C, YPR151C	augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-3.107-mRNA-1_1&gene=augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-3.107&CDS=1-867
505	OG0000505	YPR013C, YPR015C	augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-2.99-mRNA-1_1&gene=augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-2.99&CDS=1-1107
506	OG0000506	YPR022C	augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-2.36-mRNA-1_1&gene=augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-2.36&CDS=1-3060, genemark-NODE_17_length_258948_cov_75.1999_ID_33-processed-gene-1.171-mRNA-1_1&gene=genemark-NODE_17_length_258948_cov_75.1999_ID_33-processed-gene-1.171&CDS=1-2598
507	OG0000507	YAL001C	augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-2.82-mRNA-1_1&gene=augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-2.82&CDS=1-3654
508	OG0000508	YAL002W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-5.32-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-5.32&CDS=1-4386
509	OG0000509	YAL003W	maker-NODE_6_length_768710_cov_73.8521_ID_11-augustus-gene-1.39-mRNA-1_1&gene=maker-NODE_6_length_768710_cov_73.8521_ID_11-augustus-gene-1.39&CDS=1-621
510	OG0000510	YAL008W	maker-NODE_19_length_201287_cov_70.2906_ID_37-snap-gene-1.49-mRNA-1_1&gene=maker-NODE_19_length_201287_cov_70.2906_ID_37-snap-gene-1.49&CDS=1-1647
511	OG0000511	YAL009W	genemark-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-0.56&CDS=1-1197
512	OG0000512	YAL010C	augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-0.33&CDS=1-1356
513	OG0000513	YAL011W	augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-1.6&CDS=1-2787
514	OG0000514	YAL013W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-0.41&CDS=1-1155
515	OG0000515	YAL014C	augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-1.14&CDS=1-894
516	OG0000516	YAL016W	augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-0.56&CDS=1-2031
517	OG0000517	YAL019W	augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-0.17&CDS=1-3426
518	OG0000518	YAL020C	augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-0.32&CDS=1-1221
519	OG0000519	YAL022C	maker-NODE_25_length_51826_cov_72.1866_ID_49-augustus-gene-0.45-mRNA-1_1&gene=maker-NODE_25_length_51826_cov_72.1866_ID_49-augustus-gene-0.45&CDS=1-2136
520	OG0000520	YAL024C	augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-0.115&CDS=1-3819
521	OG0000521	YAL025C	augustus_masked-NODE_21_length_176952_cov_79.863_ID_41-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-NODE_21_length_176952_cov_79.863_ID_41-processed-gene-0.95&CDS=1-909
522	OG0000522	YAL026C	augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-1.125&CDS=1-4026
523	OG0000523	YAL032C	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-15.18-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-15.18&CDS=1-1236
524	OG0000524	YAL033W	genemark-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-6.115-mRNA-1_1&gene=genemark-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-6.115&CDS=1-423
525	OG0000525	YAL034W-A	augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-2.84-mRNA-1_1&gene=augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-2.84&CDS=1-1941
526	OG0000526	YAL035W	augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-1.4-mRNA-1_1&gene=augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-1.4&CDS=1-3036
527	OG0000527	YAL036C	augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-1.5-mRNA-1_1&gene=augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-1.5&CDS=1-1101
528	OG0000528	YAL038W	augustus_masked-NODE_16_length_269614_cov_67.8004_ID_31-processed-gene-1.91-mRNA-1_1&gene=augustus_masked-NODE_16_length_269614_cov_67.8004_ID_31-processed-gene-1.91&CDS=1-1512
529	OG0000529	YAL039C	augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-6.76-mRNA-1_1&gene=augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-6.76&CDS=1-867
530	OG0000530	YAL042W	augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-6.80-mRNA-1_1&gene=augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-6.80&CDS=1-1227
531	OG0000531	YAL043C	augustus_masked-NODE_20_length_184659_cov_71.8452_ID_39-processed-gene-0.151-mRNA-1_1&gene=augustus_masked-NODE_20_length_184659_cov_71.8452_ID_39-processed-gene-0.151&CDS=1-2277
532	OG0000532	YAL044C	genemark-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-0.57&CDS=1-528
533	OG0000533	YAL044W-A	augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-0.117&CDS=1-306
534	OG0000534	YAL046C	genemark-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-2.115-mRNA-1_1&gene=genemark-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-2.115&CDS=1-363
535	OG0000535	YAL048C	augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-2.69-mRNA-1_1&gene=augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-2.69&CDS=1-2169
536	OG0000536	YAL049C	augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-2.99-mRNA-1_1&gene=augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-2.99&CDS=1-738
537	OG0000537	YAL053W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-3.22-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-3.22&CDS=1-2109
538	OG0000538	YAL058W	augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-2.61-mRNA-1_1&gene=augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-2.61&CDS=1-1728
539	OG0000539	YAL059W	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-1.27&CDS=1-501
540	OG0000540	YAR002W	snap_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-9.133-mRNA-1_1&gene=snap_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-9.133&CDS=1-1758
541	OG0000541	YAR003W	augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-0.52&CDS=1-1551
542	OG0000542	YAR007C	genemark-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-5.148-mRNA-1_1&gene=genemark-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-5.148&CDS=1-1761
543	OG0000543	YAR008W	augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-0.83&CDS=1-900
544	OG0000544	YAR009C, YPR137C-B	
545	OG0000545	YAR014C	augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-6.174-mRNA-1_1&gene=augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-6.174&CDS=1-1920
546	OG0000546	YAR015W	augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-1.90-mRNA-1_1&gene=augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-1.90&CDS=1-912
547	OG0000547	YAR018C	augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-1.91-mRNA-1_1&gene=augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-1.91&CDS=1-1338
