	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041678_Debaryomyces_prosopidis
390	OG0000390	YIL117C, YNL058C	snap_masked-flattened_line_109-processed-gene-0.21-mRNA-1_1&gene=snap_masked-flattened_line_109-processed-gene-0.21&CDS=1-789
391	OG0000391	YIL120W, YIL121W	augustus_masked-flattened_line_69-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-flattened_line_69-processed-gene-0.35&CDS=1-1485
392	OG0000392	YIL131C, YNL068C	augustus_masked-flattened_line_1-processed-gene-3.9-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-3.9&CDS=1-2106
393	OG0000393	YIL135C, YNL074C	augustus_masked-flattened_line_1-processed-gene-4.73-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-4.73&CDS=1-1023
394	OG0000394	YIL151C, YKR096W	snap_masked-flattened_line_57-processed-gene-0.168-mRNA-1_1&gene=snap_masked-flattened_line_57-processed-gene-0.168&CDS=1-3756
395	OG0000395	YIL156W, YKR098C	augustus_masked-flattened_line_47-processed-gene-0.250-mRNA-1_1&gene=augustus_masked-flattened_line_47-processed-gene-0.250&CDS=1-2733
396	OG0000396	YIL156W-B	maker-flattened_line_0-augustus-gene-0.83-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-0.83&CDS=1-216, maker-flattened_line_0-augustus-gene-14.194-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-14.194&CDS=1-213
397	OG0000397	YIR013C, YLR013W	augustus_masked-flattened_line_3-processed-gene-6.205-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-6.205&CDS=1-843
398	OG0000398	YIR031C, YNL117W	augustus_masked-flattened_line_3-processed-gene-2.108-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-2.108&CDS=1-1653
399	OG0000399	YJL025W	augustus_masked-flattened_line_0-processed-gene-13.71-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-13.71&CDS=1-1389, augustus_masked-flattened_line_0-processed-gene-2.11-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.11&CDS=1-1389
400	OG0000400	YJL026W	augustus_masked-flattened_line_0-processed-gene-12.41-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-12.41&CDS=1-1284, augustus_masked-flattened_line_0-processed-gene-2.23-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.23&CDS=1-1284
401	OG0000401	YJL074C	maker-flattened_line_0-augustus-gene-0.82-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-0.82&CDS=1-5397, maker-flattened_line_0-augustus-gene-14.196-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-14.196&CDS=1-5397
402	OG0000402	YJL079C, YKR013W	augustus_masked-flattened_line_17-processed-gene-1.162-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-1.162&CDS=1-540
403	OG0000403	YJL082W, YKR018C	augustus_masked-flattened_line_87-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_87-processed-gene-0.12&CDS=1-2658
404	OG0000404	YJL083W, YKR019C	augustus_masked-flattened_line_11-processed-gene-2.140-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-2.140&CDS=1-2298
405	OG0000405	YJL084C, YKR021W	augustus_masked-flattened_line_1-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-1.11&CDS=1-2952
406	OG0000406	YJL089W	augustus_masked-flattened_line_0-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.119&CDS=1-3378, augustus_masked-flattened_line_0-processed-gene-14.148-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-14.148&CDS=1-3378
407	OG0000407	YJL098W, YKR028W	augustus_masked-flattened_line_53-processed-gene-0.148-mRNA-1_1&gene=augustus_masked-flattened_line_53-processed-gene-0.148&CDS=1-2886
408	OG0000408	YJL105W, YKR029C	snap_masked-flattened_line_87-processed-gene-0.35-mRNA-1_1&gene=snap_masked-flattened_line_87-processed-gene-0.35&CDS=1-3363
409	OG0000409	YJL133W, YKR052C	augustus_masked-flattened_line_31-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-1.64&CDS=1-969
410	OG0000410	YJL134W, YKR053C	snap_masked-flattened_line_11-processed-gene-1.95-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-1.95&CDS=1-1494
411	OG0000411	YJL138C, YKR059W	maker-flattened_line_11-snap-gene-1.54-mRNA-1_1&gene=maker-flattened_line_11-snap-gene-1.54&CDS=1-4452
412	OG0000412	YJL139C, YKR061W	snap_masked-flattened_line_29-processed-gene-0.81-mRNA-1_1&gene=snap_masked-flattened_line_29-processed-gene-0.81&CDS=1-1335
413	OG0000413	YJL153C	augustus_masked-flattened_line_0-processed-gene-11.11-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-11.11&CDS=1-1560, augustus_masked-flattened_line_0-processed-gene-4.87-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.87&CDS=1-1560
414	OG0000414	YJL158C, YJL160C	augustus_masked-flattened_line_79-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_79-processed-gene-0.6&CDS=1-963
415	OG0000415	YJL172W, YOL153C	augustus_masked-flattened_line_41-processed-gene-1.161-mRNA-1_1&gene=augustus_masked-flattened_line_41-processed-gene-1.161&CDS=1-1767
416	OG0000416	YJL177W, YKL180W	maker-flattened_line_29-augustus-gene-0.136-mRNA-1_1&gene=maker-flattened_line_29-augustus-gene-0.136&CDS=1-630
417	OG0000417	YJL194W	augustus_masked-flattened_line_0-processed-gene-7.33-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-7.33&CDS=1-1599, augustus_masked-flattened_line_0-processed-gene-8.17-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-8.17&CDS=1-1599
418	OG0000418	YJR024C	augustus_masked-flattened_line_0-processed-gene-10.141-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-10.141&CDS=1-795, augustus_masked-flattened_line_0-processed-gene-4.82-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.82&CDS=1-795
419	OG0000419	YJR054W, YML047C	augustus_masked-flattened_line_21-processed-gene-2.227-mRNA-1_1&gene=augustus_masked-flattened_line_21-processed-gene-2.227&CDS=1-1674
420	OG0000420	YJR059W, YKL198C	augustus_masked-flattened_line_21-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-flattened_line_21-processed-gene-0.103&CDS=1-2343
421	OG0000421	YJR069C	augustus_masked-flattened_line_0-processed-gene-5.62-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.62&CDS=1-588, augustus_masked-flattened_line_0-processed-gene-9.31-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.31&CDS=1-588
422	OG0000422	YJR091C, YPR042C	snap_masked-flattened_line_9-processed-gene-0.136-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-0.136&CDS=1-3285
423	OG0000423	YJR094W-A, YPR043W	augustus_masked-flattened_line_9-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-flattened_line_9-processed-gene-0.43&CDS=1-924
424	OG0000424	YJR130C, YML082W	snap_masked-flattened_line_81-processed-gene-0.34-mRNA-1_1&gene=snap_masked-flattened_line_81-processed-gene-0.34&CDS=1-1764
425	OG0000425	YKL034W	augustus_masked-flattened_line_0-processed-gene-10.145-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-10.145&CDS=1-4839, augustus_masked-flattened_line_0-processed-gene-4.78-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.78&CDS=1-4839
426	OG0000426	YKL040C	augustus_masked-flattened_line_0-processed-gene-6.104-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-6.104&CDS=1-720, augustus_masked-flattened_line_0-processed-gene-9.35-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.35&CDS=1-720
427	OG0000427	YKL047W	augustus_masked-flattened_line_0-processed-gene-13.74-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-13.74&CDS=1-1701, augustus_masked-flattened_line_0-processed-gene-2.8-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.8&CDS=1-1701
428	OG0000428	YKL050C, YMR031C	augustus_masked-flattened_line_1-processed-gene-2.28-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-2.28&CDS=1-2421
429	OG0000429	YKL058W	augustus_masked-flattened_line_0-processed-gene-1.103-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.103&CDS=1-372, augustus_masked-flattened_line_0-processed-gene-14.139-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-14.139&CDS=1-372
430	OG0000430	YKL059C	augustus_masked-flattened_line_0-processed-gene-1.85-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.85&CDS=1-1446, augustus_masked-flattened_line_0-processed-gene-14.169-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-14.169&CDS=1-1446
431	OG0000431	YKL068W, YMR047C	augustus_masked-flattened_line_21-processed-gene-1.150-mRNA-1_1&gene=augustus_masked-flattened_line_21-processed-gene-1.150&CDS=1-3141
432	OG0000432	YKL073W	augustus_masked-flattened_line_0-processed-gene-12.47-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-12.47&CDS=1-2808, augustus_masked-flattened_line_0-processed-gene-2.17-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.17&CDS=1-2808
433	OG0000433	YKL074C	genemark-flattened_line_0-processed-gene-12.162-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-12.162&CDS=1-1770, genemark-flattened_line_0-processed-gene-2.135-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.135&CDS=1-1770
434	OG0000434	YKL077W	augustus_masked-flattened_line_0-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.100&CDS=1-1353, augustus_masked-flattened_line_0-processed-gene-13.80-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-13.80&CDS=1-1353
435	OG0000435	YKL095W	augustus_masked-flattened_line_0-processed-gene-13.58-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-13.58&CDS=1-1017, augustus_masked-flattened_line_0-processed-gene-2.32-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.32&CDS=1-1017
436	OG0000436	YKL104C	snap_masked-flattened_line_0-processed-gene-0.55-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-0.55&CDS=1-2127, snap_masked-flattened_line_0-processed-gene-14.47-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-14.47&CDS=1-2127
437	OG0000437	YKL119C	augustus_masked-flattened_line_0-processed-gene-7.30-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-7.30&CDS=1-624, augustus_masked-flattened_line_0-processed-gene-8.20-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-8.20&CDS=1-624
438	OG0000438	YKL121W, YMR102C	augustus_masked-flattened_line_13-processed-gene-1.116-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-1.116&CDS=1-3003
439	OG0000439	YKL126W, YMR104C	genemark-flattened_line_17-processed-gene-1.111-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-1.111&CDS=1-2094
440	OG0000440	YKL127W, YMR105C	augustus_masked-flattened_line_71-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-flattened_line_71-processed-gene-0.26&CDS=1-1677
441	OG0000441	YKL129C, YMR109W	augustus_masked-flattened_line_31-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-1.49&CDS=1-8835
442	OG0000442	YKL132C, YMR113W	maker-flattened_line_15-augustus-gene-2.58-mRNA-1_1&gene=maker-flattened_line_15-augustus-gene-2.58&CDS=1-3078
443	OG0000443	YKL134C	augustus_masked-flattened_line_0-processed-gene-12.27-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-12.27&CDS=1-2382, augustus_masked-flattened_line_0-processed-gene-3.61-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.61&CDS=1-2382
444	OG0000444	YKL139W	augustus_masked-flattened_line_0-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.101&CDS=1-1713, augustus_masked-flattened_line_0-processed-gene-14.174-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-14.174&CDS=1-1713
445	OG0000445	YKL141W, YMR118C	augustus_masked-flattened_line_25-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-1.73&CDS=1-600
446	OG0000446	YKL175W	maker-flattened_line_0-augustus-gene-1.126-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-1.126&CDS=1-2469, maker-flattened_line_0-augustus-gene-13.48-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-13.48&CDS=1-2469
447	OG0000447	YKR006C	augustus_masked-flattened_line_0-processed-gene-7.10-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-7.10&CDS=1-687, augustus_masked-flattened_line_0-processed-gene-8.35-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-8.35&CDS=1-687
448	OG0000448	YKR023W	augustus_masked-flattened_line_5-processed-gene-5.23-mRNA-1_1&gene=augustus_masked-flattened_line_5-processed-gene-5.23&CDS=1-1548, augustus_masked-flattened_line_69-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-flattened_line_69-processed-gene-0.32&CDS=1-1554
449	OG0000449	YKR035W-A	augustus_masked-flattened_line_0-processed-gene-12.7-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-12.7&CDS=1-600, augustus_masked-flattened_line_0-processed-gene-3.81-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.81&CDS=1-600
450	OG0000450	YKR066C	augustus_masked-flattened_line_51-processed-gene-0.195-mRNA-1_1&gene=augustus_masked-flattened_line_51-processed-gene-0.195&CDS=1-1086, augustus_masked-flattened_line_99-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_99-processed-gene-0.5&CDS=1-1044
451	OG0000451	YKR075C, YOR062C	snap_masked-flattened_line_11-processed-gene-2.99-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-2.99&CDS=1-612
452	OG0000452	YKR076W, YMR251W	augustus_masked-flattened_line_53-processed-gene-0.157-mRNA-1_1&gene=augustus_masked-flattened_line_53-processed-gene-0.157&CDS=1-1008
453	OG0000453	YLL012W, YLR020C	augustus_masked-flattened_line_31-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-1.65&CDS=1-1557
454	OG0000454	YLL016W, YLR310C	snap_masked-flattened_line_1-processed-gene-6.8-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-6.8&CDS=1-3930
455	OG0000455	YLL028W	genemark-flattened_line_59-processed-gene-0.31-mRNA-1_1&gene=genemark-flattened_line_59-processed-gene-0.31&CDS=1-1584, snap_masked-flattened_line_15-processed-gene-0.96-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-0.96&CDS=1-1584
456	OG0000456	YLL057C	augustus_masked-flattened_line_23-processed-gene-2.203-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-2.203&CDS=1-1158, augustus_masked-flattened_line_7-processed-gene-2.156-mRNA-1_1&gene=augustus_masked-flattened_line_7-processed-gene-2.156&CDS=1-1149
457	OG0000457	YLR021W	augustus_masked-flattened_line_0-processed-gene-6.124-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-6.124&CDS=1-423, augustus_masked-flattened_line_0-processed-gene-8.41-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-8.41&CDS=1-423
458	OG0000458	YLR031W, YMR124W	augustus_masked-flattened_line_29-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-0.27&CDS=1-3753
459	OG0000459	YLR032W	augustus_masked-flattened_line_0-processed-gene-6.111-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-6.111&CDS=1-3555, augustus_masked-flattened_line_0-processed-gene-9.8-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.8&CDS=1-3555
460	OG0000460	YLR033W	augustus_masked-flattened_line_0-processed-gene-6.107-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-6.107&CDS=1-1659, augustus_masked-flattened_line_0-processed-gene-9.17-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.17&CDS=1-1659
461	OG0000461	YLR034C	augustus_masked-flattened_line_0-processed-gene-6.105-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-6.105&CDS=1-1554, augustus_masked-flattened_line_0-processed-gene-9.34-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.34&CDS=1-1554
462	OG0000462	YLR044C, YLR134W	augustus_masked-flattened_line_41-processed-gene-1.162-mRNA-1_1&gene=augustus_masked-flattened_line_41-processed-gene-1.162&CDS=1-1767
463	OG0000463	YLR097C	augustus_masked-flattened_line_0-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.107&CDS=1-1338, augustus_masked-flattened_line_0-processed-gene-14.133-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-14.133&CDS=1-1338
464	OG0000464	YLR192C	augustus_masked-flattened_line_0-processed-gene-12.16-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-12.16&CDS=1-855, augustus_masked-flattened_line_0-processed-gene-2.44-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.44&CDS=1-855
465	OG0000465	YLR193C	augustus_masked-flattened_line_0-processed-gene-10.118-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-10.118&CDS=1-1332, maker-flattened_line_0-augustus-gene-5.7-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-5.7&CDS=1-1332
466	OG0000466	YLR195C	augustus_masked-flattened_line_0-processed-gene-1.91-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.91&CDS=1-1353, augustus_masked-flattened_line_0-processed-gene-14.136-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-14.136&CDS=1-1353
467	OG0000467	YLR196W	augustus_masked-flattened_line_0-processed-gene-1.92-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.92&CDS=1-1722, augustus_masked-flattened_line_0-processed-gene-14.135-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-14.135&CDS=1-1722
468	OG0000468	YLR197W	augustus_masked-flattened_line_0-processed-gene-10.150-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-10.150&CDS=1-1533, augustus_masked-flattened_line_0-processed-gene-4.73-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.73&CDS=1-1533
469	OG0000469	YLR199C	augustus_masked-flattened_line_0-processed-gene-10.120-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-10.120&CDS=1-825, augustus_masked-flattened_line_0-processed-gene-5.24-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.24&CDS=1-825
470	OG0000470	YLR200W	augustus_masked-flattened_line_0-processed-gene-10.119-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-10.119&CDS=1-348, augustus_masked-flattened_line_0-processed-gene-5.25-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.25&CDS=1-348
471	OG0000471	YLR201C	augustus_masked-flattened_line_0-processed-gene-10.137-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-10.137&CDS=1-756, augustus_masked-flattened_line_0-processed-gene-5.20-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.20&CDS=1-756
472	OG0000472	YLR203C	augustus_masked-flattened_line_0-processed-gene-11.6-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-11.6&CDS=1-1272, augustus_masked-flattened_line_0-processed-gene-4.68-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.68&CDS=1-1272
473	OG0000473	YLR205C	augustus_masked-flattened_line_0-processed-gene-10.134-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-10.134&CDS=1-876, augustus_masked-flattened_line_0-processed-gene-5.29-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.29&CDS=1-876
474	OG0000474	YLR207W	augustus_masked-flattened_line_0-processed-gene-10.143-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-10.143&CDS=1-2418, augustus_masked-flattened_line_0-processed-gene-4.80-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.80&CDS=1-2418
475	OG0000475	YLR208W	augustus_masked-flattened_line_0-processed-gene-5.73-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.73&CDS=1-891, augustus_masked-flattened_line_0-processed-gene-9.20-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.20&CDS=1-891
476	OG0000476	YLR209C	augustus_masked-flattened_line_0-processed-gene-5.52-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.52&CDS=1-924, augustus_masked-flattened_line_0-processed-gene-9.39-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.39&CDS=1-924
477	OG0000477	YLR260W, YOR171C	augustus_masked-flattened_line_7-processed-gene-3.228-mRNA-1_1&gene=augustus_masked-flattened_line_7-processed-gene-3.228&CDS=1-1512
478	OG0000478	YLR270W, YOR173W	augustus_masked-flattened_line_15-processed-gene-2.42-mRNA-1_1&gene=augustus_masked-flattened_line_15-processed-gene-2.42&CDS=1-936
