	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034605_Spencermartinsiella_europaea
412	OG0000412	YOR227W, YPL137C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-5.21-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-5.21&CDS=1-3381
413	OG0000413	YOR234C, YPL143W	augustus_masked-NODE_12_length_347462_cov_28.1594_ID_23-processed-gene-1.45-mRNA-1_1&gene=augustus_masked-NODE_12_length_347462_cov_28.1594_ID_23-processed-gene-1.45&CDS=1-321
414	OG0000414	YOR237W, YPL145C	maker-NODE_12_length_347462_cov_28.1594_ID_23-augustus-gene-1.157-mRNA-1_1&gene=maker-NODE_12_length_347462_cov_28.1594_ID_23-augustus-gene-1.157&CDS=1-1164
415	OG0000415	YOR256C, YPL176C	augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-1.10-mRNA-1_1&gene=augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-1.10&CDS=1-2610
416	OG0000416	YOR270C	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-6.4-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-6.4&CDS=1-2451, maker-NODE_12_length_347462_cov_28.1594_ID_23-augustus-gene-2.87-mRNA-1_1&gene=maker-NODE_12_length_347462_cov_28.1594_ID_23-augustus-gene-2.87&CDS=1-2523
417	OG0000417	YOR283W	augustus_masked-NODE_24_length_234863_cov_28.0511_ID_47-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_24_length_234863_cov_28.0511_ID_47-processed-gene-0.24&CDS=1-678, augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-1.144-mRNA-1_1&gene=augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-1.144&CDS=1-627
418	OG0000418	YOR304W	augustus_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-1.35-mRNA-1_1&gene=augustus_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-1.35&CDS=1-3318, maker-NODE_36_length_129941_cov_28.2018_ID_71-augustus-gene-0.136-mRNA-1_1&gene=maker-NODE_36_length_129941_cov_28.2018_ID_71-augustus-gene-0.136&CDS=1-3144
419	OG0000419	YOR320C	augustus_masked-NODE_18_length_280325_cov_26.708_ID_35-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_18_length_280325_cov_26.708_ID_35-processed-gene-0.114&CDS=1-1056, augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-3.9-mRNA-1_1&gene=augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-3.9&CDS=1-945
420	OG0000420	YOR390W, YPL279C	augustus_masked-NODE_41_length_105529_cov_27.8891_ID_81-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_41_length_105529_cov_27.8891_ID_81-processed-gene-0.47&CDS=1-1320
421	OG0000421	YPL118W	augustus_masked-NODE_10_length_350817_cov_26.8939_ID_19-processed-gene-2.14-mRNA-1_1&gene=augustus_masked-NODE_10_length_350817_cov_26.8939_ID_19-processed-gene-2.14&CDS=1-984, augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-9.129-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-9.129&CDS=1-933
422	OG0000422	YPL181W	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-9.126-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-9.126&CDS=1-1443, snap_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-2.16-mRNA-1_1&gene=snap_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-2.16&CDS=1-1254
423	OG0000423	YPL259C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-17.231-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-17.231&CDS=1-1311, maker-NODE_39_length_115279_cov_26.1524_ID_77-augustus-gene-0.51-mRNA-1_1&gene=maker-NODE_39_length_115279_cov_26.1524_ID_77-augustus-gene-0.51&CDS=1-1335
424	OG0000424	YPR013C, YPR015C	augustus_masked-NODE_21_length_257472_cov_26.5738_ID_41-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_21_length_257472_cov_26.5738_ID_41-processed-gene-0.79&CDS=1-987
425	OG0000425	YPR022C	maker-NODE_10_length_350817_cov_26.8939_ID_19-augustus-gene-2.73-mRNA-1_1&gene=maker-NODE_10_length_350817_cov_26.8939_ID_19-augustus-gene-2.73&CDS=1-3144, maker-NODE_9_length_374175_cov_27.2202_ID_17-snap-gene-2.8-mRNA-1_1&gene=maker-NODE_9_length_374175_cov_27.2202_ID_17-snap-gene-2.8&CDS=1-2319
426	OG0000426	YPR194C	augustus_masked-NODE_19_length_271016_cov_27.2153_ID_37-processed-gene-1.195-mRNA-1_1&gene=augustus_masked-NODE_19_length_271016_cov_27.2153_ID_37-processed-gene-1.195&CDS=1-2511, augustus_masked-NODE_8_length_386848_cov_31.3559_ID_15-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-NODE_8_length_386848_cov_31.3559_ID_15-processed-gene-0.124&CDS=1-2541
427	OG0000427	YAL001C	augustus_masked-NODE_19_length_271016_cov_27.2153_ID_37-processed-gene-1.237-mRNA-1_1&gene=augustus_masked-NODE_19_length_271016_cov_27.2153_ID_37-processed-gene-1.237&CDS=1-5595
428	OG0000428	YAL002W	augustus_masked-NODE_19_length_271016_cov_27.2153_ID_37-processed-gene-1.197-mRNA-1_1&gene=augustus_masked-NODE_19_length_271016_cov_27.2153_ID_37-processed-gene-1.197&CDS=1-4437
429	OG0000429	YAL003W	augustus_masked-NODE_17_length_297273_cov_27.7333_ID_33-processed-gene-1.260-mRNA-1_1&gene=augustus_masked-NODE_17_length_297273_cov_27.7333_ID_33-processed-gene-1.260&CDS=1-681
430	OG0000430	YAL009W	augustus_masked-NODE_18_length_280325_cov_26.708_ID_35-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-NODE_18_length_280325_cov_26.708_ID_35-processed-gene-0.124&CDS=1-1125
431	OG0000431	YAL010C	augustus_masked-NODE_8_length_386848_cov_31.3559_ID_15-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-NODE_8_length_386848_cov_31.3559_ID_15-processed-gene-0.118&CDS=1-1098
432	OG0000432	YAL011W	augustus_masked-NODE_8_length_386848_cov_31.3559_ID_15-processed-gene-0.138-mRNA-1_1&gene=augustus_masked-NODE_8_length_386848_cov_31.3559_ID_15-processed-gene-0.138&CDS=1-2283
433	OG0000433	YAL012W	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-8.112-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-8.112&CDS=1-1188
434	OG0000434	YAL013W	augustus_masked-NODE_20_length_270141_cov_27.5218_ID_39-processed-gene-1.83-mRNA-1_1&gene=augustus_masked-NODE_20_length_270141_cov_27.5218_ID_39-processed-gene-1.83&CDS=1-1422
435	OG0000435	YAL014C	augustus_masked-NODE_8_length_386848_cov_31.3559_ID_15-processed-gene-0.140-mRNA-1_1&gene=augustus_masked-NODE_8_length_386848_cov_31.3559_ID_15-processed-gene-0.140&CDS=1-813
436	OG0000436	YAL016W	augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-3.266-mRNA-1_1&gene=augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-3.266&CDS=1-1911
437	OG0000437	YAL019W	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-9.148-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-9.148&CDS=1-3414
438	OG0000438	YAL020C	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-9.147-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-9.147&CDS=1-1038
439	OG0000439	YAL021C	augustus_masked-NODE_23_length_245976_cov_27.2225_ID_45-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_23_length_245976_cov_27.2225_ID_45-processed-gene-0.22&CDS=1-2142
440	OG0000440	YAL022C	augustus_masked-NODE_51_length_61381_cov_27.0409_ID_101-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_51_length_61381_cov_27.0409_ID_101-processed-gene-0.23&CDS=1-1332
441	OG0000441	YAL023C	snap_masked-NODE_42_length_104403_cov_26.5717_ID_83-processed-gene-0.104-mRNA-1_1&gene=snap_masked-NODE_42_length_104403_cov_26.5717_ID_83-processed-gene-0.104&CDS=1-2097
442	OG0000442	YAL024C	augustus_masked-NODE_43_length_101563_cov_26.953_ID_85-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_43_length_101563_cov_26.953_ID_85-processed-gene-0.6&CDS=1-3570
443	OG0000443	YAL025C	augustus_masked-NODE_43_length_101563_cov_26.953_ID_85-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_43_length_101563_cov_26.953_ID_85-processed-gene-0.7&CDS=1-903
444	OG0000444	YAL026C	augustus_masked-NODE_43_length_101563_cov_26.953_ID_85-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_43_length_101563_cov_26.953_ID_85-processed-gene-0.4&CDS=1-4056
445	OG0000445	YAL032C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-15.16-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-15.16&CDS=1-1761
446	OG0000446	YAL033W	maker-NODE_1_length_1866239_cov_27.8708_ID_1-augustus-gene-15.53-mRNA-1_1&gene=maker-NODE_1_length_1866239_cov_27.8708_ID_1-augustus-gene-15.53&CDS=1-474
447	OG0000447	YAL034W-A	augustus_masked-NODE_9_length_374175_cov_27.2202_ID_17-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_9_length_374175_cov_27.2202_ID_17-processed-gene-0.22&CDS=1-786
448	OG0000448	YAL035W	augustus_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-1.22&CDS=1-3132
449	OG0000449	YAL036C	augustus_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-1.49&CDS=1-1107
450	OG0000450	YAL038W	maker-NODE_3_length_533584_cov_27.3585_ID_5-augustus-gene-2.81-mRNA-1_1&gene=maker-NODE_3_length_533584_cov_27.3585_ID_5-augustus-gene-2.81&CDS=1-1542
451	OG0000451	YAL039C	augustus_masked-NODE_39_length_115279_cov_26.1524_ID_77-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_39_length_115279_cov_26.1524_ID_77-processed-gene-0.7&CDS=1-912
452	OG0000452	YAL041W	maker-NODE_2_length_1276072_cov_27.1787_ID_3-augustus-gene-1.118-mRNA-1_1&gene=maker-NODE_2_length_1276072_cov_27.1787_ID_3-augustus-gene-1.118&CDS=1-2841
453	OG0000453	YAL042W	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-1.12&CDS=1-1182
454	OG0000454	YAL043C	augustus_masked-NODE_41_length_105529_cov_27.8891_ID_81-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_41_length_105529_cov_27.8891_ID_81-processed-gene-0.9&CDS=1-2181
455	OG0000455	YAL044C	augustus_masked-NODE_23_length_245976_cov_27.2225_ID_45-processed-gene-1.141-mRNA-1_1&gene=augustus_masked-NODE_23_length_245976_cov_27.2225_ID_45-processed-gene-1.141&CDS=1-549
456	OG0000456	YAL044W-A	augustus_masked-NODE_26_length_226459_cov_28.0762_ID_51-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-NODE_26_length_226459_cov_28.0762_ID_51-processed-gene-1.41&CDS=1-312
457	OG0000457	YAL046C	augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-3.115-mRNA-1_1&gene=augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-3.115&CDS=1-351
458	OG0000458	YAL048C	augustus_masked-NODE_47_length_87473_cov_28.0353_ID_93-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_47_length_87473_cov_28.0353_ID_93-processed-gene-0.40&CDS=1-1905
459	OG0000459	YAL053W	augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-3.113-mRNA-1_1&gene=augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-3.113&CDS=1-2367
460	OG0000460	YAL058W	augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-3.2-mRNA-1_1&gene=augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-3.2&CDS=1-1755
461	OG0000461	YAL067C	augustus_masked-NODE_20_length_270141_cov_27.5218_ID_39-processed-gene-1.4-mRNA-1_1&gene=augustus_masked-NODE_20_length_270141_cov_27.5218_ID_39-processed-gene-1.4&CDS=1-1728
462	OG0000462	YAR002W	augustus_masked-NODE_19_length_271016_cov_27.2153_ID_37-processed-gene-1.235-mRNA-1_1&gene=augustus_masked-NODE_19_length_271016_cov_27.2153_ID_37-processed-gene-1.235&CDS=1-2055
463	OG0000463	YAR003W	maker-NODE_19_length_271016_cov_27.2153_ID_37-augustus-gene-1.260-mRNA-1_1&gene=maker-NODE_19_length_271016_cov_27.2153_ID_37-augustus-gene-1.260&CDS=1-1299
464	OG0000464	YAR007C	augustus_masked-NODE_18_length_280325_cov_26.708_ID_35-processed-gene-1.57-mRNA-1_1&gene=augustus_masked-NODE_18_length_280325_cov_26.708_ID_35-processed-gene-1.57&CDS=1-1797
465	OG0000465	YAR008W	augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-0.115&CDS=1-891
466	OG0000466	YAR014C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-10.20-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-10.20&CDS=1-2775
467	OG0000467	YAR015W	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-0.30&CDS=1-918
468	OG0000468	YAR018C	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-0.14&CDS=1-1719
469	OG0000469	YAR019C	maker-NODE_26_length_226459_cov_28.0762_ID_51-augustus-gene-0.112-mRNA-1_1&gene=maker-NODE_26_length_226459_cov_28.0762_ID_51-augustus-gene-0.112&CDS=1-3267
470	OG0000470	YAR035W	maker-NODE_1_length_1866239_cov_27.8708_ID_1-augustus-gene-5.43-mRNA-1_1&gene=maker-NODE_1_length_1866239_cov_27.8708_ID_1-augustus-gene-5.43&CDS=1-2184
471	OG0000471	YBL001C	augustus_masked-NODE_33_length_161565_cov_26.848_ID_65-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_33_length_161565_cov_26.848_ID_65-processed-gene-0.28&CDS=1-342
472	OG0000472	YBL004W	maker-NODE_30_length_172163_cov_26.6541_ID_59-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_30_length_172163_cov_26.6541_ID_59-augustus-gene-0.0&CDS=1-7623
473	OG0000473	YBL007C	augustus_masked-NODE_52_length_46058_cov_26.4706_ID_103-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_52_length_46058_cov_26.4706_ID_103-processed-gene-0.5&CDS=1-3393
474	OG0000474	YBL008W	maker-NODE_19_length_271016_cov_27.2153_ID_37-augustus-gene-1.259-mRNA-1_1&gene=maker-NODE_19_length_271016_cov_27.2153_ID_37-augustus-gene-1.259&CDS=1-3072
475	OG0000475	YBL011W	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-8.99-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-8.99&CDS=1-2169
476	OG0000476	YBL013W	augustus_masked-NODE_29_length_203005_cov_28.2568_ID_57-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-NODE_29_length_203005_cov_28.2568_ID_57-processed-gene-0.124&CDS=1-1419
477	OG0000477	YBL015W	augustus_masked-NODE_16_length_303609_cov_28.553_ID_31-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_16_length_303609_cov_28.553_ID_31-processed-gene-0.7&CDS=1-1566
478	OG0000478	YBL016W	snap_masked-NODE_37_length_124811_cov_26.8911_ID_73-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NODE_37_length_124811_cov_26.8911_ID_73-processed-gene-0.88&CDS=1-1056
479	OG0000479	YBL019W	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-6.13-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-6.13&CDS=1-1659
480	OG0000480	YBL020W	augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-0.38&CDS=1-1965
481	OG0000481	YBL021C	augustus_masked-NODE_17_length_297273_cov_27.7333_ID_33-processed-gene-1.248-mRNA-1_1&gene=augustus_masked-NODE_17_length_297273_cov_27.7333_ID_33-processed-gene-1.248&CDS=1-516
482	OG0000482	YBL022C	augustus_masked-NODE_29_length_203005_cov_28.2568_ID_57-processed-gene-1.117-mRNA-1_1&gene=augustus_masked-NODE_29_length_203005_cov_28.2568_ID_57-processed-gene-1.117&CDS=1-3234
483	OG0000483	YBL023C	augustus_masked-NODE_29_length_203005_cov_28.2568_ID_57-processed-gene-1.122-mRNA-1_1&gene=augustus_masked-NODE_29_length_203005_cov_28.2568_ID_57-processed-gene-1.122&CDS=1-2478
484	OG0000484	YBL024W	augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-0.37&CDS=1-2139
485	OG0000485	YBL026W	maker-NODE_15_length_308614_cov_31.3159_ID_29-augustus-gene-2.0-mRNA-1_1&gene=maker-NODE_15_length_308614_cov_31.3159_ID_29-augustus-gene-2.0&CDS=1-303
486	OG0000486	YBL029C-A	snap_masked-NODE_9_length_374175_cov_27.2202_ID_17-processed-gene-2.222-mRNA-1_1&gene=snap_masked-NODE_9_length_374175_cov_27.2202_ID_17-processed-gene-2.222&CDS=1-276
487	OG0000487	YBL029W	augustus_masked-NODE_20_length_270141_cov_27.5218_ID_39-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_20_length_270141_cov_27.5218_ID_39-processed-gene-0.25&CDS=1-1011
488	OG0000488	YBL033C	augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-0.28&CDS=1-1242
489	OG0000489	YBL034C	maker-NODE_60_length_12207_cov_28.2365_ID_119-augustus-gene-0.20-mRNA-1_1&gene=maker-NODE_60_length_12207_cov_28.2365_ID_119-augustus-gene-0.20&CDS=1-4176
490	OG0000490	YBL035C	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-2.106-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-2.106&CDS=1-1938
491	OG0000491	YBL036C	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-2.105-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-2.105&CDS=1-741
492	OG0000492	YBL037W	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-2.89-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-2.89&CDS=1-2895
493	OG0000493	YBL038W	augustus_masked-NODE_12_length_347462_cov_28.1594_ID_23-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_12_length_347462_cov_28.1594_ID_23-processed-gene-1.17&CDS=1-705
494	OG0000494	YBL040C	augustus_masked-NODE_29_length_203005_cov_28.2568_ID_57-processed-gene-1.131-mRNA-1_1&gene=augustus_masked-NODE_29_length_203005_cov_28.2568_ID_57-processed-gene-1.131&CDS=1-642
495	OG0000495	YBL041W	augustus_masked-NODE_29_length_203005_cov_28.2568_ID_57-processed-gene-1.149-mRNA-1_1&gene=augustus_masked-NODE_29_length_203005_cov_28.2568_ID_57-processed-gene-1.149&CDS=1-705
496	OG0000496	YBL047C	maker-NODE_1_length_1866239_cov_27.8708_ID_1-augustus-gene-11.46-mRNA-1_1&gene=maker-NODE_1_length_1866239_cov_27.8708_ID_1-augustus-gene-11.46&CDS=1-4158
497	OG0000497	YBL050W	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-11.9-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-11.9&CDS=1-879
498	OG0000498	YBL051C	augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-2.18&CDS=1-1875
499	OG0000499	YBL054W	augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-2.16-mRNA-1_1&gene=augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-2.16&CDS=1-1497
500	OG0000500	YBL055C	augustus_masked-NODE_9_length_374175_cov_27.2202_ID_17-processed-gene-2.50-mRNA-1_1&gene=augustus_masked-NODE_9_length_374175_cov_27.2202_ID_17-processed-gene-2.50&CDS=1-954
501	OG0000501	YBL057C	augustus_masked-NODE_8_length_386848_cov_31.3559_ID_15-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-NODE_8_length_386848_cov_31.3559_ID_15-processed-gene-0.127&CDS=1-525
502	OG0000502	YBL058W	augustus_masked-NODE_9_length_374175_cov_27.2202_ID_17-processed-gene-2.51-mRNA-1_1&gene=augustus_masked-NODE_9_length_374175_cov_27.2202_ID_17-processed-gene-2.51&CDS=1-1266
503	OG0000503	YBL061C	augustus_masked-NODE_29_length_203005_cov_28.2568_ID_57-processed-gene-1.155-mRNA-1_1&gene=augustus_masked-NODE_29_length_203005_cov_28.2568_ID_57-processed-gene-1.155&CDS=1-1869
504	OG0000504	YBL064C	augustus_masked-NODE_4_length_497818_cov_28.3057_ID_7-processed-gene-1.10-mRNA-1_1&gene=augustus_masked-NODE_4_length_497818_cov_28.3057_ID_7-processed-gene-1.10&CDS=1-666
505	OG0000505	YBL066C	augustus_masked-NODE_27_length_218879_cov_27.44_ID_53-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_27_length_218879_cov_27.44_ID_53-processed-gene-0.100&CDS=1-2454
506	OG0000506	YBL071W-A	augustus_masked-NODE_8_length_386848_cov_31.3559_ID_15-processed-gene-2.47-mRNA-1_1&gene=augustus_masked-NODE_8_length_386848_cov_31.3559_ID_15-processed-gene-2.47&CDS=1-237
507	OG0000507	YBL076C	augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-2.27-mRNA-1_1&gene=augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-2.27&CDS=1-3186
508	OG0000508	YBL078C	augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-2.26-mRNA-1_1&gene=augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-2.26&CDS=1-372
509	OG0000509	YBL080C	augustus_masked-NODE_50_length_66796_cov_28.651_ID_99-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_50_length_66796_cov_28.651_ID_99-processed-gene-0.27&CDS=1-2397
510	OG0000510	YBL082C	augustus_masked-NODE_45_length_98638_cov_26.1847_ID_89-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-NODE_45_length_98638_cov_26.1847_ID_89-processed-gene-0.124&CDS=1-1134
511	OG0000511	YBL084C	augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-4.19-mRNA-1_1&gene=augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-4.19&CDS=1-2019
512	OG0000512	YBL085W	maker-NODE_3_length_533584_cov_27.3585_ID_5-augustus-gene-4.76-mRNA-1_1&gene=maker-NODE_3_length_533584_cov_27.3585_ID_5-augustus-gene-4.76&CDS=1-2580
513	OG0000513	YBL088C	maker-NODE_3_length_533584_cov_27.3585_ID_5-augustus-gene-4.73-mRNA-1_1&gene=maker-NODE_3_length_533584_cov_27.3585_ID_5-augustus-gene-4.73&CDS=1-8145
514	OG0000514	YBL091C	augustus_masked-NODE_36_length_129941_cov_28.2018_ID_71-processed-gene-0.159-mRNA-1_1&gene=augustus_masked-NODE_36_length_129941_cov_28.2018_ID_71-processed-gene-0.159&CDS=1-1293
515	OG0000515	YBL092W	augustus_masked-NODE_21_length_257472_cov_26.5738_ID_41-processed-gene-1.161-mRNA-1_1&gene=augustus_masked-NODE_21_length_257472_cov_26.5738_ID_41-processed-gene-1.161&CDS=1-393
