	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035243_Zygoascus_meyerae
462	OG0000462	YMR230W, YOR293W	snap_masked-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-0.142-mRNA-1_1&gene=snap_masked-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-0.142&CDS=1-408
463	OG0000463	YMR234W	augustus_masked-NODE_15_length_376289_cov_21.1717_ID_1409-processed-gene-1.126-mRNA-1_1&gene=augustus_masked-NODE_15_length_376289_cov_21.1717_ID_1409-processed-gene-1.126&CDS=1-738, snap_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-3.178-mRNA-1_1&gene=snap_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-3.178&CDS=1-699
464	OG0000464	YMR237W, YOR299W	augustus_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-1.75&CDS=1-3681
465	OG0000465	YMR242C, YOR312C	maker-NODE_14_length_402958_cov_18.9881_ID_2029-augustus-gene-2.164-mRNA-1_1&gene=maker-NODE_14_length_402958_cov_18.9881_ID_2029-augustus-gene-2.164&CDS=1-528
466	OG0000466	YMR253C, YPL264C	snap_masked-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-1.33-mRNA-1_1&gene=snap_masked-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-1.33&CDS=1-1119
467	OG0000467	YMR297W	maker-NODE_10_length_453567_cov_20.6492_ID_1595-snap-gene-0.96-mRNA-1_1&gene=maker-NODE_10_length_453567_cov_20.6492_ID_1595-snap-gene-0.96&CDS=1-3603, snap_masked-NODE_16_length_358951_cov_18.8291_ID_1516-processed-gene-1.132-mRNA-1_1&gene=snap_masked-NODE_16_length_358951_cov_18.8291_ID_1516-processed-gene-1.132&CDS=1-1605
468	OG0000468	YMR303C, YOL086C	snap_masked-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-3.112-mRNA-1_1&gene=snap_masked-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-3.112&CDS=1-1047
469	OG0000469	YNL087W, YOR086C	snap_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-3.161-mRNA-1_1&gene=snap_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-3.161&CDS=1-4527
470	OG0000470	YNL092W	augustus_masked-NODE_15_length_376289_cov_21.1717_ID_1409-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-NODE_15_length_376289_cov_21.1717_ID_1409-processed-gene-0.107&CDS=1-1119, snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-3.31-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-3.31&CDS=1-921
471	OG0000471	YNL096C, YOR096W	snap_masked-NODE_11_length_435590_cov_18.4678_ID_1220-processed-gene-2.146-mRNA-1_1&gene=snap_masked-NODE_11_length_435590_cov_18.4678_ID_1220-processed-gene-2.146&CDS=1-576
472	OG0000472	YNL104C, YOR108W	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-2.150-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-2.150&CDS=1-1734
473	OG0000473	YNL106C, YOR109W	snap_masked-NODE_24_length_131066_cov_19.6241_ID_2412-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_24_length_131066_cov_19.6241_ID_2412-processed-gene-0.39&CDS=1-3252
474	OG0000474	YNL108C, YOR110W	maker-NODE_2_length_1055940_cov_18.7611_ID_4341-snap-gene-5.106-mRNA-1_1&gene=maker-NODE_2_length_1055940_cov_18.7611_ID_4341-snap-gene-5.106&CDS=1-1137
475	OG0000475	YNL239W	snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-2.142-mRNA-1_1&gene=snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-2.142&CDS=1-1524, snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-4.103-mRNA-1_1&gene=snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-4.103&CDS=1-1353
476	OG0000476	YNL299W, YOL115W	snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-5.46-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-5.46&CDS=1-2052
477	OG0000477	YNL301C, YOL120C	snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-4.46-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-4.46&CDS=1-558
478	OG0000478	YNL302C, YOL121C	snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-4.74-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-4.74&CDS=1-441
479	OG0000479	YNL322C	maker-NODE_1_length_1065328_cov_19.742_ID_1323-snap-gene-2.99-mRNA-1_1&gene=maker-NODE_1_length_1065328_cov_19.742_ID_1323-snap-gene-2.99&CDS=1-303, snap_masked-NODE_29_length_29367_cov_18.5747_ID_2642-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_29_length_29367_cov_18.5747_ID_2642-processed-gene-0.6&CDS=1-330
480	OG0000480	YNR055C	snap_masked-NODE_24_length_131066_cov_19.6241_ID_2412-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_24_length_131066_cov_19.6241_ID_2412-processed-gene-0.24&CDS=1-1725, snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-4.65-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-4.65&CDS=1-1683
481	OG0000481	YOL107W	genemark-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-3.38-mRNA-1_1&gene=genemark-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-3.38&CDS=1-1236, maker-NODE_13_length_418862_cov_18.7454_ID_1788-augustus-gene-1.1-mRNA-1_1&gene=maker-NODE_13_length_418862_cov_18.7454_ID_1788-augustus-gene-1.1&CDS=1-1791
482	OG0000482	YOL137W	snap_masked-NODE_19_length_184689_cov_19.2526_ID_1898-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_19_length_184689_cov_19.2526_ID_1898-processed-gene-0.42&CDS=1-1491, snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-3.11-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-3.11&CDS=1-1428
483	OG0000483	YOR059C	augustus_masked-NODE_12_length_423269_cov_19.1425_ID_1554-processed-gene-3.85-mRNA-1_1&gene=augustus_masked-NODE_12_length_423269_cov_19.1425_ID_1554-processed-gene-3.85&CDS=1-1341, snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-1.89-mRNA-1_1&gene=snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-1.89&CDS=1-1377
484	OG0000484	YOR126C	maker-NODE_26_length_100927_cov_18.7495_ID_2454-snap-gene-0.144-mRNA-1_1&gene=maker-NODE_26_length_100927_cov_18.7495_ID_2454-snap-gene-0.144&CDS=1-714, snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-5.156-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-5.156&CDS=1-798
485	OG0000485	YOR153W	snap_masked-NODE_19_length_184689_cov_19.2526_ID_1898-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_19_length_184689_cov_19.2526_ID_1898-processed-gene-0.71&CDS=1-4491, snap_masked-NODE_20_length_182353_cov_19.2443_ID_1960-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_20_length_182353_cov_19.2443_ID_1960-processed-gene-0.56&CDS=1-4476
486	OG0000486	YOR198C	augustus_masked-NODE_114_length_399_cov_0.833333_ID_3525-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_114_length_399_cov_0.833333_ID_3525-processed-gene-0.2&CDS=1-318, snap_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-1.100-mRNA-1_1&gene=snap_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-1.100&CDS=1-1644
487	OG0000487	YOR226C, YPL135W	snap_masked-NODE_12_length_423269_cov_19.1425_ID_1554-processed-gene-0.114-mRNA-1_1&gene=snap_masked-NODE_12_length_423269_cov_19.1425_ID_1554-processed-gene-0.114&CDS=1-558
488	OG0000488	YOR234C, YPL143W	maker-NODE_7_length_674142_cov_18.8803_ID_1132-augustus-gene-1.18-mRNA-1_1&gene=maker-NODE_7_length_674142_cov_18.8803_ID_1132-augustus-gene-1.18&CDS=1-402
489	OG0000489	YOR237W, YPL145C	snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-1.65-mRNA-1_1&gene=snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-1.65&CDS=1-1134
490	OG0000490	YOR270C	maker-NODE_17_length_335658_cov_21.0353_ID_2164-snap-gene-1.4-mRNA-1_1&gene=maker-NODE_17_length_335658_cov_21.0353_ID_2164-snap-gene-1.4&CDS=1-2532, maker-NODE_2_length_1055940_cov_18.7611_ID_4341-snap-gene-3.150-mRNA-1_1&gene=maker-NODE_2_length_1055940_cov_18.7611_ID_4341-snap-gene-3.150&CDS=1-2508
491	OG0000491	YOR390W, YPL279C	genemark-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-2.73-mRNA-1_1&gene=genemark-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-2.73&CDS=1-1065
492	OG0000492	YPL060W	snap_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-0.82&CDS=1-1593, snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-3.25-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-3.25&CDS=1-1431
493	OG0000493	YPL242C	snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-1.51-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-1.51&CDS=1-4569, snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-6.90-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-6.90&CDS=1-2370
494	OG0000494	YPL248C	maker-NODE_6_length_745053_cov_20.2367_ID_1009-snap-gene-3.2-mRNA-1_1&gene=maker-NODE_6_length_745053_cov_20.2367_ID_1009-snap-gene-3.2&CDS=1-2115, maker-NODE_6_length_745053_cov_20.2367_ID_1009-snap-gene-3.3-mRNA-1_1&gene=maker-NODE_6_length_745053_cov_20.2367_ID_1009-snap-gene-3.3&CDS=1-2169
495	OG0000495	YPR013C, YPR015C	snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-3.31-mRNA-1_1&gene=snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-3.31&CDS=1-1257
496	OG0000496	YPR022C	maker-NODE_1_length_1065328_cov_19.742_ID_1323-augustus-gene-6.99-mRNA-1_1&gene=maker-NODE_1_length_1065328_cov_19.742_ID_1323-augustus-gene-6.99&CDS=1-2475, snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-4.50-mRNA-1_1&gene=snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-4.50&CDS=1-2991
497	OG0000497	YPR093C	snap_masked-NODE_16_length_358951_cov_18.8291_ID_1516-processed-gene-1.129-mRNA-1_1&gene=snap_masked-NODE_16_length_358951_cov_18.8291_ID_1516-processed-gene-1.129&CDS=1-2397, snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-0.32&CDS=1-882
498	OG0000498	YPR128C	genemark-NODE_71_length_446_cov_0.779104_ID_3437-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_71_length_446_cov_0.779104_ID_3437-processed-gene-0.0&CDS=1-402, maker-NODE_5_length_798211_cov_19.4048_ID_1084-snap-gene-3.3-mRNA-1_1&gene=maker-NODE_5_length_798211_cov_19.4048_ID_1084-snap-gene-3.3&CDS=1-930
499	OG0000499	YPR169W-A, YPR170W-B	maker-NODE_4_length_827553_cov_19.7208_ID_1272-snap-gene-6.169-mRNA-1_1&gene=maker-NODE_4_length_827553_cov_19.7208_ID_1272-snap-gene-6.169&CDS=1-252
500	OG0000500	YPR181C	augustus_masked-NODE_10_length_453567_cov_20.6492_ID_1595-processed-gene-1.117-mRNA-1_1&gene=augustus_masked-NODE_10_length_453567_cov_20.6492_ID_1595-processed-gene-1.117&CDS=1-2271, genemark-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-3.3-mRNA-1_1&gene=genemark-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-3.3&CDS=1-2316
501	OG0000501	YAL001C	snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-2.99-mRNA-1_1&gene=snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-2.99&CDS=1-4035
502	OG0000502	YAL002W	snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-2.126-mRNA-1_1&gene=snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-2.126&CDS=1-4515
503	OG0000503	YAL003W	snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-2.144-mRNA-1_1&gene=snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-2.144&CDS=1-669
504	OG0000504	YAL009W	snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-3.133-mRNA-1_1&gene=snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-3.133&CDS=1-978
505	OG0000505	YAL010C	maker-NODE_7_length_674142_cov_18.8803_ID_1132-snap-gene-5.282-mRNA-1_1&gene=maker-NODE_7_length_674142_cov_18.8803_ID_1132-snap-gene-5.282&CDS=1-1110
506	OG0000506	YAL011W	snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-6.125-mRNA-1_1&gene=snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-6.125&CDS=1-1797
507	OG0000507	YAL012W	snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-3.42-mRNA-1_1&gene=snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-3.42&CDS=1-1194
508	OG0000508	YAL013W	snap_masked-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-0.153-mRNA-1_1&gene=snap_masked-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-0.153&CDS=1-1143
509	OG0000509	YAL014C	snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-5.44-mRNA-1_1&gene=snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-5.44&CDS=1-762
510	OG0000510	YAL016W	snap_masked-NODE_10_length_453567_cov_20.6492_ID_1595-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_10_length_453567_cov_20.6492_ID_1595-processed-gene-0.16&CDS=1-1971
511	OG0000511	YAL019W	snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-3.23-mRNA-1_1&gene=snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-3.23&CDS=1-3075
512	OG0000512	YAL020C	snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-3.24-mRNA-1_1&gene=snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-3.24&CDS=1-1026
513	OG0000513	YAL021C	snap_masked-NODE_11_length_435590_cov_18.4678_ID_1220-processed-gene-1.0-mRNA-1_1&gene=snap_masked-NODE_11_length_435590_cov_18.4678_ID_1220-processed-gene-1.0&CDS=1-1953
514	OG0000514	YAL022C	snap_masked-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-2.60-mRNA-1_1&gene=snap_masked-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-2.60&CDS=1-1335
515	OG0000515	YAL023C	snap_masked-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-2.27-mRNA-1_1&gene=snap_masked-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-2.27&CDS=1-2232
516	OG0000516	YAL024C	snap_masked-NODE_11_length_435590_cov_18.4678_ID_1220-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_11_length_435590_cov_18.4678_ID_1220-processed-gene-0.16&CDS=1-3399
517	OG0000517	YAL025C	snap_masked-NODE_11_length_435590_cov_18.4678_ID_1220-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_11_length_435590_cov_18.4678_ID_1220-processed-gene-0.17&CDS=1-933
518	OG0000518	YAL026C	snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-1.139-mRNA-1_1&gene=snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-1.139&CDS=1-4059
519	OG0000519	YAL032C	snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-1.34-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-1.34&CDS=1-1548
520	OG0000520	YAL033W	snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-1.46-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-1.46&CDS=1-462
521	OG0000521	YAL034W-A	snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-5.202-mRNA-1_1&gene=snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-5.202&CDS=1-789
522	OG0000522	YAL035W	snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-6.128-mRNA-1_1&gene=snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-6.128&CDS=1-3027
523	OG0000523	YAL036C	snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-6.151-mRNA-1_1&gene=snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-6.151&CDS=1-1095
524	OG0000524	YAL038W	snap_masked-NODE_27_length_60890_cov_18.3424_ID_2495-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_27_length_60890_cov_18.3424_ID_2495-processed-gene-0.56&CDS=1-1554
525	OG0000525	YAL039C	snap_masked-NODE_11_length_435590_cov_18.4678_ID_1220-processed-gene-3.196-mRNA-1_1&gene=snap_masked-NODE_11_length_435590_cov_18.4678_ID_1220-processed-gene-3.196&CDS=1-861
526	OG0000526	YAL041W	maker-NODE_2_length_1055940_cov_18.7611_ID_4341-snap-gene-7.138-mRNA-1_1&gene=maker-NODE_2_length_1055940_cov_18.7611_ID_4341-snap-gene-7.138&CDS=1-2958
527	OG0000527	YAL042W	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-8.17-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-8.17&CDS=1-1152
528	OG0000528	YAL043C	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-3.64-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-3.64&CDS=1-2025
529	OG0000529	YAL044C	snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-0.138-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-0.138&CDS=1-522
530	OG0000530	YAL044W-A	augustus_masked-NODE_16_length_358951_cov_18.8291_ID_1516-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_16_length_358951_cov_18.8291_ID_1516-processed-gene-0.76&CDS=1-369
531	OG0000531	YAL046C	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-9.37-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-9.37&CDS=1-327
532	OG0000532	YAL048C	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-3.51-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-3.51&CDS=1-1941
533	OG0000533	YAL049C	snap_masked-NODE_10_length_453567_cov_20.6492_ID_1595-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_10_length_453567_cov_20.6492_ID_1595-processed-gene-0.22&CDS=1-729
534	OG0000534	YAL058W	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-5.145-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-5.145&CDS=1-1752
535	OG0000535	YAR003W	maker-NODE_7_length_674142_cov_18.8803_ID_1132-snap-gene-2.136-mRNA-1_1&gene=maker-NODE_7_length_674142_cov_18.8803_ID_1132-snap-gene-2.136&CDS=1-1245
536	OG0000536	YAR007C	snap_masked-NODE_12_length_423269_cov_19.1425_ID_1554-processed-gene-1.123-mRNA-1_1&gene=snap_masked-NODE_12_length_423269_cov_19.1425_ID_1554-processed-gene-1.123&CDS=1-1788
537	OG0000537	YAR008W	snap_masked-NODE_20_length_182353_cov_19.2443_ID_1960-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_20_length_182353_cov_19.2443_ID_1960-processed-gene-0.53&CDS=1-813
538	OG0000538	YAR014C	snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-3.110-mRNA-1_1&gene=snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-3.110&CDS=1-3015
539	OG0000539	YAR015W	snap_masked-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-2.21-mRNA-1_1&gene=snap_masked-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-2.21&CDS=1-921
540	OG0000540	YAR018C	snap_masked-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-2.58-mRNA-1_1&gene=snap_masked-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-2.58&CDS=1-1737
541	OG0000541	YAR035W	snap_masked-NODE_18_length_328044_cov_21.3707_ID_2954-processed-gene-1.56-mRNA-1_1&gene=snap_masked-NODE_18_length_328044_cov_21.3707_ID_2954-processed-gene-1.56&CDS=1-2217
542	OG0000542	YBL001C	maker-NODE_5_length_798211_cov_19.4048_ID_1084-snap-gene-6.197-mRNA-1_1&gene=maker-NODE_5_length_798211_cov_19.4048_ID_1084-snap-gene-6.197&CDS=1-315
543	OG0000543	YBL004W	maker-NODE_5_length_798211_cov_19.4048_ID_1084-snap-gene-1.15-mRNA-1_1&gene=maker-NODE_5_length_798211_cov_19.4048_ID_1084-snap-gene-1.15&CDS=1-7614
544	OG0000544	YBL007C	maker-NODE_14_length_402958_cov_18.9881_ID_2029-snap-gene-2.148-mRNA-1_1&gene=maker-NODE_14_length_402958_cov_18.9881_ID_2029-snap-gene-2.148&CDS=1-3468
545	OG0000545	YBL008W	maker-NODE_7_length_674142_cov_18.8803_ID_1132-snap-gene-2.135-mRNA-1_1&gene=maker-NODE_7_length_674142_cov_18.8803_ID_1132-snap-gene-2.135&CDS=1-2904
546	OG0000546	YBL011W	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-1.19-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-1.19&CDS=1-2076
547	OG0000547	YBL013W	snap_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-2.43-mRNA-1_1&gene=snap_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-2.43&CDS=1-1002
548	OG0000548	YBL015W	snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-8.23-mRNA-1_1&gene=snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-8.23&CDS=1-1563
549	OG0000549	YBL016W	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-4.145-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-4.145&CDS=1-1077
550	OG0000550	YBL019W	snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-0.112-mRNA-1_1&gene=snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-0.112&CDS=1-1854
551	OG0000551	YBL020W	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-1.30-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-1.30&CDS=1-1872
552	OG0000552	YBL021C	snap_masked-NODE_20_length_182353_cov_19.2443_ID_1960-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_20_length_182353_cov_19.2443_ID_1960-processed-gene-0.54&CDS=1-522
553	OG0000553	YBL023C	snap_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-2.46-mRNA-1_1&gene=snap_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-2.46&CDS=1-2460
554	OG0000554	YBL024W	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-2.47-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-2.47&CDS=1-2115
555	OG0000555	YBL026W	snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-3.70-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-3.70&CDS=1-303
556	OG0000556	YBL028C	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-9.66-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-9.66&CDS=1-255
557	OG0000557	YBL029C-A	maker-NODE_3_length_863959_cov_18.7832_ID_1457-snap-gene-7.13-mRNA-1_1&gene=maker-NODE_3_length_863959_cov_18.7832_ID_1457-snap-gene-7.13&CDS=1-270
558	OG0000558	YBL029W	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-0.70&CDS=1-1134
559	OG0000559	YBL033C	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-2.40-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-2.40&CDS=1-1131
