	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034742_Lipomyces_suomiensis
1519	OG0001519	YGR186W	snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-4.30-mRNA-1_1&gene=snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-4.30&CDS=1-1173
1520	OG0001520	YGR187C	snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-4.49-mRNA-1_1&gene=snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-4.49&CDS=1-1086
1521	OG0001521	YGR188C	maker-NODE_4_length_673627_cov_21.8364_ID_7-snap-gene-4.124-mRNA-1_1&gene=maker-NODE_4_length_673627_cov_21.8364_ID_7-snap-gene-4.124&CDS=1-3450
1522	OG0001522	YGR193C	snap_masked-NODE_18_length_332278_cov_21.6718_ID_35-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_18_length_332278_cov_21.6718_ID_35-processed-gene-0.10&CDS=1-1062
1523	OG0001523	YGR194C	genemark-NODE_21_length_287349_cov_21.5713_ID_41-processed-gene-1.137-mRNA-1_1&gene=genemark-NODE_21_length_287349_cov_21.5713_ID_41-processed-gene-1.137&CDS=1-1797
1524	OG0001524	YGR195W	maker-NODE_6_length_613558_cov_21.9661_ID_11-snap-gene-0.148-mRNA-1_1&gene=maker-NODE_6_length_613558_cov_21.9661_ID_11-snap-gene-0.148&CDS=1-762
1525	OG0001525	YGR200C	snap_masked-NODE_19_length_326145_cov_21.5349_ID_37-processed-gene-2.156-mRNA-1_1&gene=snap_masked-NODE_19_length_326145_cov_21.5349_ID_37-processed-gene-2.156&CDS=1-2649
1526	OG0001526	YGR202C	maker-NODE_22_length_243706_cov_21.8632_ID_43-augustus-gene-0.38-mRNA-1_1&gene=maker-NODE_22_length_243706_cov_21.8632_ID_43-augustus-gene-0.38&CDS=1-1263
1527	OG0001527	YGR203W	maker-NODE_16_length_344319_cov_21.9001_ID_31-snap-gene-0.98-mRNA-1_1&gene=maker-NODE_16_length_344319_cov_21.9001_ID_31-snap-gene-0.98&CDS=1-402
1528	OG0001528	YGR205W	snap_masked-NODE_15_length_346321_cov_21.575_ID_29-processed-gene-2.37-mRNA-1_1&gene=snap_masked-NODE_15_length_346321_cov_21.575_ID_29-processed-gene-2.37&CDS=1-918
1529	OG0001529	YGR207C	maker-NODE_19_length_326145_cov_21.5349_ID_37-snap-gene-2.95-mRNA-1_1&gene=maker-NODE_19_length_326145_cov_21.5349_ID_37-snap-gene-2.95&CDS=1-786
1530	OG0001530	YGR208W	maker-NODE_7_length_563888_cov_21.4671_ID_13-snap-gene-4.309-mRNA-1_1&gene=maker-NODE_7_length_563888_cov_21.4671_ID_13-snap-gene-4.309&CDS=1-915
1531	OG0001531	YGR210C	maker-NODE_10_length_498242_cov_21.6041_ID_19-augustus-gene-1.59-mRNA-1_1&gene=maker-NODE_10_length_498242_cov_21.6041_ID_19-augustus-gene-1.59&CDS=1-1260
1532	OG0001532	YGR211W	snap_masked-NODE_8_length_529058_cov_21.6031_ID_15-processed-gene-4.93-mRNA-1_1&gene=snap_masked-NODE_8_length_529058_cov_21.6031_ID_15-processed-gene-4.93&CDS=1-1356
1533	OG0001533	YGR215W	augustus_masked-NODE_28_length_145818_cov_21.8846_ID_55-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_28_length_145818_cov_21.8846_ID_55-processed-gene-0.39&CDS=1-336
1534	OG0001534	YGR216C	maker-NODE_23_length_242483_cov_21.5341_ID_45-snap-gene-1.154-mRNA-1_1&gene=maker-NODE_23_length_242483_cov_21.5341_ID_45-snap-gene-1.154&CDS=1-2694
1535	OG0001535	YGR217W	genemark-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-4.100-mRNA-1_1&gene=genemark-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-4.100&CDS=1-6234
1536	OG0001536	YGR218W	maker-NODE_11_length_473546_cov_21.5278_ID_21-snap-gene-3.292-mRNA-1_1&gene=maker-NODE_11_length_473546_cov_21.5278_ID_21-snap-gene-3.292&CDS=1-3270
1537	OG0001537	YGR220C	augustus_masked-NODE_11_length_473546_cov_21.5278_ID_21-processed-gene-3.70-mRNA-1_1&gene=augustus_masked-NODE_11_length_473546_cov_21.5278_ID_21-processed-gene-3.70&CDS=1-876
1538	OG0001538	YGR223C	snap_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-5.105-mRNA-1_1&gene=snap_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-5.105&CDS=1-1143
1539	OG0001539	YGR225W	maker-NODE_1_length_933472_cov_21.5653_ID_1-snap-gene-1.63-mRNA-1_1&gene=maker-NODE_1_length_933472_cov_21.5653_ID_1-snap-gene-1.63&CDS=1-1695
1540	OG0001540	YGR227W	maker-NODE_8_length_529058_cov_21.6031_ID_15-snap-gene-0.150-mRNA-1_1&gene=maker-NODE_8_length_529058_cov_21.6031_ID_15-snap-gene-0.150&CDS=1-1500
1541	OG0001541	YGR229C	snap_masked-NODE_19_length_326145_cov_21.5349_ID_37-processed-gene-2.126-mRNA-1_1&gene=snap_masked-NODE_19_length_326145_cov_21.5349_ID_37-processed-gene-2.126&CDS=1-1497
1542	OG0001542	YGR230W	maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-0.12-mRNA-1_1&gene=maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-0.12&CDS=1-330
1543	OG0001543	YGR231C	snap_masked-NODE_27_length_157832_cov_21.7802_ID_53-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_27_length_157832_cov_21.7802_ID_53-processed-gene-0.20&CDS=1-927
1544	OG0001544	YGR232W	snap_masked-NODE_30_length_129671_cov_21.4126_ID_59-processed-gene-0.189-mRNA-1_1&gene=snap_masked-NODE_30_length_129671_cov_21.4126_ID_59-processed-gene-0.189&CDS=1-726
1545	OG0001545	YGR233C	maker-NODE_18_length_332278_cov_21.6718_ID_35-snap-gene-1.149-mRNA-1_1&gene=maker-NODE_18_length_332278_cov_21.6718_ID_35-snap-gene-1.149&CDS=1-3363
1546	OG0001546	YGR235C	snap_masked-NODE_27_length_157832_cov_21.7802_ID_53-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_27_length_157832_cov_21.7802_ID_53-processed-gene-0.2&CDS=1-714
1547	OG0001547	YGR244C	maker-NODE_14_length_355574_cov_21.8046_ID_27-augustus-gene-2.228-mRNA-1_1&gene=maker-NODE_14_length_355574_cov_21.8046_ID_27-augustus-gene-2.228&CDS=1-1260
1548	OG0001548	YGR245C	snap_masked-NODE_23_length_242483_cov_21.5341_ID_45-processed-gene-1.137-mRNA-1_1&gene=snap_masked-NODE_23_length_242483_cov_21.5341_ID_45-processed-gene-1.137&CDS=1-2283
1549	OG0001549	YGR246C	snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-1.77-mRNA-1_1&gene=snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-1.77&CDS=1-1470
1550	OG0001550	YGR247W	snap_masked-NODE_15_length_346321_cov_21.575_ID_29-processed-gene-0.57-mRNA-1_1&gene=snap_masked-NODE_15_length_346321_cov_21.575_ID_29-processed-gene-0.57&CDS=1-582
1551	OG0001551	YGR252W	maker-NODE_22_length_243706_cov_21.8632_ID_43-snap-gene-1.102-mRNA-1_1&gene=maker-NODE_22_length_243706_cov_21.8632_ID_43-snap-gene-1.102&CDS=1-1476
1552	OG0001552	YGR253C	maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-2.138-mRNA-1_1&gene=maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-2.138&CDS=1-750
1553	OG0001553	YGR254W	maker-NODE_2_length_891861_cov_21.8302_ID_3-snap-gene-7.118-mRNA-1_1&gene=maker-NODE_2_length_891861_cov_21.8302_ID_3-snap-gene-7.118&CDS=1-1305
1554	OG0001554	YGR255C	snap_masked-NODE_17_length_337742_cov_21.7864_ID_33-processed-gene-2.176-mRNA-1_1&gene=snap_masked-NODE_17_length_337742_cov_21.7864_ID_33-processed-gene-2.176&CDS=1-1773
1555	OG0001555	YGR257C	snap_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-4.39-mRNA-1_1&gene=snap_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-4.39&CDS=1-1254
1556	OG0001556	YGR258C	maker-NODE_13_length_366483_cov_21.8055_ID_25-snap-gene-2.175-mRNA-1_1&gene=maker-NODE_13_length_366483_cov_21.8055_ID_25-snap-gene-2.175&CDS=1-2415
1557	OG0001557	YGR262C	snap_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-5.111-mRNA-1_1&gene=snap_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-5.111&CDS=1-1005
1558	OG0001558	YGR264C	maker-NODE_6_length_613558_cov_21.9661_ID_11-snap-gene-0.138-mRNA-1_1&gene=maker-NODE_6_length_613558_cov_21.9661_ID_11-snap-gene-0.138&CDS=1-1899
1559	OG0001559	YGR266W	snap_masked-NODE_5_length_616858_cov_21.8676_ID_9-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_5_length_616858_cov_21.8676_ID_9-processed-gene-0.83&CDS=1-2484
1560	OG0001560	YGR267C	snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-4.1-mRNA-1_1&gene=snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-4.1&CDS=1-990
1561	OG0001561	YGR268C	genemark-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-6.10-mRNA-1_1&gene=genemark-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-6.10&CDS=1-840
1562	OG0001562	YGR270W	maker-NODE_1_length_933472_cov_21.5653_ID_1-snap-gene-3.79-mRNA-1_1&gene=maker-NODE_1_length_933472_cov_21.5653_ID_1-snap-gene-3.79&CDS=1-3993
1563	OG0001563	YGR271C-A	snap_masked-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-4.92-mRNA-1_1&gene=snap_masked-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-4.92&CDS=1-792
1564	OG0001564	YGR271W	maker-NODE_6_length_613558_cov_21.9661_ID_11-snap-gene-4.2-mRNA-1_1&gene=maker-NODE_6_length_613558_cov_21.9661_ID_11-snap-gene-4.2&CDS=1-6048
1565	OG0001565	YGR274C	maker-NODE_16_length_344319_cov_21.9001_ID_31-snap-gene-0.101-mRNA-1_1&gene=maker-NODE_16_length_344319_cov_21.9001_ID_31-snap-gene-0.101&CDS=1-2709
1566	OG0001566	YGR276C	maker-NODE_3_length_834750_cov_21.9249_ID_5-snap-gene-0.33-mRNA-1_1&gene=maker-NODE_3_length_834750_cov_21.9249_ID_5-snap-gene-0.33&CDS=1-1974
1567	OG0001567	YGR277C	maker-NODE_2_length_891861_cov_21.8302_ID_3-snap-gene-1.146-mRNA-1_1&gene=maker-NODE_2_length_891861_cov_21.8302_ID_3-snap-gene-1.146&CDS=1-1005
1568	OG0001568	YGR278W	augustus_masked-NODE_25_length_189752_cov_21.6608_ID_49-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_25_length_189752_cov_21.6608_ID_49-processed-gene-0.18&CDS=1-2544
1569	OG0001569	YGR280C	maker-NODE_1_length_933472_cov_21.5653_ID_1-snap-gene-0.60-mRNA-1_1&gene=maker-NODE_1_length_933472_cov_21.5653_ID_1-snap-gene-0.60&CDS=1-987
1570	OG0001570	YGR281W	maker-NODE_2_length_891861_cov_21.8302_ID_3-augustus-gene-3.54-mRNA-1_1&gene=maker-NODE_2_length_891861_cov_21.8302_ID_3-augustus-gene-3.54&CDS=1-4428
1571	OG0001571	YGR282C	snap_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-8.146-mRNA-1_1&gene=snap_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-8.146&CDS=1-915
1572	OG0001572	YGR284C	maker-NODE_25_length_189752_cov_21.6608_ID_49-snap-gene-0.353-mRNA-1_1&gene=maker-NODE_25_length_189752_cov_21.6608_ID_49-snap-gene-0.353&CDS=1-912
1573	OG0001573	YGR285C	maker-NODE_36_length_86775_cov_22.1898_ID_71-snap-gene-0.90-mRNA-1_1&gene=maker-NODE_36_length_86775_cov_22.1898_ID_71-snap-gene-0.90&CDS=1-1281
1574	OG0001574	YGR286C	snap_masked-NODE_12_length_407314_cov_21.4108_ID_23-processed-gene-2.136-mRNA-1_1&gene=snap_masked-NODE_12_length_407314_cov_21.4108_ID_23-processed-gene-2.136&CDS=1-1269
1575	OG0001575	YHL002W	maker-NODE_2_length_891861_cov_21.8302_ID_3-snap-gene-6.106-mRNA-1_1&gene=maker-NODE_2_length_891861_cov_21.8302_ID_3-snap-gene-6.106&CDS=1-1560
1576	OG0001576	YHL004W	maker-NODE_15_length_346321_cov_21.575_ID_29-snap-gene-1.37-mRNA-1_1&gene=maker-NODE_15_length_346321_cov_21.575_ID_29-snap-gene-1.37&CDS=1-1530
1577	OG0001577	YHL007C	maker-NODE_15_length_346321_cov_21.575_ID_29-snap-gene-2.231-mRNA-1_1&gene=maker-NODE_15_length_346321_cov_21.575_ID_29-snap-gene-2.231&CDS=1-2487
1578	OG0001578	YHL008C	snap_masked-NODE_40_length_82193_cov_22.0704_ID_79-processed-gene-0.101-mRNA-1_1&gene=snap_masked-NODE_40_length_82193_cov_22.0704_ID_79-processed-gene-0.101&CDS=1-1089
1579	OG0001579	YHL010C	snap_masked-NODE_23_length_242483_cov_21.5341_ID_45-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_23_length_242483_cov_21.5341_ID_45-processed-gene-0.90&CDS=1-1836
1580	OG0001580	YHL015W	snap_masked-NODE_27_length_157832_cov_21.7802_ID_53-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_27_length_157832_cov_21.7802_ID_53-processed-gene-0.64&CDS=1-354
1581	OG0001581	YHL016C	snap_masked-NODE_3_length_834750_cov_21.9249_ID_5-processed-gene-2.147-mRNA-1_1&gene=snap_masked-NODE_3_length_834750_cov_21.9249_ID_5-processed-gene-2.147&CDS=1-2070
1582	OG0001582	YHL020C	snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-1.167-mRNA-1_1&gene=snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-1.167&CDS=1-969
1583	OG0001583	YHL021C	maker-NODE_18_length_332278_cov_21.6718_ID_35-snap-gene-1.150-mRNA-1_1&gene=maker-NODE_18_length_332278_cov_21.6718_ID_35-snap-gene-1.150&CDS=1-1377
1584	OG0001584	YHL023C	snap_masked-NODE_14_length_355574_cov_21.8046_ID_27-processed-gene-1.106-mRNA-1_1&gene=snap_masked-NODE_14_length_355574_cov_21.8046_ID_27-processed-gene-1.106&CDS=1-3165
1585	OG0001585	YHL024W	genemark-NODE_12_length_407314_cov_21.4108_ID_23-processed-gene-3.147-mRNA-1_1&gene=genemark-NODE_12_length_407314_cov_21.4108_ID_23-processed-gene-3.147&CDS=1-2241
1586	OG0001586	YHL028W	maker-NODE_14_length_355574_cov_21.8046_ID_27-snap-gene-2.147-mRNA-1_1&gene=maker-NODE_14_length_355574_cov_21.8046_ID_27-snap-gene-2.147&CDS=1-1299
1587	OG0001587	YHL030W	maker-NODE_50_length_36250_cov_21.7217_ID_99-augustus-gene-0.36-mRNA-1_1&gene=maker-NODE_50_length_36250_cov_21.7217_ID_99-augustus-gene-0.36&CDS=1-4764
1588	OG0001588	YHL031C	augustus_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-4.179-mRNA-1_1&gene=augustus_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-4.179&CDS=1-696
1589	OG0001589	YHL032C	maker-NODE_25_length_189752_cov_21.6608_ID_49-snap-gene-0.342-mRNA-1_1&gene=maker-NODE_25_length_189752_cov_21.6608_ID_49-snap-gene-0.342&CDS=1-1584
1590	OG0001590	YHR001W-A	augustus_masked-NODE_3_length_834750_cov_21.9249_ID_5-processed-gene-2.70-mRNA-1_1&gene=augustus_masked-NODE_3_length_834750_cov_21.9249_ID_5-processed-gene-2.70&CDS=1-225
1591	OG0001591	YHR002W	maker-NODE_3_length_834750_cov_21.9249_ID_5-snap-gene-0.30-mRNA-1_1&gene=maker-NODE_3_length_834750_cov_21.9249_ID_5-snap-gene-0.30&CDS=1-1200
1592	OG0001592	YHR004C	snap_masked-NODE_14_length_355574_cov_21.8046_ID_27-processed-gene-0.61-mRNA-1_1&gene=snap_masked-NODE_14_length_355574_cov_21.8046_ID_27-processed-gene-0.61&CDS=1-1530
1593	OG0001593	YHR005C-A	snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-0.106-mRNA-1_1&gene=snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-0.106&CDS=1-264
1594	OG0001594	YHR007C	maker-NODE_30_length_129671_cov_21.4126_ID_59-snap-gene-0.227-mRNA-1_1&gene=maker-NODE_30_length_129671_cov_21.4126_ID_59-snap-gene-0.227&CDS=1-1527
1595	OG0001595	YHR008C	snap_masked-NODE_7_length_563888_cov_21.4671_ID_13-processed-gene-4.169-mRNA-1_1&gene=snap_masked-NODE_7_length_563888_cov_21.4671_ID_13-processed-gene-4.169&CDS=1-675
1596	OG0001596	YHR009C	augustus_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-2.156-mRNA-1_1&gene=augustus_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-2.156&CDS=1-3654
1597	OG0001597	YHR011W	snap_masked-NODE_20_length_323102_cov_21.8934_ID_39-processed-gene-1.54-mRNA-1_1&gene=snap_masked-NODE_20_length_323102_cov_21.8934_ID_39-processed-gene-1.54&CDS=1-1518
1598	OG0001598	YHR012W	augustus_masked-NODE_15_length_346321_cov_21.575_ID_29-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-NODE_15_length_346321_cov_21.575_ID_29-processed-gene-0.116&CDS=1-561
1599	OG0001599	YHR013C	snap_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-7.48-mRNA-1_1&gene=snap_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-7.48&CDS=1-573
1600	OG0001600	YHR016C	maker-NODE_3_length_834750_cov_21.9249_ID_5-snap-gene-3.73-mRNA-1_1&gene=maker-NODE_3_length_834750_cov_21.9249_ID_5-snap-gene-3.73&CDS=1-1263
1601	OG0001601	YHR018C	maker-NODE_3_length_834750_cov_21.9249_ID_5-snap-gene-2.34-mRNA-1_1&gene=maker-NODE_3_length_834750_cov_21.9249_ID_5-snap-gene-2.34&CDS=1-1392
1602	OG0001602	YHR019C	snap_masked-NODE_20_length_323102_cov_21.8934_ID_39-processed-gene-2.114-mRNA-1_1&gene=snap_masked-NODE_20_length_323102_cov_21.8934_ID_39-processed-gene-2.114&CDS=1-1683
1603	OG0001603	YHR020W	snap_masked-NODE_8_length_529058_cov_21.6031_ID_15-processed-gene-1.39-mRNA-1_1&gene=snap_masked-NODE_8_length_529058_cov_21.6031_ID_15-processed-gene-1.39&CDS=1-1554
1604	OG0001604	YHR023W	maker-NODE_4_length_673627_cov_21.8364_ID_7-augustus-gene-0.113-mRNA-1_1&gene=maker-NODE_4_length_673627_cov_21.8364_ID_7-augustus-gene-0.113&CDS=1-3024
1605	OG0001605	YHR024C	augustus_masked-NODE_10_length_498242_cov_21.6041_ID_19-processed-gene-3.79-mRNA-1_1&gene=augustus_masked-NODE_10_length_498242_cov_21.6041_ID_19-processed-gene-3.79&CDS=1-1470
1606	OG0001606	YHR025W	snap_masked-NODE_52_length_30062_cov_21.7049_ID_103-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_52_length_30062_cov_21.7049_ID_103-processed-gene-0.43&CDS=1-1053
1607	OG0001607	YHR026W	maker-NODE_8_length_529058_cov_21.6031_ID_15-snap-gene-1.17-mRNA-1_1&gene=maker-NODE_8_length_529058_cov_21.6031_ID_15-snap-gene-1.17&CDS=1-597
1608	OG0001608	YHR027C	snap_masked-NODE_13_length_366483_cov_21.8055_ID_25-processed-gene-2.127-mRNA-1_1&gene=snap_masked-NODE_13_length_366483_cov_21.8055_ID_25-processed-gene-2.127&CDS=1-2700
1609	OG0001609	YHR028C	snap_masked-NODE_8_length_529058_cov_21.6031_ID_15-processed-gene-1.30-mRNA-1_1&gene=snap_masked-NODE_8_length_529058_cov_21.6031_ID_15-processed-gene-1.30&CDS=1-3219
1610	OG0001610	YHR030C	augustus_masked-NODE_3_length_834750_cov_21.9249_ID_5-processed-gene-2.67-mRNA-1_1&gene=augustus_masked-NODE_3_length_834750_cov_21.9249_ID_5-processed-gene-2.67&CDS=1-1320
1611	OG0001611	YHR034C	augustus_masked-NODE_20_length_323102_cov_21.8934_ID_39-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-NODE_20_length_323102_cov_21.8934_ID_39-processed-gene-1.113&CDS=1-1095
1612	OG0001612	YHR037W	maker-NODE_24_length_208133_cov_21.6284_ID_47-snap-gene-0.122-mRNA-1_1&gene=maker-NODE_24_length_208133_cov_21.6284_ID_47-snap-gene-0.122&CDS=1-1635
1613	OG0001613	YHR038W	augustus_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-0.33&CDS=1-798
1614	OG0001614	YHR039C	snap_masked-NODE_23_length_242483_cov_21.5341_ID_45-processed-gene-1.91-mRNA-1_1&gene=snap_masked-NODE_23_length_242483_cov_21.5341_ID_45-processed-gene-1.91&CDS=1-1890
1615	OG0001615	YHR039C-A	maker-NODE_23_length_242483_cov_21.5341_ID_45-augustus-gene-1.193-mRNA-1_1&gene=maker-NODE_23_length_242483_cov_21.5341_ID_45-augustus-gene-1.193&CDS=1-345
1616	OG0001616	YHR040W	augustus_masked-NODE_5_length_616858_cov_21.8676_ID_9-processed-gene-3.91-mRNA-1_1&gene=augustus_masked-NODE_5_length_616858_cov_21.8676_ID_9-processed-gene-3.91&CDS=1-822
1617	OG0001617	YHR041C	maker-NODE_9_length_509433_cov_21.618_ID_17-snap-gene-0.60-mRNA-1_1&gene=maker-NODE_9_length_509433_cov_21.618_ID_17-snap-gene-0.60&CDS=1-711
1618	OG0001618	YHR045W	maker-NODE_29_length_135167_cov_21.7843_ID_57-snap-gene-0.179-mRNA-1_1&gene=maker-NODE_29_length_135167_cov_21.7843_ID_57-snap-gene-0.179&CDS=1-1602
1619	OG0001619	YHR046C	maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-5.77-mRNA-1_1&gene=maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-5.77&CDS=1-852
1620	OG0001620	YHR051W	snap_masked-NODE_3_length_834750_cov_21.9249_ID_5-processed-gene-0.80-mRNA-1_1&gene=snap_masked-NODE_3_length_834750_cov_21.9249_ID_5-processed-gene-0.80&CDS=1-285
1621	OG0001621	YHR058C	maker-NODE_14_length_355574_cov_21.8046_ID_27-snap-gene-2.152-mRNA-1_1&gene=maker-NODE_14_length_355574_cov_21.8046_ID_27-snap-gene-2.152&CDS=1-738
1622	OG0001622	YHR062C	maker-NODE_14_length_355574_cov_21.8046_ID_27-augustus-gene-2.232-mRNA-1_1&gene=maker-NODE_14_length_355574_cov_21.8046_ID_27-augustus-gene-2.232&CDS=1-882
1623	OG0001623	YHR063C	augustus_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-2.70-mRNA-1_1&gene=augustus_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-2.70&CDS=1-1662
1624	OG0001624	YHR064C	snap_masked-NODE_13_length_366483_cov_21.8055_ID_25-processed-gene-2.136-mRNA-1_1&gene=snap_masked-NODE_13_length_366483_cov_21.8055_ID_25-processed-gene-2.136&CDS=1-1701
1625	OG0001625	YHR065C	maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-3.159-mRNA-1_1&gene=maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-3.159&CDS=1-1461
1626	OG0001626	YHR068W	snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-2.103-mRNA-1_1&gene=snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-2.103&CDS=1-1092
1627	OG0001627	YHR069C	snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-5.109-mRNA-1_1&gene=snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-5.109&CDS=1-1056
1628	OG0001628	YHR070W	maker-NODE_22_length_243706_cov_21.8632_ID_43-snap-gene-1.87-mRNA-1_1&gene=maker-NODE_22_length_243706_cov_21.8632_ID_43-snap-gene-1.87&CDS=1-1443
1629	OG0001629	YHR071W	snap_masked-NODE_11_length_473546_cov_21.5278_ID_21-processed-gene-3.159-mRNA-1_1&gene=snap_masked-NODE_11_length_473546_cov_21.5278_ID_21-processed-gene-3.159&CDS=1-1266
1630	OG0001630	YHR072W	augustus_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-2.67-mRNA-1_1&gene=augustus_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-2.67&CDS=1-2394
1631	OG0001631	YHR073W	maker-NODE_3_length_834750_cov_21.9249_ID_5-snap-gene-2.22-mRNA-1_1&gene=maker-NODE_3_length_834750_cov_21.9249_ID_5-snap-gene-2.22&CDS=1-2991
1632	OG0001632	YHR074W	maker-NODE_2_length_891861_cov_21.8302_ID_3-snap-gene-5.119-mRNA-1_1&gene=maker-NODE_2_length_891861_cov_21.8302_ID_3-snap-gene-5.119&CDS=1-2112
1633	OG0001633	YHR075C	snap_masked-NODE_12_length_407314_cov_21.4108_ID_23-processed-gene-0.125-mRNA-1_1&gene=snap_masked-NODE_12_length_407314_cov_21.4108_ID_23-processed-gene-0.125&CDS=1-1242
1634	OG0001634	YHR076W	snap_masked-NODE_17_length_337742_cov_21.7864_ID_33-processed-gene-1.131-mRNA-1_1&gene=snap_masked-NODE_17_length_337742_cov_21.7864_ID_33-processed-gene-1.131&CDS=1-1260
1635	OG0001635	YHR077C	maker-NODE_21_length_287349_cov_21.5713_ID_41-augustus-gene-1.253-mRNA-1_1&gene=maker-NODE_21_length_287349_cov_21.5713_ID_41-augustus-gene-1.253&CDS=1-3462
1636	OG0001636	YHR078W	maker-NODE_61_length_8073_cov_23.917_ID_121-snap-gene-0.4-mRNA-1_1&gene=maker-NODE_61_length_8073_cov_23.917_ID_121-snap-gene-0.4&CDS=1-1488
1637	OG0001637	YHR079C	snap_masked-NODE_10_length_498242_cov_21.6041_ID_19-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_10_length_498242_cov_21.6041_ID_19-processed-gene-0.40&CDS=1-3234
1638	OG0001638	YHR084W	maker-NODE_22_length_243706_cov_21.8632_ID_43-snap-gene-0.69-mRNA-1_1&gene=maker-NODE_22_length_243706_cov_21.8632_ID_43-snap-gene-0.69&CDS=1-2601
1639	OG0001639	YHR085W	maker-NODE_4_length_673627_cov_21.8364_ID_7-snap-gene-1.44-mRNA-1_1&gene=maker-NODE_4_length_673627_cov_21.8364_ID_7-snap-gene-1.44&CDS=1-1044
1640	OG0001640	YHR086W	maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-0.17-mRNA-1_1&gene=maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-0.17&CDS=1-1344
1641	OG0001641	YHR087W	snap_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-5.85-mRNA-1_1&gene=snap_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-5.85&CDS=1-345
