	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041833_Candida_tammaniensis
522	OG0000522	YBL041W	snap_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-0.144-mRNA-1_1&gene=snap_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-0.144&CDS=1-726
523	OG0000523	YBL045C	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-8.102-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-8.102&CDS=1-1329
524	OG0000524	YBL047C	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-11.224-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-11.224&CDS=1-3894
525	OG0000525	YBL049W	snap_masked-NODE_19_length_48187_cov_51.551_ID_3370-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_19_length_48187_cov_51.551_ID_3370-processed-gene-0.42&CDS=1-558
526	OG0000526	YBL050W	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-0.14&CDS=1-879
527	OG0000527	YBL051C	snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-1.2-mRNA-1_1&gene=snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-1.2&CDS=1-1644
528	OG0000528	YBL052C	snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-1.6-mRNA-1_1&gene=snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-1.6&CDS=1-1971
529	OG0000529	YBL055C	genemark-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-1.61-mRNA-1_1&gene=genemark-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-1.61&CDS=1-1131
530	OG0000530	YBL057C	genemark-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-1.49-mRNA-1_1&gene=genemark-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-1.49&CDS=1-519
531	OG0000531	YBL058W	snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-1.23-mRNA-1_1&gene=snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-1.23&CDS=1-1050
532	OG0000532	YBL059C-A	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-6.135-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-6.135&CDS=1-294
533	OG0000533	YBL061C	augustus_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-2.163-mRNA-1_1&gene=augustus_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-2.163&CDS=1-2454
534	OG0000534	YBL066C	snap_masked-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-0.8&CDS=1-2634
535	OG0000535	YBL071W-A	snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-8.150-mRNA-1_1&gene=snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-8.150&CDS=1-204
536	OG0000536	YBL076C	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-5.84-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-5.84&CDS=1-3246
537	OG0000537	YBL078C	snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-5.45-mRNA-1_1&gene=snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-5.45&CDS=1-414
538	OG0000538	YBL080C	snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-5.64-mRNA-1_1&gene=snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-5.64&CDS=1-1473
539	OG0000539	YBL082C	augustus_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-5.0-mRNA-1_1&gene=augustus_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-5.0&CDS=1-3162
540	OG0000540	YBL084C	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-11.33-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-11.33&CDS=1-2037
541	OG0000541	YBL086C	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-3.147-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-3.147&CDS=1-1263
542	OG0000542	YBL088C	snap_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-2.90-mRNA-1_1&gene=snap_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-2.90&CDS=1-7992
543	OG0000543	YBL090W	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-11.282-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-11.282&CDS=1-507
544	OG0000544	YBL091C	snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-2.18-mRNA-1_1&gene=snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-2.18&CDS=1-1206
545	OG0000545	YBL092W	genemark-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-2.97-mRNA-1_1&gene=genemark-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-2.97&CDS=1-393
546	OG0000546	YBL093C	genemark-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-2.98-mRNA-1_1&gene=genemark-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-2.98&CDS=1-483
547	OG0000547	YBL095W	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-9.142-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-9.142&CDS=1-636
548	OG0000548	YBL098W	maker-NODE_5_length_905678_cov_45.6404_ID_4750-snap-gene-1.55-mRNA-1_1&gene=maker-NODE_5_length_905678_cov_45.6404_ID_4750-snap-gene-1.55&CDS=1-2793
549	OG0000549	YBL099W	maker-NODE_4_length_917969_cov_39.8804_ID_5033-snap-gene-3.124-mRNA-1_1&gene=maker-NODE_4_length_917969_cov_39.8804_ID_5033-snap-gene-3.124&CDS=1-1623
550	OG0000550	YBL102W	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-1.115-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-1.115&CDS=1-630
551	OG0000551	YBL103C	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-1.116-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-1.116&CDS=1-1323
552	OG0000552	YBL104C	maker-NODE_3_length_1269879_cov_49.5199_ID_3585-augustus-gene-1.2-mRNA-1_1&gene=maker-NODE_3_length_1269879_cov_49.5199_ID_3585-augustus-gene-1.2&CDS=1-5094
553	OG0000553	YBR003W	snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-2.28-mRNA-1_1&gene=snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-2.28&CDS=1-1449
554	OG0000554	YBR007C	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-1.79-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-1.79&CDS=1-1485
555	OG0000555	YBR011C	snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-7.68-mRNA-1_1&gene=snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-7.68&CDS=1-852
556	OG0000556	YBR017C	genemark-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-1.106-mRNA-1_1&gene=genemark-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-1.106&CDS=1-2703
557	OG0000557	YBR018C	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-7.19-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-7.19&CDS=1-1161
558	OG0000558	YBR019C	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-7.40-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-7.40&CDS=1-2025
559	OG0000559	YBR022W	snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-6.82-mRNA-1_1&gene=snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-6.82&CDS=1-816
560	OG0000560	YBR023C	snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-2.55-mRNA-1_1&gene=snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-2.55&CDS=1-3513
561	OG0000561	YBR025C	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-3.102-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-3.102&CDS=1-1188
562	OG0000562	YBR026C	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-1.84-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-1.84&CDS=1-1137
563	OG0000563	YBR029C	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-1.40-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-1.40&CDS=1-1275
564	OG0000564	YBR030W	augustus_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-8.6-mRNA-1_1&gene=augustus_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-8.6&CDS=1-1872
565	OG0000565	YBR034C	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-2.90-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-2.90&CDS=1-1002
566	OG0000566	YBR035C	genemark-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-4.139-mRNA-1_1&gene=genemark-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-4.139&CDS=1-663
567	OG0000567	YBR037C	genemark-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-3.144-mRNA-1_1&gene=genemark-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-3.144&CDS=1-876
568	OG0000568	YBR038W	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-12.19-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-12.19&CDS=1-3048
569	OG0000569	YBR039W	maker-NODE_2_length_1396679_cov_54.0106_ID_1870-snap-gene-11.151-mRNA-1_1&gene=maker-NODE_2_length_1396679_cov_54.0106_ID_1870-snap-gene-11.151&CDS=1-1077
570	OG0000570	YBR041W	snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-6.15-mRNA-1_1&gene=snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-6.15&CDS=1-1947
571	OG0000571	YBR043C	snap_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-1.132-mRNA-1_1&gene=snap_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-1.132&CDS=1-1944
572	OG0000572	YBR046C	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-12.81-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-12.81&CDS=1-4044
573	OG0000573	YBR053C	augustus_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-12.15-mRNA-1_1&gene=augustus_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-12.15&CDS=1-930
574	OG0000574	YBR055C	snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-3.106-mRNA-1_1&gene=snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-3.106&CDS=1-2607
575	OG0000575	YBR056W	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-0.105-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-0.105&CDS=1-1494
576	OG0000576	YBR057C	snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-1.18-mRNA-1_1&gene=snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-1.18&CDS=1-924
577	OG0000577	YBR058C	snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-1.115-mRNA-1_1&gene=snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-1.115&CDS=1-2265
578	OG0000578	YBR060C	snap_masked-NODE_14_length_186271_cov_96.6982_ID_2666-processed-gene-0.125-mRNA-1_1&gene=snap_masked-NODE_14_length_186271_cov_96.6982_ID_2666-processed-gene-0.125&CDS=1-2271
579	OG0000579	YBR061C	snap_masked-NODE_14_length_186271_cov_96.6982_ID_2666-processed-gene-0.164-mRNA-1_1&gene=snap_masked-NODE_14_length_186271_cov_96.6982_ID_2666-processed-gene-0.164&CDS=1-897
580	OG0000580	YBR065C	snap_masked-NODE_14_length_186271_cov_96.6982_ID_2666-processed-gene-0.123-mRNA-1_1&gene=snap_masked-NODE_14_length_186271_cov_96.6982_ID_2666-processed-gene-0.123&CDS=1-942
581	OG0000581	YBR070C	snap_masked-NODE_14_length_186271_cov_96.6982_ID_2666-processed-gene-0.124-mRNA-1_1&gene=snap_masked-NODE_14_length_186271_cov_96.6982_ID_2666-processed-gene-0.124&CDS=1-672
582	OG0000582	YBR073W	genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-14.40-mRNA-1_1&gene=genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-14.40&CDS=1-2418
583	OG0000583	YBR079C	snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-1.33-mRNA-1_1&gene=snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-1.33&CDS=1-2736
584	OG0000584	YBR080C	snap_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-0.128-mRNA-1_1&gene=snap_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-0.128&CDS=1-2322
585	OG0000585	YBR083W	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-1.74-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-1.74&CDS=1-1911
586	OG0000586	YBR085W	snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-5.55-mRNA-1_1&gene=snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-5.55&CDS=1-897
587	OG0000587	YBR086C	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-3.109-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-3.109&CDS=1-2415
588	OG0000588	YBR087W	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-2.108-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-2.108&CDS=1-1092
589	OG0000589	YBR088C	snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-4.84-mRNA-1_1&gene=snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-4.84&CDS=1-777
590	OG0000590	YBR094W	snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-4.86-mRNA-1_1&gene=snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-4.86&CDS=1-2070
591	OG0000591	YBR095C	snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-4.83-mRNA-1_1&gene=snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-4.83&CDS=1-1077
592	OG0000592	YBR096W	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-5.108-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-5.108&CDS=1-714
593	OG0000593	YBR097W	genemark-NODE_13_length_187598_cov_101.948_ID_5378-processed-gene-0.200-mRNA-1_1&gene=genemark-NODE_13_length_187598_cov_101.948_ID_5378-processed-gene-0.200&CDS=1-4872
594	OG0000594	YBR098W	augustus_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-6.184-mRNA-1_1&gene=augustus_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-6.184&CDS=1-1362
595	OG0000595	YBR101C	snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-6.16-mRNA-1_1&gene=snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-6.16&CDS=1-843
596	OG0000596	YBR102C	snap_masked-NODE_13_length_187598_cov_101.948_ID_5378-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_13_length_187598_cov_101.948_ID_5378-processed-gene-0.24&CDS=1-2163
597	OG0000597	YBR103W	snap_masked-NODE_13_length_187598_cov_101.948_ID_5378-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_13_length_187598_cov_101.948_ID_5378-processed-gene-0.62&CDS=1-1491
598	OG0000598	YBR106W	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-3.87-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-3.87&CDS=1-588
599	OG0000599	YBR109C	augustus_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-12.45-mRNA-1_1&gene=augustus_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-12.45&CDS=1-447
600	OG0000600	YBR110W	genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-12.151-mRNA-1_1&gene=genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-12.151&CDS=1-1383
601	OG0000601	YBR111C	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-3.12-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-3.12&CDS=1-615
602	OG0000602	YBR111W-A	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-3.31-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-3.31&CDS=1-297
603	OG0000603	YBR112C	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-3.11-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-3.11&CDS=1-2028
604	OG0000604	YBR114W	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-6.38-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-6.38&CDS=1-2448
605	OG0000605	YBR115C	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-6.37-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-6.37&CDS=1-4158
606	OG0000606	YBR120C	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-7.4-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-7.4&CDS=1-330
607	OG0000607	YBR121C	snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-3.148-mRNA-1_1&gene=snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-3.148&CDS=1-1956
608	OG0000608	YBR122C	augustus_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-7.12-mRNA-1_1&gene=augustus_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-7.12&CDS=1-489
609	OG0000609	YBR123C	genemark-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-5.159-mRNA-1_1&gene=genemark-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-5.159&CDS=1-1641
610	OG0000610	YBR125C	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-3.23-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-3.23&CDS=1-1020
611	OG0000611	YBR126C	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-3.41-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-3.41&CDS=1-1422
612	OG0000612	YBR127C	maker-NODE_5_length_905678_cov_45.6404_ID_4750-augustus-gene-3.120-mRNA-1_1&gene=maker-NODE_5_length_905678_cov_45.6404_ID_4750-augustus-gene-3.120&CDS=1-4227
613	OG0000613	YBR133C	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-1.41-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-1.41&CDS=1-1296
614	OG0000614	YBR136W	genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-1.70-mRNA-1_1&gene=genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-1.70&CDS=1-7278
615	OG0000615	YBR137W	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-1.5-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-1.5&CDS=1-495
616	OG0000616	YBR138C	snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-1.131-mRNA-1_1&gene=snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-1.131&CDS=1-801
617	OG0000617	YBR141C	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-3.150-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-3.150&CDS=1-906
618	OG0000618	YBR142W	snap_masked-NODE_17_length_118177_cov_104.474_ID_4239-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_17_length_118177_cov_104.474_ID_4239-processed-gene-0.3&CDS=1-2268
619	OG0000619	YBR143C	snap_masked-NODE_17_length_118177_cov_104.474_ID_4239-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_17_length_118177_cov_104.474_ID_4239-processed-gene-0.41&CDS=1-1305
620	OG0000620	YBR146W	genemark-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-0.33&CDS=1-879
621	OG0000621	YBR151W	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-15.73-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-15.73&CDS=1-870
622	OG0000622	YBR153W	snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-1.30-mRNA-1_1&gene=snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-1.30&CDS=1-735
623	OG0000623	YBR154C	maker-NODE_11_length_319508_cov_75.386_ID_2522-snap-gene-1.125-mRNA-1_1&gene=maker-NODE_11_length_319508_cov_75.386_ID_2522-snap-gene-1.125&CDS=1-642
624	OG0000624	YBR155W	maker-NODE_1_length_1639312_cov_47.3867_ID_4086-snap-gene-6.154-mRNA-1_1&gene=maker-NODE_1_length_1639312_cov_47.3867_ID_4086-snap-gene-6.154&CDS=1-5223
625	OG0000625	YBR158W	snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-1.132-mRNA-1_1&gene=snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-1.132&CDS=1-1524
626	OG0000626	YBR159W	snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-6.71-mRNA-1_1&gene=snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-6.71&CDS=1-993
627	OG0000627	YBR160W	genemark-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-1.55-mRNA-1_1&gene=genemark-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-1.55&CDS=1-1986
628	OG0000628	YBR162C	snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-6.5-mRNA-1_1&gene=snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-6.5&CDS=1-1362
629	OG0000629	YBR163W	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-8.9-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-8.9&CDS=1-1470
630	OG0000630	YBR164C	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-9.122-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-9.122&CDS=1-555
631	OG0000631	YBR166C	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-9.148-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-9.148&CDS=1-1332
632	OG0000632	YBR167C	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-11.289-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-11.289&CDS=1-420
633	OG0000633	YBR170C	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-9.102-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-9.102&CDS=1-1722
634	OG0000634	YBR171W	genemark-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-3.115-mRNA-1_1&gene=genemark-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-3.115&CDS=1-4320
635	OG0000635	YBR173C	genemark-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-6.326-mRNA-1_1&gene=genemark-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-6.326&CDS=1-1551
636	OG0000636	YBR175W	snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-3.87-mRNA-1_1&gene=snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-3.87&CDS=1-963
