	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035650_Trigonopsis_variabilis
598	OG0000598	YBR153W	augustus_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-0.52&CDS=1-723
599	OG0000599	YBR154C	genemark-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-10.96-mRNA-1_1&gene=genemark-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-10.96&CDS=1-642
600	OG0000600	YBR155W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-2.98-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-2.98&CDS=1-1149
601	OG0000601	YBR156C	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-2.78-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-2.78&CDS=1-3075
602	OG0000602	YBR158W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-12.35-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-12.35&CDS=1-1707
603	OG0000603	YBR159W	maker-NODE_5_length_1057822_cov_57.0665_ID_1593-augustus-gene-8.48-mRNA-1_1&gene=maker-NODE_5_length_1057822_cov_57.0665_ID_1593-augustus-gene-8.48&CDS=1-1029
604	OG0000604	YBR162C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-5.39-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-5.39&CDS=1-1335
605	OG0000605	YBR166C	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-snap-gene-1.79-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-snap-gene-1.79&CDS=1-1311
606	OG0000606	YBR167C	augustus_masked-NODE_15_length_86975_cov_46.1423_ID_2791-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_15_length_86975_cov_46.1423_ID_2791-processed-gene-0.36&CDS=1-399
607	OG0000607	YBR170C	maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-3.1-mRNA-1_1&gene=maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-3.1&CDS=1-1689
608	OG0000608	YBR171W	maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-3.4-mRNA-1_1&gene=maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-3.4&CDS=1-531
609	OG0000609	YBR173C	snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-4.106-mRNA-1_1&gene=snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-4.106&CDS=1-597
610	OG0000610	YBR176W	maker-NODE_3_length_1312102_cov_45.374_ID_2384-snap-gene-5.101-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-snap-gene-5.101&CDS=1-1038
611	OG0000611	YBR179C	snap_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-7.45-mRNA-1_1&gene=snap_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-7.45&CDS=1-2469
612	OG0000612	YBR182C	augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.101-mRNA-1_1&gene=augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.101&CDS=1-1425
613	OG0000613	YBR187W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-11.109-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-11.109&CDS=1-1284
614	OG0000614	YBR189W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-12.56-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-12.56&CDS=1-582
615	OG0000615	YBR192W	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-11.6-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-11.6&CDS=1-1071
616	OG0000616	YBR193C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-15.8-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-15.8&CDS=1-756
617	OG0000617	YBR196C	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-1.16&CDS=1-1659
618	OG0000618	YBR198C	augustus_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-4.132-mRNA-1_1&gene=augustus_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-4.132&CDS=1-1977
619	OG0000619	YBR200W	snap_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-0.95&CDS=1-1491
620	OG0000620	YBR202W	snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-0.12&CDS=1-2361
621	OG0000621	YBR204C	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-4.205-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-4.205&CDS=1-1542
622	OG0000622	YBR213W	maker-NODE_11_length_507231_cov_47.8977_ID_2584-augustus-gene-2.177-mRNA-1_1&gene=maker-NODE_11_length_507231_cov_47.8977_ID_2584-augustus-gene-2.177&CDS=1-897
623	OG0000623	YBR215W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-7.127-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-7.127&CDS=1-1620
624	OG0000624	YBR217W	genemark-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-5.22-mRNA-1_1&gene=genemark-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-5.22&CDS=1-453
625	OG0000625	YBR218C	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-8.78-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-8.78&CDS=1-3519
626	OG0000626	YBR220C	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-2.70-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-2.70&CDS=1-1677
627	OG0000627	YBR221C	maker-NODE_4_length_1082171_cov_45.4179_ID_1480-augustus-gene-2.108-mRNA-1_1&gene=maker-NODE_4_length_1082171_cov_45.4179_ID_1480-augustus-gene-2.108&CDS=1-1122
628	OG0000628	YBR222C	maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-4.88-mRNA-1_1&gene=maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-4.88&CDS=1-1647
629	OG0000629	YBR223C	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-1.90-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-1.90&CDS=1-1701
630	OG0000630	YBR227C	maker-NODE_8_length_567177_cov_45.8152_ID_1382-augustus-gene-4.6-mRNA-1_1&gene=maker-NODE_8_length_567177_cov_45.8152_ID_1382-augustus-gene-4.6&CDS=1-1515
631	OG0000631	YBR228W	genemark-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-2.136-mRNA-1_1&gene=genemark-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-2.136&CDS=1-807
632	OG0000632	YBR229C	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-2.107&CDS=1-2805
633	OG0000633	YBR231C	augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-5.115-mRNA-1_1&gene=augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-5.115&CDS=1-690
634	OG0000634	YBR233W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-6.4-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-6.4&CDS=1-1065
635	OG0000635	YBR233W-A	augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-5.137-mRNA-1_1&gene=augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-5.137&CDS=1-318
636	OG0000636	YBR234C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-15.181-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-15.181&CDS=1-1092
637	OG0000637	YBR235W	genemark-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-2.40-mRNA-1_1&gene=genemark-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-2.40&CDS=1-3528
638	OG0000638	YBR236C	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-1.78-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-1.78&CDS=1-1491
639	OG0000639	YBR239C	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-15.183-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-15.183&CDS=1-1656
640	OG0000640	YBR243C	maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-12.183-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-12.183&CDS=1-1350
641	OG0000641	YBR246W	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-7.160-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-7.160&CDS=1-1041
642	OG0000642	YBR247C	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-2.93-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-2.93&CDS=1-1278
643	OG0000643	YBR248C	maker-NODE_10_length_526852_cov_45.8755_ID_2249-augustus-gene-4.101-mRNA-1_1&gene=maker-NODE_10_length_526852_cov_45.8755_ID_2249-augustus-gene-4.101&CDS=1-1647
644	OG0000644	YBR251W	augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-5.107-mRNA-1_1&gene=augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-5.107&CDS=1-1404
645	OG0000645	YBR254C	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-13.11-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-13.11&CDS=1-423
646	OG0000646	YBR255W	snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-0.9&CDS=1-1656
647	OG0000647	YBR256C	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-11.10-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-11.10&CDS=1-690
648	OG0000648	YBR257W	snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-8.99-mRNA-1_1&gene=snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-8.99&CDS=1-852
649	OG0000649	YBR260C	genemark-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-12.32-mRNA-1_1&gene=genemark-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-12.32&CDS=1-1863
650	OG0000650	YBR261C	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-4.89-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-4.89&CDS=1-735
651	OG0000651	YBR265W	maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-2.175-mRNA-1_1&gene=maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-2.175&CDS=1-1068
652	OG0000652	YBR267W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-16.32-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-16.32&CDS=1-1170
653	OG0000653	YBR268W	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-1.81&CDS=1-360
654	OG0000654	YBR269C	snap_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-3.26-mRNA-1_1&gene=snap_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-3.26&CDS=1-366
655	OG0000655	YBR271W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-11.13-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-11.13&CDS=1-972
656	OG0000656	YBR274W	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-5.53-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-5.53&CDS=1-1584
657	OG0000657	YBR276C	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-1.89&CDS=1-2064
658	OG0000658	YBR279W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-9.100-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-9.100&CDS=1-1152
659	OG0000659	YBR281C	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-2.122-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-2.122&CDS=1-2469
660	OG0000660	YBR282W	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-1.60-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-1.60&CDS=1-420
661	OG0000661	YBR287W	genemark-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.124-mRNA-1_1&gene=genemark-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.124&CDS=1-1335
662	OG0000662	YBR288C	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-5.2-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-5.2&CDS=1-1347
663	OG0000663	YBR290W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-7.129-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-7.129&CDS=1-945
664	OG0000664	YBR291C	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-15.178-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-15.178&CDS=1-870
665	OG0000665	YBR296C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-8.100-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-8.100&CDS=1-1671
666	OG0000666	YCL001W	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-17.13-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-17.13&CDS=1-600
667	OG0000667	YCL004W	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-5.22-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-5.22&CDS=1-1548
668	OG0000668	YCL005W-A	maker-NODE_8_length_567177_cov_45.8152_ID_1382-augustus-gene-1.58-mRNA-1_1&gene=maker-NODE_8_length_567177_cov_45.8152_ID_1382-augustus-gene-1.58&CDS=1-231
669	OG0000669	YCL008C	maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-11.152-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-11.152&CDS=1-1404
670	OG0000670	YCL009C	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-7.133-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-7.133&CDS=1-903
671	OG0000671	YCL010C	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-9.185-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-9.185&CDS=1-834
672	OG0000672	YCL014W	snap_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-2.17-mRNA-1_1&gene=snap_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-2.17&CDS=1-4662
673	OG0000673	YCL016C	augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-2.169-mRNA-1_1&gene=augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-2.169&CDS=1-990
674	OG0000674	YCL017C	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-6.22-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-6.22&CDS=1-1302
675	OG0000675	YCL018W	genemark-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-8.92-mRNA-1_1&gene=genemark-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-8.92&CDS=1-1113
676	OG0000676	YCL030C	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-3.2-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-3.2&CDS=1-2532
677	OG0000677	YCL031C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-11.181-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-11.181&CDS=1-954
678	OG0000678	YCL032W	maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-3.68-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-3.68&CDS=1-1074
679	OG0000679	YCL033C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-13.160-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-13.160&CDS=1-399
680	OG0000680	YCL034W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-13.138-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-13.138&CDS=1-1413
681	OG0000681	YCL038C	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-3.39-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-3.39&CDS=1-1635
682	OG0000682	YCL043C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-8.72-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-8.72&CDS=1-1521
683	OG0000683	YCL045C	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-4.222-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-4.222&CDS=1-2715
684	OG0000684	YCL047C	snap_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-7.20-mRNA-1_1&gene=snap_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-7.20&CDS=1-846
685	OG0000685	YCL054W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-15.43-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-15.43&CDS=1-2250
686	OG0000686	YCL055W	maker-NODE_12_length_373926_cov_49.4772_ID_2910-snap-gene-2.308-mRNA-1_1&gene=maker-NODE_12_length_373926_cov_49.4772_ID_2910-snap-gene-2.308&CDS=1-879
687	OG0000687	YCL057C-A	genemark-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-3.73-mRNA-1_1&gene=genemark-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-3.73&CDS=1-252
688	OG0000688	YCL059C	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-8.80-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-8.80&CDS=1-921
689	OG0000689	YCR002C	augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-1.161-mRNA-1_1&gene=augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-1.161&CDS=1-1512
690	OG0000690	YCR003W	augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-1.139-mRNA-1_1&gene=augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-1.139&CDS=1-603
691	OG0000691	YCR008W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-8.117-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-8.117&CDS=1-2457
692	OG0000692	YCR011C	genemark-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-0.62&CDS=1-2982
693	OG0000693	YCR012W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-5.18-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-5.18&CDS=1-1248
694	OG0000694	YCR014C	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-snap-gene-5.7-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-snap-gene-5.7&CDS=1-1902
695	OG0000695	YCR015C	snap_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-2.32-mRNA-1_1&gene=snap_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-2.32&CDS=1-1077
696	OG0000696	YCR016W	snap_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-0.36&CDS=1-450
697	OG0000697	YCR017C	augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-4.150-mRNA-1_1&gene=augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-4.150&CDS=1-3753
698	OG0000698	YCR019W	augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-2.124-mRNA-1_1&gene=augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-2.124&CDS=1-981
699	OG0000699	YCR024C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-7.5-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-7.5&CDS=1-1236
700	OG0000700	YCR028C-A	snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-17.165-mRNA-1_1&gene=snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-17.165&CDS=1-420
701	OG0000701	YCR030C	augustus_masked-NODE_13_length_165356_cov_55.7185_ID_2324-processed-gene-0.187-mRNA-1_1&gene=augustus_masked-NODE_13_length_165356_cov_55.7185_ID_2324-processed-gene-0.187&CDS=1-2424
702	OG0000702	YCR031C	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-1.71&CDS=1-429
703	OG0000703	YCR032W	snap_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-0.20&CDS=1-4494
704	OG0000704	YCR033W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-6.173-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-6.173&CDS=1-3360
705	OG0000705	YCR035C	snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-0.10&CDS=1-894
706	OG0000706	YCR036W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-1.157-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-1.157&CDS=1-945
707	OG0000707	YCR042C	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-1.25-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-1.25&CDS=1-3807
708	OG0000708	YCR044C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-11.174-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-11.174&CDS=1-1053
709	OG0000709	YCR045C	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-16.99-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-16.99&CDS=1-1170
710	OG0000710	YCR047C	augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-0.135-mRNA-1_1&gene=augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-0.135&CDS=1-792
711	OG0000711	YCR051W	maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-4.89-mRNA-1_1&gene=maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-4.89&CDS=1-573
