"locus"	"pdbid"	"qstart2"	"qend2"	"sstart2"	"send2"	"strain_type"	"p_value"
"YPL183W-A"	"3j6b-0-bundle2@0@1363"	1	38	56	93	"dN_dS_max_gap_ratio_0.7"	NA
"YNL138W-A"	"5gm6-K-bundle1@K@1364"	1	84	1	84	"dN_dS_max_gap_ratio_0.7"	NA
"YNL284C"	"3j6b-J-bundle2@J@1365"	1	220	58	277	"dN_dS_max_gap_ratio_0.7"	NA
"YIL075C"	"3jcp-N-bundle1@N@1366"	1	784	4	787	"dN_dS_max_gap_ratio_0.7"	NA
"YFR010W"	"5mpc-8-bundle2@8@1367"	1	395	105	499	"dN_dS_max_gap_ratio_0.7"	NA
"YMR286W"	"3j6b-U-bundle2@U@1368"	1	82	2	83	"dN_dS_max_gap_ratio_0.7"	NA
"YPR094W"	"5gm6-J-bundle1@J@1369"	1	103	2	104	"dN_dS_max_gap_ratio_0.7"	NA
"YNL301C"	"4v8t-Q-bundle1@Q@1370"	1	185	2	186	"dN_dS_max_gap_ratio_0.7"	NA
"YGR076C"	"3j6b-b-bundle2@b@1371"	1	155	3	157	"dN_dS_max_gap_ratio_0.7"	NA
"YDR462W"	"3j6b-2-bundle2@2@1372"	1	113	34	146	"dN_dS_max_gap_ratio_0.7"	NA
"YDR364C"	"5gm6-n-bundle2@n@1373"	1	23	51	73	"dN_dS_max_gap_ratio_0.7"	NA
"YIL148W"	"5t62-z-bundle2@z@1374"	1	52	77	128	"dN_dS_max_gap_ratio_0.7"	NA
"YLR074C"	"3jct-I-bundle1@I@1375"	1	131	1	131	"dN_dS_max_gap_ratio_0.7"	NA
"YPL146C"	"3jct-q-bundle1@q@1376"	1	105	167	271	"dN_dS_max_gap_ratio_0.7"	NA
"YPL146C"	"3jct-q-bundle1@q@1377"	111	183	383	455	"dN_dS_max_gap_ratio_0.7"	NA
"YGR253C"	"4g4s@E@17"	1	249	1	249	"dN_dS_max_gap_ratio_0.7"	NA
"YOR362C"	"4g4s@G@541"	1	246	1	246	"dN_dS_max_gap_ratio_0.7"	NA
"YPL065W"	"2caz@E@813"	1	101	22	122	"dN_dS_max_gap_ratio_0.7"	NA
"YNR016C"	"1w96@C@874"	1	536	14	549	"dN_dS_max_gap_ratio_0.7"	NA
"YNR016C"	"1uyv@A@875"	1	151	1482	1632	"dN_dS_max_gap_ratio_0.7"	NA
"YNR016C"	"1uyv@C@876"	468	570	2098	2200	"dN_dS_max_gap_ratio_0.7"	NA
"YIL113W"	"2j16@B@883"	1	143	54	196	"dN_dS_max_gap_ratio_0.7"	NA
"YBR137W"	"4clc@C@905"	1	173	1	173	"dN_dS_max_gap_ratio_0.7"	NA
"YHR028C"	"3kl4@B@949"	1	20	31	50	"dN_dS_max_gap_ratio_0.7"	NA
"YDR214W"	"1usv@F@1191"	1	145	9	153	"dN_dS_max_gap_ratio_0.7"	NA
"YDR419W"	"2xgq@A@1222"	2	509	1	508	"dN_dS_max_gap_ratio_0.7"	NA
"YDR419W"	"2xgq@B@1223"	3	511	1	509	"dN_dS_max_gap_ratio_0.7"	NA
"YDR419W"	"2xgp@A@1224"	2	509	1	508	"dN_dS_max_gap_ratio_0.7"	NA
"YDR419W"	"2xgp@B@1225"	3	511	1	509	"dN_dS_max_gap_ratio_0.7"	NA
"YMR314W"	"4g4s@F@1279"	1	234	1	234	"dN_dS_max_gap_ratio_0.7"	NA
"YIR019C"	"4uyt@A@1307"	1	177	30	206	"dN_dS_max_gap_ratio_0.7"	NA
