"query_id"	"subject_id"	"perc_identity"	"num_ident_matches"	"alig_length"	"mismatches"	"gap_openings"	"n_gaps"	"pos_match"	"ppos"	"q_start"	"q_end"	"q_len"	"qcov"	"qcovhsp"	"s_start"	"s_end"	"s_len"	"evalue"	"bit_score"	"score_raw"
"4u4z/4u4z-F-bundle5.F"	"YLR029C"	100	203	203	0	0	0	203	100	1	203	203	100	100	2	204	205	9e-148	411	1057
"4u4z/4u4z-F-bundle5.F"	"YMR121C"	99.01	201	203	2	0	0	203	100	1	203	203	100	100	2	204	205	2e-146	408	1049
"4u4z/4u4z-G-bundle5.G"	"YIL133C"	100	197	197	0	0	0	197	100	1	197	197	100	100	3	199	200	4e-141	394	1012
"4u4z/4u4z-G-bundle5.G"	"YNL069C"	90.31	177	196	19	0	0	187	95.41	2	197	197	99	99	3	198	199	6e-125	353	905
"4u4z/4u4z-G-bundle5.G"	"YOR150W"	30.09	34	113	59	4	20	49	43.36	14	110	197	49	49	28	136	164	5e-04	37.4	85
"4u4z/4u4z-H-bundle5.H"	"YKL180W"	100	155	155	0	0	0	155	100	1	155	155	100	100	2	156	185	8e-113	320	819
"4u4z/4u4z-H-bundle5.H"	"YJL177W"	99.35	154	155	1	0	0	155	100	1	155	155	100	100	2	156	185	3e-112	318	816
"4u4z/4u4z-I-bundle5.I"	"YOL120C"	100	185	185	0	0	0	185	100	1	185	185	100	100	2	186	187	2e-132	371	952
"4u4z/4u4z-I-bundle5.I"	"YNL301C"	100	185	185	0	0	0	185	100	1	185	185	100	100	2	186	187	2e-132	371	952
"4u4z/4u4z-J-bundle5.J"	"YBR084C-A"	100	188	188	0	0	0	188	100	1	188	188	100	100	2	189	190	2e-131	369	946
"4u4z/4u4z-J-bundle5.J"	"YBL027W"	100	188	188	0	0	0	188	100	1	188	188	100	100	2	189	190	2e-131	369	946
"4u4z/4u4z-K-bundle5.K"	"YOR312C"	100	172	172	0	0	0	172	100	1	172	172	100	100	1	172	173	8e-127	356	913
"4u4z/4u4z-K-bundle5.K"	"YMR242C"	100	172	172	0	0	0	172	100	1	172	172	100	100	1	172	173	8e-127	356	913
"4u4z/4u4z-L-bundle5.L"	"YBR191W"	100	159	159	0	0	0	159	100	1	159	159	100	100	2	160	161	3e-116	328	840
"4u4z/4u4z-L-bundle5.L"	"YPL079W"	98.74	157	159	2	0	0	159	100	1	159	159	100	100	2	160	161	8e-116	327	837
"4u4z/4u4z-M-bundle5.M"	"YLR061W"	100	98	98	0	0	0	98	100	1	98	98	100	100	11	108	122	2e-67	200	508
"4u4z/4u4z-M-bundle5.M"	"YFL034C-A"	83.67	82	98	16	0	0	92	93.88	1	98	98	100	100	11	108	123	3e-47	148	374
"4u4z/4u4z-N-bundle5.N"	"YER117W"	100	136	136	0	0	0	136	100	1	136	136	100	100	2	137	138	2e-95	273	698
"4u4z/4u4z-N-bundle5.N"	"YBL087C"	100	136	136	0	0	0	136	100	1	136	136	100	100	2	137	138	2e-95	273	698
"4u4z/4u4z-O-bundle5.O"	"YGL031C"	100	135	135	0	0	0	135	100	1	135	135	100	100	1	135	156	6e-93	267	683
"4u4z/4u4z-O-bundle5.O"	"YGR148C"	97.76	131	134	3	0	0	133	99.25	1	134	135	99	99	1	134	156	9e-79	231	590
"4u4z/4u4z-O-bundle5.O"	"YLR009W"	33.61	40	119	74	2	5	64	53.78	1	115	135	85	85	1	118	200	3e-15	67.8	164
"4u4z/4u4z-P-bundle5.P"	"YOL127W"	100	120	120	0	0	0	120	100	1	120	120	100	100	23	142	143	2e-83	242	618
"4u4z/4u4z-Q-bundle5.Q"	"YLR344W"	100	126	126	0	0	0	126	100	1	126	126	100	100	2	127	128	7e-86	248	633
"4u4z/4u4z-Q-bundle5.Q"	"YGR034W"	99.21	125	126	1	0	0	126	100	1	126	126	100	100	2	127	128	2e-85	247	630
"4u4z/4u4z-R-bundle5.R"	"YHR010W"	100	135	135	0	0	0	135	100	1	135	135	100	100	2	136	137	5e-94	269	688
"4u4z/4u4z-R-bundle5.R"	"YDR471W"	99.26	134	135	1	0	0	134	99.26	1	135	135	100	100	2	136	137	4e-93	267	683
"4u4z/4u4z-S-bundle5.S"	"YGL103W"	100	148	148	0	0	0	148	100	1	148	148	100	100	2	149	150	4e-106	301	771
"4u4z/4u4z-T-bundle5.T"	"YFR032C-A"	100	58	58	0	0	0	58	100	1	58	58	100	100	2	59	60	4e-35	114	284
"4u4z/4u4z-U-bundle5.U"	"YGL030W"	100	100	100	0	0	0	100	100	1	100	100	100	100	6	105	106	2e-66	197	500
"4u4z/4u4z-V-bundle5.V"	"YDL075W"	100	109	109	0	0	0	109	100	1	109	109	100	100	4	112	114	1e-75	221	563
"4u4z/4u4z-V-bundle5.V"	"YLR406C"	99.08	108	109	1	0	0	109	100	1	109	109	100	100	4	112	114	6e-75	219	558
"4u4z/4u4z-W-bundle5.W"	"YBL092W"	100	127	127	0	0	0	127	100	1	127	127	100	100	2	128	131	9e-90	258	659
"4u4z/4u4z-X-bundle5.X"	"YPL143W"	100	106	106	0	0	0	106	100	1	106	106	100	100	2	107	108	3e-74	217	553
"4u4z/4u4z-X-bundle5.X"	"YOR234C"	99.06	105	106	1	0	0	106	100	1	106	106	100	100	2	107	108	1e-73	215	548
"4u4z/4u4z-Y-bundle5.Y"	"YER056C-A"	100	112	112	0	0	0	112	100	1	112	112	100	100	2	113	122	3e-78	228	580
"4u4z/4u4z-Y-bundle5.Y"	"YIL052C"	99.11	111	112	1	0	0	112	100	1	112	112	100	100	2	113	122	5e-78	227	579
"4u4z/4u4z-Z-bundle5.Z"	"YDL191W"	100	119	119	0	0	0	119	100	1	119	119	100	100	2	120	121	1e-78	229	584
"4u4z/4u4z-Z-bundle5.Z"	"YDL136W"	100	119	119	0	0	0	119	100	1	119	119	100	100	2	120	121	1e-78	229	584
"4u4z/4u4z-a-bundle5.a"	"YMR194W"	100	99	99	0	0	0	99	100	1	99	99	100	100	2	100	101	1e-65	194	494
"4u4z/4u4z-a-bundle5.a"	"YPL249C-A"	98.98	97	98	1	0	0	97	98.98	2	99	99	99	99	3	100	101	2e-64	191	486
"4u4z/4u4z-b-bundle5.b"	"YLR185W"	100	87	87	0	0	0	87	100	1	87	87	100	100	2	88	89	4e-58	174	442
"4u4z/4u4z-b-bundle5.b"	"YDR500C"	93.1	81	87	6	0	0	83	95.4	1	87	87	100	100	2	88	89	6e-54	164	414
"4u4z/4u4z-c-bundle5.c"	"YLR325C"	100	77	77	0	0	0	77	100	1	77	77	100	100	2	78	79	1e-49	152	384
"4u4z/4u4z-d-bundle5.d"	"YJL189W"	100	50	50	0	0	0	50	100	1	50	50	100	100	2	51	52	6e-29	97.8	242
"4u4z/4u4z-e-bundle5.e"	"YKR094C"	100	52	52	0	0	0	52	100	1	52	52	100	100	77	128	129	2e-32	108	270
"4u4z/4u4z-e-bundle5.e"	"YIL148W"	100	52	52	0	0	0	52	100	1	52	52	100	100	77	128	129	2e-32	108	270
"4u4z/4u4z-f-bundle5.f"	"YDL184C"	100	25	25	0	0	0	25	100	1	25	25	100	100	1	25	26	1e-07	41.2	95
"4u4z/4u4z-f-bundle5.f"	"YDL133C-A"	100	25	25	0	0	0	25	100	1	25	25	100	100	1	25	26	1e-07	41.2	95
"4u4z/4u4z-g-bundle5.g"	"YNL162W"	100	105	105	0	0	0	105	100	1	105	105	100	100	2	106	107	5e-70	206	525
"4u4z/4u4z-g-bundle5.g"	"YHR141C"	100	105	105	0	0	0	105	100	1	105	105	100	100	2	106	107	5e-70	206	525
"4u4z/4u4z-h-bundle5.h"	"YPR043W"	100	91	91	0	0	0	91	100	1	91	91	100	100	2	92	93	6e-60	179	455
"4u4z/4u4z-h-bundle5.h"	"YJR094W-A"	100	91	91	0	0	0	91	100	1	91	91	100	100	2	92	93	6e-60	179	455
"4u4z/4u4z-i-bundle5.i"	"YLR340W"	100	101	101	0	0	0	101	100	1	101	143	97	71	3	103	313	4e-67	207	527
"4u4z/4u4z-i-bundle5.i"	"YLR340W"	100	38	38	0	0	0	38	100	106	143	143	97	27	184	221	313	2e-18	78.2	191
"4u4z/4u4z-i-bundle5.i"	"YKL009W"	27.18	28	103	66	3	9	54	52.43	3	100	143	69	69	20	118	237	6e-06	42.4	98
"4u50/4u50-B-bundle1.B"	"YGR214W"	100	206	206	0	0	0	206	100	1	206	206	100	100	2	207	253	8e-153	426	1096
"4u50/4u50-B-bundle1.B"	"YLR048W"	98.54	203	206	3	0	0	205	99.51	1	206	206	100	100	2	207	253	3e-150	420	1079
"4u50/4u50-B-bundle1.B"	"YHL004W"	22.92	44	192	118	4	30	82	42.71	16	178	206	79	79	188	378	395	8e-11	58.5	140
"4u50/4u50-C-bundle1.C"	"YLR441C"	100	214	214	0	0	0	214	100	1	214	214	100	100	20	233	256	2e-158	441	1133
"4u50/4u50-C-bundle1.C"	"YML063W"	98.13	210	214	4	0	0	213	99.53	1	214	214	100	100	20	233	256	8e-156	434	1116
"4u50/4u50-D-bundle1.D"	"YGL123W"	100	217	217	0	0	0	217	100	1	217	217	100	100	34	250	255	1e-156	436	1122
"4u50/4u50-D-bundle1.D"	"YBR251W"	27.82	37	133	84	3	12	62	46.62	50	181	217	61	61	151	272	308	2e-04	39.3	90
"4u50/4u50-E-bundle1.E"	"YNL178W"	100	223	223	0	0	0	223	100	1	223	223	100	100	3	225	241	3e-162	451	1159
"4u50/4u50-F-bundle1.F"	"YJR145C"	100	260	260	0	0	0	260	100	1	260	260	100	100	2	261	262	0	526	1356
"4u50/4u50-F-bundle1.F"	"YHR203C"	100	260	260	0	0	0	260	100	1	260	260	100	100	2	261	262	0	526	1356
"4u50/4u50-G-bundle1.G"	"YJR123W"	100	206	206	0	0	0	206	100	1	206	206	100	100	20	225	226	1e-150	420	1079
"4u50/4u50-G-bundle1.G"	"YJR113C"	30.15	41	136	87	4	8	65	47.79	71	206	206	66	66	114	241	248	3e-06	44.7	104
"4u50/4u50-H-bundle1.H"	"YPL090C"	100	226	226	0	0	0	226	100	1	226	226	100	100	1	226	237	3e-164	456	1172
"4u50/4u50-H-bundle1.H"	"YBR181C"	100	226	226	0	0	0	226	100	1	226	226	100	100	1	226	237	3e-164	456	1172
"4u50/4u50-I-bundle1.I"	"YOR096W"	100	184	184	0	0	0	184	100	1	184	184	100	100	4	187	191	2e-130	366	940
"4u50/4u50-I-bundle1.I"	"YNL096C"	89.62	164	183	19	0	0	177	96.72	2	184	184	99	99	5	187	191	6e-119	337	864
"4u50/4u50-J-bundle1.J"	"YER102W"	94.47	188	199	0	1	11	188	94.47	1	188	188	100	100	2	200	201	6e-134	375	964
"4u50/4u50-J-bundle1.J"	"YBL072C"	94.47	188	199	0	1	11	188	94.47	1	188	188	100	100	2	200	201	6e-134	375	964
"4u50/4u50-K-bundle1.K"	"YPL081W"	100	185	185	0	0	0	185	100	1	185	185	100	100	2	186	198	1e-132	372	955
"4u50/4u50-K-bundle1.K"	"YBR189W"	99.46	184	185	1	0	0	185	100	1	185	185	100	100	2	186	196	3e-132	371	952
"4u50/4u50-K-bundle1.K"	"YHR148W"	25.58	33	129	96	0	0	64	49.61	33	161	185	70	70	36	164	184	5e-09	51.2	121
"4u50/4u50-L-bundle1.L"	"YOR293W"	98.96	95	96	1	0	0	95	98.96	1	96	96	100	100	1	96	106	2e-66	197	500
"4u50/4u50-L-bundle1.L"	"YMR230W"	96.88	93	96	3	0	0	95	98.96	1	96	96	100	100	1	96	106	2e-65	194	492
"4u50/4u50-M-bundle1.M"	"YDR025W"	99.35	154	155	1	0	0	154	99.35	1	155	155	100	100	2	156	157	1e-111	316	809
"4u50/4u50-M-bundle1.M"	"YBR048W"	99.35	154	155	1	0	0	154	99.35	1	155	155	100	100	2	156	157	1e-111	316	809
"4u50/4u50-N-bundle1.N"	"YOR369C"	98.39	122	124	2	0	0	122	98.39	1	124	124	100	100	20	143	144	1e-82	240	613
"4u50/4u50-N-bundle1.N"	"YDL208W"	34.48	20	58	36	1	2	33	56.9	22	79	124	47	47	56	111	157	3e-04	36.6	83
"4u50/4u50-O-bundle1.O"	"YDR064W"	100	150	150	0	0	0	150	100	1	150	150	100	100	2	151	152	3e-107	304	779
"4u50/4u50-P-bundle1.P"	"YCR031C"	100	127	127	0	0	0	127	100	1	127	127	100	100	11	137	138	4e-88	254	649
"4u50/4u50-P-bundle1.P"	"YJL191W"	100	127	127	0	0	0	127	100	1	127	127	100	100	12	138	139	5e-88	254	648
"4u50/4u50-Q-bundle1.Q"	"YOL040C"	100	124	124	0	0	0	124	100	1	124	124	100	100	8	131	143	3e-88	254	650
"4u50/4u50-Q-bundle1.Q"	"YNR037C"	43.14	22	51	29	0	0	33	64.71	65	115	124	41	41	29	79	92	5e-09	48.5	114
"4u50/4u50-R-bundle1.R"	"YMR143W"	100	141	141	0	0	0	141	100	1	141	141	100	100	3	143	144	9e-100	285	728
"4u50/4u50-R-bundle1.R"	"YDL083C"	100	141	141	0	0	0	141	100	1	141	141	100	100	3	143	144	9e-100	285	728
"4u50/4u50-R-bundle1.R"	"YBR146W"	34.12	29	85	51	2	5	42	49.41	9	91	141	59	59	158	239	279	1e-04	38.5	88
"4u50/4u50-S-bundle1.S"	"YML024W"	96	120	125	0	1	5	120	96	1	120	120	100	100	2	126	137	7e-82	238	607
"4u50/4u50-S-bundle1.S"	"YDR447C"	96	120	125	0	1	5	120	96	1	120	120	100	100	2	126	137	9e-82	238	606
"4u50/4u50-T-bundle1.T"	"YML026C"	100	145	145	0	0	0	145	100	1	145	145	100	100	2	146	147	4e-105	298	764
"4u50/4u50-T-bundle1.T"	"YDR450W"	100	145	145	0	0	0	145	100	1	145	145	100	100	2	146	147	4e-105	298	764
"4u50/4u50-U-bundle1.U"	"YOL121C"	100	143	143	0	0	0	143	100	1	143	143	100	100	2	144	145	3e-102	291	745
"4u50/4u50-U-bundle1.U"	"YNL302C"	100	142	142	0	0	0	142	100	2	143	143	99	99	3	144	145	3e-101	288	738
"4u50/4u50-V-bundle1.V"	"YHL015W"	100	107	107	0	0	0	107	100	1	107	107	100	100	15	121	122	2e-72	213	542
"4u50/4u50-W-bundle1.W"	"YKR057W"	100	87	87	0	0	0	87	100	1	87	87	100	100	1	87	88	5e-60	179	455
"4u50/4u50-W-bundle1.W"	"YJL136C"	98.85	86	87	1	0	0	87	100	1	87	87	100	100	1	87	88	8e-60	179	453
"4u50/4u50-X-bundle1.X"	"YJL190C"	100	129	129	0	0	0	129	100	1	129	129	100	100	2	130	131	4e-93	267	682
"4u50/4u50-X-bundle1.X"	"YLR367W"	99.22	128	129	1	0	0	129	100	1	129	129	100	100	2	130	131	8e-93	266	680
"4u50/4u50-Y-bundle1.Y"	"YPR132W"	100	144	144	0	0	0	144	100	1	144	144	100	100	2	145	146	2e-100	286	732
"4u50/4u50-Y-bundle1.Y"	"YGR118W"	100	144	144	0	0	0	144	100	1	144	144	100	100	2	145	146	2e-100	286	732
"4u50/4u50-Y-bundle1.Y"	"YNR036C"	36.25	29	80	43	4	8	51	63.75	49	128	144	56	56	59	130	154	8e-09	49.3	116
"4u50/4u50-Z-bundle1.Z"	"YIL069C"	100	134	134	0	0	0	134	100	1	134	134	100	100	2	135	136	5e-93	267	682
"4u50/4u50-Z-bundle1.Z"	"YER074W"	100	134	134	0	0	0	134	100	1	134	134	100	100	2	135	136	5e-93	267	682
"4u50/4u50-a-bundle1.a"	"YGR027C"	100	70	70	0	0	0	70	100	1	70	70	100	100	36	105	109	3e-45	142	357
"4u50/4u50-a-bundle1.a"	"YLR333C"	98.57	69	70	1	0	0	69	98.57	1	70	70	100	100	36	105	109	2e-44	140	352
"4u50/4u50-b-bundle1.b"	"YGL189C"	100	97	97	0	0	0	97	100	1	97	97	100	100	2	98	120	3e-65	194	493
"4u50/4u50-b-bundle1.b"	"YER131W"	100	97	97	0	0	0	97	100	1	97	97	100	100	2	98	120	4e-65	194	492
"4u50/4u50-c-bundle1.c"	"YKL156W"	100	81	81	0	0	0	81	100	1	81	81	100	100	2	82	83	4e-55	166	421
"4u50/4u50-c-bundle1.c"	"YHR021C"	98.77	80	81	1	0	0	81	100	1	81	81	100	100	2	82	83	7e-55	166	419
"4u50/4u50-d-bundle1.d"	"YLR264W"	100	63	63	0	0	0	63	100	1	63	63	100	100	5	67	68	5e-38	122	305
"4u50/4u50-d-bundle1.d"	"YOR167C"	100	63	63	0	0	0	63	100	1	63	63	100	100	5	67	68	7e-38	121	304
"4u50/4u50-e-bundle1.e"	"YLR388W"	100	53	53	0	0	0	53	100	1	53	53	100	100	4	56	57	1e-34	112	280
"4u50/4u50-e-bundle1.e"	"YDL061C"	90.57	48	53	5	0	0	52	98.11	1	53	53	100	100	4	56	57	6e-32	105	262
"4u50/4u50-f-bundle1.f"	"YOR182C"	100	60	60	0	0	0	60	100	1	60	60	100	100	2	61	64	3e-37	119	299
"4u50/4u50-f-bundle1.f"	"YLR287C-A"	100	60	60	0	0	0	60	100	1	60	60	100	100	2	61	64	3e-37	119	299
"4u50/4u50-g-bundle1.g"	"YLR167W"	100	71	71	0	0	0	71	100	1	71	71	100	100	82	152	153	1e-46	147	370
"4u50/4u50-h-bundle1.h"	"YMR116C"	100	318	318	0	0	0	318	100	1	318	318	100	100	2	319	320	0	652	1683
"4u50/4u50-h-bundle1.h"	"YBR198C"	31.76	74	233	142	7	17	110	47.21	11	240	318	97	72	520	738	799	2e-22	96.7	239
"4u50/4u50-h-bundle1.h"	"YBR198C"	25	48	192	135	3	9	88	45.83	57	245	318	97	59	518	703	799	3e-16	77.4	189
"4u50/4u50-h-bundle1.h"	"YBR198C"	27.67	70	253	154	10	29	114	45.06	11	254	318	97	77	562	794	799	4e-16	77	188
"4u50/4u50-h-bundle1.h"	"YBR198C"	24.66	55	223	152	6	16	101	45.29	98	317	318	97	69	517	726	799	5e-15	73.9	180
"4u50/4u50-h-bundle1.h"	"YBR198C"	22.98	54	235	149	6	32	95	40.43	102	317	318	97	68	462	683	799	3e-09	55.8	133
"4u50/4u50-h-bundle1.h"	"YIL046W"	33.33	61	183	104	5	18	92	50.27	12	194	318	80	58	298	462	641	6e-21	91.7	226
"4u50/4u50-h-bundle1.h"	"YIL046W"	22.05	43	195	123	8	29	85	43.59	86	264	318	80	56	269	450	641	4e-07	49.3	116
"4u50/4u50-h-bundle1.h"	"YIL046W"	41.43	29	70	38	2	3	39	55.71	77	145	318	80	22	523	590	641	6e-07	48.9	115
"4u50/4u50-h-bundle1.h"	"YLR222C"	26.94	59	219	144	4	16	103	47.03	14	222	318	80	66	432	644	818	6e-20	89	219
"4u50/4u50-h-bundle1.h"	"YLR222C"	25.46	69	271	165	10	37	116	42.8	13	265	318	80	80	385	636	818	5e-14	70.5	171
"4u50/4u50-h-bundle1.h"	"YLR222C"	23.28	61	262	167	7	34	108	41.22	19	259	318	80	76	350	598	818	5e-11	61.6	148
"4u50/4u50-h-bundle1.h"	"YLR222C"	28.06	39	139	90	4	10	63	45.32	52	183	318	80	42	91	226	818	9e-07	48.1	113
"4u50/4u50-h-bundle1.h"	"YPL151C"	22.33	69	309	225	5	15	124	40.13	8	313	318	96	96	131	427	452	1e-19	87	214
"4u50/4u50-h-bundle1.h"	"YCR072C"	24.71	86	348	201	13	61	148	42.53	11	312	318	97	95	181	513	516	3e-18	83.2	204
"4u50/4u50-h-bundle1.h"	"YCR072C"	22.69	81	357	204	13	72	142	39.78	12	316	318	97	96	139	475	516	6e-13	67	162
"4u50/4u50-h-bundle1.h"	"YCR072C"	25.21	61	242	163	7	18	108	44.63	7	245	318	97	75	269	495	516	3e-12	65.1	157
"4u50/4u50-h-bundle1.h"	"YCR072C"	32.52	40	123	77	3	6	62	50.41	12	134	318	97	39	398	514	516	1e-10	60.5	145
"4u50/4u50-h-bundle1.h"	"YDL145C"	24.74	72	291	167	9	52	119	40.89	12	265	318	87	80	49	324	1202	8e-18	82.4	202
"4u50/4u50-h-bundle1.h"	"YDL145C"	28.81	51	177	113	3	13	79	44.63	60	232	318	87	54	7	174	1202	2e-16	77.8	190
"4u50/4u50-h-bundle1.h"	"YDL145C"	23.45	68	290	168	8	54	116	40	11	259	318	87	78	90	366	1202	8e-13	67.4	163
"4u50/4u50-h-bundle1.h"	"YDL145C"	24.45	67	274	165	9	42	117	42.7	50	287	318	87	75	39	306	1202	4e-12	65.1	157
"4u50/4u50-h-bundle1.h"	"YLR129W"	28.19	64	227	136	8	27	102	44.93	13	223	318	97	66	470	685	944	3e-17	80.5	197
"4u50/4u50-h-bundle1.h"	"YLR129W"	27.66	39	141	92	4	10	64	45.39	85	224	318	97	44	100	231	944	2e-09	57	136
"4u50/4u50-h-bundle1.h"	"YLR129W"	22.67	73	322	206	12	43	134	41.61	12	313	318	97	95	387	685	944	2e-09	56.6	135
"4u50/4u50-h-bundle1.h"	"YLR129W"	25.25	25	99	73	1	1	47	47.47	174	271	318	97	31	100	198	944	2e-05	44.3	103
"4u50/4u50-h-bundle1.h"	"YLR129W"	27.54	38	138	83	6	17	58	42.03	59	193	318	97	42	116	239	944	2e-04	40.8	94
"4u50/4u50-h-bundle1.h"	"YLR129W"	25.2	31	123	81	4	11	54	43.9	14	135	318	97	38	119	231	944	4e-04	40	92
"4u50/4u50-h-bundle1.h"	"YLR129W"	22.83	29	127	88	4	10	54	42.52	193	318	318	97	40	389	506	944	6e-04	39.7	91
"4u50/4u50-h-bundle1.h"	"YCR057C"	22.51	61	271	187	6	23	123	45.39	61	314	318	96	80	342	606	924	1e-15	75.9	185
"4u50/4u50-h-bundle1.h"	"YCR057C"	25.42	61	240	164	7	15	114	47.5	13	249	318	96	75	342	569	924	9e-15	73.2	178
"4u50/4u50-h-bundle1.h"	"YCR057C"	22.4	69	308	174	13	65	117	37.99	58	317	318	96	82	87	377	924	2e-05	44.3	103
"4u50/4u50-h-bundle1.h"	"YCR057C"	24.41	31	127	85	4	11	58	45.67	194	314	318	96	38	54	175	924	9e-05	42	97
"4u50/4u50-h-bundle1.h"	"YNL006W"	23.83	71	298	195	11	32	132	44.3	31	316	318	97	90	4	281	304	3e-15	72.8	177
"4u50/4u50-h-bundle1.h"	"YNL006W"	22.02	48	218	124	6	46	85	38.99	56	228	318	97	54	67	283	304	4e-08	52	123
"4u50/4u50-h-bundle1.h"	"YNL006W"	30.77	32	104	67	3	5	53	50.96	12	115	318	97	33	203	301	304	7e-08	51.2	121
"4u50/4u50-h-bundle1.h"	"YNL006W"	21.43	51	238	121	9	66	92	38.66	10	195	318	97	58	69	292	304	2e-04	40.8	94
"4u50/4u50-h-bundle1.h"	"YGL137W"	28.97	62	214	133	6	19	90	42.06	54	262	318	80	66	87	286	890	6e-15	73.6	179
"4u50/4u50-h-bundle1.h"	"YGL137W"	25.89	58	224	118	6	48	91	40.62	8	216	318	80	66	132	322	890	3e-12	65.5	158
"4u50/4u50-h-bundle1.h"	"YGL137W"	26.26	52	198	135	5	11	78	39.39	55	246	318	80	60	46	238	890	5e-09	55.5	132
"4u50/4u50-h-bundle1.h"	"YCR084C"	26.51	44	166	108	5	14	79	47.59	67	224	318	96	50	446	605	714	5e-14	70.9	172
"4u50/4u50-h-bundle1.h"	"YCR084C"	24.18	37	153	113	2	3	76	49.67	168	318	318	96	47	458	609	714	1e-11	63.5	153
"4u50/4u50-h-bundle1.h"	"YCR084C"	22.78	54	237	149	8	34	98	41.35	31	245	318	96	68	457	681	714	2e-08	53.5	127
"4u50/4u50-h-bundle1.h"	"YCR084C"	26.28	36	137	85	4	16	59	43.07	14	136	318	96	39	574	708	714	9e-05	42	97
"4u50/4u50-h-bundle1.h"	"YCR084C"	25.41	31	122	81	3	10	57	46.72	198	317	318	96	38	446	559	714	1e-04	42	97
"4u50/4u50-h-bundle1.h"	"YDR364C"	24.81	66	266	180	10	20	118	44.36	57	312	318	81	81	155	410	456	6e-14	70.1	170
"4u50/4u50-h-bundle1.h"	"YFL009W"	24.73	68	275	153	10	54	116	42.18	12	244	318	81	73	459	721	780	7e-14	70.1	170
"4u50/4u50-h-bundle1.h"	"YFL009W"	24.81	65	262	157	12	40	117	44.66	9	265	318	81	81	374	600	780	6e-13	67.4	163
"4u50/4u50-h-bundle1.h"	"YBR175W"	27.23	52	191	125	6	14	89	46.6	57	233	318	81	56	89	279	316	1e-13	68.6	166
"4u50/4u50-h-bundle1.h"	"YBR175W"	20.09	43	214	136	5	35	88	41.12	108	315	318	81	65	35	219	316	6e-05	42	97
"4u50/4u50-h-bundle1.h"	"YPR178W"	26.95	45	167	113	3	9	70	41.92	61	223	318	95	51	304	465	466	2e-12	65.5	158
"4u50/4u50-h-bundle1.h"	"YPR178W"	22.8	57	250	178	7	15	110	44	12	254	318	95	76	214	455	466	3e-11	62	149
"4u50/4u50-h-bundle1.h"	"YPR178W"	24.69	40	162	100	6	22	71	43.83	163	314	318	95	48	229	378	466	1e-07	50.4	119
"4u50/4u50-h-bundle1.h"	"YKL213C"	26.42	56	212	130	11	26	98	46.23	17	222	318	66	65	55	246	716	1e-10	60.8	146
"4u50/4u50-h-bundle1.h"	"YKL213C"	26.87	36	134	88	5	10	70	52.24	12	144	318	66	42	133	257	716	5e-08	52.4	124
"4u50/4u50-h-bundle1.h"	"YOR212W"	22.12	69	312	161	8	82	119	38.14	18	315	318	94	94	136	379	424	4e-10	58.5	140
"4u50/4u50-h-bundle1.h"	"YNL317W"	20.62	53	257	154	7	50	103	40.08	12	225	318	91	67	131	380	466	2e-09	56.6	135
"4u50/4u50-h-bundle1.h"	"YNL317W"	20.07	57	284	206	6	21	111	39.08	27	301	318	91	86	49	320	466	2e-09	56.6	135
"4u50/4u50-h-bundle1.h"	"YOR269W"	22.93	61	266	155	11	50	111	41.73	10	231	318	70	70	192	451	495	2e-09	56.2	134
"4u50/4u50-h-bundle1.h"	"YKR036C"	22.92	58	253	144	10	51	107	42.29	10	224	318	74	68	356	595	644	1e-08	54.3	129
"4u50/4u50-h-bundle1.h"	"YKR036C"	24.3	52	214	109	7	53	85	39.72	76	244	318	74	53	332	537	644	4e-07	49.3	116
"4u50/4u50-h-bundle1.h"	"YJL112W"	21.9	46	210	116	8	48	91	43.33	10	182	318	82	54	435	633	715	4e-08	52.4	124
"4u50/4u50-h-bundle1.h"	"YJL112W"	20.28	43	212	118	5	51	82	38.68	76	244	318	82	53	411	614	715	3e-07	50.1	118
"4u50/4u50-h-bundle1.h"	"YJL112W"	25.52	37	145	82	6	26	68	46.9	11	136	318	82	40	497	634	715	4e-06	46.2	108
"4u50/4u50-h-bundle1.h"	"YJL112W"	28.77	21	73	49	2	3	45	61.64	50	122	318	82	23	592	661	715	2e-05	44.3	103
"4u50/4u50-h-bundle1.h"	"YJL112W"	27.93	31	111	67	4	13	51	45.95	167	270	318	82	33	412	516	715	2e-04	41.2	95
"4u50/4u50-h-bundle1.h"	"YMR146C"	25.64	40	156	106	4	10	67	42.95	62	216	318	49	49	8	154	348	2e-07	49.7	117
"4u50/4u50-h-bundle1.h"	"YKL021C"	24.25	65	268	140	10	63	110	41.04	10	230	318	69	69	140	391	469	3e-07	49.7	117
"4u50/4u50-h-bundle1.h"	"YKL021C"	23.31	31	133	90	4	12	62	46.62	102	224	318	69	39	102	232	469	1e-06	47.4	111
"4u50/4u50-h-bundle1.h"	"YPL183C"	27.01	37	137	97	2	3	66	48.18	57	190	318	42	42	172	308	1014	4e-07	49.7	117
"4u50/4u50-h-bundle1.h"	"YDR267C"	25	57	228	141	10	30	96	42.11	28	230	318	64	64	69	291	331	6e-07	48.1	113
"4u50/4u50-h-bundle1.h"	"YGR200C"	24.89	59	237	142	9	36	93	39.24	102	314	318	67	67	11	235	789	9e-07	48.1	113
"4u50/4u50-h-bundle1.h"	"YPR137W"	35.06	27	77	46	2	4	44	57.14	193	265	318	80	23	234	310	574	2e-06	47	110
