Wickerhamiella_domercqiae@Seq_2280	OG3355
Wickerhamiella_domercqiae@Seq_1099	OG1195
Wickerhamiella_domercqiae@Seq_2382	OG2059
Wickerhamiella_domercqiae@Seq_3637	OG3393
Wickerhamiella_domercqiae@Seq_3137	OG2056
Wickerhamiella_domercqiae@Seq_3437	OG4477
Wickerhamiella_domercqiae@Seq_2359	OG3616
Wickerhamiella_domercqiae@Seq_2290	OG1275
Wickerhamiella_domercqiae@Seq_366	OG4232
Wickerhamiella_domercqiae@Seq_669	OG2704
Wickerhamiella_domercqiae@Seq_502	OG6854
Wickerhamiella_domercqiae@Seq_3145	OG1907
Wickerhamiella_domercqiae@Seq_237	OG2422
Wickerhamiella_domercqiae@Seq_1710	OG1074
Wickerhamiella_domercqiae@Seq_2422	OG6869
Wickerhamiella_domercqiae@Seq_528	OG2693
Wickerhamiella_domercqiae@Seq_1804	OG6467
Wickerhamiella_domercqiae@Seq_1852	OG7484
Wickerhamiella_domercqiae@Seq_1714	OG2757
Wickerhamiella_domercqiae@Seq_2814	OG1095
Wickerhamiella_domercqiae@Seq_2362	OG1328
Wickerhamiella_domercqiae@Seq_1125	OG1920
Wickerhamiella_domercqiae@Seq_1831	OG2112
Wickerhamiella_domercqiae@Seq_1802	OG1555
Wickerhamiella_domercqiae@Seq_3354	OG5656
Wickerhamomyces_anomalus@Seq_4641	OG5471
Wickerhamomyces_anomalus@Seq_2716	OG4331
Wickerhamomyces_anomalus@Seq_5369	OG1023
Wickerhamomyces_anomalus@Seq_1239	OG1195
Wickerhamomyces_anomalus@Seq_1987	OG3569
Wickerhamomyces_anomalus@Seq_6020	OG3393
Wickerhamomyces_anomalus@Seq_985	OG1023
Wickerhamomyces_anomalus@Seq_4812	OG1848
Wickerhamomyces_anomalus@Seq_3895	OG3355
Wickerhamomyces_anomalus@Seq_4148	OG4477
Wickerhamomyces_anomalus@Seq_38	OG1132
Wickerhamomyces_anomalus@Seq_5747	OG3616
Wickerhamomyces_anomalus@Seq_486	OG1275
Wickerhamomyces_anomalus@Seq_3834	OG1907
Wickerhamomyces_anomalus@Seq_2355	OG1287
Wickerhamomyces_anomalus@Seq_4512	OG1013
Wickerhamomyces_anomalus@Seq_562	OG2059
Wickerhamomyces_anomalus@Seq_5987	OG1143
Wickerhamomyces_anomalus@Seq_5508	OG1069
Wickerhamomyces_anomalus@Seq_2067	OG1023
Wickerhamomyces_anomalus@Seq_3982	OG1040
Wickerhamomyces_anomalus@Seq_6204	OG2704
Wickerhamomyces_anomalus@Seq_4051	OG6854
Wickerhamomyces_anomalus@Seq_86	OG2422
Wickerhamomyces_anomalus@Seq_1729	OG1095
Wickerhamomyces_anomalus@Seq_5354	OG1090
Wickerhamomyces_anomalus@Seq_5548	OG1000
Wickerhamomyces_anomalus@Seq_6101	OG1260
Wickerhamomyces_anomalus@Seq_5592	OG2693
Wickerhamomyces_anomalus@Seq_2865	OG5747
Wickerhamomyces_anomalus@Seq_3392	OG3263
Wickerhamomyces_anomalus@Seq_2686	OG1997
Wickerhamomyces_anomalus@Seq_1285	OG2894
Wickerhamomyces_anomalus@Seq_5468	OG4570
Wickerhamomyces_anomalus@Seq_2364	OG2112
Wickerhamomyces_anomalus@Seq_4541	OG1555
Wickerhamomyces_anomalus@Seq_3306	OG2643
Wickerhamomyces_ciferrii@Seq_508	OG1195
Wickerhamomyces_ciferrii@Seq_6521	OG4331
Wickerhamomyces_ciferrii@Seq_1410	OG1023
Wickerhamomyces_ciferrii@Seq_3981	OG1195
Wickerhamomyces_ciferrii@Seq_905	OG3569
Wickerhamomyces_ciferrii@Seq_4010	OG3393
Wickerhamomyces_ciferrii@Seq_4691	OG1023
Wickerhamomyces_ciferrii@Seq_4877	OG3355
Wickerhamomyces_ciferrii@Seq_3294	OG3393
Wickerhamomyces_ciferrii@Seq_1556	OG4477
Wickerhamomyces_ciferrii@Seq_1083	OG8732
Wickerhamomyces_ciferrii@Seq_2876	OG1132
Wickerhamomyces_ciferrii@Seq_701	OG3616
Wickerhamomyces_ciferrii@Seq_6016	OG1275
Wickerhamomyces_ciferrii@Seq_2884	OG1023
Wickerhamomyces_ciferrii@Seq_1297	OG1907
Wickerhamomyces_ciferrii@Seq_2404	OG1287
Wickerhamomyces_ciferrii@Seq_2135	OG1013
Wickerhamomyces_ciferrii@Seq_5991	OG2059
Wickerhamomyces_ciferrii@Seq_4306	OG3429
Wickerhamomyces_ciferrii@Seq_5208	OG1143
Wickerhamomyces_ciferrii@Seq_3976	OG1040
Wickerhamomyces_ciferrii@Seq_6295	OG1090
Wickerhamomyces_ciferrii@Seq_3146	OG5747
Wickerhamomyces_ciferrii@Seq_6050	OG2704
Wickerhamomyces_ciferrii@Seq_4922	OG6854
Wickerhamomyces_ciferrii@Seq_4605	OG2422
Wickerhamomyces_ciferrii@Seq_3394	OG1095
Wickerhamomyces_ciferrii@Seq_320	OG1090
Wickerhamomyces_ciferrii@Seq_4257	OG2693
Wickerhamomyces_ciferrii@Seq_4278	OG1040
Wickerhamomyces_ciferrii@Seq_5668	OG2757
Wickerhamomyces_ciferrii@Seq_3071	OG1000
Wickerhamomyces_ciferrii@Seq_6239	OG2894
Wickerhamomyces_ciferrii@Seq_597	OG4570
Wickerhamomyces_ciferrii@Seq_5792	OG2112
Wickerhamomyces_ciferrii@Seq_758	OG1555
Wickerhamomyces_ciferrii@Seq_4658	OG4006
yHAB132_Kazachstania_martiniae@Seq_1364	OG5455
yHAB132_Kazachstania_martiniae@Seq_5127	OG1023
yHAB132_Kazachstania_martiniae@Seq_1276	OG1195
yHAB132_Kazachstania_martiniae@Seq_3069	OG3569
yHAB132_Kazachstania_martiniae@Seq_5242	OG1013
yHAB132_Kazachstania_martiniae@Seq_2257	OG1013
yHAB132_Kazachstania_martiniae@Seq_5436	OG1335
yHAB132_Kazachstania_martiniae@Seq_2706	OG4477
yHAB132_Kazachstania_martiniae@Seq_1475	OG3616
yHAB132_Kazachstania_martiniae@Seq_1559	OG1275
yHAB132_Kazachstania_martiniae@Seq_1691	OG1907
yHAB132_Kazachstania_martiniae@Seq_3113	OG2059
yHAB132_Kazachstania_martiniae@Seq_3040	OG1920
yHAB132_Kazachstania_martiniae@Seq_749	OG1013
yHAB132_Kazachstania_martiniae@Seq_3337	OG1013
yHAB132_Kazachstania_martiniae@Seq_348	OG2704
yHAB132_Kazachstania_martiniae@Seq_5194	OG2422
yHAB132_Kazachstania_martiniae@Seq_721	OG1095
yHAB132_Kazachstania_martiniae@Seq_1763	OG1292
yHAB132_Kazachstania_martiniae@Seq_5526	OG2693
yHAB132_Kazachstania_martiniae@Seq_2707	OG2664
yHAB132_Kazachstania_martiniae@Seq_3350	OG1997
yHAB132_Kazachstania_martiniae@Seq_802	OG4570
yHAB132_Kazachstania_martiniae@Seq_4195	OG1261
yHAB132_Kazachstania_martiniae@Seq_4419	OG1083
yHAB132_Kazachstania_martiniae@Seq_1130	OG1555
yHAB133_Kazachstania_unispora@Seq_2126	OG1023
yHAB133_Kazachstania_unispora@Seq_1460	OG1908
yHAB133_Kazachstania_unispora@Seq_3549	OG1023
yHAB133_Kazachstania_unispora@Seq_3864	OG5455
yHAB133_Kazachstania_unispora@Seq_5189	OG3569
yHAB133_Kazachstania_unispora@Seq_2167	OG1195
yHAB133_Kazachstania_unispora@Seq_5256	OG1013
yHAB133_Kazachstania_unispora@Seq_5516	OG1013
yHAB133_Kazachstania_unispora@Seq_1583	OG4477
yHAB133_Kazachstania_unispora@Seq_1758	OG3616
yHAB133_Kazachstania_unispora@Seq_2115	OG1275
yHAB133_Kazachstania_unispora@Seq_4370	OG1907
yHAB133_Kazachstania_unispora@Seq_5291	OG1013
yHAB133_Kazachstania_unispora@Seq_1922	OG2059
yHAB133_Kazachstania_unispora@Seq_823	OG1095
yHAB133_Kazachstania_unispora@Seq_3798	OG1920
yHAB133_Kazachstania_unispora@Seq_1535	OG1438
yHAB133_Kazachstania_unispora@Seq_1223	OG2422
yHAB133_Kazachstania_unispora@Seq_4650	OG1292
yHAB133_Kazachstania_unispora@Seq_5052	OG2693
yHAB133_Kazachstania_unispora@Seq_1092	OG1997
yHAB133_Kazachstania_unispora@Seq_1925	OG1083
yHAB133_Kazachstania_unispora@Seq_1665	OG1555
yHAB134_Kazachstania_turicensis@Seq_4285	OG5455
yHAB134_Kazachstania_turicensis@Seq_1676	OG2081
yHAB134_Kazachstania_turicensis@Seq_2263	OG1023
yHAB134_Kazachstania_turicensis@Seq_328	OG1195
yHAB134_Kazachstania_turicensis@Seq_2189	OG1013
yHAB134_Kazachstania_turicensis@Seq_780	OG4477
yHAB134_Kazachstania_turicensis@Seq_3638	OG3616
yHAB134_Kazachstania_turicensis@Seq_4103	OG1275
yHAB134_Kazachstania_turicensis@Seq_5898	OG1023
yHAB134_Kazachstania_turicensis@Seq_2165	OG1907
yHAB134_Kazachstania_turicensis@Seq_626	OG1013
yHAB134_Kazachstania_turicensis@Seq_902	OG1920
yHAB134_Kazachstania_turicensis@Seq_4724	OG1013
yHAB134_Kazachstania_turicensis@Seq_4846	OG2704
yHAB134_Kazachstania_turicensis@Seq_894	OG2422
yHAB134_Kazachstania_turicensis@Seq_1112	OG1013
yHAB134_Kazachstania_turicensis@Seq_5919	OG1997
yHAB134_Kazachstania_turicensis@Seq_4009	OG1083
yHAB134_Kazachstania_turicensis@Seq_2427	OG2693
yHAB134_Kazachstania_turicensis@Seq_4755	OG2664
yHAB134_Kazachstania_turicensis@Seq_2725	OG1013
yHAB134_Kazachstania_turicensis@Seq_4117	OG1555
yHAB136_Kazachstania_bromeliacearum@Seq_86	OG5455
yHAB136_Kazachstania_bromeliacearum@Seq_4214	OG1908
yHAB136_Kazachstania_bromeliacearum@Seq_1525	OG1023
yHAB136_Kazachstania_bromeliacearum@Seq_3342	OG1195
yHAB136_Kazachstania_bromeliacearum@Seq_5067	OG3569
yHAB136_Kazachstania_bromeliacearum@Seq_4740	OG1013
yHAB136_Kazachstania_bromeliacearum@Seq_3980	OG1013
yHAB136_Kazachstania_bromeliacearum@Seq_2717	OG4477
yHAB136_Kazachstania_bromeliacearum@Seq_732	OG4477
yHAB136_Kazachstania_bromeliacearum@Seq_2315	OG3616
yHAB136_Kazachstania_bromeliacearum@Seq_3511	OG1275
yHAB136_Kazachstania_bromeliacearum@Seq_3460	OG1907
yHAB136_Kazachstania_bromeliacearum@Seq_4879	OG1920
yHAB136_Kazachstania_bromeliacearum@Seq_1827	OG1013
yHAB136_Kazachstania_bromeliacearum@Seq_1704	OG1023
yHAB136_Kazachstania_bromeliacearum@Seq_3797	OG1438
yHAB136_Kazachstania_bromeliacearum@Seq_371	OG2422
yHAB136_Kazachstania_bromeliacearum@Seq_4178	OG1013
yHAB136_Kazachstania_bromeliacearum@Seq_772	OG2059
yHAB136_Kazachstania_bromeliacearum@Seq_184	OG1095
yHAB136_Kazachstania_bromeliacearum@Seq_663	OG1292
yHAB136_Kazachstania_bromeliacearum@Seq_1361	OG2693
yHAB136_Kazachstania_bromeliacearum@Seq_3284	OG5747
yHAB136_Kazachstania_bromeliacearum@Seq_1151	OG1997
yHAB136_Kazachstania_bromeliacearum@Seq_1319	OG4570
yHAB136_Kazachstania_bromeliacearum@Seq_763	OG1083
yHAB143_Kazachstania_siamensis@Seq_3633	OG1907
yHAB143_Kazachstania_siamensis@Seq_125	OG1023
yHAB143_Kazachstania_siamensis@Seq_748	OG5455
yHAB143_Kazachstania_siamensis@Seq_3885	OG3569
yHAB143_Kazachstania_siamensis@Seq_4150	OG1195
yHAB143_Kazachstania_siamensis@Seq_1741	OG1013
yHAB143_Kazachstania_siamensis@Seq_629	OG4258
yHAB143_Kazachstania_siamensis@Seq_3907	OG4477
yHAB143_Kazachstania_siamensis@Seq_4872	OG3616
yHAB143_Kazachstania_siamensis@Seq_636	OG1275
yHAB143_Kazachstania_siamensis@Seq_407	OG2059
yHAB143_Kazachstania_siamensis@Seq_186	OG1920
yHAB143_Kazachstania_siamensis@Seq_3322	OG1013
yHAB143_Kazachstania_siamensis@Seq_3745	OG1023
yHAB143_Kazachstania_siamensis@Seq_4499	OG1013
yHAB143_Kazachstania_siamensis@Seq_3367	OG1438
yHAB143_Kazachstania_siamensis@Seq_4906	OG2422
yHAB143_Kazachstania_siamensis@Seq_3572	OG1095
yHAB143_Kazachstania_siamensis@Seq_4272	OG2693
yHAB143_Kazachstania_siamensis@Seq_4948	OG1997
yHAB143_Kazachstania_siamensis@Seq_589	OG4570
yHAB143_Kazachstania_siamensis@Seq_1424	OG1083
yHAB143_Kazachstania_siamensis@Seq_106	OG1555
yHAB147_Kazachstania_taianensis@Seq_4052	OG5455
yHAB147_Kazachstania_taianensis@Seq_2871	OG1023
yHAB147_Kazachstania_taianensis@Seq_2881	OG1195
yHAB147_Kazachstania_taianensis@Seq_4487	OG2059
yHAB147_Kazachstania_taianensis@Seq_5089	OG1013
yHAB147_Kazachstania_taianensis@Seq_1480	OG4477
yHAB147_Kazachstania_taianensis@Seq_2342	OG3616
yHAB147_Kazachstania_taianensis@Seq_712	OG1275
yHAB147_Kazachstania_taianensis@Seq_1401	OG1907
yHAB147_Kazachstania_taianensis@Seq_1322	OG1920
yHAB147_Kazachstania_taianensis@Seq_4009	OG5747
yHAB147_Kazachstania_taianensis@Seq_4806	OG1013
yHAB147_Kazachstania_taianensis@Seq_2246	OG1013
yHAB147_Kazachstania_taianensis@Seq_1362	OG1438
yHAB147_Kazachstania_taianensis@Seq_4798	OG2422
yHAB147_Kazachstania_taianensis@Seq_3085	OG1013
yHAB147_Kazachstania_taianensis@Seq_2614	OG1095
yHAB147_Kazachstania_taianensis@Seq_919	OG1292
yHAB147_Kazachstania_taianensis@Seq_784	OG1083
yHAB147_Kazachstania_taianensis@Seq_1384	OG2693
yHAB147_Kazachstania_taianensis@Seq_4633	OG1013
yHAB147_Kazachstania_taianensis@Seq_3387	OG2664
yHAB147_Kazachstania_taianensis@Seq_3599	OG3643
yHAB147_Kazachstania_taianensis@Seq_953	OG1997
yHAB147_Kazachstania_taianensis@Seq_3522	OG1555
yHAB148_Kazachstania_intestinalis@Seq_3935	OG5455
yHAB148_Kazachstania_intestinalis@Seq_1784	OG1023
yHAB148_Kazachstania_intestinalis@Seq_1110	OG1195
yHAB148_Kazachstania_intestinalis@Seq_2883	OG1013
yHAB148_Kazachstania_intestinalis@Seq_4673	OG6727
yHAB148_Kazachstania_intestinalis@Seq_1881	OG1013
yHAB148_Kazachstania_intestinalis@Seq_4609	OG1013
yHAB148_Kazachstania_intestinalis@Seq_4475	OG4477
yHAB148_Kazachstania_intestinalis@Seq_71	OG4477
yHAB148_Kazachstania_intestinalis@Seq_4529	OG3616
yHAB148_Kazachstania_intestinalis@Seq_2245	OG1275
yHAB148_Kazachstania_intestinalis@Seq_334	OG1907
yHAB148_Kazachstania_intestinalis@Seq_3423	OG2300
yHAB148_Kazachstania_intestinalis@Seq_2484	OG1013
yHAB148_Kazachstania_intestinalis@Seq_4928	OG1920
yHAB148_Kazachstania_intestinalis@Seq_4724	OG2704
yHAB148_Kazachstania_intestinalis@Seq_3902	OG2422
yHAB148_Kazachstania_intestinalis@Seq_4805	OG2059
yHAB148_Kazachstania_intestinalis@Seq_1229	OG1095
yHAB148_Kazachstania_intestinalis@Seq_2409	OG1090
yHAB148_Kazachstania_intestinalis@Seq_8	OG2693
yHAB148_Kazachstania_intestinalis@Seq_3259	OG2664
yHAB148_Kazachstania_intestinalis@Seq_2784	OG2775
yHAB148_Kazachstania_intestinalis@Seq_3728	OG2757
yHAB148_Kazachstania_intestinalis@Seq_4692	OG1997
yHAB148_Kazachstania_intestinalis@Seq_4108	OG2112
yHAB148_Kazachstania_intestinalis@Seq_2893	OG1083
yHAB148_Kazachstania_intestinalis@Seq_2362	OG1684
yHAB148_Kazachstania_intestinalis@Seq_4201	OG4006
yHAB153_Kazachstania_rosinii@Seq_5063	OG2081
yHAB153_Kazachstania_rosinii@Seq_1101	OG1023
yHAB153_Kazachstania_rosinii@Seq_2990	OG1195
yHAB153_Kazachstania_rosinii@Seq_4169	OG1013
yHAB153_Kazachstania_rosinii@Seq_5213	OG1013
yHAB153_Kazachstania_rosinii@Seq_3177	OG1890
yHAB153_Kazachstania_rosinii@Seq_594	OG4477
yHAB153_Kazachstania_rosinii@Seq_1857	OG4477
yHAB153_Kazachstania_rosinii@Seq_1090	OG3616
yHAB153_Kazachstania_rosinii@Seq_3707	OG1275
yHAB153_Kazachstania_rosinii@Seq_5036	OG1023
yHAB153_Kazachstania_rosinii@Seq_240	OG1907
yHAB153_Kazachstania_rosinii@Seq_1525	OG1734
yHAB153_Kazachstania_rosinii@Seq_56	OG1709
yHAB153_Kazachstania_rosinii@Seq_3030	OG1026
yHAB153_Kazachstania_rosinii@Seq_5186	OG2059
yHAB153_Kazachstania_rosinii@Seq_99	OG5455
yHAB153_Kazachstania_rosinii@Seq_4166	OG5747
yHAB153_Kazachstania_rosinii@Seq_2161	OG2704
yHAB153_Kazachstania_rosinii@Seq_3599	OG2422
yHAB153_Kazachstania_rosinii@Seq_1264	OG1095
yHAB153_Kazachstania_rosinii@Seq_214	OG2693
yHAB153_Kazachstania_rosinii@Seq_2785	OG2664
yHAB153_Kazachstania_rosinii@Seq_4990	OG4570
yHAB153_Kazachstania_rosinii@Seq_2704	OG1083
yHAB153_Kazachstania_rosinii@Seq_1008	OG1684
yHAB154_Kazachstania_transvaalensis@Seq_4436	OG1908
yHAB154_Kazachstania_transvaalensis@Seq_2272	OG1023
yHAB154_Kazachstania_transvaalensis@Seq_2332	OG1195
yHAB154_Kazachstania_transvaalensis@Seq_2740	OG2059
yHAB154_Kazachstania_transvaalensis@Seq_3857	OG1013
yHAB154_Kazachstania_transvaalensis@Seq_2373	OG1013
yHAB154_Kazachstania_transvaalensis@Seq_837	OG4477
yHAB154_Kazachstania_transvaalensis@Seq_2832	OG3616
yHAB154_Kazachstania_transvaalensis@Seq_2244	OG1275
yHAB154_Kazachstania_transvaalensis@Seq_4584	OG1907
yHAB154_Kazachstania_transvaalensis@Seq_4533	OG6817
yHAB154_Kazachstania_transvaalensis@Seq_2488	OG2999
yHAB154_Kazachstania_transvaalensis@Seq_3853	OG1920
yHAB154_Kazachstania_transvaalensis@Seq_1441	OG1013
yHAB154_Kazachstania_transvaalensis@Seq_459	OG5747
yHAB154_Kazachstania_transvaalensis@Seq_3950	OG1013
yHAB154_Kazachstania_transvaalensis@Seq_4534	OG2704
yHAB154_Kazachstania_transvaalensis@Seq_3800	OG2422
yHAB154_Kazachstania_transvaalensis@Seq_1925	OG1013
yHAB154_Kazachstania_transvaalensis@Seq_1158	OG1095
yHAB154_Kazachstania_transvaalensis@Seq_2352	OG1292
yHAB154_Kazachstania_transvaalensis@Seq_1154	OG1083
yHAB154_Kazachstania_transvaalensis@Seq_3783	OG2693
yHAB154_Kazachstania_transvaalensis@Seq_91	OG2664
yHAB154_Kazachstania_transvaalensis@Seq_1296	OG4570
yHAB154_Kazachstania_transvaalensis@Seq_3261	OG4006
yHAB155_Kazachstania_spencerorum@Seq_6515	OG5455
yHAB155_Kazachstania_spencerorum@Seq_6008	OG2081
yHAB155_Kazachstania_spencerorum@Seq_1380	OG1023
yHAB155_Kazachstania_spencerorum@Seq_6481	OG1195
yHAB155_Kazachstania_spencerorum@Seq_3743	OG2059
yHAB155_Kazachstania_spencerorum@Seq_904	OG1013
yHAB155_Kazachstania_spencerorum@Seq_3280	OG1013
yHAB155_Kazachstania_spencerorum@Seq_5140	OG1013
yHAB155_Kazachstania_spencerorum@Seq_3365	OG4477
yHAB155_Kazachstania_spencerorum@Seq_6051	OG4477
yHAB155_Kazachstania_spencerorum@Seq_5128	OG3616
yHAB155_Kazachstania_spencerorum@Seq_3979	OG1275
yHAB155_Kazachstania_spencerorum@Seq_4982	OG1907
yHAB155_Kazachstania_spencerorum@Seq_1285	OG3616
yHAB155_Kazachstania_spencerorum@Seq_3225	OG1013
yHAB155_Kazachstania_spencerorum@Seq_2368	OG1013
yHAB155_Kazachstania_spencerorum@Seq_3972	OG1013
yHAB155_Kazachstania_spencerorum@Seq_5926	OG2704
yHAB155_Kazachstania_spencerorum@Seq_2406	OG2504
yHAB155_Kazachstania_spencerorum@Seq_5804	OG1013
yHAB155_Kazachstania_spencerorum@Seq_4450	OG1095
yHAB155_Kazachstania_spencerorum@Seq_6096	OG1000
yHAB155_Kazachstania_spencerorum@Seq_4189	OG1083
yHAB155_Kazachstania_spencerorum@Seq_45	OG1023
yHAB155_Kazachstania_spencerorum@Seq_3286	OG2693
yHAB155_Kazachstania_spencerorum@Seq_1570	OG2664
yHAB155_Kazachstania_spencerorum@Seq_2948	OG1083
yHAB155_Kazachstania_spencerorum@Seq_2880	OG1555
yHAB155_Kazachstania_spencerorum@Seq_1830	OG2112
yHAB155_Kazachstania_spencerorum@Seq_3977	OG4006
yHAB158_Kazachstania_viticola@Seq_1593	OG5455
yHAB158_Kazachstania_viticola@Seq_4297	OG1023
yHAB158_Kazachstania_viticola@Seq_3672	OG1195
yHAB158_Kazachstania_viticola@Seq_3960	OG3569
yHAB158_Kazachstania_viticola@Seq_2020	OG1013
yHAB158_Kazachstania_viticola@Seq_3981	OG1583
yHAB158_Kazachstania_viticola@Seq_5350	OG1013
yHAB158_Kazachstania_viticola@Seq_1218	OG1013
yHAB158_Kazachstania_viticola@Seq_482	OG4477
yHAB158_Kazachstania_viticola@Seq_3045	OG3616
yHAB158_Kazachstania_viticola@Seq_1150	OG1275
yHAB158_Kazachstania_viticola@Seq_4250	OG1907
yHAB158_Kazachstania_viticola@Seq_2029	OG1013
yHAB158_Kazachstania_viticola@Seq_3551	OG1074
yHAB158_Kazachstania_viticola@Seq_4160	OG1920
yHAB158_Kazachstania_viticola@Seq_3755	OG1013
yHAB158_Kazachstania_viticola@Seq_587	OG1438
yHAB158_Kazachstania_viticola@Seq_4389	OG2422
yHAB158_Kazachstania_viticola@Seq_415	OG2059
yHAB158_Kazachstania_viticola@Seq_2113	OG1095
yHAB158_Kazachstania_viticola@Seq_1449	OG1292
yHAB158_Kazachstania_viticola@Seq_2641	OG1083
yHAB158_Kazachstania_viticola@Seq_2901	OG2693
yHAB158_Kazachstania_viticola@Seq_3848	OG1013
yHAB158_Kazachstania_viticola@Seq_3990	OG2757
yHAB158_Kazachstania_viticola@Seq_2112	OG1997
yHAB159_Kazachstania_solicola@Seq_3564	OG1907
yHAB159_Kazachstania_solicola@Seq_5064	OG1908
yHAB159_Kazachstania_solicola@Seq_3782	OG1023
yHAB159_Kazachstania_solicola@Seq_2096	OG5455
yHAB159_Kazachstania_solicola@Seq_3833	OG2059
yHAB159_Kazachstania_solicola@Seq_5362	OG1195
yHAB159_Kazachstania_solicola@Seq_1170	OG1013
yHAB159_Kazachstania_solicola@Seq_4610	OG4477
yHAB159_Kazachstania_solicola@Seq_376	OG3616
yHAB159_Kazachstania_solicola@Seq_335	OG1275
yHAB159_Kazachstania_solicola@Seq_1675	OG1000
yHAB159_Kazachstania_solicola@Seq_5294	OG1013
yHAB159_Kazachstania_solicola@Seq_1945	OG1023
yHAB159_Kazachstania_solicola@Seq_4427	OG1013
yHAB159_Kazachstania_solicola@Seq_5435	OG1013
yHAB159_Kazachstania_solicola@Seq_4077	OG2704
yHAB159_Kazachstania_solicola@Seq_2745	OG2422
yHAB159_Kazachstania_solicola@Seq_1461	OG1095
yHAB159_Kazachstania_solicola@Seq_4312	OG1292
yHAB159_Kazachstania_solicola@Seq_1710	OG1083
yHAB159_Kazachstania_solicola@Seq_2427	OG2693
yHAB159_Kazachstania_solicola@Seq_3307	OG1013
yHAB159_Kazachstania_solicola@Seq_2419	OG1997
yHAB159_Kazachstania_solicola@Seq_4850	OG4570
yHAB159_Kazachstania_solicola@Seq_2320	OG1920
yHAB159_Kazachstania_solicola@Seq_2846	OG1000
yHAB159_Kazachstania_solicola@Seq_5174	OG1153
yHAB159_Kazachstania_solicola@Seq_5474	OG1555
yHAB159_Kazachstania_solicola@Seq_813	OG1555
yHAB160_Kazachstania_kunashirensis@Seq_5219	OG2081
yHAB160_Kazachstania_kunashirensis@Seq_2598	OG1023
yHAB160_Kazachstania_kunashirensis@Seq_1010	OG1195
yHAB160_Kazachstania_kunashirensis@Seq_5144	OG3569
yHAB160_Kazachstania_kunashirensis@Seq_4553	OG1013
yHAB160_Kazachstania_kunashirensis@Seq_4505	OG1013
yHAB160_Kazachstania_kunashirensis@Seq_1197	OG1023
yHAB160_Kazachstania_kunashirensis@Seq_2333	OG4477
yHAB160_Kazachstania_kunashirensis@Seq_4427	OG3616
yHAB160_Kazachstania_kunashirensis@Seq_1943	OG1275
yHAB160_Kazachstania_kunashirensis@Seq_2222	OG1907
yHAB160_Kazachstania_kunashirensis@Seq_4428	OG2018
yHAB160_Kazachstania_kunashirensis@Seq_3903	OG1013
yHAB160_Kazachstania_kunashirensis@Seq_4247	OG1026
yHAB160_Kazachstania_kunashirensis@Seq_3425	OG2664
yHAB160_Kazachstania_kunashirensis@Seq_2046	OG1013
yHAB160_Kazachstania_kunashirensis@Seq_414	OG1013
yHAB160_Kazachstania_kunashirensis@Seq_952	OG1013
yHAB160_Kazachstania_kunashirensis@Seq_890	OG1013
yHAB160_Kazachstania_kunashirensis@Seq_4195	OG1438
yHAB160_Kazachstania_kunashirensis@Seq_2144	OG2422
yHAB160_Kazachstania_kunashirensis@Seq_2827	OG2059
yHAB160_Kazachstania_kunashirensis@Seq_3364	OG1095
yHAB160_Kazachstania_kunashirensis@Seq_3189	OG1000
yHAB160_Kazachstania_kunashirensis@Seq_2269	OG1292
yHAB160_Kazachstania_kunashirensis@Seq_378	OG1083
yHAB160_Kazachstania_kunashirensis@Seq_4676	OG2693
yHAB160_Kazachstania_kunashirensis@Seq_1992	OG1920
yHAB160_Kazachstania_kunashirensis@Seq_1475	OG5747
yHAB160_Kazachstania_kunashirensis@Seq_798	OG1555
yHAB164_Kazachstania_aerobia@Seq_4129	OG1907
yHAB164_Kazachstania_aerobia@Seq_2739	OG2081
yHAB164_Kazachstania_aerobia@Seq_943	OG1023
yHAB164_Kazachstania_aerobia@Seq_2300	OG5455
yHAB164_Kazachstania_aerobia@Seq_2362	OG1195
yHAB164_Kazachstania_aerobia@Seq_21	OG1013
yHAB164_Kazachstania_aerobia@Seq_606	OG4477
yHAB164_Kazachstania_aerobia@Seq_4874	OG3616
yHAB164_Kazachstania_aerobia@Seq_5089	OG1275
yHAB164_Kazachstania_aerobia@Seq_2287	OG2548
yHAB164_Kazachstania_aerobia@Seq_5027	OG2059
yHAB164_Kazachstania_aerobia@Seq_4657	OG1920
yHAB164_Kazachstania_aerobia@Seq_4137	OG1013
yHAB164_Kazachstania_aerobia@Seq_1565	OG1013
yHAB164_Kazachstania_aerobia@Seq_615	OG1023
yHAB164_Kazachstania_aerobia@Seq_3611	OG1335
yHAB164_Kazachstania_aerobia@Seq_247	OG1438
yHAB164_Kazachstania_aerobia@Seq_4463	OG2422
yHAB164_Kazachstania_aerobia@Seq_1727	OG1095
yHAB164_Kazachstania_aerobia@Seq_2378	OG1292
yHAB164_Kazachstania_aerobia@Seq_139	OG1083
yHAB164_Kazachstania_aerobia@Seq_710	OG2693
yHAB164_Kazachstania_aerobia@Seq_599	OG1997
yHAB164_Kazachstania_aerobia@Seq_4468	OG4570
yHAB164_Kazachstania_aerobia@Seq_4107	OG2112
yHAB164_Kazachstania_aerobia@Seq_4033	OG1555
yHAB164_Kazachstania_aerobia@Seq_1290	OG1555
yHAB166_Kazachstania_yakushimaensis@Seq_4355	OG1023
yHAB166_Kazachstania_yakushimaensis@Seq_830	OG1195
yHAB166_Kazachstania_yakushimaensis@Seq_2322	OG2059
